T_REC,NOAA_AR,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45,EPSZ,TOTBSQ,TOTFZ,TOTABSTWIST
2012.07.01_23:24:00.000_TAI,11515,2913.755,8.5371e+23,60227000000000.0,507.11,20525000000000.0,3.2839e+22,1549.2,12276.0,4.7971,48.705,-0.2555231158830392,53089155623.22155,-7168.180694370065,5176.992639485213
2016.11.28_17:24:00.000_TAI,12615,233.306,1.5503e+22,4194600000000.0,23.827,1013400000000.0,3.2408e+21,48.762,2571.8,3.2851,10.729,-0.6598685337117359,2156755356.480008,-752.0227375690855,497.9819223310767
2016.11.28_23:36:00.000_TAI,12615,307.9770000000001,2.4379e+22,5516400000000.0,50.138,1985400000000.0,4.2904e+21,69.756,3137.9,3.4039,9.7607,-0.6104588257347233,3079098241.081897,-993.2364342356396,670.5578435021871
2017.04.02_14:24:00.000_TAI,12644,3547.421,7.7798e+23,55060000000000.0,432.95,15388000000000.0,3.9142e+22,1364.1,11506.0,4.8772,35.483,-0.2676671084494293,45405545430.03458,-6422.09394472396,5603.634370012199
2017.07.08_13:36:00.000_TAI,12665,2147.029,7.532e+23,41733000000000.0,182.39,4776100000000.0,2.8267e+22,1048.0,14290.0,4.7011,47.397,-0.2180721628917665,35767567036.57441,-4121.567415442842,3782.9938958223433
2017.07.13_02:12:00.000_TAI,12665,2242.073,9.352e+23,45933000000000.0,502.56,10867000000000.0,2.8015e+22,1275.1,16157.0,4.3226,53.189,-0.11214024477546,45490703221.54765,-2695.609320399972,3656.7232802833855
2017.09.03_05:48:00.000_TAI,12673,559.509,1.2896e+23,12518000000000.0,81.883,4440300000000.0,5.6653e+21,247.94,9320.6,3.7347,51.2,-0.1573416206284048,7572741219.602603,-629.6071033195193,907.2753749885844
2011.03.07_03:12:00.000_TAI,11166,1820.984,5.3659e+23,37590000000000.0,212.11,8294600000000.0,2.3395e+22,954.77,11338.0,4.4177,48.177,-0.1007193667028809,19517639640.680584,-1038.7548163817007,2512.2380348601155
2017.09.03_18:24:00.000_TAI,12673,2111.055,4.8092e+23,41080000000000.0,618.93,23434000000000.0,1.6777e+22,702.4,12905.0,4.7216,55.155,-0.0892340978732775,24940894482.347733,-1176.022624282556,3022.5427034045856
2011.09.21_03:24:00.000_TAI,11301,2317.827,2.7795e+23,48269000000000.0,69.889,2075600000000.0,4.3872e+22,1061.3,3110.8,3.9324,10.302,-0.0797576257584893,27434568470.765747,-1156.2270536519825,3325.5852855470507
2014.12.19_12:36:00.000_TAI,12241,2351.161,1.043e+24,47511000000000.0,823.44,38146000000000.0,2.9251e+22,1391.1,16617.0,4.5017,61.077,-0.0718085648455544,28176777804.244823,-1069.1543615009064,3388.496934270921
2014.04.17_23:36:00.000_TAI,12036,2347.302,5.7516e+23,50316000000000.0,183.56,5877400000000.0,2.8593e+22,1375.7,9097.9,4.3618,44.695,-0.0484873066475293,29066306514.00642,-744.7158967193878,3365.89063590827
2017.09.03_22:12:00.000_TAI,12673,2685.82,7.1984e+23,49946000000000.0,948.4,40037000000000.0,2.1035e+22,868.94,15782.0,4.8397,57.215,-0.0170841584815701,33088318906.524868,-298.7040579758721,3913.56099320964
2017.09.04_01:12:00.000_TAI,12673,3310.836,8.7142e+23,57746000000000.0,1341.8,55554000000000.0,2.4219e+22,969.13,17441.0,4.9194,57.297,-0.0117007724720378,39577686297.95844,-244.7020785459248,4393.888815613199
2017.09.04_03:48:00.000_TAI,12673,3077.565,9.0231e+23,55232000000000.0,1365.0,57686000000000.0,2.5209e+22,1034.6,17431.0,4.9573,58.268,-0.0081541591805235,40334786576.24033,-173.79281255375915,4279.242763207282
2014.02.11_16:00:00.000_TAI,11974,3107.972,5.6485e+23,58792000000000.0,189.3,4564600000000.0,2.3248e+22,1590.6,9911.5,4.893,48.061,-0.0057994014036392,40956615594.85226,-125.5104511660208,4358.57998045834
2017.09.04_17:48:00.000_TAI,12673,4870.325,1.2518e+24,71546000000000.0,2052.8,60157000000000.0,3.2866e+22,1330.0,19717.0,5.2075,58.691,-0.0229677625919366,55588913720.9839,-674.651737179723,5640.8833384761965
2012.07.04_21:00:00.000_TAI,11515,5846.095,1.3394e+24,101060000000000.0,397.7,9186700000000.0,4.8554e+22,2089.9,13644.0,5.2287,46.278,-0.0301035177248887,60141213252.2125,-956.6701477040556,6662.629529358643
2017.09.05_12:00:00.000_TAI,12673,6133.619000000002,1.3884e+24,82895000000000.0,2816.1,81401000000000.0,3.7889e+22,1510.1,19742.0,5.2472,54.154,-0.0427013043155454,62290993357.56025,-1405.526961232123,6634.34628198943
2017.09.05_16:00:00.000_TAI,12673,6259.786,1.4154e+24,83104000000000.0,3070.8,82301000000000.0,3.8881e+22,1558.1,19469.0,5.2634,52.719,-0.0430886745514671,63360729281.307785,-1442.6337105782245,6788.750241160856
2017.09.05_19:36:00.000_TAI,12673,6467.443,1.4739e+24,82937000000000.0,3380.8,84508000000000.0,3.9793e+22,1556.7,20290.0,5.2481,51.956,-0.0445552187651811,65946305924.13532,-1552.6081161459506,6644.598104906497
2017.09.06_05:00:00.000_TAI,12673,6708.132,1.631e+24,84639000000000.0,3841.4,98840000000000.0,4.3407e+22,1623.0,21676.0,5.1658,49.752,-0.0497806948768714,72429316048.05666,-1905.2332365535292,7041.540636670428
2017.09.06_10:00:00.000_TAI,12673,7007.845,1.6992e+24,89535000000000.0,3824.6,95269000000000.0,4.5824e+22,1700.5,21341.0,5.2617,46.369,-0.0470885268024229,74739973156.81584,-1859.6912222078656,7418.489307700249
2017.09.06_10:12:00.000_TAI,12673,6720.365,1.6617e+24,89535000000000.0,3521.8,93369000000000.0,4.5946e+22,1702.9,20623.0,5.2657,46.444,-0.0492728461217148,73478533398.9648,-1913.1142146423792,7494.492249066001
2017.09.06_14:36:00.000_TAI,12673,7552.219,1.6989e+24,96855000000000.0,3738.5,95492000000000.0,4.8669e+22,1725.2,20121.0,5.3061,42.628,-0.0747488540040848,77389729053.91685,-3056.754764166384,8164.724543690815
2017.09.07_00:00:00.000_TAI,12673,7345.65,1.6046e+24,89561000000000.0,2933.0,81198000000000.0,5.3795e+22,1733.6,18286.0,5.0966,40.466,-0.165450592460853,81113551295.49513,-7091.441013399093,7812.699714600269
2017.09.07_02:24:00.000_TAI,12673,6883.232,1.5844e+24,85586000000000.0,2670.7,72633000000000.0,5.4057e+22,1767.4,17940.0,5.1344,40.353,-0.1677047752206119,80246644882.77628,-7111.236665088082,7459.040734247535
2017.09.07_03:48:00.000_TAI,12673,6641.906999999997,1.5805e+24,84083000000000.0,2707.6,74143000000000.0,5.386e+22,1798.6,18122.0,5.124,40.172,-0.1630399324765085,79550227781.51598,-6853.4335488557,7550.080950743241
2017.09.07_15:48:00.000_TAI,12673,5842.066,1.4339e+24,81837000000000.0,2703.3,75114000000000.0,5.6133e+22,1905.8,15305.0,5.0477,35.437,-0.1913748472136508,74241212078.53076,-7507.626362364514,7517.885716098688
2017.09.07_23:48:00.000_TAI,12673,5518.212,1.2999e+24,79121000000000.0,1798.8,45331000000000.0,5.9417e+22,1837.0,12980.0,4.9142,31.876,-0.2451662616843261,72443997440.15329,-9385.033470045571,7518.078267251362
2017.09.08_04:24:00.000_TAI,12673,5637.013000000001,1.2892e+24,79627000000000.0,1520.7,37586000000000.0,5.9961e+22,1864.4,13170.0,4.874,30.936,-0.2603545011069359,72295490284.91685,-9946.014309667777,7994.463560246645
2014.05.08_08:00:00.000_TAI,12056,5008.233,1.6211e+24,99191000000000.0,7.0705,1439500000000.0,8.5658e+22,2565.5,9330.8,4.7937,32.475,-0.2307476136496428,69742140090.76688,-8503.647957963058,7533.685026255677
