,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,AR_class,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
2384,2012-07-05 01:00:00,2012-07-05 01:00:00,2012-07-05 01:12:00,11515,M,2.4,True,1,590.23,1879.7,56.441,72.684,106.27,113.27,-0.12363,-0.0090703,12624.0,47.703,5.0355,18949000000000.0,50.434,1.091e+24,4558.9,87893000000000.0,4.1275e+22,265.82,109480.0,10.872
2385,2012-07-05 02:24:00,2012-07-05 02:36:00,2012-07-05 02:36:00,11515,M,2.2,True,1,515.31,1879.3,56.097,72.861,106.28,113.65,-0.11132,-0.0078701,12723.0,47.318,5.0368,19257000000000.0,49.708,1.1064e+24,4606.4,88238000000000.0,4.1673e+22,264.96,113430.0,10.781
2386,2012-07-05 03:24:00,2012-07-05 03:36:00,2012-07-05 03:36:00,11515,M,4.7,True,1,499.32,1896.2,56.028,71.579,104.9,112.58,-0.14418,-0.0074714,12476.0,47.65,5.1028,18655000000000.0,50.34,1.1074e+24,4541.6,89254000000000.0,4.1781e+22,264.7,118050.0,10.953
2387,2012-07-05 06:48:00,2012-07-05 06:48:00,2012-07-05 07:00:00,11515,M,1.1,True,1,560.63,1917.3,55.314,69.714,104.17,112.47,-0.051465,-0.0079056,12064.0,47.393,5.1365,19766000000000.0,49.365,1.1362e+24,4663.6,92376000000000.0,4.3117e+22,249.57,113430.0,10.211
2388,2012-07-05 07:36:00,2012-07-05 07:36:00,2012-07-05 07:48:00,11519,M,1.3,False,1,22.558,222.08,30.633,28.517,60.323,78.208,0.46849,0.0052865,2367.6,26.826,3.5509,1087300000000.0,14.272,1.3417e+22,70.865,1671700000000.0,2.6571e+21,159.77,209.99,28.011
2389,2012-07-05 10:36:00,2012-07-05 10:48:00,2012-07-05 10:48:00,11515,M,1.8,True,1,541.66,1964.5,54.996,71.573,105.81,114.98,-0.13755,-0.0082177,13003.0,47.188,5.1195,12953000000000.0,49.106,1.1382e+24,4732.6,89357000000000.0,4.2034e+22,247.38,117910.0,9.9278
2390,2012-07-05 11:36:00,2012-07-05 11:36:00,2012-07-05 11:48:00,11515,M,6.1,True,1,659.84,1959.0,55.308,71.72,105.0,113.67,-0.095057,-0.0098059,12968.0,47.41,5.1443,19533000000000.0,49.056,1.1589e+24,4737.1,90347000000000.0,4.2166e+22,250.46,140680.0,9.9627
2391,2012-07-05 13:00:00,2012-07-05 13:12:00,2012-07-05 13:24:00,11515,M,1.2,True,1,631.9,2009.3,54.513,72.508,105.93,115.53,-0.12867,-0.0091798,12898.0,46.66,5.1814,21660000000000.0,47.804,1.1791e+24,4928.1,92785000000000.0,4.344e+22,250.63,148640.0,9.9032
2392,2012-07-05 20:00:00,2012-07-05 20:12:00,2012-07-05 20:24:00,11515,M,1.6,True,1,542.37,2083.5,52.913,69.663,105.65,118.3,-0.06768,-0.0071793,13082.0,45.569,5.227,11601000000000.0,46.329,1.3125e+24,5736.5,101210000000000.0,4.8757e+22,245.6,188010.0,9.1577
2393,2012-07-05 21:36:00,2012-07-05 21:36:00,2012-07-05 21:48:00,11515,M,1.6,True,1,296.2,2091.1,52.443,72.691,108.62,121.64,-0.05928,-0.0041176,14072.0,45.031,5.2406,10574000000000.0,45.683,1.3445e+24,5993.9,101560000000000.0,4.8591e+22,242.76,177500.0,9.0758
2394,2012-07-06 01:36:00,2012-07-06 01:36:00,2012-07-06 01:36:00,11515,M,2.9,True,1,600.55,2062.8,51.92,73.482,111.15,126.46,-0.1933,-0.0086211,14240.0,44.495,5.1878,22975000000000.0,45.281,1.3174e+24,6005.2,101120000000000.0,4.9235e+22,257.74,117580.0,10.081
2395,2012-07-06 02:36:00,2012-07-06 02:48:00,2012-07-06 02:48:00,11515,M,1.0,True,1,570.38,2088.6,51.479,73.873,111.69,126.83,-0.18686,-0.008182,14250.0,43.839,5.2228,17841000000000.0,44.112,1.3192e+24,5938.2,100440000000000.0,4.9823e+22,260.47,118660.0,10.221
2396,2012-07-06 08:12:00,2012-07-06 08:12:00,2012-07-06 08:24:00,11515,M,1.5,True,1,801.97,2159.4,50.135,69.65,109.61,123.46,-0.093321,-0.010819,13455.0,42.87,5.2053,23358000000000.0,41.256,1.3247e+24,5809.3,98876000000000.0,5.1925e+22,272.26,134710.0,10.235
2397,2012-07-06 10:24:00,2012-07-06 10:24:00,2012-07-06 10:24:00,11515,M,1.8,True,1,878.91,2160.4,50.141,72.142,111.3,124.5,-0.14396,-0.012553,13948.0,42.792,5.1811,21035000000000.0,41.254,1.297e+24,5724.2,96085000000000.0,5.0613e+22,274.03,136770.0,10.088
2398,2012-07-06 13:24:00,2012-07-06 13:24:00,2012-07-06 13:24:00,11515,M,1.2,True,1,1003.1,2208.2,48.934,70.698,110.32,122.88,-0.14626,-0.013683,13448.0,41.686,5.2032,34285000000000.0,39.172,1.3094e+24,6022.8,100140000000000.0,5.2375e+22,275.92,174260.0,10.33
2399,2012-07-06 18:48:00,2012-07-06 18:48:00,2012-07-06 19:00:00,11515,M,1.3,True,1,976.15,2242.9,47.515,66.906,106.41,120.96,-0.05406,-0.012,13216.0,40.536,5.2817,27761000000000.0,36.58,1.4278e+24,6529.3,107310000000000.0,5.8524e+22,278.52,185310.0,9.9162
2400,2012-07-06 23:00:00,2012-07-06 23:00:00,2012-07-06 23:12:00,11515,X,1.1,True,1,1543.2,2216.8,46.774,68.735,108.73,123.21,-0.2113,-0.020058,14371.0,39.981,5.1722,50193000000000.0,35.976,1.4684e+24,6786.8,105490000000000.0,5.8973e+22,298.89,153200.0,10.802
2401,2012-07-07 03:00:00,2012-07-07 03:12:00,2012-07-07 03:12:00,11515,M,1.2,True,1,1646.5,2264.9,46.497,67.15,105.61,120.8,-0.15803,-0.020585,14261.0,39.816,5.1953,53036000000000.0,35.515,1.5149e+24,6877.3,107880000000000.0,6.1143e+22,304.5,144950.0,11.155
2402,2012-07-07 08:12:00,2012-07-07 08:24:00,2012-07-07 08:36:00,11520,M,1.0,False,1,235.75,2356.3,39.613,32.594,65.421,77.664,0.22148,0.0027106,7187.0,33.482,4.9016,16116000000000.0,25.42,8.3021e+23,2980.1,49833000000000.0,6.0069e+22,234.5,55125.0,7.1907
2403,2012-07-07 10:48:00,2012-07-07 11:00:00,2012-07-07 11:00:00,11515,M,2.6,True,1,1497.4,2434.9,45.251,61.367,100.03,113.95,-0.1483,-0.017991,14032.0,38.816,5.2408,53359000000000.0,34.381,1.5511e+24,6579.3,102740000000000.0,6.4866e+22,306.49,200050.0,10.58
2404,2012-07-08 05:36:00,2012-07-08 05:36:00,2012-07-08 05:48:00,11515,M,1.3,True,1,1746.2,2558.3,42.969,55.925,91.392,107.74,-0.1473,-0.018439,12914.0,36.543,5.0999,59248000000000.0,30.431,1.6242e+24,6866.5,103330000000000.0,7.6229e+22,322.54,107570.0,12.411
2405,2012-07-08 09:36:00,2012-07-08 09:48:00,2012-07-08 09:48:00,11515,M,1.1,True,1,1476.2,2639.2,41.769,53.023,87.919,103.24,-0.1349,-0.01527,12368.0,35.743,5.0814,52523000000000.0,29.037,1.588e+24,6589.5,99306000000000.0,7.841e+22,329.84,99512.0,12.48
2406,2012-07-08 12:00:00,2012-07-08 12:00:00,2012-07-08 12:12:00,11515,M,1.4,True,1,1437.8,2619.9,41.512,52.987,87.752,103.67,-0.14107,-0.015422,12422.0,35.575,5.0448,44926000000000.0,28.553,1.5381e+24,6309.0,95940000000000.0,7.6049e+22,336.24,84588.0,13.201
2407,2012-07-08 16:12:00,2012-07-08 16:24:00,2012-07-08 16:36:00,11515,M,6.9,True,1,1225.5,2554.6,40.977,50.12,83.652,99.154,-0.10006,-0.012692,11866.0,35.303,4.9645,39434000000000.0,28.237,1.5216e+24,6163.6,92561000000000.0,7.8337e+22,333.29,74206.0,13.175
2408,2012-07-09 23:00:00,2012-07-09 23:00:00,2012-07-09 23:00:00,11520,M,1.1,False,1,1841.3,4253.9,44.785,52.598,93.32,103.48,0.16081,0.011991,11837.0,38.827,5.1973,73505000000000.0,33.049,2.414e+24,8285.9,149690000000000.0,1.1173e+23,347.76,253540.0,10.855
2409,2012-07-10 04:48:00,2012-07-10 05:12:00,2012-07-10 05:24:00,11520,M,1.7,True,1,1984.5,4476.9,46.794,55.185,95.29,105.59,0.18524,0.013169,12538.0,40.645,5.2169,86664000000000.0,36.708,2.5093e+24,8635.3,158070000000000.0,1.0856e+23,344.52,365190.0,10.098
2410,2012-07-10 06:00:00,2012-07-10 06:24:00,2012-07-10 06:36:00,11520,M,2.0,True,1,2091.6,4507.8,47.119,55.564,96.242,106.5,0.12074,0.014344,12738.0,40.873,5.2304,92541000000000.0,37.378,2.4668e+24,8478.6,154140000000000.0,1.058e+23,346.46,341190.0,10.146
2411,2012-07-12 15:36:00,2012-07-12 16:48:00,2012-07-12 17:24:00,11520,X,1.4,False,1,1364.1,4573.3,53.253,57.943,94.978,98.634,0.26593,0.00983,12369.0,45.792,5.0729,58565000000000.0,46.49,2.2796e+24,6720.5,135440000000000.0,8.5134e+22,502.18,189030.0,15.027
2412,2012-07-14 04:48:00,2012-07-14 04:48:00,2012-07-14 05:00:00,11521,M,1.0,False,1,965.02,4301.8,50.885,56.287,97.763,102.42,0.23974,0.0068882,12418.0,43.909,5.0573,41752000000000.0,43.259,2.3104e+24,6729.5,138490000000000.0,8.9202e+22,571.54,244920.0,17.011
2413,2012-07-17 12:00:00,2012-07-17 17:12:00,2012-07-17 19:00:00,11520,M,1.7,False,1,979.65,3263.6,38.275,37.51,75.434,82.527,-0.085439,0.0058632,8107.1,31.981,4.9503,49007000000000.0,24.0,1.799e+24,6256.8,112840000000000.0,1.2035e+23,568.81,19477.0,27.777
2414,2012-07-19 04:12:00,2012-07-19 05:48:00,2012-07-19 06:48:00,11520,M,7.7,False,1,483.89,1608.1,39.128,30.763,58.621,68.257,-0.15811,0.0055534,8147.9,30.322,5.02,34322000000000.0,23.426,9.429e+23,2416.9,44018000000000.0,6.0945e+22,401.95,75045.0,20.353
2415,2012-07-27 17:12:00,2012-07-27 17:24:00,2012-07-27 17:24:00,11532,M,2.7,False,1,48.022,1993.9,35.082,35.336,72.63,77.473,-0.074735,-0.00053728,5918.0,29.722,4.8022,3623000000000.0,18.809,7.0248e+23,2772.7,52798000000000.0,6.2316e+22,1305.9,3133.3,82.87
2416,2012-07-28 20:36:00,2012-07-28 20:48:00,2012-07-28 21:00:00,11532,M,6.1,False,1,213.11,2722.9,35.731,41.79,87.663,91.874,0.023169,-0.0018698,6304.5,29.619,4.5981,5158200000000.0,17.628,9.5433e+23,4574.3,83796000000000.0,8.2633e+22,1087.7,6452.8,58.527
2417,2012-07-29 06:12:00,2012-07-29 06:12:00,2012-07-29 06:24:00,11532,M,2.3,True,1,255.43,2875.7,36.937,44.317,92.565,96.65,0.017575,-0.0023689,6697.8,30.68,4.6073,6552000000000.0,20.105,9.5916e+23,4618.2,85586000000000.0,7.8431e+22,1104.4,15852.0,52.661
2418,2012-07-30 15:36:00,2012-07-30 15:48:00,2012-07-30 15:48:00,11536,M,1.1,False,1,55.506,3290.3,40.359,50.383,101.32,104.98,-0.026102,-0.00055684,7918.0,34.259,4.7729,2489600000000.0,25.241,1.0482e+24,4459.6,90681000000000.0,6.7401e+22,1068.6,26041.0,45.665
2420,2012-08-11 11:48:00,2012-08-11 12:12:00,2012-08-11 12:48:00,11540,M,1.0,False,1,196.54,1786.5,33.729,44.794,104.93,105.33,0.088003,-0.0029412,3769.9,27.304,4.3081,3178400000000.0,13.953,3.3456e+23,2423.8,50839000000000.0,4.2184e+22,1025.1,3530.6,72.033
2421,2012-08-17 13:12:00,2012-08-17 13:12:00,2012-08-17 13:12:00,11548,M,2.4,False,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
2422,2012-08-17 17:00:00,2012-08-17 17:12:00,2012-08-17 17:24:00,11548,M,1.0,True,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
2423,2012-08-18 00:24:00,2012-08-18 01:00:00,2012-08-18 01:00:00,11548,M,5.5,True,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
2424,2012-08-18 03:12:00,2012-08-18 03:12:00,2012-08-18 03:24:00,11548,M,1.8,True,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
2425,2012-08-18 16:00:00,2012-08-18 16:00:00,2012-08-18 16:00:00,11548,M,2.0,True,1,0.0,25.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,34.178,0.0,3.0832
2426,2012-08-18 22:36:00,2012-08-18 22:48:00,2012-08-18 23:00:00,11548,M,1.0,True,1,3.4166,88.117,27.773,18.342,43.522,44.342,-1.8215,-0.008783,2070.5,25.315,4.3218,381780000000.0,1.2853,1.0696e+21,8.2813,194140000000.0,2.1447e+20,52.746,0.0,4.7198
2427,2012-08-18 23:12:00,2012-08-18 23:12:00,2012-08-18 23:24:00,11548,M,1.3,True,1,6.6693,115.37,26.929,23.981,71.012,98.122,-1.194,-0.0079492,2644.2,29.003,4.1586,540430000000.0,14.167,2.9498e+21,17.336,407250000000.0,4.8344e+20,52.909,16040.0,4.5817
2428,2012-08-30 12:00:00,2012-08-30 12:00:00,2012-08-30 12:12:00,11563,M,1.3,False,1,0.0,25.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4998,0.0,0.0,0.0,0.0,0.0,0.0,13.342,0.0,1.585
2429,2012-09-06 04:00:00,2012-09-06 04:12:00,2012-09-06 04:12:00,11560,M,1.6,False,1,373.36,622.34,40.34,53.033,104.38,109.15,-0.27969,-0.013768,5704.0,33.51,4.3306,16690000000000.0,24.242,2.0542e+23,1265.0,25428000000000.0,1.8274e+22,188.61,2916.5,19.36
2430,2012-09-08 17:24:00,2012-09-08 17:48:00,2012-09-08 18:12:00,11564,M,1.4,False,1,157.96,2108.4,39.585,58.677,123.26,122.98,-0.028217,-0.0028335,3523.6,32.715,4.1184,2223000000000.0,19.762,2.6087e+23,2529.6,56139000000000.0,3.3823e+22,273.1,1505.5,31.4
2431,2012-09-09 21:48:00,2012-09-09 22:36:00,2012-09-09 22:48:00,11564,M,1.2,False,1,20.4,1923.1,35.11,47.095,105.97,108.84,-0.083044,-0.00027687,3826.1,30.657,4.2933,9068200000000.0,15.706,3.7441e+23,2984.9,63204000000000.0,4.784e+22,207.26,3256.5,16.819
2432,2012-09-30 04:24:00,2012-09-30 04:24:00,2012-09-30 04:36:00,11583,M,1.3,False,1,159.56,1198.3,34.899,47.161,101.75,104.99,-0.18563,-0.0029654,4546.1,28.878,4.2805,6365200000000.0,15.046,3.2486e+23,2339.6,45800000000000.0,3.6504e+22,557.52,925.84,48.502
2433,2012-10-20 18:00:00,2012-10-20 18:12:00,2012-10-20 18:12:00,11598,M,9.0,False,1,0.0,13.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7018,0.0,0.0,0.0,0.0,0.0,0.0,66.032,185030.0,3.1167
2434,2012-10-21 19:36:00,2012-10-21 20:00:00,2012-10-21 20:12:00,11598,M,1.3,False,1,10.027,589.04,61.928,39.006,58.836,91.396,0.77863,0.0075394,12406.0,60.678,4.6131,539600000000.0,80.376,2.1913e+22,36.956,952760000000.0,5.615e+20,151.49,70026.0,5.4755
2435,2012-10-22 18:36:00,2012-10-22 18:48:00,2012-10-22 19:00:00,11598,M,5.0,True,1,359.25,1200.4,44.98,39.699,66.451,85.372,-0.037883,0.0078426,10987.0,38.584,4.6068,10559000000000.0,35.915,6.6838e+23,2208.1,34545000000000.0,3.37e+22,181.75,12015.0,14.47
2436,2012-10-23 03:12:00,2012-10-23 03:12:00,2012-10-23 03:12:00,11598,X,1.8,True,1,469.2,1185.3,43.258,42.835,72.288,89.865,-0.12217,0.0099762,11444.0,36.914,4.6801,11032000000000.0,32.702,7.1487e+23,2513.5,38329000000000.0,3.5684e+22,186.08,19224.0,12.561
2437,2012-11-08 02:00:00,2012-11-08 02:12:00,2012-11-08 02:48:00,11611,M,1.7,False,1,0.0,27.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,2012-11-11 02:00:00,2012-11-11 02:24:00,2012-11-11 02:48:00,11614,M,1.0,False,1,0.0,21.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4899,0.0,0.0,0.0,0.0,0.0,0.0,70.615,64329.0,4.5322
2439,2012-11-12 23:12:00,2012-11-12 23:24:00,2012-11-12 23:24:00,11613,M,2.0,False,1,116.17,276.57,42.65,43.361,84.97,92.403,0.15762,0.0090881,10200.0,34.821,4.0935,3306600000000.0,31.87,1.7316e+23,571.8,9697300000000.0,9.6118e+21,904.21,320.33,110.78
2440,2012-11-13 01:48:00,2012-11-13 02:00:00,2012-11-13 02:00:00,11613,M,6.0,True,1,116.31,296.14,40.715,46.009,89.433,97.507,0.26757,0.0080674,9459.2,33.794,4.0365,3102200000000.0,29.456,1.8112e+23,691.05,11739000000000.0,1.0923e+22,69.065,0.0,8.7361
2441,2012-11-13 05:36:00,2012-11-13 05:48:00,2012-11-13 05:48:00,11613,M,2.5,True,1,209.58,326.91,39.917,45.384,91.928,105.06,0.097049,0.011669,7914.0,32.856,4.1723,6230800000000.0,27.22,1.8877e+23,835.82,15390000000000.0,1.2405e+22,0.0,0.0,0.0
2442,2012-11-13 20:48:00,2012-11-13 20:48:00,2012-11-13 20:48:00,11613,M,2.8,True,1,736.97,474.45,36.989,50.194,102.29,109.48,0.13839,0.030157,7931.3,30.717,4.3736,26576000000000.0,21.585,2.5741e+23,1607.9,25237000000000.0,1.7805e+22,78.802,6699.8,6.7732
2443,2012-11-14 03:48:00,2012-11-14 04:00:00,2012-11-14 04:00:00,11613,M,1.1,True,1,744.74,535.37,37.014,50.967,104.42,112.64,0.20646,0.030475,7916.0,31.255,4.4365,27432000000000.0,23.148,2.5691e+23,1525.4,25914000000000.0,1.7345e+22,86.262,8372.2,7.5652
2444,2012-11-20 19:12:00,2012-11-20 19:24:00,2012-11-20 19:24:00,11618,M,1.6,False,1,130.43,719.39,45.236,74.457,129.98,133.58,0.31136,-0.006175,5812.9,34.918,4.199,3376300000000.0,26.12,1.6306e+23,1450.6,27309000000000.0,1.4435e+22,241.3,9918.7,20.861
2445,2012-11-21 06:36:00,2012-11-21 06:48:00,2012-11-21 07:00:00,11618,M,1.4,True,1,399.77,892.4,50.491,76.244,117.69,120.99,0.18524,-0.014447,6919.5,39.97,4.6468,12027000000000.0,34.723,2.543e+23,2006.2,37832000000000.0,1.6104e+22,212.65,19050.0,15.824
2446,2012-11-21 15:00:00,2012-11-21 15:24:00,2012-11-21 15:36:00,11618,M,3.5,True,1,315.7,914.51,53.288,75.859,113.31,116.85,0.27559,-0.010621,7247.9,42.87,4.5946,13480000000000.0,39.615,2.8613e+23,2137.0,41304000000000.0,1.6609e+22,189.11,26221.0,13.187
2447,2012-11-27 15:48:00,2012-11-27 15:48:00,2012-11-27 16:00:00,11618,M,1.6,False,1,13.141,593.9,30.852,37.603,83.438,86.719,-0.077114,0.00030056,3246.4,24.343,4.1514,1726300000000.0,10.532,1.885e+23,1432.1,27288000000000.0,3.0722e+22,223.15,1092.3,32.74
2448,2012-11-27 21:00:00,2012-11-27 21:24:00,2012-11-27 21:24:00,11620,M,1.0,False,1,68.772,898.64,53.925,70.239,109.29,116.11,0.063636,-0.0020866,10585.0,45.433,4.7224,1149100000000.0,46.373,4.6333e+23,2088.7,41906000000000.0,2.086e+22,230.7,16567.0,13.637
2449,2012-11-28 21:12:00,2012-11-28 21:36:00,2012-11-28 21:48:00,11620,M,2.2,False,1,164.05,1083.8,48.019,61.749,103.31,111.66,-0.1551,0.0039058,9215.9,40.82,4.6951,11644000000000.0,37.247,5.1405e+23,2424.4,46477000000000.0,2.9091e+22,247.23,26885.0,14.153
2450,2013-01-05 09:24:00,2013-01-05 09:24:00,2013-01-05 09:24:00,11652,M,1.7,False,1,0.0,20.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2099,0.0,0.0,0.0,0.0,0.0,0.0,38.728,29473.0,2.9181
2451,2013-01-11 08:36:00,2013-01-11 09:00:00,2013-01-11 09:12:00,11654,M,1.2,False,1,92.309,1734.5,47.949,47.082,76.463,89.071,0.001399,0.0011112,11461.0,41.276,5.0663,2111200000000.0,39.599,1.2644e+24,3925.2,74577000000000.0,5.7511e+22,364.1,61387.0,15.688
2452,2013-01-11 14:48:00,2013-01-11 15:00:00,2013-01-11 15:24:00,11654,M,1.0,True,1,27.329,1847.2,47.803,51.904,82.852,94.662,-0.05426,0.00036535,12529.0,42.048,4.9989,9044400000000.0,40.987,1.2446e+24,4119.8,75882000000000.0,5.4627e+22,356.85,31743.0,14.852
2453,2013-01-13 00:36:00,2013-01-13 00:48:00,2013-01-13 00:48:00,11652,M,1.0,False,1,383.78,1575.4,41.6,65.454,123.14,124.76,0.18148,-0.010865,6155.6,34.004,4.212,12335000000000.0,25.159,2.8877e+23,2101.9,41528000000000.0,2.2984e+22,54.143,4450.4,4.6924
2454,2013-01-13 08:24:00,2013-01-13 08:36:00,2013-01-13 08:36:00,11652,M,1.7,True,1,443.05,1569.9,40.55,66.469,128.11,130.05,0.17286,-0.014781,5989.9,32.689,4.2129,14103000000000.0,22.482,2.3845e+23,1922.7,37721000000000.0,2.0232e+22,52.526,3193.4,4.9591
2455,2013-02-17 15:36:00,2013-02-17 15:48:00,2013-02-17 15:48:00,11675,M,1.9,False,1,23.06,33.392,42.763,72.198,144.85,146.23,0.27666,0.01624,3616.8,33.953,2.5745,1069000000000.0,23.521,6.8207e+21,94.965,1954200000000.0,8.8847e+20,111.88,88.731,36.792
2456,2013-03-05 07:36:00,2013-03-05 07:48:00,2013-03-05 07:48:00,11686,M,1.2,False,1,99.865,209.49,45.412,38.392,58.396,57.649,0.10011,-0.0098602,5241.0,38.546,3.631,524770000000.0,28.732,7.0494e+22,340.07,7328800000000.0,5.3802e+21,89.968,1183.4,12.103
2457,2013-03-15 05:36:00,2013-03-15 06:48:00,2013-03-15 08:24:00,11692,M,1.1,False,1,238.8,945.71,45.652,50.622,99.777,102.23,0.71556,-0.0080559,11854.0,39.178,4.0469,11036000000000.0,34.271,4.6666e+23,1403.9,29718000000000.0,1.9105e+22,192.33,2941.6,13.318
2458,2013-03-21 21:36:00,2013-03-21 22:00:00,2013-03-21 22:36:00,11692,M,1.6,False,1,609.08,1082.1,37.103,38.745,72.751,82.157,0.077661,-0.010406,6765.3,30.126,4.1639,26643000000000.0,18.518,5.2589e+23,2288.4,40362000000000.0,4.1189e+22,346.07,972.72,31.463
2459,2013-04-05 17:24:00,2013-04-05 17:48:00,2013-04-05 18:00:00,11719,M,2.2,False,1,0.0,35.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5394,0.0,0.0,0.0,0.0,0.0,0.0,47.613,736.51,3.5796
2460,2013-04-11 06:48:00,2013-04-11 07:12:00,2013-04-11 07:24:00,11719,M,6.5,False,1,306.04,1129.6,45.315,63.663,112.99,113.08,0.34573,-0.011197,7501.0,37.535,4.1836,9861200000000.0,31.317,2.7228e+23,1506.4,30011000000000.0,1.7903e+22,128.3,9192.5,9.732
2461,2013-04-12 19:48:00,2013-04-12 20:36:00,2013-04-12 20:36:00,11718,M,3.3,False,1,92.399,944.35,48.034,59.795,99.944,108.54,0.07815,-0.0025843,9803.3,41.856,4.5682,2307200000000.0,39.673,4.655e+23,1923.3,37196000000000.0,2.5176e+22,164.39,17981.0,11.005
2462,2013-04-22 10:12:00,2013-04-22 10:24:00,2013-04-22 10:24:00,11726,M,1.0,False,1,753.24,1029.2,57.786,80.248,110.81,117.68,-0.13295,0.019262,12776.0,47.354,4.9347,23185000000000.0,49.221,6.6354e+23,3041.8,55906000000000.0,2.4414e+22,222.06,80863.0,10.483
2463,2013-05-02 04:48:00,2013-05-02 05:00:00,2013-05-02 05:12:00,11731,M,1.1,False,1,411.38,1853.7,52.009,74.079,112.47,117.59,0.15636,0.0098348,8455.2,41.812,4.718,18885000000000.0,39.377,4.6969e+23,2825.3,55179000000000.0,2.428e+22,195.43,40284.0,11.941
2464,2013-05-03 16:36:00,2013-05-03 16:48:00,2013-05-03 17:12:00,11731,M,1.3,False,1,1.156,1685.6,42.106,61.345,119.7,122.14,0.091264,2.6402e-05,4623.9,34.676,4.4631,4511200000000.0,25.227,2.6888e+23,2209.6,49261000000000.0,2.5767e+22,220.64,5166.7,20.294
2465,2013-05-03 17:24:00,2013-05-03 17:24:00,2013-05-03 17:36:00,11739,M,5.7,False,1,0.0,22.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5563,0.0,0.0,0.0,0.0,0.0,0.0,146.78,4710.2,18.994
2466,2013-05-05 17:36:00,2013-05-05 17:48:00,2013-05-05 17:48:00,11739,M,1.4,False,1,941.42,677.14,32.212,44.297,90.427,99.822,-0.17608,0.022828,4453.2,26.344,4.5383,39177000000000.0,12.461,2.439e+23,2130.4,37097000000000.0,2.8345e+22,241.7,5041.3,27.628
2467,2013-05-10 00:36:00,2013-05-10 00:48:00,2013-05-10 01:00:00,11745,M,3.9,False,1,0.0,12.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.007,172510.0,1.9613
2468,2013-05-10 12:36:00,2013-05-10 12:48:00,2013-05-10 13:00:00,11745,M,1.3,True,1,0.0,12.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.007,172510.0,1.9613
2469,2013-05-12 20:12:00,2013-05-12 20:24:00,2013-05-12 21:00:00,11748,M,1.9,False,1,0.0,31.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5946,0.0,0.0,0.0,0.0,0.0,0.0,55.363,61529.0,2.9153
2470,2013-05-12 22:36:00,2013-05-12 22:36:00,2013-05-12 22:48:00,11748,M,1.2,True,1,0.0,31.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5946,0.0,0.0,0.0,0.0,0.0,0.0,55.363,61529.0,2.9153
2471,2013-05-13 01:48:00,2013-05-13 02:12:00,2013-05-13 02:24:00,11748,X,1.7,True,1,0.0,31.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5946,0.0,0.0,0.0,0.0,0.0,0.0,55.363,61529.0,2.9153
2472,2013-05-13 11:48:00,2013-05-13 12:00:00,2013-05-13 12:00:00,11748,M,1.3,True,1,0.0,31.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5946,0.0,0.0,0.0,0.0,0.0,0.0,55.363,61529.0,2.9153
2473,2013-05-13 15:48:00,2013-05-13 16:00:00,2013-05-13 16:12:00,11748,X,2.8,True,1,0.0,31.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5946,0.0,0.0,0.0,0.0,0.0,0.0,55.363,61529.0,2.9153
