,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50,TOTUSJH_51,TOTUSJH_52,TOTUSJH_53,TOTUSJH_54,TOTUSJH_55,TOTUSJH_56,TOTUSJH_57,TOTUSJH_58,TOTUSJH_59,TOTUSJH_60,TOTUSJH_61,TOTUSJH_62,TOTUSJH_63,TOTUSJH_64,TOTUSJH_65,TOTUSJH_66,TOTUSJH_67,TOTUSJH_68,TOTUSJH_69,TOTUSJH_70,TOTUSJH_71,TOTUSJH_72,TOTUSJH_73,TOTUSJH_74,TOTUSJH_75,TOTUSJH_76,TOTUSJH_77,TOTUSJH_78,TOTUSJH_79,TOTUSJH_80,TOTUSJH_81,TOTUSJH_82,TOTUSJH_83,TOTUSJH_84,TOTUSJH_85,TOTUSJH_86,TOTUSJH_87,TOTUSJH_88,TOTUSJH_89,TOTUSJH_90,TOTUSJH_91,TOTUSJH_92,TOTUSJH_93,TOTUSJH_94,TOTUSJH_95,TOTUSJH_96,TOTUSJH_97,TOTUSJH_98,TOTUSJH_99,TOTUSJH_100,TOTUSJH_101,TOTUSJH_102,TOTUSJH_103,TOTUSJH_104,TOTUSJH_105,TOTUSJH_106,TOTUSJH_107,TOTUSJH_108,TOTUSJH_109,TOTUSJH_110,TOTUSJH_111,TOTUSJH_112,TOTUSJH_113,TOTUSJH_114,TOTUSJH_115,TOTUSJH_116,TOTUSJH_117
1047,B,False,319.59,322.54,331.78,334.66,315.91,313.23,315.03,325.42,330.65,330.17,334.32,329.08,327.25,332.68,332.9,335.21,344.5,340.32,335.1,338.0,333.58,344.27,355.23,370.51,390.35,396.78,381.03,385.69,383.3,385.13,381.03,382.85,382.29,376.43,389.57,398.91,420.69,427.53,432.8,436.71,430.58,431.32,417.51,421.88,415.39,419.98,428.16,422.62,434.17,428.03,432.91,443.61,453.02,458.72,450.81,451.46,440.35,438.17,442.04,443.57,444.16,456.35,445.73,436.87,442.43,445.91,451.62,441.13,441.95,437.98,434.29,438.14,446.65,454.58,467.81,459.62,451.38,458.46,456.35,471.63,479.18,470.16,476.86,466.67,477.23,466.72,470.25,483.23,467.77,457.38,459.96,468.64,461.25,465.38,456.43,465.65,466.95,468.42,461.56,451.22,455.19,456.92,474.72,473.0,472.48,476.24,465.61,473.63,466.53,486.97,466.78,475.32,481.38,483.64,474.57,473.25,471.3
1048,B,False,398.97,391.58,385.92,391.19,387.94,388.88,386.95,378.88,377.39,390.87,384.19,381.42,379.35,374.14,380.51,374.16,381.84,375.67,378.1,376.41,374.39,364.8,364.02,357.75,356.25,349.2,351.53,352.23,353.65,357.33,364.81,357.33,363.24,356.06,359.22,539.03,549.24,373.32,377.79,379.95,392.1,389.34,393.61,393.63,410.55,401.62,394.81,400.29,392.66,389.65,377.45,371.11,363.87,359.7,351.85,346.7,346.02,339.8,334.57,342.05,346.11,335.88,336.5,340.05,329.77,339.21,334.79,328.12,334.53,331.0,331.76,337.59,329.47,321.74,320.86,316.43,322.89,322.14,317.15,327.83,321.01,324.53,317.36,333.35,337.37,331.28,339.89,346.6,350.88,341.03,343.86,352.03,342.86,336.41,322.82,322.02,314.49,310.22,305.49,307.88,297.98,293.87,286.2,285.17,288.66,283.39,283.03,281.82,289.73,291.19,295.6,301.77,300.83,306.57,301.32,302.21,307.3
1049,B,False,104.82,104.42,103.52,103.77,109.58,105.4,103.11,102.46,106.49,103.66,104.11,102.31,105.14,98.188,94.413,100.89,97.135,96.149,103.48,97.353,97.395,92.861,92.7,94.606,88.759,87.381,87.446,88.63,88.337,92.47,88.806,89.903,91.711,98.873,108.4,114.0,109.82,116.53,118.29,118.01,107.85,103.93,105.3,135.9,99.104,99.57,92.557,92.073,90.288,95.016,101.44,102.72,104.92,101.9,103.46,103.08,115.17,105.57,108.72,110.16,106.4,111.42,111.05,109.36,115.3,116.55,112.37,110.89,109.92,104.1,106.01,109.34,113.06,114.79,118.71,123.53,114.09,122.32,128.83,126.62,125.03,124.72,134.16,133.89,139.1,132.03,130.66,135.62,136.06,138.86,141.29,142.47,140.26,147.28,157.47,155.07,156.51,158.38,156.39,154.59,144.57,149.43,150.6,155.46,150.05,153.7,158.05,158.1,160.85,162.95,169.71,161.39,162.11,162.12,164.46,162.8,162.56
1050,B,False,292.86,293.57,289.65,299.17,293.12,297.3,282.76,281.16,273.12,269.35,260.85,266.05,271.91,258.45,260.4,264.14,266.67,269.43,260.53,263.34,262.2,268.17,265.49,270.33,263.18,266.62,255.7,248.32,253.65,244.85,245.79,242.03,244.58,233.93,226.49,225.88,224.58,227.68,235.32,228.19,223.77,213.21,218.1,213.74,210.91,208.92,213.91,206.56,201.59,204.84,200.03,202.57,204.39,196.89,191.09,187.98,190.14,185.59,184.59,176.81,175.31,175.38,169.56,168.36,169.57,170.83,177.82,169.71,176.67,175.94,171.83,166.16,166.79,167.68,170.52,174.4,175.08,166.24,163.21,163.96,154.91,157.86,156.54,149.96,153.81,148.76,148.37,160.78,158.44,155.14,162.7,158.48,163.94,165.4,167.81,162.15,162.75,163.38,165.58,166.78,167.27,167.52,171.54,174.11,175.87,178.81,171.92,174.97,174.09,170.11,173.02,174.84,171.46,172.95,166.63,161.53,164.44
1051,B,True,367.65,385.4,387.46,395.14,401.84,407.23,404.16,413.65,441.1,440.47,455.51,457.98,458.99,456.87,448.37,451.74,475.24,451.76,461.77,438.69,424.04,441.26,438.35,436.69,440.48,434.41,419.42,430.66,430.41,444.71,480.72,497.65,509.33,507.07,497.25,504.91,516.41,533.01,538.86,533.94,551.79,547.47,533.07,526.15,542.01,547.12,568.88,572.3,585.2,566.89,596.4,613.99,600.85,602.28,624.72,628.77,617.08,617.99,622.33,634.68,619.55,627.9,621.08,615.87,605.08,613.03,598.23,589.09,598.76,580.26,564.56,565.01,567.41,572.15,572.38,582.63,575.08,549.25,560.13,578.94,569.17,568.31,583.68,579.22,565.1,557.21,557.86,575.28,580.4,581.17,599.7,597.0,592.64,600.32,607.67,578.97,570.49,585.96,595.11,584.65,578.13,575.37,567.96,579.28,585.54,571.91,590.57,580.29,569.12,584.64,562.99,570.45,565.1,568.54,552.56,560.35,570.93
1052,B,False,321.81,327.91,329.85,325.42,318.0,332.78,331.09,337.54,335.47,343.36,345.43,350.37,340.98,345.19,342.21,340.7,347.75,347.66,343.04,354.93,351.32,345.86,355.36,352.07,369.91,371.95,376.87,373.56,380.15,375.61,369.95,373.36,382.3,381.64,391.11,382.87,397.45,399.18,406.71,410.1,420.1,425.09,428.86,426.13,424.68,430.49,423.24,417.86,405.22,392.61,392.51,385.54,375.63,373.58,368.27,364.73,366.94,363.98,361.44,364.12,358.19,361.3,364.01,367.62,361.82,366.04,358.43,365.31,372.05,375.9,368.25,374.14,371.54,369.37,362.42,368.46,374.68,373.46,380.9,378.82,364.91,369.5,365.67,365.4,363.64,360.08,356.7,364.49,353.27,369.36,369.53,359.65,356.71,354.34,349.67,358.24,355.41,352.1,345.45,353.05,357.23,349.29,359.26,361.39,366.62,376.65,377.67,383.71,386.38,387.6,378.09,386.04,382.09,378.67,364.15,359.94,352.29
1053,B,False,926.38,914.63,909.55,884.04,894.84,903.94,897.26,887.69,845.21,821.72,800.79,819.89,785.99,769.58,754.02,731.64,735.26,709.99,709.45,712.62,718.07,708.48,735.22,742.02,740.37,735.34,755.53,754.3,768.29,765.48,771.51,770.32,757.2,772.05,757.85,770.39,760.48,769.96,763.98,756.17,755.49,761.47,750.18,755.49,767.36,773.61,796.56,793.11,778.47,774.93,793.02,786.02,780.63,768.74,760.58,739.6,742.57,751.51,753.96,771.91,767.89,779.13,787.76,810.52,842.4,860.97,893.06,890.76,909.98,898.01,910.92,920.82,904.67,896.86,879.82,859.14,868.93,888.85,893.06,868.42,856.37,843.94,856.29,827.05,812.82,805.56,813.76,787.59,772.13,792.72,777.11,776.29,760.67,781.34,798.31,783.57,822.84,832.33,831.11,842.77,848.64,860.01,851.5,845.43,826.41,832.74,845.36,866.26,861.48,889.16,879.84,890.75,902.73,936.41,920.59,924.24,917.82
1054,B,False,1122.5,1093.9,1118.2,1109.7,1097.3,1117.1,1124.9,1139.6,1164.7,1165.0,1159.9,1187.4,1153.2,1180.2,1181.2,1196.4,1179.4,1135.9,1117.3,1114.3,1156.4,1132.1,1174.4,1138.2,1144.9,1145.8,1121.5,1106.7,1089.7,1049.1,1093.0,1062.6,1073.6,1120.0,1051.7,1060.6,1071.7,1118.4,1103.3,1104.5,1164.7,1103.6,1084.8,1098.9,1073.6,1068.5,1016.5,1072.2,1040.2,1059.2,992.7,1009.4,1054.2,1044.4,984.16,972.43,958.39,936.64,896.96,807.39,820.35,736.74,688.51,698.86,659.66,613.82,651.36,630.58,620.25,612.57,575.07,554.01,563.67,551.36,571.81,570.13,560.45,584.65,547.1,547.86,527.14,566.9,506.57,501.59,501.06,453.49,444.62,461.76,451.2,460.16,421.25,413.77,404.11,402.88,439.87,394.21,387.35,398.42,395.89,392.28,383.35,376.78,350.98,357.99,343.05,336.45,319.62,330.88,303.03,320.2,282.13,283.85,268.1,264.42,271.63,255.73,308.73
1055,B,False,127.33,137.39,136.95,133.77,134.68,144.0,149.29,145.45,146.44,157.9,158.58,157.35,150.8,152.66,151.68,150.26,153.93,159.83,159.17,158.72,181.56,193.7,193.87,195.41,191.73,199.02,194.48,196.89,190.01,197.16,186.11,192.72,197.49,206.29,198.44,198.15,203.31,200.86,199.85,199.32,202.64,200.34,202.09,199.24,197.47,198.43,200.87,201.51,200.52,197.03,201.5,196.71,194.1,203.58,207.26,213.5,208.54,206.78,214.39,217.75,210.37,208.94,207.6,210.01,206.71,216.05,219.72,219.78,223.5,228.58,232.22,235.64,248.42,246.08,260.71,264.05,255.26,254.11,241.06,241.12,244.05,243.67,241.64,239.63,231.7,235.7,232.86,243.37,240.21,247.33,242.56,248.78,267.28,270.38,273.87,284.07,288.19,285.26,298.33,312.9,306.21,310.37,323.65,321.17,321.88,313.58,319.13,319.39,326.62,344.08,341.22,323.35,309.98,312.86,313.07,305.89,324.4
1056,B,False,400.64,414.42,424.53,431.42,423.34,444.8,472.37,473.26,467.73,491.12,506.87,533.5,523.52,529.6,530.68,538.35,563.0,593.96,568.14,574.36,569.14,550.9,560.16,545.56,545.79,522.38,534.82,517.13,528.14,521.44,516.68,517.31,519.93,510.63,504.59,518.7,518.89,522.81,534.72,540.66,549.8,559.5,581.71,585.61,592.04,602.11,630.98,654.98,678.02,709.94,728.41,745.65,770.64,787.42,783.49,784.52,777.19,773.28,769.94,793.96,815.22,827.63,824.71,802.3,798.49,792.13,790.08,812.85,812.47,815.35,820.86,834.52,839.31,834.11,823.99,829.37,840.83,849.48,836.86,828.39,816.27,814.54,832.9,840.3,830.43,844.81,851.97,839.48,861.61,871.7,863.08,861.24,835.67,828.79,835.97,831.41,832.93,833.88,862.13,864.22,874.37,894.96,876.86,898.55,924.89,922.13,926.38,914.63,909.55,884.04,894.84,903.94,897.26,887.69,845.21,821.72,800.79
1057,B,False,487.05,480.73,489.71,499.01,488.01,500.36,505.63,513.13,494.81,509.58,521.29,524.42,534.19,523.1,517.66,516.17,523.08,527.42,527.66,517.53,515.13,520.61,511.69,502.27,508.77,524.81,516.93,513.08,507.46,508.69,513.19,511.01,508.46,512.59,512.18,506.47,508.33,503.3,495.23,491.47,491.79,488.31,479.84,500.42,505.63,494.65,488.65,497.92,488.69,496.18,491.31,481.35,479.83,480.22,476.89,476.15,471.92,482.18,493.72,502.03,482.86,491.16,499.33,496.05,487.45,494.89,489.55,497.41,501.61,501.52,508.78,516.97,532.09,524.02,511.95,501.22,486.29,480.55,479.47,452.97,464.77,459.82,457.55,456.79,453.19,459.06,441.79,440.08,442.79,442.85,445.45,445.65,450.54,444.64,453.6,444.5,452.34,449.93,436.11,437.97,448.3,442.39,430.72,444.04,452.71,442.25,444.62,437.92,446.15,429.33,442.08,439.1,438.51,440.35,444.16,432.63,427.95
1058,B,True,1368.0,1386.6,1391.5,1420.5,1441.5,1455.3,1469.5,1480.4,1448.4,1453.4,1453.7,1433.6,1416.0,1420.3,1447.2,1409.7,1408.5,1422.8,1407.0,1401.1,1430.5,1433.2,1441.5,1430.4,1457.7,1479.4,1471.8,1477.5,1485.9,1476.9,1489.5,1499.1,1497.7,1489.4,1484.3,1489.3,1479.2,1468.9,1472.2,1477.4,1493.8,1505.2,1490.1,1473.0,1484.5,1484.7,1484.4,1493.1,1477.3,1486.7,1469.6,1474.0,1404.7,1418.2,1412.4,1404.3,1389.3,1390.2,1405.5,1389.8,1405.0,1423.6,1411.1,1411.7,1403.2,1422.3,1409.8,1440.9,1414.9,1396.9,1372.0,1389.4,1404.5,1429.9,1407.0,1382.3,1384.5,1369.1,1358.7,1359.0,1345.4,1338.5,1341.9,1312.0,1312.4,1313.8,1321.3,1320.7,1328.0,1333.9,1331.6,1329.4,1340.7,1315.9,1319.7,1348.1,1347.3,1351.8,1341.0,1349.0,1339.2,1334.6,1331.0,1340.1,1336.7,1347.8,1348.6,1337.1,1348.6,1350.4,1350.6,1335.5,1334.7,1341.4,1321.6,1320.1,1313.1
1059,B,False,94.838,98.551,98.067,99.276,103.62,103.07,104.26,99.054,101.19,104.87,98.12,97.639,94.854,95.708,96.756,96.885,95.199,93.081,89.458,88.813,84.81,85.263,80.22,77.969,79.679,79.346,81.563,74.094,77.846,80.471,79.126,78.734,81.106,77.96,78.78,78.495,77.538,72.236,76.756,74.754,77.729,77.973,75.485,78.551,74.131,74.245,73.711,75.896,70.896,70.749,72.226,72.223,69.897,74.668,75.6,72.738,74.551,70.35,72.838,73.682,73.56,77.95,74.144,75.898,75.135,79.337,78.789,78.718,81.995,82.58,82.568,83.213,82.395,82.876,83.93,88.992,85.656,86.449,87.131,84.935,82.406,82.0,79.214,80.75,77.065,77.218,75.444,77.411,75.407,77.244,72.527,72.359,74.508,70.715,71.109,71.735,78.033,74.002,73.429,72.955,72.382,67.522,69.819,69.92,72.517,70.386,70.961,71.756,68.667,70.078,66.236,69.099,67.014,67.285,66.363,69.838,69.256
1060,B,False,236.5,236.15,237.86,248.23,261.28,260.45,273.55,277.18,282.83,282.7,288.7,301.4,305.39,299.54,280.1,267.99,262.02,249.3,244.94,241.32,237.13,239.53,235.82,226.81,228.27,224.18,210.28,216.71,211.22,215.47,217.83,212.99,212.58,219.21,217.09,216.4,212.42,199.97,197.96,203.13,204.21,194.53,205.86,210.53,212.33,195.68,194.05,191.08,189.8,197.67,180.7,173.5,175.6,177.84,185.66,183.45,184.92,184.59,182.87,179.59,187.15,189.3,195.48,206.83,209.7,213.88,218.6,224.08,226.42,228.96,226.02,219.83,229.23,242.44,249.44,240.96,237.97,242.65,238.35,237.47,231.45,225.25,231.26,229.26,229.91,231.6,222.91,223.43,232.62,231.26,235.55,237.99,233.8,234.03,239.01,245.57,240.52,245.0,245.63,240.11,233.26,231.23,223.57,211.39,210.7,210.08,207.24,207.63,205.92,212.6,204.35,206.39,212.34,213.5,217.67,231.4,252.09
1061,B,False,827.05,812.82,805.56,813.76,787.59,772.13,792.72,777.11,776.29,760.67,781.34,798.31,783.57,822.84,832.33,831.11,842.77,848.64,860.01,851.5,845.43,826.41,832.74,845.36,866.26,861.48,889.16,879.84,890.75,902.73,936.41,920.59,924.24,917.82,944.77,978.62,1012.2,1021.9,1015.8,1036.3,1076.9,1035.6,1032.4,1008.6,999.21,989.39,986.28,967.91,973.12,989.45,990.84,1020.9,1032.8,1052.2,1068.8,1090.9,1106.9,1131.3,1162.5,1175.2,1194.0,1266.1,1266.3,1264.3,1273.1,1274.9,1314.9,1330.1,1330.9,1355.7,1364.1,1344.7,1374.5,1353.1,1357.8,1396.8,1401.1,1426.5,1399.4,1394.9,1391.0,1372.9,1376.5,1365.8,1364.2,1377.8,1360.7,1368.1,1342.8,1323.9,1321.7,1283.3,1277.7,1231.8,1220.6,1200.5,1190.5,1155.9,1171.1,1171.7,1167.7,1187.7,1174.6,1182.9,1196.6,1226.9,1244.5,1264.2,1287.5,1296.6,1282.7,1305.0,1300.1,1309.8,1323.0,1320.6,1306.2
1062,B,False,263.88,262.99,261.16,257.86,264.45,259.92,266.63,265.55,262.94,263.29,262.46,258.85,256.92,273.92,278.36,285.49,281.03,290.68,282.94,283.47,283.54,292.15,281.23,277.66,282.84,289.44,298.34,294.61,296.58,305.28,307.21,316.52,321.37,331.13,325.92,323.65,323.63,332.15,329.95,324.61,318.86,320.85,330.13,324.14,322.19,321.94,314.25,306.7,311.64,308.18,305.43,308.78,310.88,310.08,312.18,323.94,337.11,340.36,355.59,362.82,360.44,362.19,360.77,372.96,370.55,385.42,385.77,382.04,385.8,382.23,371.71,378.92,377.38,377.38,383.07,402.07,407.05,413.3,405.0,404.34,405.35,407.71,409.4,405.42,408.9,421.35,426.41,443.91,459.9,462.15,450.23,465.24,450.43,448.2,464.5,456.23,447.12,455.28,452.81,474.53,470.87,469.95,482.35,479.59,489.67,490.56,500.94,498.45,498.09,503.69,516.98,516.79,518.05,518.34,515.78,517.45,507.58
1063,B,False,870.03,865.47,866.16,882.84,860.22,881.12,884.35,885.46,868.12,861.72,869.47,861.96,840.13,832.26,840.88,829.67,820.27,819.25,828.94,815.35,822.63,830.25,828.26,821.16,846.83,845.13,833.15,815.06,819.43,815.11,802.14,821.15,841.71,859.16,853.89,853.93,868.41,887.2,914.55,885.3,908.36,881.5,891.21,895.09,897.64,905.17,894.97,924.0,874.83,877.52,852.77,841.09,843.71,844.52,813.87,816.43,822.04,799.18,802.35,806.97,875.08,796.1,800.52,890.45,941.92,808.76,799.94,814.94,825.97,814.94,893.88,807.75,807.03,784.0,767.12,777.86,761.14,770.68,754.46,787.86,707.46,724.09,621.57,626.22,677.7,579.69,587.94,580.94,562.76,555.57,563.77,540.39,540.01,511.59,491.5,502.18,487.34,470.1,435.08,473.17,444.39,443.7,444.02,420.64,477.8,484.17,428.21,434.84,407.11,425.03,426.5,414.55,433.97,420.41,405.5,375.32,361.03
1064,B,False,146.44,144.62,148.79,148.08,147.57,143.71,144.42,143.58,137.72,145.46,143.24,142.05,143.27,144.07,146.9,145.17,149.85,148.21,150.15,148.87,150.4,151.28,152.59,145.44,147.51,147.07,148.12,153.23,151.48,149.66,154.25,153.24,156.63,152.45,151.45,153.8,153.62,155.14,158.72,154.14,162.33,155.73,159.86,159.72,155.76,156.24,157.24,163.06,160.94,164.84,161.3,158.91,155.08,157.48,158.22,159.56,154.69,157.34,152.91,150.16,156.35,150.81,147.12,150.57,149.32,147.68,149.25,145.17,139.43,142.14,142.09,139.4,145.13,143.94,140.46,141.03,145.98,145.24,147.22,141.29,136.3,137.99,139.54,137.1,137.05,136.61,135.27,135.49,135.76,137.18,140.78,145.05,136.31,134.75,138.13,140.1,133.82,134.14,132.93,136.63,134.04,134.2,125.29,127.22,129.79,126.08,127.6,131.3,128.11,125.43,125.44,125.5,123.99,126.3,129.01,133.21,136.4
1065,B,False,139.08,147.61,147.54,151.46,143.55,140.5,138.55,146.92,141.7,139.56,137.54,130.45,141.3,145.74,139.9,137.87,147.33,135.73,133.44,130.7,140.99,135.89,141.36,133.64,135.59,142.25,144.1,147.19,145.15,149.32,140.69,134.83,135.85,132.62,130.94,137.96,134.22,133.54,130.92,128.94,131.23,132.7,128.97,126.55,132.29,131.13,135.26,137.7,140.68,137.08,142.72,141.95,142.87,143.24,142.9,141.77,143.95,142.82,145.45,147.52,149.2,159.94,169.58,173.87,182.9,188.46,189.88,181.98,189.47,189.04,193.66,192.51,187.58,190.56,207.25,222.85,228.82,245.47,249.51,263.28,260.94,272.2,272.53,280.43,288.39,284.31,288.06,284.09,283.11,301.43,288.71,281.12,294.76,297.34,305.1,298.87,303.77,323.36,340.68,342.76,362.08,382.6,403.55,412.33,430.81,434.49,464.48,470.6,474.53,476.75,485.04,504.07,528.61,538.4,536.29,529.97,539.5
1066,B,False,255.17,259.73,256.58,268.33,278.3,273.86,291.41,288.88,293.11,306.72,311.44,316.88,318.67,302.52,315.28,316.14,324.48,322.74,331.89,324.54,322.54,333.05,329.79,335.32,331.95,339.96,355.21,353.59,364.63,359.09,343.78,351.06,346.55,350.5,351.7,361.78,347.51,343.4,338.07,341.35,350.03,340.21,347.06,347.74,345.14,344.06,337.06,339.83,357.2,365.48,347.35,356.18,363.86,373.51,376.82,381.44,372.73,363.1,370.06,367.37,364.83,360.04,366.75,376.57,365.01,359.14,363.02,349.09,351.13,344.82,346.99,341.19,342.47,348.25,350.36,341.19,344.95,347.97,345.1,342.15,340.07,346.01,343.09,331.79,337.55,329.93,339.27,346.98,338.58,337.66,341.19,335.17,336.12,334.47,337.16,331.72,330.85,324.35,322.08,323.22,320.14,313.22,309.98,323.65,322.28,319.39,321.32,316.37,304.91,307.66,301.52,296.43,298.05,290.12,293.04,296.82,291.3
1067,B,False,951.22,936.0,951.54,929.92,921.27,906.1,896.75,888.16,884.98,888.0,863.83,872.8,874.9,865.17,854.83,853.83,864.81,873.22,868.31,878.31,873.3,870.47,884.84,895.35,896.62,894.41,879.07,880.86,884.84,898.81,900.35,928.57,927.83,940.2,948.34,964.55,961.37,960.65,958.99,951.38,937.56,932.53,912.84,912.74,885.55,894.03,906.93,908.21,888.8,889.42,874.23,868.63,867.55,861.5,854.94,841.08,848.76,844.3,855.59,852.57,838.25,858.95,873.64,875.4,875.41,905.09,921.06,931.41,925.47,956.1,971.59,993.02,965.85,968.23,950.23,945.42,932.88,933.76,909.9,906.46,900.87,891.04,901.52,906.38,870.86,863.45,855.79,844.72,838.95,859.27,850.81,849.29,859.41,855.61,838.87,835.22,854.56,862.3,860.52,853.66,859.92,850.45,838.38,842.68,844.75,844.63,849.85,854.38,845.16,876.53,882.78,877.66,872.61,877.08,872.18,863.48,870.91
1068,B,False,89.726,90.502,99.904,99.534,116.85,119.48,127.03,138.98,146.83,150.11,159.9,171.44,171.48,175.28,175.5,187.34,196.81,186.25,176.79,185.32,185.65,185.79,182.99,178.74,185.09,187.76,180.0,183.79,189.84,188.22,173.79,182.2,180.41,176.95,175.06,181.03,169.54,167.73,175.48,177.37,178.62,173.76,162.7,161.18,168.22,162.49,167.25,165.06,156.6,151.46,149.48,145.12,141.88,142.77,142.66,153.2,149.74,153.73,164.53,167.75,168.93,167.42,175.83,185.59,185.27,191.46,198.88,209.43,221.81,230.36,242.87,259.8,262.9,273.1,276.75,278.38,283.29,283.72,295.06,289.77,297.5,302.75,308.47,308.57,302.28,295.42,308.09,323.03,328.93,307.33,310.02,306.26,302.54,315.7,315.86,326.27,324.86,325.89,322.86,321.09,325.79,317.65,323.21,314.97,307.0,295.41,297.01,297.64,288.96,288.07,282.81,289.78,278.63,279.54,270.45,261.26,265.86
1069,B,False,805.39,792.44,818.44,826.14,834.03,843.66,864.92,870.18,850.5,850.68,843.94,847.7,826.76,820.29,828.84,822.37,831.96,845.79,844.43,847.33,856.86,844.17,837.84,835.07,838.45,834.78,833.19,845.34,846.15,819.65,813.25,823.82,822.14,807.6,822.44,809.95,806.47,782.18,795.86,776.19,752.04,756.9,763.51,766.55,775.56,767.3,749.15,770.73,768.99,788.45,787.43,767.27,763.41,767.55,800.63,809.62,821.16,825.32,835.82,838.23,832.09,842.23,824.68,815.47,818.73,809.15,839.26,856.63,853.86,846.02,870.47,885.92,894.15,910.45,897.47,884.51,896.59,885.51,888.89,888.11,893.37,877.48,877.18,898.77,889.55,892.93,881.67,888.38,888.23,902.41,885.22,902.98,907.07,899.78,921.11,926.31,933.69,920.59,919.18,923.45,915.32,898.45,924.74,927.67,921.6,909.42,933.08,938.47,936.7,939.91,923.21,924.48,901.81,909.01,901.43,883.35,878.26
1070,B,False,568.45,551.78,553.04,544.64,556.72,546.2,553.07,551.83,556.09,551.48,556.23,550.58,547.78,574.04,572.45,567.74,572.78,603.71,584.32,608.92,610.72,618.54,620.6,620.42,630.05,657.51,663.16,676.89,695.79,661.38,678.27,666.07,657.0,667.15,666.94,641.43,634.91,656.39,659.33,668.53,647.7,641.72,644.93,636.13,668.17,672.12,688.38,684.54,686.04,682.09,694.17,682.38,682.29,670.83,673.03,672.74,645.5,629.95,622.08,623.98,640.46,634.0,627.42,620.58,631.87,603.58,637.55,643.07,643.23,644.93,659.46,659.82,657.96,656.19,658.17,652.33,677.17,667.16,635.99,639.65,647.09,650.09,640.12,633.98,645.77,626.66,631.57,617.88,619.54,623.96,607.33,590.87,589.49,584.17,580.25,577.95,575.37,573.84,586.27,599.11,606.51,632.96,637.19,635.95,659.15,653.29,646.31,657.14,652.43,645.58,640.17,642.6,654.71,647.18,652.72,641.91,650.97
1071,B,False,301.37,299.23,297.53,297.24,307.48,307.02,298.18,289.03,289.73,291.45,285.03,282.28,293.82,287.86,296.01,298.6,305.54,311.99,311.83,320.66,325.7,319.2,310.52,309.86,313.17,311.01,316.48,307.73,313.3,313.22,306.21,313.49,316.41,312.39,319.81,325.51,315.14,322.74,326.73,320.84,315.53,331.36,315.68,324.89,331.89,330.02,340.98,359.1,349.69,348.32,354.33,365.35,366.53,371.44,368.1,366.71,361.49,367.1,375.46,387.26,391.2,403.5,409.83,422.62,430.77,448.64,466.29,487.03,479.93,501.64,494.11,511.25,505.26,488.19,500.16,493.95,512.23,522.04,516.15,518.71,517.27,498.07,500.29,492.02,489.6,493.69,487.78,490.72,493.38,478.02,491.69,475.88,479.38,490.02,492.45,490.04,494.58,483.62,487.21,501.03,517.11,508.71,497.64,485.18,491.44,497.52,496.41,478.38,485.86,495.15,485.39,484.66,476.97,468.92,463.75,467.58,471.47
1072,B,False,526.38,527.01,531.52,536.37,532.39,535.15,524.02,517.24,516.06,499.89,496.51,493.92,498.65,495.02,485.68,488.55,508.2,508.04,529.17,539.87,543.17,559.32,557.91,554.15,546.46,523.42,534.4,509.11,515.74,524.59,522.1,509.26,504.53,501.29,525.49,527.27,543.84,560.54,582.59,592.3,605.41,624.94,624.17,641.66,673.69,665.83,684.76,711.31,670.29,696.62,667.18,680.46,700.78,696.84,694.38,702.75,701.29,692.12,674.71,661.73,652.18,668.89,670.56,664.99,644.37,627.51,622.24,645.73,662.25,664.98,667.37,665.37,666.0,686.28,683.96,699.64,694.74,668.33,677.09,673.44,682.96,662.26,639.73,613.94,594.72,588.74,590.04,585.22,604.49,599.02,610.64,607.36,627.13,619.16,632.2,625.85,617.31,611.52,592.53,614.35,613.43,603.64,594.14,604.2,592.94,605.14,609.62,613.11,624.08,627.38,606.73,612.92,612.37,644.75,647.24,653.53,680.89
