,FLARE_TYPE,COINCIDENCE,slf_1,slf_2,slf_3,slf_4,slf_5,slf_6,slf_7,slf_8,slf_9,slf_10,slf_11,slf_12,slf_13,slf_14,slf_15,slf_16,slf_17,slf_18,slf_19,slf_20,slf_21,slf_22,slf_23,slf_24,slf_25,slf_26,slf_27,slf_28,slf_29,slf_30,slf_31,slf_32,slf_33,slf_34,slf_35,slf_36,slf_37,slf_38,slf_39,slf_40,slf_41,slf_42,slf_43,slf_44,slf_45,slf_46,slf_47,slf_48,slf_49,slf_50,slf_51,slf_52,slf_53,slf_54,slf_55,slf_56,slf_57,slf_58,slf_59,slf_60,slf_61,slf_62,slf_63,slf_64,slf_65,slf_66,slf_67,slf_68,slf_69,slf_70,slf_71,slf_72,slf_73,slf_74,slf_75,slf_76,slf_77,slf_78,slf_79,slf_80,slf_81,slf_82,slf_83,slf_84,slf_85,slf_86,slf_87,slf_88,slf_89,slf_90,slf_91,slf_92,slf_93,slf_94,slf_95,slf_96,slf_97,slf_98,slf_99,slf_100,slf_101,slf_102,slf_103,slf_104,slf_105,slf_106,slf_107,slf_108,slf_109,slf_110,slf_111,slf_112,slf_113,slf_114,slf_115,slf_116,slf_117,slf_118,slf_119,slf_120
1496,N,False,69.899,55.234,58.952,66.141,66.537,70.708,70.777,84.832,76.076,79.705,99.456,107.43,103.89,95.77,134.34,142.36,138.6,135.93,138.99,82.595,140.45,133.83,139.13,137.09,142.74,139.21,136.48,140.96,81.025,77.498,74.546,84.977,98.831,101.68,141.79,139.36,96.179,101.25,138.18,141.17,143.58,143.73,143.54,145.16,145.25,145.97,95.327,95.101,97.054,146.99,151.5,152.53,148.78,144.35,147.51,159.24,147.38,152.92,154.25,151.18,153.89,153.79,153.57,155.93,155.59,158.97,113.32,117.46,122.47,130.05,161.93,185.27,183.8,187.92,188.98,181.34,192.2,190.77,193.94,195.49,227.68,270.4,303.92,291.37,225.16,246.85,274.09,263.35,275.23,361.22,0.0,0.0,345.72,304.9,275.47,384.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,N,False,0.0,0.0,0.0,2.3359,2.3466,2.3778,0.0,0.0,0.0,0.0,0.0,2.2772,3.3942,3.5687,2.2504,2.2267,2.3377,2.2251,2.1439,2.2856,2.2054,2.2054,0.0,2.1358,0.0,0.0,0.0,0.0,0.0,3.5635,0.0,0.0,0.0,0.0,3.5198,3.5767,3.6865,2.1487,2.0585,0.0,0.0,1.8962,0.0,3.5202,3.4236,0.0,3.5687,3.553,3.5401,3.5122,0.0,0.0,0.0,2.3195,0.0,0.0,0.0,1.7297,3.0167,2.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9474,1.8968,1.5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3425,0.0,0.0,2.3605,0.0,0.0,0.0,0.0,0.0,0.0,2.5033,2.3803,2.3752,0.0,2.5015,2.4821,2.3572,0.0,0.0,0.0,0.0,0.0
1498,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,N,False,1.7737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7941,0.0,0.0,0.0,2.024,2.0514,0.0,0.0,0.0,1.9332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9269,1.9291,1.7023,2.0323,0.0,2.1063,2.1154,2.0939,1.094,1.827,1.576,1.5806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0602,1.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1549,0.0,2.0706,0.0,0.0,0.0,2.0968,0.0,1.6414,1.5839,1.5083,1.7981,0.0,0.0,1.628,0.0,0.0,0.0,0.0,0.0,1.5652,2.1775
1500,N,False,0.0,90.764,79.694,86.637,104.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.851,73.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,N,False,2.759,2.6792,2.8791,3.0209,2.6927,2.7195,2.7194,2.876,2.9014,3.0138,2.9487,2.8292,2.7751,2.7751,3.6421,3.6063,3.7522,3.9522,3.8375,4.0176,4.0528,4.0363,4.238,4.2618,4.3164,4.5826,4.466,4.4498,4.2934,4.1414,3.9895,3.9801,4.0762,3.8487,3.7832,3.7832,3.6375,3.9899,3.9093,3.6462,3.6545,3.6497,3.6902,3.5319,3.3247,3.6604,3.0072,3.4989,3.8407,4.1616,3.8898,3.7322,3.1126,3.1326,3.3038,3.4808,3.264,3.2562,3.4507,3.2002,3.2329,3.3451,3.1895,3.3102,3.1842,3.3277,3.356,3.2047,3.2937,3.4858,3.4257,3.4691,3.5424,3.4277,3.5637,3.6336,3.4802,3.8,3.694,3.795,3.7066,3.8127,3.7748,3.773,3.567,3.7717,3.773,3.6286,3.7481,3.9128,3.8854,3.9623,3.8968,3.9567,4.0062,3.9551,3.8607,3.8049,3.9768,3.834,3.8678,3.8895,3.7621,3.7069,3.8968,3.9427,4.0304,3.9787,4.0685,3.9063,4.0777,4.1288,3.886,3.8604,4.0125,3.9966,3.7241,4.005,3.9459,3.9384
1502,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,N,False,4.6232,4.5813,4.5911,4.5602,4.5137,4.7235,4.7532,4.6439,4.7502,4.8259,4.9109,4.9688,5.0314,5.1232,5.0696,4.8712,5.1575,5.1844,5.0835,5.2085,5.1083,5.2453,5.0615,4.9688,4.8057,4.721,4.6934,4.7802,4.756,4.8099,4.8034,4.9284,4.9229,4.9659,5.0147,4.737,4.7335,4.6634,4.5814,4.7513,4.8503,4.8861,4.9448,4.9175,4.8237,4.7652,4.8118,4.8277,4.7531,4.8368,4.9106,4.8885,4.9141,4.8752,4.9072,4.9464,4.8762,4.8243,4.8181,6.5417,4.7958,4.6985,4.6533,4.4555,4.5914,4.6386,4.5564,6.6782,4.6366,4.6811,4.7232,4.7251,4.7254,6.8514,4.6784,4.6131,4.623,4.6824,7.0479,4.6913,4.6929,4.6895,4.7278,4.7038,4.7104,4.8496,4.9627,6.7139,6.7073,6.7244,7.0617,7.025,6.8249,6.8288,6.8594,6.7413,6.673,6.7889,4.8691,4.7496,4.7459,4.77,4.81,4.8709,7.2903,7.3541,7.5311,7.5076,8.8995,4.6877,7.2959,7.3609,4.79,4.7704,4.749,4.653,4.6088,4.7153,4.6783,4.8063
1504,N,False,19.88,19.968,19.818,19.784,19.794,19.631,19.581,19.719,19.548,19.606,19.734,19.836,20.002,20.172,20.215,20.34,20.139,20.349,20.183,20.368,20.283,20.309,20.19,20.272,20.135,19.839,19.933,19.809,19.516,19.965,20.101,20.029,19.987,19.441,20.06,20.064,19.991,19.827,19.681,19.789,19.753,19.728,20.065,19.998,19.923,19.826,19.309,19.268,19.614,19.866,19.604,19.421,19.652,19.413,19.235,18.968,18.804,18.737,18.816,18.656,18.638,18.976,18.662,18.807,18.906,18.939,18.941,18.825,19.029,18.882,18.782,18.824,18.665,18.64,18.888,19.06,18.747,19.082,19.37,19.418,19.503,19.366,19.495,19.437,19.504,19.587,19.464,19.381,19.562,19.414,19.16,18.779,18.465,18.324,19.364,19.374,19.434,19.421,19.386,19.416,19.616,19.388,19.404,19.411,19.25,19.346,19.317,19.201,19.378,19.029,18.915,19.331,19.446,19.334,19.15,19.308,19.046,19.25,19.17,19.269
1505,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.042,22.609
1506,N,False,20.106,20.297,21.088,21.648,22.024,22.941,22.147,22.234,20.017,20.213,22.394,22.686,20.754,21.199,22.23,23.193,24.071,23.292,24.687,26.094,25.786,25.711,25.461,24.09,24.686,24.677,25.223,24.849,25.428,26.121,25.473,25.79,25.264,26.4,25.854,26.695,26.103,24.981,27.79,28.248,27.609,28.628,28.915,28.005,28.467,28.5,29.041,28.969,27.398,28.042,27.226,27.672,27.002,26.991,27.081,27.262,27.683,28.636,28.149,29.055,27.097,26.589,14.997,12.657,10.975,12.658,49.785,16.057,19.464,18.36,16.133,14.324,31.343,18.99,16.396,17.481,17.589,20.443,30.263,31.332,30.517,31.807,31.285,30.853,30.924,27.001,26.451,13.218,23.185,25.0,22.731,22.14,19.356,12.602,16.029,11.054,5.0968,5.2434,5.0569,9.181,12.701,5.1446,4.4582,4.0485,4.1316,4.2892,3.9727,17.218,19.181,4.4878,4.3987,24.106,3.9836,2.26,38.613,40.453,40.031,39.763,39.261,38.345
1507,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4785,4.0195,0.0,3.7199,0.0,0.0,0.0,3.374,3.6518,3.8999,3.5308,3.3092,3.8325,4.075,0.0,0.0
1510,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.251,29.251,28.954,0.0,0.0,29.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3916,0.0,2.6242,0.0,0.0,2.7267,3.0415,0.0,0.0,0.0,3.2952,0.0,0.0,0.0,0.0,0.0,2.849,2.9654,0.0,0.0,0.0,0.0,0.0,3.1937,3.4403,3.5188,3.5376,3.6296,3.6774,3.8561,3.8397,3.6558,3.8695,3.9348,4.0096,3.9377,3.8659,4.1533,4.2391,4.1371,4.1547,4.2184,4.3727,4.3447,4.479,4.2745,4.711,4.6509,4.849,5.0636,5.0528,5.034,5.0816,5.109,4.978,5.0363,4.9371,4.8312,5.0834,5.0429,4.7875,4.979,4.9668,5.2206,5.3096,5.2196,5.2662,5.3633,5.5595,5.6262,5.89,5.8177,6.1205,6.122,6.1687,6.3587,6.3744
1511,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,N,False,24.537,24.538,24.504,24.678,24.603,24.538,24.32,24.31,24.164,24.229,24.455,24.413,24.092,24.176,24.33,24.355,24.66,24.965,24.408,24.746,24.609,24.445,24.689,24.702,24.855,25.184,24.967,24.542,24.857,24.832,24.67,24.656,24.509,24.843,24.842,24.243,24.329,24.391,24.365,24.504,24.598,24.214,24.321,24.083,24.522,24.646,24.486,24.227,24.428,24.369,24.147,24.283,24.282,24.405,24.251,24.473,24.565,24.227,24.246,24.144,24.053,24.087,23.65,23.737,23.627,23.823,23.993,23.985,24.054,24.18,23.988,24.255,24.183,24.056,24.051,24.111,23.957,24.082,24.111,24.203,23.949,24.194,23.875,24.138,24.101,23.962,24.018,24.055,24.139,24.065,23.865,23.97,23.92,23.925,23.894,23.967,23.919,23.82,23.821,23.741,23.628,23.592,23.895,23.469,23.601,23.295,23.505,23.39,23.483,23.53,23.491,23.407,23.382,23.512,23.465,23.657,23.766,24.022,24.247,24.105
1518,N,False,24.537,24.538,24.504,24.678,24.603,24.538,24.32,24.31,24.164,24.229,24.455,24.413,24.092,24.176,24.33,24.355,24.66,24.965,24.408,24.746,24.609,24.445,24.689,24.702,24.855,25.184,24.967,24.542,24.857,24.832,24.67,24.656,24.509,24.843,24.842,24.243,24.329,24.391,24.365,24.504,24.598,24.214,24.321,24.083,24.522,24.646,24.486,24.227,24.428,24.369,24.147,24.283,24.282,24.405,24.251,24.473,24.565,24.227,24.246,24.144,24.053,24.087,23.65,23.737,23.627,23.823,23.993,23.985,24.054,24.18,23.988,24.255,24.183,24.056,24.051,24.111,23.957,24.082,24.111,24.203,23.949,24.194,23.875,24.138,24.101,23.962,24.018,24.055,24.139,24.065,23.865,23.97,23.92,23.925,23.894,23.967,23.919,23.82,23.821,23.741,23.628,23.592,23.895,23.469,23.601,23.295,23.505,23.39,23.483,23.53,23.491,23.407,23.382,23.512,23.465,23.657,23.766,24.022,24.247,24.105
1519,N,False,24.537,24.538,24.504,24.678,24.603,24.538,24.32,24.31,24.164,24.229,24.455,24.413,24.092,24.176,24.33,24.355,24.66,24.965,24.408,24.746,24.609,24.445,24.689,24.702,24.855,25.184,24.967,24.542,24.857,24.832,24.67,24.656,24.509,24.843,24.842,24.243,24.329,24.391,24.365,24.504,24.598,24.214,24.321,24.083,24.522,24.646,24.486,24.227,24.428,24.369,24.147,24.283,24.282,24.405,24.251,24.473,24.565,24.227,24.246,24.144,24.053,24.087,23.65,23.737,23.627,23.823,23.993,23.985,24.054,24.18,23.988,24.255,24.183,24.056,24.051,24.111,23.957,24.082,24.111,24.203,23.949,24.194,23.875,24.138,24.101,23.962,24.018,24.055,24.139,24.065,23.865,23.97,23.92,23.925,23.894,23.967,23.919,23.82,23.821,23.741,23.628,23.592,23.895,23.469,23.601,23.295,23.505,23.39,23.483,23.53,23.491,23.407,23.382,23.512,23.465,23.657,23.766,24.022,24.247,24.105
1520,N,False,19.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,N,False,0.0,0.0,2.1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1766,6.2648,6.3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
