,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40,MEANJZD_41,MEANJZD_42,MEANJZD_43,MEANJZD_44,MEANJZD_45,MEANJZD_46,MEANJZD_47,MEANJZD_48,MEANJZD_49,MEANJZD_50,MEANJZD_51,MEANJZD_52,MEANJZD_53,MEANJZD_54,MEANJZD_55,MEANJZD_56,MEANJZD_57,MEANJZD_58,MEANJZD_59,MEANJZD_60,MEANJZD_61,MEANJZD_62,MEANJZD_63,MEANJZD_64,MEANJZD_65,MEANJZD_66,MEANJZD_67,MEANJZD_68,MEANJZD_69,MEANJZD_70,MEANJZD_71,MEANJZD_72,MEANJZD_73,MEANJZD_74,MEANJZD_75,MEANJZD_76,MEANJZD_77,MEANJZD_78,MEANJZD_79,MEANJZD_80,MEANJZD_81,MEANJZD_82,MEANJZD_83,MEANJZD_84,MEANJZD_85,MEANJZD_86,MEANJZD_87,MEANJZD_88,MEANJZD_89,MEANJZD_90,MEANJZD_91,MEANJZD_92,MEANJZD_93,MEANJZD_94,MEANJZD_95,MEANJZD_96,MEANJZD_97,MEANJZD_98,MEANJZD_99,MEANJZD_100,MEANJZD_101,MEANJZD_102,MEANJZD_103,MEANJZD_104,MEANJZD_105,MEANJZD_106,MEANJZD_107,MEANJZD_108,MEANJZD_109,MEANJZD_110,MEANJZD_111,MEANJZD_112,MEANJZD_113,MEANJZD_114,MEANJZD_115,MEANJZD_116,MEANJZD_117,MEANJZD_118,MEANJZD_119
1245,B,False,0.032241,0.073244,0.30958,0.28715,0.22641,0.3016,0.14036,0.23206,0.15522,0.14949,0.33609,0.13491,0.083061,0.023757,-0.073999,0.052412,-0.086982,0.38221,-0.22469,-0.072122,0.10074,0.16874,0.3225,0.58238,0.57624,0.44142,0.29414,0.48614,0.26987,0.14626,0.47562,0.54771,0.48849,0.35872,0.41017,0.16526,0.26336,0.42021,0.33886,0.43693,0.47868,0.4985,0.45227,0.30719,0.3571,0.35522,0.29603,0.42477,0.53111,0.40191,0.29654,0.24523,0.24379,0.33775,0.0747,0.363,0.40285,0.2332,0.18034,0.29417,0.31223,0.23817,0.1805,0.19082,0.34846,0.22385,0.31391,0.40103,0.20074,0.22468,0.18012,0.16863,0.1791,0.16741,0.14234,0.40404,0.33336,0.29159,0.34949,0.20473,0.22899,0.3307,0.13676,0.13614,0.30635,0.33303,0.36518,0.24928,0.38491,0.27825,0.23487,0.40938,0.27259,0.31585,0.21015,0.24338,0.26884,0.12466,0.26181,0.33512,0.23959,0.22266,0.12832,0.13597,0.14445,0.15607,0.12857,0.27596,0.24218,0.10134,0.19201,0.13216,0.12292,0.17104,0.1973,0.11587,0.16814,0.23038,0.15498
1246,B,False,-0.27823,-0.28557,-0.2589,-0.19712,-0.23411,-0.16706,-0.20452,-0.17192,-0.22465,-0.21137,-0.21124,-0.17147,-0.18085,-0.24394,-0.17491,-0.11779,-0.12434,-0.15129,-0.11954,-0.096883,-0.080142,-0.026095,-0.076127,-0.034234,-0.070135,-0.075095,-0.0092565,-0.0078947,-0.057775,-0.069251,-0.049334,-0.034208,-0.098561,-0.09356,-0.08299,-0.095747,-0.091212,-0.10979,-0.187,-0.11138,-0.14886,-0.16648,-0.14903,-0.1124,-0.15089,-0.11627,-0.024249,-0.053032,-0.13937,-0.076681,-0.074454,-0.09677,-0.057423,-0.048983,-0.064646,-0.061933,-0.12162,-0.11851,-0.11664,-0.076701,-0.14378,-0.075832,-0.10892,-0.068472,-0.055672,-0.057511,-0.10847,-0.076646,-0.11006,-0.10732,-0.063806,-0.10521,-0.13355,-0.11407,-0.086904,-0.14159,-0.105,-0.087813,-0.1459,-0.19004,-0.1605,-0.18685,-0.14202,-0.12432,-0.19038,-0.19331,-0.20168,-0.19426,-0.22832,-0.22257,-0.14867,-0.11499,-0.16906,-0.17943,-0.13795,-0.12788,-0.17132,-0.10207,-0.12391,-0.12782,-0.10723,-0.12295,-0.087205,-0.13262,-0.13185,-0.126,-0.1414,-0.12286,-0.13689,-0.15596,-0.19194,-0.16495,-0.17106,-0.15665,-0.1563,-0.1892,-0.17391,-0.1752,-0.17077
1247,B,False,0.35921,0.36202,0.40631,0.30026,0.21405,0.17553,0.28078,0.30924,0.32848,0.30728,0.21191,0.2614,0.23941,0.23759,0.14142,0.30444,0.44168,0.51714,0.56859,0.59471,0.51561,0.34662,0.34516,0.44311,0.43748,0.41989,0.33449,0.35271,0.31323,0.36488,0.41271,0.36961,0.32044,0.38577,0.22141,0.37668,0.4011,0.5221,0.35193,0.59676,0.37394,0.33958,0.37744,0.23118,0.34921,0.48212,0.20865,0.2952,0.10786,0.11786,0.11265,0.18685,-0.040011,-0.069226,0.096462,0.074335,-0.030207,0.03678,0.084745,0.15238,0.19515,0.038806,0.096046,0.10602,-0.053419,0.15262,0.13834,0.0021827,0.18154,0.22572,0.028536,0.092072,-0.036972,-0.12309,-0.12916,-0.17161,-0.11983,-0.14307,-0.14214,-0.34414,-0.24943,-0.2234,-0.11328,-0.0016642,-0.12654,-0.12473,-0.093658,-0.059041,-0.19712,-0.15126,-0.18137,-0.037201,-0.031916,-0.088184,-0.11081,-0.17424,-0.30644,-0.22148,-0.2397,-0.19223,-0.10657,-0.22109,-0.14279,-0.17009,-0.22183,-0.049697,-0.13503,-0.10483,0.034496,-0.26284,-0.058316,0.082578,0.023187,0.11571,-0.05921,-0.042526,-0.081219,-0.073995,0.0023362
1248,B,False,-0.0029998,0.088458,0.16145,0.069094,0.0017239,0.014534,0.062227,-0.0026412,0.041168,0.085147,0.11272,0.059684,0.13685,0.10848,0.13463,0.028135,0.14885,0.10138,0.0368,0.05876,0.15536,-0.020709,0.012159,0.01338,0.063185,0.12133,0.035739,0.095079,0.070609,-0.063977,-0.063164,-0.15113,-0.11155,-0.12452,0.0057433,0.031766,0.013675,-0.14659,-0.15607,-0.094532,-0.029555,0.056511,0.053046,0.062424,0.11584,0.17483,0.11842,0.13708,0.024373,0.19465,0.10961,0.079926,-0.016626,0.037189,0.021015,0.066023,0.080593,0.10216,0.061192,0.09968,0.14964,0.20504,0.19166,0.20143,0.0932,0.19107,0.20351,0.24096,0.12302,0.074376,0.21611,0.18495,0.19184,0.21988,0.22918,0.22055,0.16672,0.2139,0.24164,0.13526,0.15337,0.26123,0.1327,0.19077,0.18318,0.17049,0.12139,0.23603,0.1596,0.25137,0.24165,0.1853,0.17768,0.19689,0.22581,0.1821,0.083385,0.13119,0.16845,0.029363,0.060477,0.034506,0.2235,0.14009,0.15118,0.085333,0.11222,0.03044,-0.090085,0.10546,0.011778,0.12507,0.0007151,0.098488,0.1193,0.10815,0.13686,0.1408,0.20228
1249,B,False,-0.026914,-0.13779,-0.17248,-0.010098,0.87166,0.54114,-0.2996,0.2082,0.27396,0.33764,1.0471,0.18582,1.0654,-0.20917,0.30563,0.37008,0.76667,0.59846,0.22428,1.0687,0.53694,0.14442,0.11343,0.035441,0.15383,0.21598,0.086102,0.81827,0.17487,-0.017965,0.034826,0.19171,0.18256,0.16822,0.31931,0.25032,0.17206,-0.014753,0.21813,0.067156,-0.15388,-0.14375,-0.019849,0.17359,0.00092612,-0.31208,0.059567,-0.29693,0.048213,-0.075709,-0.15134,-0.39967,0.16065,-0.23624,0.20328,-0.13062,0.12525,0.061865,-0.1472,-0.070366,-0.1266,-0.029959,-0.05173,-0.031653,-0.10033,-0.27186,-0.15797,-0.21982,0.030673,0.19753,-0.13566,0.055084,-0.07288,-0.095352,-0.081564,-0.066136,-0.10979,0.012684,-0.17313,-0.16414,-0.081757,0.12361,-0.26847,-0.059467,-0.23022,-0.11936,-0.42314,-0.076942,-0.3868,-0.3487,-0.29511,-0.33015,-0.32387,-0.26669,-0.22154,-0.17016,-0.56966,-0.40453,-0.33698,-0.41404,-0.10135,-0.40762,-0.47703,-0.33388,-0.25998,-0.2165,-0.11877,-0.019474,-0.33811,-0.43168,-0.16133,-0.25211,-0.20225,-0.14989,-0.39799,-0.30055,-0.32519,-0.39099,-0.23034
1250,B,False,-0.013281,0.011651,-0.065509,-0.081894,0.062443,-0.019685,-0.059494,-0.31646,-0.22996,-0.12526,-0.17406,-0.0093273,0.064859,0.29382,0.3088,0.14466,0.21494,0.35062,0.44491,0.69175,0.45214,0.38682,0.40788,0.501,0.47413,0.53823,0.39616,0.54452,0.35353,0.23996,0.021175,0.084483,-0.20066,-0.44086,-0.1854,-0.028376,-0.083472,-0.10595,0.13516,0.23154,0.38733,0.32149,0.36727,0.41907,0.28156,0.58395,0.33168,0.21241,0.46763,0.39957,0.3499,0.29008,0.2749,0.42487,0.40933,0.34992,0.55758,0.49411,0.44282,0.44584,0.38112,0.51794,0.31657,0.51304,0.41533,0.53011,0.47385,0.44079,0.4298,0.29385,0.47265,0.35948,0.32981,0.24331,0.13213,0.11257,0.10997,0.055048,-0.42261,-0.36241,-0.30931,-0.28479,-0.38759,-0.025201,0.15762,0.40287,0.64509,0.52848,0.56545,0.42833,0.34667,0.56263,0.54828,0.36434,0.54742,0.42277,0.3142,0.31106,0.31574,0.15418,-0.044877,0.023806,-0.046117,-0.12672,-0.0030556,-0.33157,-0.21003,-0.43768,-0.16996,-0.46067,-0.13121,-0.33459,-0.17241,-0.10765,-0.27827,-0.012499,-0.16018,-0.22661,-0.048118
1251,B,False,-0.21741,-0.32675,-0.33366,-0.28059,-0.29028,-0.20603,-0.23977,-0.22162,-0.25274,-0.28592,-0.25664,-0.24572,-0.31897,-0.28664,-0.30238,-0.20842,-0.20803,-0.22078,-0.19153,-0.2188,-0.11834,-0.081362,-0.13347,-0.12363,-0.16157,-0.10902,-0.124,-0.10294,-0.051358,-0.10563,-0.08135,-0.085218,-0.064749,-0.10265,-0.068155,-0.11876,-0.10532,-0.071327,-0.081981,-0.063084,-0.061213,-0.11029,-0.12341,-0.16164,-0.11522,-0.14428,-0.11404,-0.11796,-0.18253,-0.16519,-0.18192,-0.12812,-0.17672,-0.12759,-0.12848,-0.16411,-0.090399,-0.063813,-0.082564,-0.057561,-0.055044,-0.091447,-0.079035,-0.091197,-0.035298,-0.030566,-0.041132,-0.074051,-0.064875,-0.07898,-0.064131,-0.067667,-0.072254,-0.05695,-0.092446,-0.069885,-0.050074,-0.080606,-0.017254,-0.054796,-0.11528,-0.085092,-0.1021,-0.097519,-0.071389,-0.0090354,-0.078497,-0.11774,-0.12467,-0.13778,-0.16508,-0.092736,-0.23705,-0.17725,-0.14792,-0.1249,-0.22243,-0.17359,-0.19473,-0.1045,-0.21001,-0.17034,-0.07668,-0.081052,-0.11305,-0.13515,-0.12772,-0.094318,-0.14458,-0.10148,-0.17654,-0.1918,-0.20543,-0.12863,-0.075817,-0.16288,-0.18384,-0.081086,-0.12151
1252,B,False,0.14882,0.26993,0.077571,0.20766,0.23135,0.35057,0.27538,0.25862,0.25816,0.31349,0.26431,0.28788,0.27352,0.25735,0.35398,0.21697,0.22528,0.20206,0.15229,0.13866,0.18405,0.10929,0.099713,-0.043503,0.05315,-0.043829,0.0053332,-0.015226,-0.19643,-0.18604,-0.089016,0.053452,0.079393,0.071421,0.12243,0.10221,0.088427,0.14175,0.19527,0.19828,0.14032,0.091716,0.13659,0.071566,0.10178,-0.031065,-0.0366,0.031927,0.063669,-0.044704,-0.046557,0.017814,-0.016836,-0.12094,-0.12417,-0.16945,-0.22107,-0.31404,-0.23289,-0.19363,-0.22555,-0.17089,-0.21381,-0.12618,-0.23315,-0.19984,-0.19546,-0.28075,-0.27605,-0.35283,-0.36479,-0.26319,-0.287,-0.26321,-0.38365,-0.34964,-0.30092,-0.24412,-0.1374,-0.072772,-0.2293,-0.333,-0.20234,-0.15203,-0.29681,-0.24206,-0.17382,-0.051306,-0.0072754,-0.092694,-0.053444,-0.077867,0.015773,-0.097998,0.0031289,0.044122,0.0016611,0.1274,0.077259,0.17897,0.018341,0.0090006,-0.11785,-0.25034,-0.21352,-0.34827,-0.10776,-0.15237,-0.1766,-0.10286,-0.27317,-0.23752,-0.21266,-0.065505,-0.20897,-0.055825,-0.066873,0.033152,0.098898
1253,B,False,0.27001,0.30775,0.18726,0.31969,0.12735,0.14293,0.19244,0.18172,0.26514,0.28069,0.35356,0.26924,0.33614,0.39945,0.36891,0.30077,0.34305,0.31185,0.28116,0.39042,0.36837,0.18949,0.14626,0.29377,0.32568,0.21574,0.32088,0.28641,0.16981,0.20772,0.22964,0.17973,0.16514,0.24046,0.2485,0.045023,0.27041,0.22959,0.20389,0.13678,0.24421,0.24951,0.14546,0.092084,0.11299,0.08121,0.19814,0.10519,0.16777,0.15585,0.074842,0.11404,0.24652,0.10641,0.053725,0.0094706,0.091868,0.067041,0.052956,0.13313,0.17914,0.058698,0.11873,0.15846,0.15692,0.010913,0.015098,0.10241,0.16129,0.082191,0.080268,0.14917,0.00050949,0.10732,-0.02363,0.10881,0.069567,0.14729,0.21978,0.074931,0.034685,0.17411,0.10609,0.11721,0.048931,0.12085,0.3623,0.24469,0.20388,0.26218,0.38246,0.34052,0.4761,0.4196,0.29562,0.20562,0.16331,0.25129,0.15311,0.1355,0.15707,0.16896,-0.027102,0.043816,0.23914,0.21088,0.17003,0.020352,0.10344,-0.038422,0.11796,0.045102,-0.060852,0.019315,-0.11731,-0.16494,-0.17499,-0.19218,-0.10036
1254,B,False,-1.0096,-0.56544,-0.76253,-0.71528,-0.46382,-0.77946,-0.71329,-1.1965,-1.11,-0.86939,-0.97187,-1.1212,-1.3296,-1.2194,-0.97727,-0.95903,-0.70731,-0.69873,-0.31374,-0.5175,-0.25301,-0.72565,-0.57945,-0.54626,-0.31945,-0.31751,-0.43785,-0.59384,-0.69089,-0.7348,-0.76392,-0.55651,-0.68596,-0.53495,-0.72316,-0.34464,-0.45943,-0.33157,-0.16488,-0.50083,-0.4839,0.028648,-0.057527,-0.34028,-0.36582,-0.39269,-0.38374,-0.56746,-0.27354,-0.39913,-0.19528,-0.076548,-0.15859,-0.21594,-0.31789,-0.057399,-0.11443,0.0018196,0.25096,0.14527,0.11841,0.1926,0.024613,0.013134,0.36967,0.13888,-0.1032,-0.066151,-0.091058,-0.31353,-0.070625,-0.1047,-0.024981,-0.11928,-0.092902,0.096881,-0.2441,-0.39709,-0.16731,-0.55193,-0.26626,-0.31752,-0.20346,-0.51251,-0.52783,-0.33019,-0.027814,-0.17138,-0.64901,-0.52461,-0.82905,-0.38197,-0.60667,-0.44465,-0.37469,-0.12664,-0.73284,-0.27859,-0.02416,-0.062577,-0.211,-0.50557,-0.39379,-0.41006,-0.36896,-0.1791,-0.42322,-0.29972,-0.26403,-0.23349,0.037987,-0.17566,-0.22705,-0.36077,-0.1151,-0.078957,-0.0198,0.059716,-0.049425
1255,B,False,-0.13547,-0.094846,-0.12429,-0.11067,-0.049645,-0.097993,-0.11371,-0.12591,-0.18131,-0.18177,-0.24513,-0.25467,-0.30672,-0.36863,-0.3537,-0.27653,-0.36501,-0.2549,-0.27124,-0.2621,-0.26528,-0.26332,-0.20589,-0.21491,-0.22739,-0.27156,-0.18048,-0.24705,-0.25275,-0.25195,-0.28274,-0.31777,-0.24796,-0.27548,-0.28548,-0.29933,-0.21503,-0.23768,-0.19537,-0.22038,-0.27095,-0.26427,-0.27585,-0.30104,-0.25632,-0.30724,-0.33996,-0.3386,-0.35089,-0.37696,-0.42351,-0.42092,-0.4237,-0.43443,-0.44837,-0.42732,-0.31551,-0.2936,-0.25433,-0.1889,-0.2275,-0.22638,-0.16851,-0.1412,-0.14947,-0.1159,-0.17393,-0.18722,-0.19795,-0.18487,-0.19863,-0.27233,-0.26881,-0.25336,-0.31259,-0.26554,-0.30302,-0.32292,-0.35694,-0.3191,-0.21977,-0.20135,-0.19231,-0.1796,-0.21097,-0.16377,-0.1537,-0.14286,-0.20208,-0.12526,-0.16159,-0.16648,-0.1414,-0.19848,-0.17894,-0.20426,-0.21607,-0.18791,-0.16587,-0.17952,-0.13627,-0.21307,-0.21337,-0.14334,-0.16335,-0.1423,-0.20683,-0.1604,-0.23048,-0.24604,-0.2773,-0.2141,-0.34766,-0.35012,-0.26751,-0.23692,-0.25672,-0.28613,-0.27225
1256,B,False,0.16286,0.17482,0.33771,0.25038,0.14541,0.31416,0.27159,0.15554,0.19466,0.21313,0.21544,0.24771,0.17779,0.20445,0.17156,0.21666,0.26827,0.23262,0.30889,0.2662,0.3738,0.31466,0.2993,0.30251,0.30442,0.33923,0.25272,0.23461,0.33593,0.35861,0.35392,0.24383,0.35405,0.27796,0.29479,0.26461,0.21795,0.25376,0.17513,0.27531,0.16747,0.24665,0.2277,0.3114,0.3568,0.34415,0.3324,0.27179,0.32367,0.39535,0.32835,0.37077,0.35056,0.40059,0.3821,0.295,0.35156,0.39398,0.31636,0.30487,0.28885,0.38224,0.36885,0.38399,0.3883,0.44363,0.39883,0.43246,0.35267,0.3687,0.223,0.36426,0.26224,0.26914,0.25694,0.22757,0.33783,0.35068,0.3559,0.33176,0.28124,0.36107,0.287,0.31548,0.32321,0.28919,0.26264,0.33667,0.27533,0.36592,0.31812,0.33692,0.32667,0.38621,0.35724,0.33125,0.37903,0.31526,0.36499,0.33496,0.38615,0.38396,0.4084,0.31197,0.40295,0.43943,0.3506,0.3603,0.32846,0.36619,0.28487,0.2578,0.3995,0.38534,0.31541,0.38264,0.44499,0.40019,0.55174
1257,B,False,-0.2763,-0.21981,-0.29512,-0.13903,-0.21447,-0.19251,-0.2851,-0.36252,-0.32101,-0.28718,-0.48198,-0.46469,-0.37268,-0.59479,-0.58557,-0.63986,-0.38999,-0.34834,-0.55674,-0.35462,-0.39984,-0.37058,-0.27969,-0.45205,-0.27336,-0.37895,-0.37888,-0.45328,-0.54037,-0.44229,-0.23659,-0.20529,-0.46114,-0.31313,-0.29125,-0.30421,-0.41568,-0.24119,-0.25092,-0.1715,-0.31063,-0.28257,-0.20637,-0.052447,-0.24956,-0.18293,-0.075211,-0.18632,-0.1074,-0.098551,-0.16851,-0.10695,-0.15748,-0.37329,-0.22525,-0.21367,-0.26786,-0.30435,-0.2404,-0.17147,-0.26073,-0.28547,-0.2794,-0.28418,-0.16187,-0.11062,-0.13379,-0.11459,-0.19182,-0.19115,-0.18579,-0.25621,-0.16848,-0.14425,-0.085065,-0.019073,-0.029703,0.045102,-0.064968,-0.088713,-0.15963,-0.23409,-0.1464,-0.13879,-0.16846,-0.1234,-0.19308,-0.20333,-0.25067,-0.27765,-0.20619,-0.19124,-0.25174,-0.23026,-0.23272,-0.21021,-0.21769,-0.28681,-0.2322,-0.13128,-0.22826,-0.17523,-0.24994,-0.4128,-0.35715,-0.32307,-0.3308,-0.32645,-0.29541,-0.32503,-0.28124,-0.20898,-0.26744,-0.24164,-0.24845,-0.2504,-0.25786,-0.17098,-0.20711
1258,B,False,0.16006,0.12801,0.074946,0.13575,0.13066,0.089165,0.099667,0.070772,0.11915,0.1358,0.072289,0.043429,0.071456,0.16556,0.11827,0.098504,0.11195,0.15472,0.093048,0.082781,0.099223,0.15929,0.13648,0.21021,0.12313,0.12076,0.092645,0.070344,0.077829,0.065811,0.15059,0.16088,0.13121,0.12457,0.10887,0.16772,0.20559,0.18305,0.17665,0.11745,0.070811,0.016896,0.11715,0.087344,0.059132,0.092697,0.096588,0.12298,0.057789,-0.033706,0.055944,0.13998,0.014476,0.079741,0.073021,0.11227,0.19026,0.18557,0.206,0.22065,0.14525,0.21048,0.2535,0.18375,0.099872,0.068785,0.024075,0.1163,0.13657,0.11599,-0.035054,-0.039714,-0.023327,0.050496,0.01329,0.0020729,-0.044788,-0.026208,0.029013,0.068591,0.094867,0.089257,0.010274,0.11237,0.045451,0.18334,0.12224,0.14926,0.11122,0.24701,0.18773,0.10912,0.054807,0.1445,0.04591,-0.010687,0.082757,0.05219,0.035874,0.075236,0.06935,0.089762,0.039166,-0.047994,-0.0099616,-0.038799,0.0017492,0.069605,0.074935,0.088012,0.14517,0.095937,0.16685,0.14088,0.32452,0.19935,0.22089,0.26998,0.17463
1259,B,True,-0.29602,-0.37025,-0.34403,-0.37128,-0.32267,-0.34933,-0.32615,-0.22732,-0.21502,-0.23775,-0.22027,-0.22028,-0.18325,-0.17214,-0.15537,-0.20923,-0.31386,-0.36925,-0.29207,-0.22039,-0.29626,-0.31557,-0.29218,-0.30482,-0.33592,-0.35578,-0.24677,-0.2717,-0.3633,-0.3609,-0.42304,-0.46424,-0.41326,-0.45611,-0.43892,-0.4494,-0.37111,-0.28288,-0.21502,-0.19053,-0.23247,-0.20539,-0.27782,-0.22909,-0.14868,-0.19006,-0.18422,-0.18244,-0.15798,-0.23417,-0.23581,-0.27589,-0.35587,-0.36955,-0.34732,-0.34042,-0.24605,-0.30774,-0.31427,-0.42436,-0.39956,-0.19142,-0.19663,-0.35473,-0.27099,-0.21564,-0.22069,-0.17453,-0.229,-0.15275,-0.14532,-0.14282,-0.079713,-0.057963,-0.01777,-0.1007,-0.034105,-0.15101,0.056545,0.032442,-0.021532,0.023865,-0.015023,0.018364,-0.10496,-0.087541,-0.074997,-0.22647,-0.11303,-0.2137,-0.12163,-0.21542,-0.31577,-0.30694,-0.33199,-0.31173,-0.3989,-0.26665,-0.15148,-0.25248,-0.31174,-0.026935,-0.18101,-0.20053,-0.16372,-0.17718,-0.13752,-0.098018,-0.074853,-0.0067833,0.021739,0.01676,0.049203,-0.099708,-0.12832,-0.24547,-0.075657,-0.006753,-0.15895
1260,B,False,-0.096172,-0.087679,-0.091911,-0.12257,-0.11471,-0.15576,-0.17027,-0.22658,-0.15678,-0.21326,-0.18583,-0.22019,-0.29088,-0.20745,-0.25731,-0.2593,-0.19863,-0.28681,-0.24075,-0.28053,-0.33007,-0.25145,-0.24482,-0.20629,-0.20525,-0.24376,-0.2232,-0.16617,-0.20281,-0.19928,-0.30742,-0.25712,-0.26188,-0.21642,-0.22424,-0.26997,-0.23436,-0.28692,-0.25138,-0.2296,-0.35607,-0.29713,-0.3278,-0.31006,-0.29629,-0.26831,-0.27722,-0.38144,-0.36482,-0.28904,-0.36016,-0.31202,-0.29767,-0.3022,-0.19347,-0.26077,-0.23696,-0.2386,-0.13009,-0.062423,-0.0097688,-0.043251,-0.073236,-0.096145,-0.085353,-0.057958,-0.018706,-0.065453,-0.14445,-0.091921,-0.21232,-0.15923,-0.26547,-0.29002,-0.30454,-0.21637,-0.31318,-0.23568,-0.25394,-0.24613,-0.23755,-0.35404,-0.25418,-0.39541,-0.31543,-0.42644,-0.33784,-0.28671,-0.34588,-0.39454,-0.29924,-0.31495,-0.35861,-0.46876,-0.39226,-0.30215,-0.31566,-0.40392,-0.40845,-0.39133,-0.34301,-0.2893,-0.36016,-0.39168,-0.20872,-0.2526,-0.28774,-0.24836,-0.2504,-0.24125,-0.25968,-0.17929,-0.164,-0.21776,-0.16686,-0.13318,-0.14394,-0.1404,-0.17934
1261,B,False,0.18464,0.19865,0.28316,0.2474,0.20705,-0.23011,0.064454,0.073249,-0.20947,-0.2535,0.028537,0.22414,0.036336,0.10313,0.21023,0.031671,0.078298,0.36476,0.085169,0.26438,0.25211,0.096606,0.074028,0.28221,0.30394,0.047636,0.19937,-0.027307,-0.19494,-0.13513,-0.1796,0.021562,-0.051416,0.27912,0.040431,0.14087,-0.011363,0.0059173,-0.026049,-0.013708,-0.24168,-0.35694,-0.33211,-0.17657,-0.034378,0.084802,0.35231,0.18598,0.34221,-0.034719,-0.12553,0.19277,0.40518,0.1057,0.025585,-0.30746,-0.27547,0.06128,0.23928,-0.27295,0.21117,0.016494,-0.14093,0.04984,0.089851,-0.11411,0.23909,0.59866,0.70815,0.63214,0.61056,0.61211,0.3049,0.42322,0.55247,0.27842,0.96658,0.40504,-0.32486,-0.053976,0.38873,0.054098,0.75634,0.27004,0.54436,0.46845,0.84943,-0.091377,0.29131,0.80146,0.51421,0.73087,0.41816,0.91478,0.76225,0.0039525,0.37726,0.37915,0.62876,0.8218,0.45995,0.99505,1.1939,1.1513,0.44928,1.0405,1.4799,0.29412,0.82962,0.61413,0.47203,0.61768,0.95579,1.2486,1.6194,0.52786,0.7939,0.52799,1.4085
1262,B,False,0.023652,0.064745,0.030741,-0.084559,0.081864,0.032096,0.18599,-0.17327,-0.24438,-0.11511,-0.062281,-0.041357,0.11398,0.0036697,0.10254,0.14079,0.096018,-0.16828,-0.2036,-0.063938,-0.20476,-0.037087,-0.17379,-0.1919,-0.1578,-0.17026,-0.35461,-0.26018,-0.26311,-0.056388,-0.1037,-0.074039,-0.061743,-0.069364,-0.06027,-0.16381,-0.13307,-0.053853,0.010257,0.0069159,-0.16369,-0.0084643,-0.012666,0.089655,-0.021571,-0.10017,0.087032,-0.054086,-0.07349,0.030985,-0.09273,-0.076116,-0.12918,-0.11204,-0.14453,-0.13264,-0.058207,-0.2025,-0.10261,-0.14429,-0.17557,-0.10416,-0.3333,-0.26337,-0.16035,-0.23278,-0.065652,-0.1346,-0.14202,-0.089614,0.041286,-0.067383,-0.069535,-0.10339,-0.057206,-0.15991,-0.024438,-0.10929,-0.1737,-0.16497,-0.11195,-0.010783,-0.045522,-0.020939,0.010298,-0.022093,-0.11245,-0.21246,-0.2438,-0.13821,-0.1784,-0.18965,-0.12647,-0.26093,-0.32116,-0.2415,-0.16596,-0.13683,-0.093776,-0.11119,-0.063516,-0.04291,-0.030022,0.0092959,0.016912,-0.0046602,-0.15441,-0.070337,-0.13441,-0.065309,-0.15179,-0.049887,-0.08517,-0.12222,-0.065317,-0.15904,-0.050568,-0.10596,-0.12071
1263,B,False,-0.25467,-0.30672,-0.36863,-0.3537,-0.27653,-0.36501,-0.2549,-0.27124,-0.2621,-0.26528,-0.26332,-0.20589,-0.21491,-0.22739,-0.27156,-0.18048,-0.24705,-0.25275,-0.25195,-0.28274,-0.31777,-0.24796,-0.27548,-0.28548,-0.29933,-0.21503,-0.23768,-0.19537,-0.22038,-0.27095,-0.26427,-0.27585,-0.30104,-0.25632,-0.30724,-0.33996,-0.3386,-0.35089,-0.37696,-0.42351,-0.42092,-0.4237,-0.43443,-0.44837,-0.42732,-0.31551,-0.2936,-0.25433,-0.1889,-0.2275,-0.22638,-0.16851,-0.1412,-0.14947,-0.1159,-0.17393,-0.18722,-0.19795,-0.18487,-0.19863,-0.27233,-0.26881,-0.25336,-0.31259,-0.26554,-0.30302,-0.32292,-0.35694,-0.3191,-0.21977,-0.20135,-0.19231,-0.1796,-0.21097,-0.16377,-0.1537,-0.14286,-0.20208,-0.12526,-0.16159,-0.16648,-0.1414,-0.19848,-0.17894,-0.20426,-0.21607,-0.18791,-0.16587,-0.17952,-0.13627,-0.21307,-0.21337,-0.14334,-0.16335,-0.1423,-0.20683,-0.1604,-0.23048,-0.24604,-0.2773,-0.2141,-0.34766,-0.35012,-0.26751,-0.23692,-0.25672,-0.28613,-0.27225,-0.20701,-0.17887,-0.19588,-0.15475,-0.15547,-0.14318,-0.16413,-0.12402,-0.13719,-0.16533,-0.18334
