,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60,MEANGBH_61,MEANGBH_62,MEANGBH_63,MEANGBH_64,MEANGBH_65,MEANGBH_66,MEANGBH_67,MEANGBH_68,MEANGBH_69,MEANGBH_70,MEANGBH_71,MEANGBH_72,MEANGBH_73,MEANGBH_74,MEANGBH_75,MEANGBH_76,MEANGBH_77,MEANGBH_78,MEANGBH_79,MEANGBH_80,MEANGBH_81,MEANGBH_82,MEANGBH_83,MEANGBH_84,MEANGBH_85,MEANGBH_86,MEANGBH_87,MEANGBH_88,MEANGBH_89,MEANGBH_90,MEANGBH_91,MEANGBH_92,MEANGBH_93,MEANGBH_94,MEANGBH_95,MEANGBH_96,MEANGBH_97,MEANGBH_98,MEANGBH_99,MEANGBH_100,MEANGBH_101,MEANGBH_102,MEANGBH_103,MEANGBH_104,MEANGBH_105,MEANGBH_106,MEANGBH_107,MEANGBH_108,MEANGBH_109,MEANGBH_110,MEANGBH_111,MEANGBH_112,MEANGBH_113,MEANGBH_114,MEANGBH_115,MEANGBH_116,MEANGBH_117,MEANGBH_118,MEANGBH_119
1591,N,False,56.332,55.696,55.246,55.953,55.546,54.603,54.636,54.757,55.298,56.506,56.775,56.916,57.435,58.018,58.459,57.671,57.444,57.421,57.903,57.937,58.696,58.218,59.003,57.812,58.154,57.35,56.625,56.623,56.779,56.368,55.961,54.475,54.081,54.884,54.534,54.894,54.217,54.034,54.205,53.614,53.613,54.157,54.784,54.03,54.223,54.866,54.431,54.861,54.753,54.77,55.93,55.917,55.135,54.72,54.91,54.851,54.962,54.468,54.798,54.81,54.965,54.641,54.327,54.956,53.915,54.756,53.942,54.502,54.71,54.834,54.904,55.38,56.266,56.27,56.682,57.29,56.679,56.503,56.894,55.73,56.113,55.904,56.193,56.375,56.344,55.603,54.911,54.196,54.244,53.818,53.401,53.293,52.824,52.76,52.532,52.409,52.248,52.291,52.458,52.495,52.802,52.748,52.729,52.501,53.557,52.799,52.831,53.082,53.361,53.193,53.148,53.2,53.058,53.067,52.897,53.576,53.067,53.369,52.932
1592,N,False,77.695,80.491,82.499,80.92,80.041,81.155,80.872,81.972,82.745,84.744,83.85,81.723,83.513,82.476,79.412,78.187,77.377,76.13,76.95,76.429,72.208,71.475,73.169,73.76,72.815,73.855,73.723,73.452,72.289,75.021,74.765,74.132,74.553,73.288,72.643,74.186,76.968,75.151,75.75,76.115,73.919,74.924,75.99,76.103,76.208,74.443,73.839,71.699,72.267,73.145,73.535,72.42,74.822,73.084,72.659,72.177,72.165,70.863,70.567,68.712,70.116,70.646,70.849,69.235,69.412,69.409,69.228,68.764,70.955,70.776,71.899,69.957,70.513,72.017,73.116,74.528,75.292,74.999,75.407,73.075,73.162,72.057,70.812,71.748,70.485,66.879,66.435,66.797,67.259,66.933,67.152,65.14,67.317,65.387,64.782,65.206,67.387,66.323,66.782,63.898,64.007,63.151,61.31,61.966,59.618,59.047,56.514,54.655,55.661,55.516,55.307,54.437,53.633,53.175,53.637,54.069,53.795,55.368,56.033
1593,N,False,65.787,66.768,64.445,63.923,63.999,64.811,63.161,62.516,62.874,63.243,61.863,60.692,63.454,61.527,62.801,62.701,61.812,61.991,62.64,61.637,60.255,62.661,61.338,60.632,61.407,60.497,61.008,59.768,56.998,57.425,56.249,57.717,57.62,56.199,55.906,57.125,57.692,57.188,56.196,56.893,57.774,57.693,58.241,57.753,58.129,59.185,59.899,59.615,58.463,57.221,57.581,58.438,57.773,58.946,58.942,58.295,57.928,58.304,58.059,58.718,57.996,56.823,55.776,56.447,56.112,57.416,56.016,54.806,54.662,54.794,53.558,54.13,53.01,51.068,50.749,49.937,50.944,49.969,49.939,48.85,50.541,50.993,50.475,51.068,52.943,48.195,54.884,55.555,56.303,55.442,55.716,56.565,56.231,55.325,55.01,54.319,53.464,54.145,53.084,53.242,53.286,52.374,52.332,51.219,50.276,49.993,49.377,49.111,51.012,52.102,52.515,54.386,54.661,54.193,53.797,52.812,53.214,54.661,55.615
1594,N,False,88.578,88.568,89.544,89.163,88.784,85.603,81.819,86.421,87.923,89.623,86.976,91.297,89.68,83.957,85.453,84.705,81.225,81.476,79.69,77.788,74.677,79.164,78.595,79.936,81.668,83.587,87.348,88.693,90.441,90.662,88.58,90.448,91.121,88.418,88.211,86.0,83.937,85.692,84.94,85.772,84.817,86.207,86.33,87.975,90.426,90.956,87.184,87.778,89.299,89.064,88.827,88.822,86.622,87.851,85.912,85.083,87.223,86.276,86.706,85.167,84.799,85.135,88.28,85.806,84.199,83.905,83.583,83.847,85.101,88.43,87.699,85.729,88.05,87.899,89.157,87.215,84.576,81.256,82.114,82.157,81.737,80.88,79.886,82.86,81.0,79.707,81.912,78.259,77.893,78.124,77.984,76.175,77.776,75.282,76.205,75.489,73.145,76.45,72.961,73.556,71.843,73.644,73.686,73.873,73.057,75.1,74.421,74.966,73.759,75.183,74.972,73.676,74.246,77.306,77.504,78.12,78.822,80.948,80.197
1595,N,False,86.476,86.617,88.805,87.801,86.568,89.654,88.187,88.39,88.271,87.225,84.998,84.681,82.819,81.37,82.593,83.362,83.851,81.746,83.757,79.518,81.04,78.515,78.222,75.268,72.961,73.465,79.683,76.841,76.614,80.554,80.089,81.143,81.805,80.889,81.143,81.246,81.977,80.863,81.195,84.751,86.045,83.756,81.297,84.011,83.102,81.0,80.247,77.046,78.491,80.603,80.563,82.691,80.093,79.437,76.895,80.461,81.802,82.901,79.269,79.412,78.702,80.279,79.379,79.492,78.851,78.568,77.179,73.022,68.023,70.856,72.903,68.217,64.663,64.368,63.72,62.347,60.955,65.788,62.553,63.313,63.496,66.852,62.808,64.691,65.56,69.666,67.718,68.145,69.56,67.368,65.259,67.641,69.348,68.006,68.44,71.834,73.316,74.063,73.246,74.854,77.687,77.024,74.613,73.675,74.912,72.399,72.967,70.267,70.929,72.07,69.558,69.482,72.357,72.614,72.645,74.79,74.714,73.435,75.887
1596,N,False,59.953,60.755,60.25,59.438,60.343,59.468,59.634,60.344,60.375,60.058,60.373,61.195,60.846,61.954,61.953,62.826,61.835,61.842,61.323,61.351,62.604,63.382,64.617,64.486,65.119,65.068,64.151,63.57,62.922,62.282,62.981,63.122,62.512,62.287,63.117,63.689,62.879,63.486,63.137,62.651,63.043,63.746,62.705,63.654,64.499,65.003,64.854,65.495,65.649,64.367,65.813,66.364,66.25,66.892,65.542,66.265,65.807,65.156,66.335,66.549,66.898,67.528,67.157,67.071,66.488,67.609,68.848,67.898,68.235,70.199,68.467,68.43,68.177,66.799,65.85,65.907,65.429,64.441,63.211,63.302,63.688,63.168,63.92,64.48,64.446,66.158,65.455,65.018,65.159,66.071,65.223,66.349,66.64,66.969,68.347,69.155,68.649,68.273,67.321,67.449,68.21,67.149,66.496,66.657,66.453,67.278,66.666,67.108,67.232,65.793,65.977,65.581,64.598,64.625,64.703,64.018,63.514,64.237,64.661
1597,N,False,55.077,55.343,55.581,55.711,55.464,55.151,55.307,56.155,55.708,55.683,55.792,56.198,56.213,56.276,56.219,56.005,55.883,55.61,55.545,55.49,55.969,55.473,55.557,55.778,55.597,55.663,55.42,55.533,55.537,55.958,55.814,55.795,56.301,55.99,56.127,55.901,56.422,56.765,57.099,57.487,57.875,58.12,58.231,58.419,58.997,59.069,59.346,59.363,58.847,58.649,58.61,58.146,57.617,57.134,57.138,56.614,56.832,56.596,56.982,56.326,56.358,56.324,56.765,56.453,56.688,56.312,56.621,56.1,55.921,56.008,56.626,56.903,57.12,57.214,57.303,57.918,57.837,57.917,57.929,57.889,58.528,58.273,57.831,57.69,57.82,58.005,57.944,57.515,57.821,57.674,57.304,57.307,57.468,57.515,57.778,58.134,58.291,58.016,58.286,58.516,59.153,59.923,59.968,60.712,61.093,61.458,61.143,61.116,60.871,61.117,60.801,61.189,61.231,61.396,61.35,61.001,60.615,60.729,60.605
1598,N,False,72.607,73.319,75.194,75.151,74.269,74.514,71.515,71.132,70.69,71.671,70.529,72.969,72.704,73.87,73.264,75.143,74.645,74.563,74.002,72.708,73.091,72.763,71.56,70.219,68.123,68.132,67.356,66.892,67.836,66.741,66.446,67.633,66.484,64.978,64.272,63.206,61.632,60.821,60.081,59.88,58.493,59.161,61.376,60.185,59.432,59.007,59.167,60.436,61.272,61.461,60.975,61.608,63.227,62.873,62.223,62.726,61.823,63.713,63.761,63.718,62.023,61.381,61.871,61.272,62.256,61.561,62.121,62.567,62.899,64.557,64.659,62.314,61.902,61.178,63.885,64.747,64.297,62.208,60.887,61.243,61.603,61.805,62.88,61.116,61.104,61.838,60.844,59.13,59.73,58.209,59.026,59.618,57.751,56.376,55.469,54.868,55.139,53.965,53.94,54.479,54.563,55.132,55.002,55.262,54.511,56.184,56.575,57.867,59.419,59.049,59.036,59.527,60.003,59.941,59.394,60.593,59.003,59.016,60.713
1599,N,False,68.97,69.058,68.478,68.609,68.907,69.262,69.818,68.992,68.481,66.393,66.463,67.279,66.894,66.46,66.845,66.864,66.524,66.067,66.198,65.951,66.258,66.573,65.777,65.359,64.934,65.593,65.762,63.784,63.262,63.172,62.256,61.656,61.682,61.534,61.575,60.863,59.725,59.588,60.232,60.592,60.771,60.849,60.781,60.97,61.212,61.472,61.738,62.922,62.455,63.52,61.694,62.31,62.033,63.77,63.623,63.063,62.582,62.545,61.327,61.291,60.999,60.297,60.661,61.318,61.072,60.646,60.402,60.317,60.346,60.632,60.131,60.215,59.991,60.106,59.946,59.993,60.162,59.588,59.979,59.322,59.177,59.578,59.881,59.653,58.552,58.604,58.083,57.763,57.265,56.657,56.701,57.226,55.771,55.334,55.512,54.917,54.65,53.69,53.551,52.989,53.085,53.543,53.492,53.479,54.165,53.777,54.304,54.238,54.796,55.121,55.477,55.725,55.761,55.792,56.405,56.599,56.237,57.132,56.17
1600,N,False,76.019,76.166,77.07,77.31,77.778,77.748,77.121,76.506,74.883,74.654,75.156,74.243,72.388,72.3,70.592,69.989,69.919,68.378,68.656,68.679,67.893,69.137,70.085,69.049,70.782,71.822,71.849,72.859,72.474,72.379,73.159,74.397,73.305,74.627,74.831,73.841,74.339,74.239,74.327,73.564,75.175,75.751,75.222,75.588,76.005,74.929,75.619,74.73,75.107,74.224,74.28,72.983,73.31,72.954,72.362,71.816,70.725,72.245,70.59,70.369,70.189,69.039,69.382,68.722,67.63,67.761,67.584,68.534,67.838,67.991,69.972,69.525,69.667,69.614,70.714,71.962,72.243,72.436,73.2,74.313,74.287,75.87,74.938,75.581,74.614,74.585,74.506,74.359,73.935,74.069,73.586,73.253,72.744,72.975,72.904,71.867,71.889,70.916,70.601,70.844,71.926,71.386,71.486,70.937,70.378,70.28,70.963,69.74,70.819,72.648,72.566,72.903,72.494,72.503,72.884,73.187,73.998,74.652,74.48
1601,N,False,58.918,58.744,59.248,58.84,59.389,59.463,58.204,57.78,57.871,57.426,56.866,57.011,57.755,58.163,56.555,57.816,57.799,56.082,54.786,54.277,53.735,52.804,50.803,52.032,51.759,51.479,50.745,50.961,49.259,49.152,49.101,48.233,48.098,47.139,48.027,46.355,44.727,45.65,44.387,43.937,43.625,42.316,40.028,39.992,42.84,42.68,43.253,44.46,45.748,45.793,46.113,46.542,45.675,46.24,45.827,46.885,45.705,47.106,45.342,44.656,44.371,42.991,42.926,41.801,41.939,41.785,41.375,41.254,41.666,41.979,42.216,42.878,42.202,42.487,42.419,42.966,41.74,42.422,42.152,42.264,42.523,40.886,42.424,42.973,43.493,43.424,44.578,45.997,45.025,44.608,44.241,44.166,44.365,43.133,43.226,41.654,42.08,41.944,41.529,41.63,41.124,41.097,40.913,41.977,41.013,41.06,40.738,40.246,41.037,41.52,41.737,41.268,42.779,42.8,42.448,41.066,41.426,42.138,41.893
1602,N,False,47.303,48.206,51.512,50.605,51.952,52.639,50.525,52.515,52.046,51.114,50.839,51.172,52.631,51.066,52.605,53.126,52.707,53.472,53.853,54.022,51.735,53.507,50.95,52.075,53.068,54.253,56.332,56.402,58.303,57.216,57.0,55.63,55.009,54.664,56.654,54.355,54.639,55.008,54.415,53.977,52.994,53.423,53.594,51.916,52.723,52.203,53.995,51.295,51.657,51.934,51.701,51.97,51.933,51.75,51.794,51.285,51.778,51.479,51.142,53.213,52.463,53.427,52.882,53.422,53.844,54.043,52.7,51.792,52.939,52.323,52.377,51.891,50.616,51.175,51.543,51.393,52.742,53.1,52.323,50.242,49.902,50.388,50.254,49.769,50.212,49.829,49.572,48.647,48.634,48.066,48.771,49.417,49.041,46.203,45.665,45.051,44.874,44.411,44.511,44.95,45.224,44.889,43.173,42.883,42.178,43.106,41.522,42.963,41.417,41.32,42.864,43.34,41.701,42.311,41.158,40.349,41.487,42.862,43.2
1603,N,False,62.206,62.622,61.781,61.76,62.322,62.489,61.869,62.409,62.6,63.119,63.308,63.85,64.741,64.223,65.587,65.256,67.415,67.644,67.295,67.045,67.391,66.588,66.68,65.376,65.309,64.671,63.647,63.508,61.562,61.965,62.403,61.215,60.86,61.021,60.449,61.388,59.992,59.735,60.132,59.104,59.22,58.591,59.243,60.371,59.933,58.954,59.343,60.002,59.836,60.673,60.968,59.447,59.086,59.46,59.965,59.107,61.05,60.506,60.457,60.942,61.857,63.754,63.433,64.655,63.834,63.752,66.86,66.718,66.567,66.711,67.301,66.858,70.384,68.742,70.454,68.499,67.6,67.441,66.416,65.874,64.562,63.672,64.579,60.233,59.641,59.423,59.065,60.169,60.184,59.863,61.251,61.985,62.63,63.092,63.564,64.404,64.737,65.66,65.55,65.232,66.599,66.176,69.408,69.309,68.755,68.138,69.675,69.111,69.209,66.98,67.173,66.708,66.341,65.419,66.236,66.393,66.871,67.314,66.787
1604,N,False,59.437,59.07,58.82,58.536,58.352,58.095,57.505,57.255,56.773,56.67,56.465,56.422,56.599,56.612,56.418,56.532,56.705,57.491,57.553,57.994,57.763,58.03,58.362,58.234,57.987,58.583,58.991,59.257,59.209,59.651,59.692,59.311,59.612,59.76,59.051,58.912,59.023,59.119,58.842,58.324,58.545,58.369,58.221,58.28,57.871,58.368,58.358,58.14,58.508,58.692,58.659,58.988,58.797,58.814,58.799,58.26,58.489,57.576,57.736,57.449,56.719,56.38,55.961,55.496,54.963,54.867,54.132,53.341,52.991,52.9,53.09,53.142,53.232,53.208,53.348,53.328,53.596,53.999,54.415,54.947,55.461,55.385,55.442,55.753,55.876,56.033,56.165,56.366,56.292,56.586,56.748,56.046,55.966,55.489,55.129,55.374,54.412,54.567,53.907,54.293,54.231,54.236,54.103,54.145,54.31,54.688,54.107,53.587,54.291,54.283,54.411,54.503,55.189,54.636,54.607,54.113,54.255,54.656,54.086
1605,N,False,59.92,60.139,59.803,59.485,58.941,59.269,58.971,58.327,57.96,57.38,57.045,57.091,56.467,56.095,56.007,56.082,55.789,56.126,56.192,56.511,56.617,56.895,57.755,57.826,58.492,58.814,58.783,59.191,59.292,59.601,59.691,60.088,60.408,60.687,60.398,60.072,59.657,59.773,59.581,59.421,58.92,59.079,59.085,58.807,58.856,58.973,59.205,59.613,59.795,59.679,59.735,59.445,59.569,59.415,59.145,59.051,59.181,58.925,58.805,58.246,58.11,57.404,57.127,56.741,56.569,56.125,56.272,55.768,56.103,56.299,55.974,56.115,56.471,57.057,56.982,57.137,57.818,58.202,58.371,58.486,58.327,59.103,59.122,59.334,59.994,60.544,60.431,60.562,60.409,60.216,60.015,59.928,59.376,59.503,59.682,59.334,59.418,59.143,59.17,59.245,59.268,58.677,58.704,58.706,58.831,58.374,58.537,58.796,59.093,59.343,59.438,59.478,59.631,59.419,59.493,59.489,59.342,59.618,59.495
1606,N,False,75.135,74.369,74.505,73.094,72.972,73.011,73.138,73.014,73.463,73.618,73.302,73.418,73.777,72.961,73.982,74.896,74.215,73.854,74.619,74.948,75.587,74.866,74.844,75.745,76.181,77.024,77.136,76.938,78.001,78.78,78.863,78.518,79.403,79.657,80.315,79.724,80.15,80.461,79.366,78.696,78.252,78.752,78.01,77.8,76.537,75.545,76.315,74.629,74.463,73.719,73.748,73.498,73.912,73.748,73.965,74.653,74.714,74.666,75.131,75.158,75.581,75.785,75.868,75.826,76.472,76.288,76.952,76.633,76.653,77.371,77.198,76.844,77.043,77.048,76.351,76.822,77.254,76.53,76.304,76.362,76.293,76.424,75.67,76.263,75.898,74.838,74.611,74.162,73.67,73.643,72.511,72.373,72.783,72.472,72.075,71.745,71.369,71.261,70.931,70.74,70.709,71.054,70.79,71.354,71.76,73.113,72.979,73.984,74.179,74.908,75.775,76.197,77.368,76.971,77.016,76.896,77.885,77.186,77.479
1607,N,False,56.371,57.054,57.379,57.262,58.073,58.621,58.716,59.929,59.671,59.177,59.737,60.11,60.349,61.206,61.195,62.362,61.726,63.179,62.74,61.788,61.835,61.432,60.316,60.152,60.377,59.281,59.016,57.838,58.817,58.585,59.298,58.613,58.868,59.42,59.232,57.619,58.021,58.047,58.106,58.239,58.606,58.835,58.141,58.863,59.323,59.828,59.341,59.398,58.866,59.957,58.78,57.656,57.551,58.013,58.76,58.028,58.553,57.914,58.331,59.19,59.141,58.695,60.581,60.992,60.509,61.307,62.497,61.088,63.827,62.751,64.584,66.085,65.285,64.923,64.157,64.436,63.415,64.54,64.285,63.593,62.645,61.672,61.249,61.016,62.225,61.185,61.985,61.03,60.519,62.749,62.233,63.167,62.954,62.913,63.8,64.997,66.13,67.083,66.865,67.248,65.343,65.182,66.881,67.244,66.96,65.855,65.188,63.971,65.814,66.466,67.112,68.35,68.22,66.513,66.296,67.917,68.143,68.088,66.405
1608,N,False,55.939,55.886,55.85,56.203,55.984,56.583,57.091,57.434,57.763,58.229,58.611,59.005,59.11,59.437,59.077,59.391,59.427,59.034,59.052,58.475,58.112,58.053,57.975,57.33,57.187,56.875,56.823,56.758,56.726,56.927,57.058,57.434,57.441,57.631,57.531,57.827,58.227,58.261,58.22,58.479,58.5,58.331,58.389,58.464,58.548,58.087,57.923,57.79,57.481,57.509,57.645,57.79,57.931,57.809,57.659,57.704,57.522,57.425,57.18,57.065,57.131,57.151,57.214,57.294,57.662,57.79,57.667,58.378,58.448,58.81,59.207,59.802,59.827,60.094,60.258,60.162,60.11,60.12,60.115,59.852,60.0,59.879,59.401,59.398,59.482,59.086,58.861,58.606,58.204,58.061,57.84,58.019,57.916,57.84,58.064,58.079,58.339,58.068,58.462,58.464,58.521,58.808,58.691,58.553,58.722,58.535,58.558,58.696,58.594,58.408,58.117,58.133,58.275,58.605,58.59,58.612,58.613,58.577,58.478
1609,N,False,89.053,89.755,87.14,86.286,84.928,83.835,86.918,86.483,87.4,89.439,89.305,87.702,86.225,88.295,84.711,88.349,88.853,89.703,90.081,88.709,86.914,83.632,87.801,84.148,82.207,80.416,81.113,82.49,81.403,77.384,77.584,73.017,75.029,76.504,73.924,76.722,73.188,76.811,79.857,79.145,80.151,81.357,82.93,83.545,81.679,80.359,81.95,80.222,79.952,72.235,74.42,71.701,76.104,73.294,72.633,74.719,69.095,74.522,71.023,72.768,71.129,69.305,70.855,69.684,70.005,73.025,72.137,72.661,69.953,70.891,68.567,71.671,72.004,69.348,68.21,69.034,69.885,71.87,68.311,68.222,65.587,66.83,65.614,60.918,60.397,60.291,59.492,56.167,54.707,55.426,56.729,56.26,56.333,59.402,63.751,63.492,63.943,65.06,63.627,66.47,65.272,66.634,68.259,67.187,68.738,65.044,66.937,63.068,62.417,60.65,61.783,59.612,58.539,61.226,61.361,63.17,64.419,63.214,62.986
1610,N,False,53.16,52.97,52.857,53.267,52.806,52.671,52.6,53.103,53.331,53.373,53.77,53.43,54.131,54.416,54.184,54.427,54.216,54.457,54.559,54.296,55.181,55.919,55.781,55.052,54.438,54.36,54.173,54.132,54.812,54.579,53.586,54.121,53.579,53.756,54.694,54.693,54.174,55.214,55.638,55.257,55.237,55.768,56.875,57.474,57.306,58.42,57.672,58.561,57.553,57.238,56.692,57.056,56.222,56.402,56.281,55.359,55.812,54.739,54.808,55.141,53.922,54.96,55.161,54.658,54.354,54.343,54.442,55.263,54.889,55.609,56.385,56.87,56.203,55.762,56.538,55.9,55.918,56.988,57.011,57.502,56.276,57.706,58.507,56.85,57.588,57.771,57.07,58.4,58.114,58.356,58.41,58.508,58.647,58.385,58.325,57.687,57.191,56.919,56.79,57.532,57.845,57.493,57.198,57.72,57.415,57.832,57.75,57.98,58.03,59.152,58.508,58.169,58.3,59.226,59.827,59.071,59.057,59.115,59.347
1611,N,False,38.247,38.496,38.85,39.013,39.594,39.691,39.892,40.141,40.982,41.141,41.194,41.169,41.554,41.848,41.703,42.169,42.161,41.712,41.889,41.93,41.938,41.674,41.732,41.901,41.874,42.127,42.179,42.31,42.28,42.295,42.772,42.891,42.53,42.207,42.432,41.585,41.162,40.993,41.121,40.72,40.516,40.597,40.485,40.052,40.163,40.014,40.496,40.38,40.809,40.785,41.636,41.97,42.892,43.047,43.361,43.887,43.969,43.956,44.273,44.277,44.106,43.676,43.457,43.094,42.75,42.48,42.141,41.874,41.417,41.073,40.815,40.87,41.126,40.613,40.472,40.791,40.903,40.56,40.432,40.309,40.619,40.262,40.814,40.637,40.656,41.193,41.163,41.153,41.195,41.538,41.628,42.39,42.447,42.766,43.362,43.491,43.56,44.042,44.281,44.327,45.051,45.495,45.892,45.734,45.963,46.287,46.681,46.76,47.248,46.633,46.557,46.165,46.122,45.856,45.282,44.824,44.428,44.906,44.206
1612,N,False,81.688,82.263,82.944,81.851,83.346,81.35,79.779,77.041,78.421,77.813,79.043,80.292,78.436,78.827,77.823,76.671,78.84,79.739,79.646,80.207,78.435,76.517,78.337,78.53,76.421,78.569,77.384,77.905,76.33,75.946,79.466,79.302,78.685,78.706,80.525,76.632,77.23,76.621,79.463,79.908,78.926,79.577,79.063,80.49,82.997,83.784,81.557,79.562,76.988,76.258,73.751,77.266,76.664,75.237,76.055,75.81,77.6,79.511,75.708,75.994,76.831,77.102,78.14,77.771,79.734,82.681,81.042,81.755,80.887,79.053,82.377,84.531,84.984,87.792,87.046,88.733,85.429,85.904,90.161,86.526,86.483,89.162,88.062,83.648,88.397,90.824,88.491,87.687,90.083,90.503,89.871,87.719,90.145,91.981,90.533,89.103,90.688,85.644,85.962,86.201,90.383,92.439,93.748,95.903,92.427,94.944,94.06,97.219,94.61,96.221,97.697,98.275,94.182,97.461,100.29,96.716,105.42,103.83,103.13
1613,N,False,53.018,53.779,54.336,53.534,55.162,54.962,55.514,54.868,55.388,55.499,56.489,57.181,57.349,56.611,56.613,56.142,56.661,56.678,56.032,55.866,55.207,55.22,55.58,55.089,54.694,53.794,53.851,53.291,53.447,53.809,53.628,53.456,53.443,54.788,54.864,55.01,54.569,55.149,55.301,55.998,55.682,56.308,57.04,56.936,57.893,57.213,58.388,57.599,57.527,57.137,56.231,56.576,56.291,56.024,55.768,54.866,54.458,55.101,54.425,54.503,54.167,55.223,55.056,54.894,55.256,55.054,55.854,55.401,55.444,55.042,54.756,54.947,54.831,54.489,54.944,54.874,55.153,54.782,54.029,54.526,54.285,54.256,54.8,55.224,55.474,54.459,54.354,54.337,55.126,55.894,56.681,56.788,57.751,57.18,57.67,58.132,58.908,58.934,58.215,58.237,56.695,56.155,54.848,54.487,55.112,54.663,54.959,55.662,55.829,55.561,55.888,56.289,56.587,56.75,56.463,57.747,58.136,57.963,58.187
1614,N,False,42.791,43.031,43.008,43.133,43.382,43.351,43.664,43.886,43.925,43.827,43.773,43.682,43.581,43.437,43.258,43.208,42.946,42.64,42.246,41.865,41.649,41.484,41.504,41.41,41.594,41.8,41.901,42.135,42.325,43.286,43.67,43.818,44.12,44.711,44.976,44.92,45.201,45.219,45.16,45.216,44.859,44.772,44.411,43.937,43.502,43.273,43.211,42.993,42.722,42.511,42.091,42.041,42.071,41.971,42.044,42.109,42.155,42.095,41.777,42.231,42.112,42.141,42.082,41.988,42.303,42.444,42.512,42.674,42.763,42.985,43.399,43.466,44.053,44.359,44.919,44.991,45.752,46.027,46.158,46.322,46.177,46.269,45.995,46.006,46.076,45.808,45.289,44.993,44.546,44.454,44.214,43.896,43.527,43.582,43.407,43.452,43.524,43.65,43.932,44.101,44.615,45.032,45.384,45.817,45.89,45.9,46.141,46.511,46.291,46.455,46.446,46.43,46.987,46.404,46.846,46.745,46.976,47.068,46.917
1615,N,False,68.231,68.367,68.328,67.474,65.562,64.164,65.807,64.46,62.43,61.325,61.271,60.243,59.59,59.164,60.383,60.946,60.596,57.96,57.902,59.371,59.31,59.997,60.977,61.092,60.551,59.803,61.405,61.775,62.26,61.674,61.897,63.911,63.158,61.648,62.881,60.931,58.666,59.772,57.625,58.787,56.943,55.786,56.223,59.105,59.176,56.76,53.983,55.853,55.337,55.346,56.393,55.517,56.402,55.8,56.273,55.407,53.431,53.073,53.354,53.2,53.749,53.006,54.866,54.073,55.971,54.371,55.814,56.722,56.541,54.06,54.263,53.94,52.531,53.834,56.04,57.147,55.67,54.853,54.304,51.98,54.078,51.168,50.009,50.037,50.324,49.237,49.569,49.942,50.01,48.855,47.159,47.933,46.838,49.175,47.805,47.629,48.748,48.507,49.489,51.075,51.549,52.262,52.252,50.63,49.549,51.52,51.851,51.867,52.419,51.985,55.354,53.868,54.838,52.968,52.662,52.048,49.938,52.256,51.822
1616,N,False,52.465,52.336,52.002,52.048,51.933,52.094,52.213,52.036,52.59,52.662,53.158,53.115,53.373,53.85,54.107,53.708,53.924,53.887,53.899,54.086,54.38,54.495,54.273,54.609,54.207,54.323,54.32,54.267,54.173,54.165,54.112,54.33,54.015,54.337,54.488,54.578,54.41,54.202,54.059,53.999,53.944,53.72,53.953,53.676,53.479,53.526,53.534,53.937,54.073,54.981,55.564,55.77,55.904,56.153,56.728,56.617,56.906,57.181,56.985,56.617,56.524,56.508,55.863,55.915,55.527,55.141,54.494,54.181,54.176,54.329,54.089,54.054,53.859,54.197,53.993,54.245,54.343,54.69,54.888,55.033,55.145,55.486,55.592,55.558,55.548,55.985,56.582,55.743,55.843,55.934,55.878,55.953,56.255,56.199,56.576,56.046,56.835,57.243,57.258,57.335,57.43,57.752,58.441,58.879,59.246,59.238,59.468,59.85,59.799,60.191,60.128,60.426,59.94,59.417,58.996,58.891,58.36,58.161,57.97
