,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105,MEANGBZ_106,MEANGBZ_107,MEANGBZ_108,MEANGBZ_109,MEANGBZ_110,MEANGBZ_111,MEANGBZ_112,MEANGBZ_113,MEANGBZ_114,MEANGBZ_115,MEANGBZ_116,MEANGBZ_117,MEANGBZ_118
1686,N,False,113.87,114.94,119.67,119.13,119.96,118.73,119.57,117.36,114.88,111.74,113.46,109.89,112.82,113.91,115.95,113.45,112.27,113.8,112.38,112.98,107.89,111.24,107.1,109.27,107.12,108.29,111.38,112.46,118.34,113.88,112.58,112.97,108.5,108.63,113.15,108.6,110.32,110.35,106.89,105.48,104.9,104.86,106.34,106.25,107.35,107.04,109.78,104.79,107.14,105.92,105.27,105.12,106.06,102.6,103.12,101.82,103.92,101.37,102.22,107.9,105.48,106.72,103.97,106.4,105.99,107.53,103.75,101.56,103.43,105.87,102.12,102.21,99.788,99.494,98.968,100.35,102.61,103.07,101.06,98.765,97.452,104.2,101.45,100.21,100.82,96.953,93.998,93.885,98.051,97.954,105.16,107.74,108.65,92.263,92.125,88.441,89.793,98.811,100.49,100.43,102.55,99.982,95.765,95.724,95.407,97.388,84.905,89.351,85.013,82.859,90.853,88.227,83.002,86.28,83.122,80.235,80.003,83.081
1687,N,False,133.11,134.5,135.05,134.06,134.49,135.63,137.46,138.88,142.22,141.7,141.46,141.02,141.28,139.44,140.12,139.34,141.41,143.3,143.45,141.42,141.03,139.49,136.76,134.74,135.85,134.92,134.41,133.65,131.31,133.23,133.2,132.12,131.01,132.02,131.29,132.95,132.5,131.52,131.42,130.87,129.54,128.6,130.36,132.24,132.76,129.17,131.42,132.86,133.24,134.77,134.68,131.83,130.43,131.92,130.64,131.02,133.05,133.4,132.58,132.73,134.01,135.89,135.32,136.44,135.54,136.01,139.69,140.77,141.45,142.33,144.97,144.11,147.97,148.23,149.98,148.32,148.35,145.11,146.59,146.22,145.65,145.03,146.61,140.05,140.22,139.04,138.96,139.02,139.38,135.5,136.87,135.62,136.83,135.72,137.8,139.24,139.87,140.37,141.17,142.56,140.84,140.28,144.39,145.11,141.99,143.88,144.79,144.23,146.4,144.3,143.6,143.54,144.06,140.7,140.62,140.31,142.3,142.02
1688,N,False,110.58,110.25,110.0,109.82,109.09,109.16,108.44,108.64,108.21,108.39,108.03,108.39,108.87,108.87,109.17,109.31,109.73,110.99,111.0,111.68,111.46,112.56,112.15,112.42,111.91,112.58,111.94,112.35,112.22,112.57,112.57,112.88,112.95,112.26,111.47,111.46,111.89,111.31,110.92,110.43,110.66,111.04,110.98,110.52,109.41,110.65,110.95,110.85,111.67,112.12,112.38,113.11,113.34,113.6,113.26,112.88,113.73,112.34,112.28,112.26,110.95,110.91,110.38,109.27,108.61,108.6,107.34,106.21,105.94,106.48,105.94,105.95,105.89,106.01,105.82,106.14,105.86,107.38,107.45,108.44,109.73,108.82,109.32,109.08,109.74,110.12,109.39,109.43,109.79,109.61,109.88,108.89,108.38,107.67,107.72,107.21,106.3,106.5,105.5,106.15,105.6,105.84,105.59,106.27,105.92,106.74,106.36,105.89,106.94,106.9,107.23,108.12,108.25,107.36,107.27,107.33,107.09,107.41
1689,N,False,110.44,111.0,111.05,111.62,111.33,112.38,112.53,112.25,112.16,112.0,112.15,110.77,110.2,110.02,109.43,108.93,107.98,108.38,107.61,107.27,106.92,107.55,108.09,107.99,108.38,109.43,108.52,109.63,109.21,109.64,109.78,110.86,111.21,111.23,111.28,111.37,110.53,110.36,110.94,110.41,110.33,110.38,110.69,110.8,110.54,110.67,110.91,111.13,111.56,111.64,110.89,110.33,111.08,110.25,110.21,110.62,110.91,110.58,110.07,109.73,109.92,109.38,109.07,108.81,108.87,107.92,108.17,108.61,109.05,109.55,110.07,110.61,110.66,111.76,111.99,112.17,112.76,113.1,112.92,113.19,112.62,113.26,113.6,113.2,113.51,113.18,113.03,113.27,112.1,111.03,110.03,110.44,110.03,109.92,109.99,109.86,110.19,110.14,110.56,110.85,110.05,109.61,109.37,109.9,109.89,109.51,110.82,110.53,110.94,111.5,111.32,112.39,112.44,111.94,112.07,112.14,112.53,113.05
1690,N,False,123.24,122.51,122.9,121.12,120.72,121.08,121.49,120.45,121.52,121.74,121.04,120.29,121.4,120.9,121.68,123.03,121.96,121.72,121.85,122.5,122.51,121.1,121.6,122.77,122.64,122.77,123.44,123.94,124.93,125.26,125.46,127.47,128.85,129.55,130.35,130.03,130.98,132.51,132.47,132.78,133.28,135.09,135.15,133.92,132.58,130.85,130.76,127.08,126.08,125.01,123.88,123.16,122.55,121.69,120.46,121.44,121.26,121.04,121.26,122.27,123.46,123.92,122.4,123.36,124.34,124.24,124.9,124.42,125.31,126.01,125.59,125.05,125.11,125.06,123.86,124.93,125.28,124.57,124.56,124.86,124.79,124.09,123.43,123.93,123.39,122.14,121.46,120.67,120.1,119.85,119.1,119.48,119.64,119.61,119.48,119.95,119.96,120.14,119.76,119.83,120.02,120.9,121.08,122.23,124.45,125.79,125.08,125.51,126.27,127.02,127.16,127.19,126.5,126.81,125.34,123.81,124.74,124.12
1691,N,False,117.98,119.53,119.56,117.94,120.97,120.57,121.98,123.74,124.24,121.96,123.53,124.42,126.34,124.64,125.21,125.94,122.22,122.17,121.15,119.86,120.56,121.16,120.25,118.03,118.45,116.97,116.51,114.22,114.7,115.97,116.91,118.53,116.79,118.4,117.4,116.07,115.83,115.86,115.74,117.7,116.61,116.4,115.38,116.83,117.86,119.21,117.09,117.82,116.98,117.24,115.61,114.77,114.17,114.92,115.63,114.08,111.38,112.68,113.15,114.48,114.55,113.96,116.68,116.83,115.41,117.7,121.26,118.64,119.93,119.07,120.82,124.79,123.94,122.67,121.12,122.96,122.84,125.03,124.98,123.64,123.34,122.34,118.85,117.77,118.15,116.6,117.36,117.21,114.25,114.37,115.93,114.65,112.32,113.44,113.86,116.81,118.13,118.87,120.16,119.54,117.34,115.46,117.18,116.51,115.1,114.48,114.62,111.52,115.63,114.68,118.62,120.47,119.77,117.98,117.63,118.9,122.63,119.53
1692,N,False,92.642,92.454,92.058,92.394,92.013,92.533,93.251,93.856,94.491,95.612,96.056,97.084,97.943,98.438,98.567,99.413,100.42,100.61,101.11,100.43,99.968,99.687,99.083,98.19,97.668,96.985,96.464,96.444,95.882,95.655,95.689,95.946,95.844,95.379,95.186,95.282,95.888,95.951,95.634,95.795,95.832,95.626,95.801,95.857,95.752,95.314,94.744,94.622,94.561,94.29,94.3,94.557,94.709,94.684,94.684,94.737,94.427,94.434,94.212,94.398,94.597,94.796,95.029,95.611,96.333,96.973,96.98,97.986,98.597,99.508,99.839,100.32,100.58,100.67,100.66,100.25,99.845,99.108,98.474,97.38,97.009,96.347,95.521,95.029,95.117,94.664,94.208,94.112,93.683,93.526,93.441,94.147,93.883,94.272,94.288,94.164,95.118,94.988,95.087,95.158,95.212,95.496,95.661,95.514,95.721,95.525,95.256,95.294,95.301,95.154,94.927,95.046,94.78,94.992,94.875,94.979,94.735,94.754
1693,N,False,171.61,174.74,168.17,165.88,161.28,163.71,163.35,161.49,166.25,167.36,167.59,166.16,166.92,167.53,163.24,162.36,169.45,171.67,173.05,173.37,176.6,168.05,179.33,181.57,176.4,178.71,176.09,181.23,180.82,172.24,171.07,168.16,167.34,165.56,155.95,160.14,160.74,159.61,163.02,166.88,159.18,162.0,159.94,161.23,157.06,155.56,157.48,156.96,159.43,151.94,152.91,151.38,152.79,153.87,148.89,148.39,145.16,155.85,153.38,156.8,150.64,148.66,151.01,152.36,151.48,156.21,157.2,154.08,151.62,150.95,148.95,148.96,147.21,144.34,142.92,142.32,148.16,147.73,147.44,141.37,142.81,149.17,143.37,143.94,139.0,139.6,137.92,131.93,131.55,131.47,134.34,136.73,136.25,139.06,145.21,144.35,138.72,141.0,142.63,146.71,139.81,143.11,146.46,142.0,140.28,134.23,138.33,130.94,123.44,125.04,126.34,121.05,121.55,124.17,124.72,129.03,131.82,130.04
1694,N,False,92.778,92.756,91.689,92.328,91.975,91.159,92.037,92.21,91.677,92.618,93.569,92.508,94.615,93.602,92.77,94.638,93.92,94.545,93.86,94.149,94.586,96.563,95.888,95.147,93.704,93.241,92.997,94.294,94.498,92.947,92.649,93.855,92.489,93.191,92.291,93.038,91.783,93.772,93.429,93.452,94.451,94.738,96.961,96.94,95.658,96.573,96.122,97.045,95.848,96.638,95.52,96.167,95.212,96.964,98.278,96.829,98.659,97.645,96.807,96.878,95.422,95.81,96.089,94.173,94.35,94.537,95.027,95.482,94.545,95.207,96.341,96.501,95.105,94.352,95.159,94.746,93.188,95.045,95.695,95.795,94.325,95.112,96.248,95.045,95.322,96.665,96.562,98.153,97.211,98.006,98.238,98.258,98.237,98.585,98.058,96.924,97.536,96.761,96.689,97.621,99.228,98.905,98.226,99.232,99.494,99.167,100.04,101.34,100.18,100.5,99.546,97.902,97.632,97.895,96.488,96.031,95.489,95.248
1695,N,False,86.19,86.724,86.731,86.476,87.172,86.758,86.987,87.409,87.881,87.888,88.441,88.995,88.797,89.005,89.209,89.11,89.689,90.664,90.638,90.464,90.253,90.026,89.931,89.717,89.801,89.879,90.22,90.483,90.575,90.555,91.295,91.287,91.434,91.306,91.414,90.578,90.033,89.557,89.775,89.852,90.041,90.372,90.036,90.453,90.039,89.703,90.367,91.102,92.702,92.588,93.278,94.536,94.915,95.397,95.394,96.331,95.737,96.236,96.33,95.926,95.853,94.966,95.245,94.601,93.88,93.632,93.395,93.037,92.215,91.691,91.704,91.669,91.854,92.12,91.979,92.572,91.842,91.36,91.215,91.287,92.223,90.974,91.397,91.354,91.802,92.814,92.495,92.227,92.753,93.3,93.117,94.11,94.173,94.958,95.44,95.857,96.094,96.743,96.799,96.496,98.276,99.163,99.287,98.992,99.238,99.622,100.37,100.27,101.09,99.681,99.794,99.046,99.062,98.336,97.553,96.065,95.62,95.93
1696,N,False,126.63,128.39,129.86,130.68,130.94,128.0,125.95,126.57,129.23,125.34,126.79,127.39,123.73,124.43,120.62,119.88,119.68,119.37,123.85,121.91,122.45,120.28,123.84,122.72,120.46,125.09,126.7,125.13,125.14,125.3,127.96,130.68,129.61,134.35,136.84,128.42,124.52,122.85,128.26,125.25,124.55,126.88,121.24,123.63,130.06,127.53,123.96,122.42,119.79,116.88,114.54,122.4,124.57,120.39,120.67,121.79,127.07,125.72,119.97,124.97,126.26,126.39,126.2,126.58,131.16,132.21,134.87,136.07,134.26,134.33,140.13,140.51,136.49,143.16,139.79,142.19,141.0,142.34,144.79,137.84,138.53,145.84,144.97,142.81,149.94,147.38,146.89,152.16,154.97,153.7,155.82,155.49,157.66,163.04,159.08,156.85,156.47,150.97,147.92,142.19,151.66,152.32,153.94,157.14,154.88,158.13,150.96,153.92,153.97,154.02,157.15,155.73,151.14,155.15,157.85,153.83,165.35,166.75
1697,N,False,114.13,115.48,115.51,114.37,115.38,115.26,115.92,114.5,114.73,114.9,116.4,117.36,117.96,117.02,118.27,117.04,118.27,117.41,115.9,115.87,115.39,115.84,116.55,115.4,115.98,114.55,113.68,113.09,114.21,114.32,113.96,114.0,113.99,115.61,115.61,116.55,116.75,116.56,115.39,115.23,115.67,114.54,116.2,116.1,117.33,115.51,118.55,116.91,117.15,116.68,113.75,115.18,115.22,113.54,115.09,113.68,113.22,114.61,113.39,112.86,113.01,113.94,113.2,112.96,113.37,114.35,115.1,113.77,112.55,112.76,113.6,113.69,113.95,112.43,112.92,113.48,113.15,112.7,111.02,113.41,113.16,112.86,113.37,114.21,114.83,113.7,112.83,113.2,115.82,117.02,117.4,117.12,118.66,117.12,118.45,119.96,121.33,122.45,120.67,120.23,117.91,118.4,116.83,116.48,115.72,115.21,116.94,116.72,116.74,115.39,114.43,116.36,116.27,117.24,117.56,120.02,119.55,119.65
1698,N,False,147.32,144.98,151.94,146.88,145.21,142.39,155.6,159.35,155.68,150.01,164.13,161.11,152.99,154.4,155.88,156.23,160.44,160.74,168.74,171.83,171.0,170.32,173.12,166.95,176.36,177.04,175.12,164.35,161.86,150.7,155.79,155.1,160.79,153.33,145.59,147.32,154.41,152.16,152.93,155.48,149.86,153.8,154.47,144.77,149.91,153.92,151.87,157.57,156.22,158.17,156.44,163.96,154.56,158.09,160.37,163.75,161.97,159.52,165.2,165.84,160.26,158.16,158.29,157.05,167.71,160.23,166.96,158.48,155.05,156.16,152.25,153.69,160.98,158.08,162.54,158.36,162.22,159.21,156.02,160.27,154.82,153.33,150.62,155.24,149.7,150.08,158.04,154.66,153.66,161.48,161.66,166.79,161.78,158.1,162.71,162.47,165.25,163.54,164.35,164.76,168.26,163.85,160.36,159.86,159.61,159.64,160.47,156.46,149.69,149.14,148.89,148.31,145.69,149.19,148.99,146.09,144.79,144.93
1699,N,False,89.19,89.222,89.329,89.0,89.72,90.135,90.268,90.364,90.745,90.489,90.448,90.556,90.752,90.653,90.239,90.625,90.247,89.654,89.312,88.842,88.437,88.096,88.624,88.925,89.62,90.218,90.713,91.531,92.561,94.17,94.664,95.208,95.585,96.366,96.287,95.854,96.237,96.282,96.162,96.42,95.743,95.361,94.469,93.878,93.633,93.499,93.437,92.917,93.072,92.632,92.257,92.276,92.014,92.053,92.271,92.341,92.598,92.319,92.039,92.533,92.355,91.979,92.199,91.864,92.27,92.405,93.013,93.284,92.981,93.306,93.783,94.249,95.189,95.644,96.419,97.221,98.427,98.502,98.92,99.426,99.731,99.88,100.09,100.16,100.23,99.901,99.15,98.585,97.413,97.504,96.66,96.083,95.575,94.821,94.112,93.843,93.953,94.162,94.083,94.184,94.783,95.611,95.869,95.859,95.774,96.11,96.229,96.656,96.923,97.373,97.543,97.532,98.311,97.829,97.917,97.861,98.68,98.501
1700,N,False,156.66,153.59,154.54,152.84,149.49,147.06,149.58,147.69,144.11,141.8,142.68,141.98,140.4,138.04,139.45,142.19,142.68,139.78,140.79,143.59,143.86,144.2,146.76,148.92,151.47,149.05,151.13,151.48,151.06,149.91,151.56,152.7,149.37,148.27,147.01,145.68,142.53,144.61,141.03,142.0,138.78,139.07,140.26,141.74,143.5,141.54,135.0,136.0,132.03,133.87,137.25,136.26,139.96,136.7,139.04,137.68,134.9,133.08,133.51,132.13,136.3,137.13,142.36,139.93,141.42,138.87,140.56,142.26,142.98,138.97,138.87,136.92,133.01,135.13,138.88,143.29,139.92,141.13,140.91,140.82,141.72,137.01,134.75,133.38,135.59,131.58,131.87,131.2,130.42,130.37,125.44,126.15,123.53,127.36,128.95,127.9,126.49,128.13,127.05,130.22,136.1,138.02,135.78,133.57,133.38,135.8,134.66,139.34,138.23,136.84,147.02,145.02,144.77,138.61,133.65,129.92,126.06,131.82
1701,N,False,104.98,104.38,103.97,103.84,103.62,103.44,103.67,103.11,103.26,103.74,103.69,103.79,104.1,105.03,105.42,104.61,105.15,104.97,104.31,104.24,103.9,104.18,104.56,104.48,103.76,103.71,103.8,103.93,104.0,104.21,103.57,103.68,103.66,103.91,104.09,104.72,105.35,105.25,105.21,104.95,104.51,104.55,105.84,105.22,104.26,104.84,105.19,105.73,105.89,107.1,107.52,107.08,107.25,107.15,106.99,106.48,106.36,106.23,105.74,105.31,104.82,104.98,104.97,104.58,103.62,103.27,103.26,103.12,102.87,103.38,103.42,103.31,103.68,103.72,102.9,103.02,102.83,103.88,102.85,102.91,103.66,103.48,103.47,103.63,103.31,103.56,104.27,103.25,103.43,103.84,103.29,103.52,103.52,102.85,103.31,103.39,104.01,104.45,103.78,103.69,104.18,103.66,103.97,104.25,104.39,104.0,105.46,105.92,106.24,106.15,107.51,108.41,107.81,108.08,108.01,107.49,106.93,106.71
1702,N,False,165.17,158.95,158.04,157.35,153.61,152.84,156.69,157.92,159.93,155.01,156.04,152.14,150.79,150.04,149.8,153.17,151.0,151.94,154.31,150.91,152.66,152.12,153.09,150.33,149.0,149.92,147.61,146.46,151.31,151.91,149.14,150.57,147.46,150.68,147.66,148.93,153.02,154.7,155.99,156.29,160.23,158.76,156.82,155.18,152.76,152.97,152.73,149.88,148.34,145.52,145.08,143.72,145.1,146.17,146.17,146.86,146.65,146.03,143.24,145.2,144.85,140.54,141.87,140.46,143.86,138.91,138.86,141.05,138.32,137.73,137.68,135.86,135.63,135.56,136.61,137.07,138.57,135.95,139.71,140.02,138.48,139.33,139.24,137.26,138.55,136.99,136.09,135.87,138.83,139.48,140.28,142.18,142.85,142.01,141.97,143.54,147.76,146.33,141.92,144.5,142.54,139.11,140.52,138.84,138.57,138.8,140.07,142.19,138.51,140.54,141.41,138.24,141.28,141.03,142.69,146.49,146.27,146.2
1703,N,False,145.43,143.03,144.84,149.96,146.42,138.98,136.46,135.12,144.2,145.84,139.66,146.93,151.36,150.22,151.48,154.61,150.39,159.78,161.2,161.19,152.53,151.26,147.09,154.47,155.22,155.47,161.56,152.82,152.96,145.73,138.71,139.11,139.22,133.38,126.32,134.31,132.63,135.6,139.14,144.69,142.53,143.1,137.72,137.83,147.89,143.26,145.73,147.81,143.88,145.83,142.29,144.8,145.83,149.46,149.84,150.87,147.88,142.35,136.54,134.41,133.23,132.79,134.2,126.61,127.63,122.78,122.53,124.05,128.74,120.02,115.0,118.51,121.13,123.47,119.12,124.96,127.95,125.06,121.88,126.73,129.71,134.04,134.4,134.73,132.68,133.19,132.56,126.54,131.39,130.84,132.09,131.82,129.18,125.17,126.14,130.1,128.92,125.44,124.02,127.85,129.72,131.29,123.9,118.05,121.94,122.92,124.01,124.68,127.16,121.24,121.9,124.88,128.1,123.67,122.61,129.63,125.26,120.77
1704,N,False,157.49,151.67,149.08,152.68,150.39,149.32,148.83,154.42,152.51,156.09,155.72,153.24,150.76,148.38,150.68,151.32,147.06,145.09,141.87,142.66,146.21,145.8,144.05,139.81,144.02,139.77,144.52,142.69,143.58,141.3,146.46,146.41,145.32,148.15,149.47,155.35,155.41,158.91,160.44,156.38,158.22,154.98,151.72,155.41,150.75,152.3,147.39,147.24,150.15,155.52,152.72,152.9,152.78,151.8,149.28,152.98,156.6,152.28,155.83,153.86,156.71,148.32,149.95,148.44,150.18,148.99,151.8,151.4,152.58,159.94,158.58,157.29,156.09,159.3,160.03,157.91,160.42,159.11,160.29,162.58,161.98,164.79,163.84,167.12,165.62,159.33,163.2,166.52,168.11,167.24,162.87,162.69,165.77,164.23,160.38,157.29,155.77,154.27,157.85,159.82,156.99,160.61,156.4,156.53,159.68,154.34,154.65,156.05,156.21,154.86,151.92,156.53,157.37,156.13,158.05,157.83,154.75,154.96
1705,N,False,99.841,98.983,99.425,98.881,99.843,100.39,101.05,101.77,102.58,104.16,104.84,105.72,105.86,106.4,106.77,107.36,107.28,107.4,107.83,108.11,108.7,108.68,109.4,108.94,108.62,108.64,108.68,108.69,107.91,107.79,106.66,105.87,104.93,104.15,103.24,102.95,103.05,102.58,102.24,102.43,102.87,103.59,104.98,106.32,107.98,108.83,108.65,109.96,109.24,109.51,109.03,108.34,107.68,106.87,106.09,105.7,105.33,105.14,104.55,103.38,104.77,105.99,105.65,106.52,106.88,108.09,108.43,109.16,109.13,109.6,109.62,110.62,111.1,110.99,110.39,109.82,109.32,108.88,108.88,108.6,108.43,109.0,109.69,108.83,109.84,109.98,109.6,109.8,110.33,110.12,110.73,110.33,110.02,109.76,108.58,108.03,106.95,107.17,106.12,105.8,105.69,104.88,104.29,104.66,105.05,105.51,106.07,106.56,107.3,107.93,108.68,110.15,111.07,110.81,109.72,109.01,108.2,108.34
1706,N,False,102.76,101.25,100.46,99.841,98.983,99.425,98.881,99.843,100.39,101.05,101.77,102.58,104.16,104.84,105.72,105.86,106.4,106.77,107.36,107.28,107.4,107.83,108.11,108.7,108.68,109.4,108.94,108.62,108.64,108.68,108.69,107.91,107.79,106.66,105.87,104.93,104.15,103.24,102.95,103.05,102.58,102.24,102.43,102.87,103.59,104.98,106.32,107.98,108.83,108.65,109.96,109.24,109.51,109.03,108.34,107.68,106.87,106.09,105.7,105.33,105.14,104.55,103.38,104.77,105.99,105.65,106.52,106.88,108.09,108.43,109.16,109.13,109.6,109.62,110.62,111.1,110.99,110.39,109.82,109.32,108.88,108.88,108.6,108.43,109.0,109.69,108.83,109.84,109.98,109.6,109.8,110.33,110.12,110.73,110.33,110.02,109.76,108.58,108.03,106.95,107.17,106.12,105.8,105.69,104.88,104.29,104.66,105.05,105.51,106.07,106.56,107.3,107.93,108.68,110.15,111.07,110.81,109.72
1707,N,False,125.56,130.69,130.02,134.61,135.69,140.0,143.17,141.24,137.76,137.43,142.69,143.91,140.79,142.84,137.46,134.38,134.3,131.76,132.23,132.01,130.65,132.16,130.26,131.16,133.33,128.51,127.98,132.26,131.53,130.18,129.2,129.77,129.62,129.47,128.71,134.33,134.95,133.43,135.69,132.19,135.89,137.98,135.1,134.18,134.35,132.18,130.03,129.67,127.07,125.8,127.61,127.21,126.39,130.17,131.96,135.61,135.93,135.59,135.51,135.14,136.86,132.45,130.65,127.2,123.22,119.04,117.95,116.14,114.71,113.66,115.07,114.05,114.63,114.33,113.33,113.27,113.83,113.15,111.96,112.58,111.24,108.54,109.19,108.61,108.48,107.32,106.73,107.19,106.92,108.11,107.81,108.34,107.18,107.66,106.68,109.82,110.73,112.03,113.67,112.48,114.44,117.05,117.8,118.13,119.06,120.18,118.82,116.07,113.71,114.89,112.25,111.49,108.63,107.93,106.39,106.14,107.27,107.8
1708,N,False,123.24,122.66,121.83,121.36,122.4,122.12,121.5,121.3,121.33,122.06,122.45,123.25,123.44,123.49,123.4,123.43,124.36,123.72,124.43,124.72,123.73,123.58,123.67,122.64,121.86,121.71,122.16,122.14,121.18,121.18,121.27,121.66,120.9,120.58,120.54,119.92,119.09,119.63,119.41,119.04,118.74,119.33,119.34,119.07,119.03,119.43,119.35,120.46,120.25,120.23,121.1,121.02,121.19,121.56,121.61,120.73,121.53,121.36,121.1,120.73,119.92,120.47,119.97,119.25,118.9,118.83,117.72,117.88,117.36,117.05,117.48,117.64,117.48,117.89,117.69,117.21,117.78,117.08,117.31,116.55,116.14,115.5,114.52,112.77,113.55,112.98,112.32,111.68,111.38,110.86,109.98,109.69,108.92,108.05,107.8,107.16,107.15,106.92,106.88,106.06,105.95,106.05,106.41,106.5,106.17,106.09,106.23,106.29,106.7,106.68,107.13,107.47,108.42,108.7,109.65,109.18,109.79,110.29
1709,N,False,108.73,108.64,108.2,108.58,109.14,109.91,110.07,111.04,111.62,111.86,111.97,111.68,111.89,111.54,111.45,111.36,110.8,110.18,110.12,109.45,109.56,109.01,109.02,108.53,108.16,108.11,108.36,107.7,107.55,107.21,107.33,107.43,106.83,107.65,107.13,107.42,107.12,107.04,107.27,107.41,107.49,108.41,108.08,108.97,110.04,110.5,111.54,110.59,110.06,110.14,110.17,109.43,108.07,107.25,106.07,105.02,104.45,104.12,104.48,105.86,105.84,106.53,106.95,107.14,107.88,108.9,108.98,108.85,108.65,107.37,106.76,105.84,105.71,104.44,104.39,104.39,103.48,103.23,102.39,101.58,101.2,100.33,100.63,100.49,100.66,101.17,100.74,100.92,101.36,100.31,100.35,100.0,100.26,100.18,100.55,100.66,101.2,101.62,101.72,102.25,101.47,101.57,101.76,102.84,102.66,103.11,103.09,104.06,104.56,104.91,105.78,106.65,107.54,107.66,108.37,107.03,106.81,106.45
1710,N,False,136.53,135.69,137.17,135.5,135.19,135.09,135.55,137.35,137.04,137.13,141.96,141.86,143.7,143.96,144.29,145.68,145.56,146.49,144.85,143.91,143.76,145.43,142.43,144.1,140.95,142.32,141.48,140.98,143.99,142.67,142.1,140.95,139.8,139.62,141.4,143.62,142.71,144.04,145.11,141.99,139.65,140.37,140.26,137.52,140.16,140.23,140.01,141.13,141.69,141.81,143.03,142.82,142.13,143.99,145.92,147.14,148.32,148.52,150.36,149.41,149.36,150.21,146.6,145.86,147.18,145.3,142.59,144.17,140.68,140.71,138.42,137.83,139.55,138.18,139.6,139.78,139.95,138.87,137.42,139.82,136.83,140.43,139.48,139.79,137.91,140.2,141.58,141.19,141.6,144.17,143.44,143.12,141.41,141.19,144.56,143.18,142.99,144.18,144.78,144.89,145.81,144.01,147.32,150.2,151.5,151.5,150.99,150.46,151.15,150.45,151.28,148.0,145.01,143.74,141.59,140.82,140.95,142.31
1711,N,False,135.97,134.02,131.71,130.58,126.31,128.4,130.94,132.21,130.34,134.98,136.19,132.64,132.49,128.54,131.08,133.14,129.32,133.16,131.5,126.24,124.57,123.92,133.46,131.79,132.61,130.94,131.56,132.81,134.97,135.4,139.36,137.22,139.52,141.62,143.55,140.58,144.09,145.78,144.01,144.34,142.47,144.57,144.92,140.94,137.49,135.68,137.03,139.76,140.29,140.54,138.14,135.58,139.12,140.26,140.73,138.31,141.37,141.75,140.86,143.11,142.46,146.45,150.71,150.29,151.91,150.31,153.79,156.51,153.31,153.58,147.88,144.75,145.05,143.06,140.54,141.53,144.13,142.89,138.28,139.66,138.39,142.22,141.91,146.65,150.08,151.25,151.59,147.37,148.29,146.93,141.94,141.83,145.85,146.43,144.36,141.14,138.7,138.59,142.14,140.92,140.87,138.48,140.17,138.81,140.22,138.56,139.9,139.63,141.19,142.12,141.5,141.94,145.42,141.89,144.01,143.99,143.95,144.56
