,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40,g_s_41,g_s_42,g_s_43,g_s_44,g_s_45,g_s_46,g_s_47,g_s_48,g_s_49,g_s_50,g_s_51,g_s_52,g_s_53,g_s_54,g_s_55,g_s_56,g_s_57,g_s_58,g_s_59,g_s_60,g_s_61,g_s_62,g_s_63,g_s_64,g_s_65,g_s_66,g_s_67,g_s_68,g_s_69,g_s_70,g_s_71,g_s_72,g_s_73,g_s_74,g_s_75,g_s_76,g_s_77,g_s_78,g_s_79,g_s_80,g_s_81,g_s_82,g_s_83,g_s_84,g_s_85,g_s_86,g_s_87,g_s_88,g_s_89,g_s_90,g_s_91,g_s_92,g_s_93,g_s_94,g_s_95,g_s_96,g_s_97,g_s_98,g_s_99,g_s_100,g_s_101,g_s_102,g_s_103,g_s_104,g_s_105,g_s_106,g_s_107,g_s_108,g_s_109,g_s_110,g_s_111,g_s_112,g_s_113,g_s_114,g_s_115,g_s_116,g_s_117,g_s_118
22,X,False,53159.0,60625.0,81995.0,123820.0,107890.0,88053.0,102580.0,138050.0,79860.0,87707.0,103590.0,158960.0,119870.0,111810.0,166960.0,236740.0,208260.0,236520.0,167860.0,183120.0,220040.0,183720.0,147410.0,134150.0,189250.0,126940.0,171740.0,106240.0,148870.0,118440.0,128700.0,146600.0,118960.0,128360.0,116390.0,113060.0,110090.0,73443.0,73172.0,63029.0,48644.0,35825.0,23438.0,14425.0,16539.0,57503.0,55186.0,89688.0,97358.0,104210.0,96984.0,137640.0,81480.0,90813.0,59097.0,41200.0,51433.0,23985.0,42526.0,39079.0,13508.0,17612.0,30644.0,41028.0,45567.0,51342.0,60347.0,79606.0,56037.0,61034.0,50679.0,61727.0,62372.0,41002.0,58136.0,29559.0,75227.0,78948.0,60180.0,88609.0,61353.0,60283.0,32290.0,70171.0,50939.0,36661.0,26254.0,28564.0,28296.0,29843.0,20291.0,22827.0,19740.0,18545.0,13294.0,5429.3,20244.0,7214.4,8660.7,2909.0,6096.7,6043.7,6003.1,12292.0,6316.1,12184.0,15685.0,18998.0,29521.0,22119.0,16523.0,29654.0,36250.0,37903.0,3227.0,9428.8,15854.0,12048.0
23,X,False,5970.3,5257.3,4988.3,4809.8,4722.4,4393.1,4160.9,2901.2,2896.3,1477.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.2,1105.9,2448.1,4298.5,2334.8,710.23,709.54,1192.8,2073.8,917.63,1818.0,3468.6,2529.9,5996.7,3079.2,6070.9,6613.1,8668.4,6561.8,5975.1,16342.0,4957.9,9821.0,18613.0,2863.5,6362.0,2164.2,459.25,1576.2,1761.9,1331.3,1544.2,1097.3,615.66,688.94,116.84,527.92,595.18,820.53,323.59,1220.4,625.47,2273.0,1191.0,1558.6,6426.7,5900.8,7252.6,2163.4,7859.8,4790.8,0.0,3020.4,1372.9,1196.9,1826.8,6089.2,4825.0,3444.4,1766.8,3762.5,2159.4,3817.7,4567.9,2174.0,2626.6,1581.6,1725.4,2339.3,1141.1,6670.6,4107.4,3180.5,2633.8,4715.7,10362.0,2934.4,5929.1,4492.2,3169.9,9080.7,5894.0,7222.4,8426.0,3067.4,3150.0,7846.9,8484.7,10560.0,6444.4,6156.6,3049.0,2187.1,2501.0,9477.2,5127.0,9274.1,2987.4,2991.2,3167.7
24,X,False,104340.0,97915.0,103660.0,156690.0,138730.0,187460.0,171290.0,204600.0,191090.0,112540.0,119680.0,165830.0,128260.0,187660.0,196750.0,169380.0,186470.0,136420.0,106690.0,205490.0,138750.0,91232.0,123870.0,113190.0,122720.0,133610.0,141450.0,157720.0,79415.0,80204.0,63033.0,61905.0,64153.0,75583.0,87694.0,98599.0,92382.0,48658.0,130610.0,54221.0,54539.0,67789.0,61506.0,83120.0,91997.0,43574.0,98770.0,98108.0,63274.0,48990.0,68814.0,53875.0,78751.0,82701.0,119580.0,63845.0,58847.0,73411.0,57118.0,80769.0,55228.0,48780.0,60138.0,65496.0,64790.0,56467.0,47896.0,54067.0,69141.0,65383.0,68889.0,60328.0,70700.0,67176.0,69744.0,66768.0,69131.0,68880.0,69499.0,65479.0,62857.0,64901.0,61496.0,55636.0,58093.0,89713.0,70457.0,65781.0,62445.0,74576.0,69053.0,71265.0,72032.0,71154.0,76325.0,39867.0,148820.0,144900.0,137740.0,155770.0,164250.0,174770.0,166750.0,170210.0,164310.0,207050.0,189210.0,170720.0,185260.0,179910.0,191120.0,200140.0,228180.0,197910.0,149360.0,187920.0,204640.0,189490.0
25,X,True,750370.0,778250.0,741590.0,815620.0,727960.0,734910.0,793070.0,682130.0,668760.0,754590.0,840890.0,779860.0,888910.0,817420.0,767490.0,762080.0,734080.0,763950.0,807290.0,735980.0,738080.0,738300.0,725430.0,738210.0,751040.0,762940.0,698920.0,620870.0,631040.0,693060.0,659260.0,666800.0,658380.0,629880.0,615390.0,614770.0,592970.0,592220.0,660760.0,581230.0,631840.0,612520.0,618310.0,555000.0,545030.0,589530.0,600370.0,552330.0,551470.0,582060.0,559600.0,518240.0,504210.0,640150.0,582530.0,629700.0,521690.0,574090.0,546920.0,566380.0,555130.0,567870.0,550490.0,572130.0,586150.0,591090.0,569660.0,554220.0,522940.0,563010.0,514900.0,507340.0,459150.0,525060.0,553170.0,500010.0,505210.0,484300.0,496290.0,446990.0,526310.0,533510.0,559810.0,445080.0,446530.0,509500.0,535190.0,543830.0,568350.0,638040.0,631630.0,551500.0,434790.0,465890.0,468770.0,391840.0,474930.0,397780.0,445720.0,436690.0,453180.0,464210.0,464230.0,452950.0,515460.0,570760.0,477800.0,458710.0,421030.0,451950.0,494840.0,505710.0,472520.0,444120.0,394730.0,489610.0,408370.0,458040.0
26,X,False,26973.0,26975.0,25944.0,27661.0,27747.0,27282.0,32251.0,31366.0,26958.0,28324.0,31080.0,31964.0,29729.0,30793.0,35071.0,40577.0,32049.0,37298.0,35137.0,35081.0,34433.0,35425.0,35965.0,34105.0,32749.0,45067.0,37244.0,44705.0,40760.0,44851.0,39174.0,37378.0,38273.0,37505.0,37959.0,41178.0,39428.0,44007.0,46237.0,45882.0,47336.0,43018.0,44760.0,44326.0,41304.0,43962.0,47975.0,47276.0,51295.0,41797.0,46827.0,46497.0,41461.0,41219.0,46088.0,47367.0,49893.0,49769.0,53561.0,52118.0,48950.0,47922.0,47453.0,48970.0,49513.0,48057.0,51770.0,49267.0,49293.0,47783.0,50289.0,49377.0,47029.0,53508.0,53433.0,50389.0,45765.0,48370.0,48380.0,50337.0,56310.0,55802.0,56912.0,51990.0,49228.0,52605.0,52053.0,53038.0,52673.0,55674.0,50925.0,53658.0,49887.0,54396.0,52258.0,52832.0,54454.0,55767.0,49159.0,54866.0,52821.0,47007.0,46703.0,46196.0,43423.0,42651.0,39870.0,50528.0,50702.0,48402.0,49927.0,46169.0,42318.0,39731.0,50633.0,49753.0,47554.0,44015.0
27,X,False,189060.0,194210.0,166940.0,157390.0,169300.0,176510.0,174480.0,172550.0,172050.0,190880.0,186550.0,184470.0,174290.0,178010.0,168140.0,175650.0,188280.0,191380.0,183470.0,198550.0,150490.0,151060.0,142800.0,166030.0,181600.0,164770.0,166520.0,168480.0,163770.0,166810.0,168010.0,169820.0,160620.0,148010.0,144300.0,187290.0,164390.0,170210.0,192040.0,179420.0,182820.0,177900.0,165600.0,157790.0,163450.0,187080.0,205430.0,203080.0,185930.0,217540.0,213350.0,197480.0,218330.0,215750.0,227210.0,207690.0,198230.0,188860.0,178420.0,189840.0,158580.0,176650.0,178510.0,182740.0,164760.0,165890.0,181220.0,185230.0,193480.0,207540.0,190510.0,182060.0,184540.0,175120.0,154490.0,160520.0,185500.0,166110.0,167770.0,163590.0,185150.0,181470.0,188810.0,187650.0,191690.0,186820.0,195500.0,182550.0,189390.0,187490.0,201160.0,196140.0,166300.0,174190.0,182210.0,164030.0,186690.0,206270.0,201090.0,199480.0,184580.0,173130.0,161510.0,164120.0,157090.0,157300.0,171330.0,162850.0,158300.0,159290.0,159790.0,152540.0,165450.0,171790.0,167770.0,174230.0,169990.0,183330.0
28,M,False,3216.8,3629.3,2595.3,2544.5,3079.3,2768.8,2783.1,2467.1,2608.7,3644.9,3863.1,3754.1,5396.1,2567.1,2456.8,2064.0,2535.0,2141.4,2582.9,2467.5,2319.2,2228.9,1964.7,1861.3,2125.6,2946.5,3271.5,3373.0,3549.3,3619.7,3475.3,3708.1,3687.0,3747.2,3631.7,3537.6,3619.4,3888.0,4160.5,4225.7,4785.0,5669.2,5259.7,5472.8,5092.2,5300.5,6414.8,5304.4,5745.7,6305.2,6348.5,6799.4,5861.3,5825.3,5127.4,5281.4,5764.0,6652.4,6812.5,7662.8,6260.4,6232.5,4758.8,5845.7,7215.1,4925.0,5882.4,5048.1,5160.0,4936.4,5241.1,5542.2,5535.8,5252.7,5864.6,5639.1,6354.4,6673.3,7079.5,7288.0,6394.1,5111.2,6252.9,6240.8,6227.2,6863.9,5568.7,5541.7,5431.7,5276.6,5655.9,5294.0,5447.2,5708.5,6105.6,6296.8,6053.4,5953.7,5383.5,5545.6,5818.6,5685.9,5270.3,4003.9,4835.8,4215.3,3834.7,4030.9,3957.4,4049.0,3999.2,4093.0,4799.3,3691.9,3877.7,4447.8,4287.1,4880.2
29,M,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.035,40.331,50.911,51.339,46.396,60.89,61.803,77.744,49.354,49.354,49.971,54.409,60.673,61.538,46.829,58.317,56.051,58.623,66.277,85.737,86.887,80.847,76.668,60.048,42.879,46.622,54.255,46.043,32.954,27.347,30.368,23.433,17.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,M,False,627.61,649.63,654.65,658.16,654.72,660.21,664.94,0.0,689.98,690.75,707.47,697.4,694.65,684.93,676.68,673.55,687.58,675.32,681.87,686.7,691.1,679.86,667.48,673.36,674.0,1338.6,677.2,671.91,673.66,666.6,672.09,689.7,673.24,689.44,1367.3,1337.1,1342.3,644.03,638.81,630.73,628.91,642.97,0.0,0.0,0.0,680.83,676.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,M,False,728.44,825.95,690.31,782.74,788.59,738.48,724.4,737.63,654.63,716.98,967.94,795.28,1710.7,1097.1,1687.3,1449.8,1782.2,2111.9,1539.7,1096.1,1785.5,1703.1,1543.2,1533.8,1731.7,1539.3,1145.5,1053.0,1333.9,1600.4,1451.7,1257.7,1754.8,1757.1,1698.6,1981.5,1813.7,2876.4,3486.6,2665.1,2216.5,1905.0,1963.2,2209.9,1572.3,1729.7,1850.8,2116.9,1783.2,1623.1,1643.0,1876.1,1614.3,2115.8,1686.4,1939.4,2245.7,2278.0,2163.0,2127.7,1807.4,1874.4,1715.3,1369.1,1140.8,1603.9,1442.5,437.85,550.47,800.72,1245.5,823.22,862.36,828.51,794.12,1027.2,890.48,891.13,911.33,502.48,547.38,481.45,837.79,780.61,727.45,898.4,742.37,420.91,701.91,775.55,1547.7,780.95,701.56,787.9,786.69,813.7,1176.1,670.44,364.47,350.22,352.14,351.87,318.66,835.84,839.89,384.47,351.85,707.94,755.18,569.0,635.77,672.19,632.79,370.6,0.0,0.0,406.97,0.0
32,M,False,82.084,75.812,78.298,146.01,78.903,121.97,110.86,89.121,120.4,121.52,111.99,113.03,109.25,60.702,58.107,82.83,92.645,80.899,134.54,205.33,196.07,209.66,198.62,202.35,202.87,198.85,182.71,173.7,195.61,197.0,262.63,328.79,341.79,289.64,254.06,340.82,310.71,329.26,275.01,305.97,353.63,375.52,359.87,342.29,309.8,399.44,332.98,343.46,353.55,335.24,354.68,322.11,344.84,320.66,325.1,286.28,276.17,288.24,349.51,359.82,786.27,846.62,449.36,818.48,809.35,867.66,1557.9,1071.3,2791.6,2790.5,3440.9,3315.8,2893.9,3015.5,2987.5,3017.1,3234.9,3296.5,2983.3,3060.5,2713.5,2683.5,2569.0,2643.2,3039.4,2948.8,3092.9,2958.0,3056.7,2873.7,3219.6,3147.8,3097.0,3189.7,3416.4,3416.4,3447.6,3076.3,3019.5,2821.4,2883.4,3004.4,2660.7,2568.8,2700.9,2683.1,2708.3,2554.8,2379.7,345.49,375.4,371.6,349.19,310.96,280.23,515.79,538.68,534.0
33,M,True,2498.7,3025.4,3425.8,2045.6,1878.2,2005.0,2205.3,2539.9,3137.3,3636.7,3416.8,2888.4,4497.2,4895.2,5702.4,6029.4,6074.4,4134.8,4677.9,6321.4,5855.8,6099.9,7362.9,11151.0,7510.2,9531.0,9529.8,10362.0,11920.0,10989.0,10176.0,8693.7,8828.3,10933.0,9489.3,10831.0,11894.0,12071.0,14821.0,12660.0,12862.0,14439.0,16557.0,18442.0,18170.0,22660.0,24022.0,29655.0,25635.0,27198.0,23329.0,29269.0,27404.0,28609.0,25815.0,27814.0,30439.0,33696.0,35898.0,35311.0,36422.0,27705.0,28053.0,29728.0,25491.0,27158.0,32060.0,37838.0,39113.0,37115.0,36953.0,38780.0,38956.0,38838.0,35983.0,38794.0,47158.0,49250.0,50761.0,55504.0,46929.0,52679.0,51644.0,57089.0,63890.0,54486.0,51654.0,47993.0,55933.0,63169.0,61932.0,58083.0,49875.0,55738.0,53250.0,58903.0,51139.0,59782.0,50875.0,60505.0,59177.0,61448.0,66783.0,62013.0,73612.0,73593.0,74039.0,74685.0,77907.0,68408.0,69173.0,72942.0,71273.0,86023.0,92708.0,92921.0,94890.0,105730.0
34,M,True,89872.0,89521.0,86272.0,86688.0,78015.0,86761.0,87122.0,85966.0,82638.0,81673.0,82187.0,77556.0,79134.0,75824.0,84116.0,76298.0,71495.0,81029.0,74742.0,80801.0,89403.0,79548.0,83112.0,88064.0,92006.0,90272.0,89994.0,98105.0,99173.0,100590.0,104590.0,108850.0,96775.0,89118.0,92878.0,91557.0,86568.0,80698.0,94498.0,102020.0,94374.0,88351.0,90177.0,95488.0,99707.0,126350.0,112640.0,106220.0,96951.0,97643.0,103450.0,94982.0,109330.0,95691.0,112320.0,101980.0,115740.0,93265.0,102680.0,108500.0,103060.0,83802.0,80370.0,81966.0,73761.0,76486.0,76916.0,63208.0,64400.0,71691.0,72150.0,69857.0,69593.0,61041.0,68184.0,75019.0,82241.0,75152.0,79287.0,88095.0,85382.0,88397.0,105730.0,87624.0,104780.0,104880.0,103660.0,100560.0,96694.0,92514.0,98887.0,92453.0,75151.0,72233.0,79242.0,84527.0,78300.0,83930.0,91121.0,85674.0,102480.0,100940.0,97152.0,100350.0,77544.0,71459.0,72423.0,66588.0,68431.0,70412.0,73768.0,64449.0,69623.0,85598.0,92416.0,93893.0,104930.0,100480.0
35,M,False,1020.7,741.19,1038.8,1396.7,1760.8,1752.9,1546.3,1740.3,2104.8,1978.3,1668.9,2076.7,2089.2,2389.7,2236.4,2011.5,2210.9,2686.8,2864.7,3020.8,3402.2,3380.1,3161.5,3804.7,4166.4,3550.8,4082.4,3808.9,3323.4,4866.3,4983.2,4728.1,5180.4,4923.7,3837.1,3576.2,3538.3,3524.6,2651.0,4339.9,5274.1,5098.9,6223.2,5177.8,6199.4,6850.3,6667.0,6603.6,6881.8,7525.8,7177.1,7183.6,6675.2,7177.0,7326.6,6868.4,6758.0,6881.3,6956.4,5740.2,6329.0,7502.6,6029.1,6220.6,5498.7,6471.2,7021.8,5072.0,5570.1,5018.9,6742.2,5108.4,5871.6,4605.0,4054.5,4498.1,4665.0,4607.1,3486.4,4895.1,4368.1,3592.9,4081.0,4696.9,3913.3,3739.4,5130.0,6422.4,5431.6,5612.8,6534.6,5750.0,6793.9,6208.9,7195.4,6834.9,6957.3,6339.5,6804.0,5825.7,5032.7,5824.6,4870.4,5737.0,5606.8,6099.6,5652.6,5937.0,5047.8,4964.2,4941.9,4548.6,4830.0,4851.7,4813.8,4790.4,4728.9,4656.7
36,M,False,80620.0,81263.0,89124.0,80144.0,81602.0,77174.0,80405.0,81102.0,80056.0,72732.0,95083.0,85459.0,78641.0,76943.0,71945.0,72465.0,68017.0,70601.0,70186.0,72832.0,73169.0,70593.0,77138.0,81952.0,89629.0,82100.0,79605.0,82418.0,81849.0,73551.0,80545.0,72666.0,74610.0,74065.0,73614.0,64810.0,68595.0,56668.0,61154.0,59438.0,64056.0,66784.0,67322.0,60904.0,61883.0,60508.0,67712.0,63145.0,58983.0,62245.0,68953.0,67430.0,65674.0,64902.0,61173.0,68032.0,63358.0,60909.0,65565.0,67261.0,70970.0,71295.0,70545.0,74331.0,84234.0,73250.0,79609.0,73427.0,77736.0,74027.0,82307.0,72973.0,75585.0,75316.0,74649.0,76060.0,70038.0,62820.0,64135.0,65760.0,64377.0,58465.0,62850.0,55501.0,55853.0,59132.0,57913.0,57407.0,51037.0,56270.0,46703.0,54277.0,48376.0,45769.0,53608.0,49517.0,42623.0,44868.0,48551.0,47960.0,53533.0,48695.0,51501.0,46263.0,50664.0,47086.0,51065.0,47352.0,49957.0,48947.0,51077.0,50325.0,48294.0,48113.0,51631.0,48517.0,60308.0,59064.0
37,M,True,35518.0,37416.0,33208.0,32845.0,32751.0,37734.0,40572.0,39901.0,36111.0,40142.0,37402.0,38281.0,31671.0,35133.0,33190.0,38807.0,36671.0,37371.0,39505.0,39556.0,35490.0,38720.0,40189.0,38768.0,38885.0,37172.0,33372.0,39005.0,35315.0,37118.0,41903.0,42749.0,41129.0,42474.0,39636.0,38180.0,42526.0,49383.0,44534.0,36995.0,46350.0,40404.0,43590.0,40778.0,43936.0,42889.0,40660.0,39534.0,40268.0,33873.0,37997.0,35830.0,39950.0,35717.0,38240.0,35101.0,34434.0,45343.0,38203.0,37961.0,37096.0,40445.0,36484.0,33883.0,35268.0,33142.0,28961.0,31153.0,31867.0,32576.0,30054.0,27801.0,26182.0,24163.0,24623.0,27061.0,30530.0,33841.0,35237.0,34842.0,34006.0,34449.0,29935.0,27188.0,27617.0,30690.0,29913.0,26566.0,25091.0,24294.0,26353.0,26807.0,20403.0,27765.0,25059.0,25356.0,28527.0,29267.0,27072.0,24056.0,24089.0,27402.0,22636.0,23104.0,25983.0,22819.0,22956.0,22108.0,26712.0,30133.0,24956.0,27425.0,26197.0,32291.0,28598.0,26024.0,27634.0,29979.0
38,M,True,4573.0,4965.6,4809.3,4793.4,4870.5,4321.9,4418.9,4441.0,3909.9,4693.8,4273.0,3932.9,3947.0,4303.9,4159.5,4175.2,4984.3,4889.0,5242.3,5252.3,5327.3,4930.2,5525.1,5293.1,4716.9,4766.6,4364.2,4706.1,4621.1,4274.6,4725.4,4567.8,3532.1,3589.8,4208.4,3655.9,3918.7,3899.0,3571.4,4565.7,4497.2,3924.0,3824.7,3832.2,3889.0,4519.2,3237.2,4142.1,4442.8,4432.6,4264.4,3901.8,4861.1,4058.4,3741.6,4549.1,4422.3,3578.8,3523.2,3866.2,4095.8,3653.3,3254.7,5308.2,4808.5,5070.7,5500.5,5531.0,5384.6,6587.1,5851.5,6951.9,5959.2,5994.4,5811.8,6024.6,6087.6,6715.5,6465.0,6978.6,6790.5,6976.6,8073.1,8321.7,8549.9,9647.8,7663.7,7260.0,8161.1,9919.4,8890.8,9017.1,9242.1,12757.0,12566.0,11206.0,12250.0,13660.0,11536.0,12494.0,12789.0,12676.0,12508.0,13170.0,12910.0,16043.0,18186.0,15040.0,12574.0,17273.0,19923.0,16604.0,17367.0,20740.0,19323.0,25068.0,18056.0,21162.0
39,M,False,38807.0,36671.0,37371.0,39505.0,39556.0,35490.0,38720.0,40189.0,38768.0,38885.0,37172.0,33372.0,39005.0,35315.0,37118.0,41903.0,42749.0,41129.0,42474.0,39636.0,38180.0,42526.0,49383.0,44534.0,36995.0,46350.0,40404.0,43590.0,40778.0,43936.0,42889.0,40660.0,39534.0,40268.0,33873.0,37997.0,35830.0,39950.0,35717.0,38240.0,35101.0,34434.0,45343.0,38203.0,37961.0,37096.0,40445.0,36484.0,33883.0,35268.0,33142.0,28961.0,31153.0,31867.0,32576.0,30054.0,27801.0,26182.0,24163.0,24623.0,27061.0,30530.0,33841.0,35237.0,34842.0,34006.0,34449.0,29935.0,27188.0,27617.0,30690.0,29913.0,26566.0,25091.0,24294.0,26353.0,26807.0,20403.0,27765.0,25059.0,25356.0,28527.0,29267.0,27072.0,24056.0,24089.0,27402.0,22636.0,23104.0,25983.0,22819.0,22956.0,22108.0,26712.0,30133.0,24956.0,27425.0,26197.0,32291.0,28598.0,26024.0,27634.0,29979.0,27872.0,26673.0,23823.0,26811.0,29754.0,27006.0,28895.0,24033.0,22254.0,31945.0,31435.0,27182.0,27885.0,26421.0,26488.0
40,M,False,5242.3,5252.3,5327.3,4930.2,5525.1,5293.1,4716.9,4766.6,4364.2,4706.1,4621.1,4274.6,4725.4,4567.8,3532.1,3589.8,4208.4,3655.9,3918.7,3899.0,3571.4,4565.7,4497.2,3924.0,3824.7,3832.2,3889.0,4519.2,3237.2,4142.1,4442.8,4432.6,4264.4,3901.8,4861.1,4058.4,3741.6,4549.1,4422.3,3578.8,3523.2,3866.2,4095.8,3653.3,3254.7,5308.2,4808.5,5070.7,5500.5,5531.0,5384.6,6587.1,5851.5,6951.9,5959.2,5994.4,5811.8,6024.6,6087.6,6715.5,6465.0,6978.6,6790.5,6976.6,8073.1,8321.7,8549.9,9647.8,7663.7,7260.0,8161.1,9919.4,8890.8,9017.1,9242.1,12757.0,12566.0,11206.0,12250.0,13660.0,11536.0,12494.0,12789.0,12676.0,12508.0,13170.0,12910.0,16043.0,18186.0,15040.0,12574.0,17273.0,19923.0,16604.0,17367.0,20740.0,19323.0,25068.0,18056.0,21162.0,15585.0,17711.0,13879.0,16581.0,21629.0,22123.0,21068.0,21183.0,21274.0,21720.0,19621.0,20158.0,20126.0,23774.0,27035.0,26023.0,26689.0,27103.0
41,M,False,4058.4,3741.6,4549.1,4422.3,3578.8,3523.2,3866.2,4095.8,3653.3,3254.7,5308.2,4808.5,5070.7,5500.5,5531.0,5384.6,6587.1,5851.5,6951.9,5959.2,5994.4,5811.8,6024.6,6087.6,6715.5,6465.0,6978.6,6790.5,6976.6,8073.1,8321.7,8549.9,9647.8,7663.7,7260.0,8161.1,9919.4,8890.8,9017.1,9242.1,12757.0,12566.0,11206.0,12250.0,13660.0,11536.0,12494.0,12789.0,12676.0,12508.0,13170.0,12910.0,16043.0,18186.0,15040.0,12574.0,17273.0,19923.0,16604.0,17367.0,20740.0,19323.0,25068.0,18056.0,21162.0,15585.0,17711.0,13879.0,16581.0,21629.0,22123.0,21068.0,21183.0,21274.0,21720.0,19621.0,20158.0,20126.0,23774.0,27035.0,26023.0,26689.0,27103.0,26481.0,27170.0,28016.0,27891.0,27567.0,31494.0,29507.0,33885.0,32310.0,37294.0,36817.0,36337.0,37813.0,35761.0,36091.0,33317.0,34461.0,36044.0,29559.0,39129.0,35368.0,34602.0,41922.0,38140.0,33992.0,34132.0,37466.0,42767.0,46184.0,44596.0,43381.0,46139.0,42967.0,44492.0,48279.0
42,M,False,3129.5,3248.0,4454.5,3637.6,3572.3,3709.8,3485.3,3469.1,3756.9,3647.9,3719.6,3729.1,3714.9,3638.8,3909.9,3787.0,3643.0,2994.2,3090.1,3080.4,2958.5,3022.4,3035.5,3039.0,3055.4,3207.2,3582.4,3945.5,3107.0,3235.9,2951.0,2982.9,3342.6,3308.6,4145.4,4693.1,4807.8,4684.7,4099.2,4078.5,5448.4,6188.7,5668.2,4836.6,5672.7,4477.6,5353.8,4001.7,4112.4,5059.8,5138.6,5808.5,3982.3,3998.7,4902.7,3772.3,4237.9,3782.4,3837.8,4621.5,3245.8,3308.7,3641.9,4808.1,3436.1,3935.0,4549.4,5559.7,5772.0,4972.4,4318.7,5376.3,5190.5,5464.9,5647.9,6964.6,6716.8,7479.2,8781.2,6743.7,7229.1,6502.0,4858.1,5898.0,7218.2,7131.8,7106.5,6927.9,6519.2,7087.0,7718.0,8876.5,7349.7,6804.8,6740.5,7409.0,9410.5,9004.2,8164.3,8517.6,8926.2,10619.0,10433.0,8227.1,9430.7,9921.1,9816.5,9470.8,9506.9,8444.5,9684.0,8918.7,8942.9,10154.0,9214.9,10230.0,10876.0,10558.0
43,M,True,71293.0,73141.0,76921.0,70778.0,72984.0,67941.0,81480.0,67628.0,74681.0,61462.0,70910.0,68884.0,61783.0,63686.0,69569.0,52238.0,52529.0,50059.0,58049.0,60548.0,70744.0,74484.0,61571.0,62637.0,75503.0,72989.0,63457.0,70259.0,76766.0,92180.0,67293.0,76500.0,76362.0,72817.0,82778.0,91134.0,88456.0,93827.0,76687.0,78591.0,73241.0,78884.0,82854.0,82297.0,75709.0,63768.0,67783.0,65569.0,70554.0,73181.0,76492.0,64696.0,63129.0,63967.0,66890.0,61045.0,64361.0,54447.0,48402.0,57823.0,49371.0,53875.0,51098.0,55267.0,60631.0,54200.0,57555.0,46333.0,64161.0,66130.0,50672.0,43835.0,42823.0,55261.0,43365.0,41093.0,42963.0,33070.0,29095.0,27490.0,32101.0,24307.0,28680.0,29771.0,31387.0,18867.0,18979.0,21148.0,23232.0,24049.0,26721.0,23856.0,20087.0,21297.0,24834.0,24168.0,22125.0,20710.0,15644.0,23687.0,18768.0,19117.0,22062.0,24846.0,20651.0,19852.0,27489.0,22462.0,21692.0,22294.0,22036.0,27103.0,27839.0,31408.0,29667.0,33249.0,34433.0,38844.0
