,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5,TOTPOT_6,TOTPOT_7,TOTPOT_8,TOTPOT_9,TOTPOT_10,TOTPOT_11,TOTPOT_12,TOTPOT_13,TOTPOT_14,TOTPOT_15,TOTPOT_16,TOTPOT_17,TOTPOT_18,TOTPOT_19,TOTPOT_20,TOTPOT_21,TOTPOT_22,TOTPOT_23,TOTPOT_24,TOTPOT_25,TOTPOT_26,TOTPOT_27,TOTPOT_28,TOTPOT_29,TOTPOT_30,TOTPOT_31,TOTPOT_32,TOTPOT_33,TOTPOT_34,TOTPOT_35,TOTPOT_36,TOTPOT_37,TOTPOT_38,TOTPOT_39,TOTPOT_40,TOTPOT_41,TOTPOT_42,TOTPOT_43,TOTPOT_44,TOTPOT_45,TOTPOT_46,TOTPOT_47,TOTPOT_48,TOTPOT_49,TOTPOT_50,TOTPOT_51,TOTPOT_52,TOTPOT_53,TOTPOT_54,TOTPOT_55,TOTPOT_56,TOTPOT_57,TOTPOT_58,TOTPOT_59,TOTPOT_60,TOTPOT_61,TOTPOT_62,TOTPOT_63,TOTPOT_64,TOTPOT_65,TOTPOT_66,TOTPOT_67,TOTPOT_68,TOTPOT_69,TOTPOT_70,TOTPOT_71,TOTPOT_72,TOTPOT_73,TOTPOT_74,TOTPOT_75,TOTPOT_76,TOTPOT_77,TOTPOT_78,TOTPOT_79,TOTPOT_80,TOTPOT_81,TOTPOT_82,TOTPOT_83,TOTPOT_84,TOTPOT_85,TOTPOT_86,TOTPOT_87,TOTPOT_88,TOTPOT_89,TOTPOT_90,TOTPOT_91,TOTPOT_92,TOTPOT_93,TOTPOT_94,TOTPOT_95,TOTPOT_96,TOTPOT_97,TOTPOT_98,TOTPOT_99,TOTPOT_100,TOTPOT_101,TOTPOT_102,TOTPOT_103,TOTPOT_104,TOTPOT_105,TOTPOT_106,TOTPOT_107,TOTPOT_108,TOTPOT_109,TOTPOT_110,TOTPOT_111,TOTPOT_112,TOTPOT_113,TOTPOT_114,TOTPOT_115,TOTPOT_116,TOTPOT_117,TOTPOT_118,TOTPOT_119
1408,N,False,2.4748e+21,2.5765e+21,2.5818e+21,2.504e+21,2.3536e+21,2.6335e+21,2.6914e+21,3.0139e+21,2.9785e+21,3.0564e+21,3.0982e+21,3.1311e+21,3.4668e+21,3.1385e+21,3.056e+21,3.1018e+21,2.8961e+21,2.9041e+21,2.7669e+21,3.1021e+21,2.8473e+21,2.8301e+21,2.8419e+21,2.777e+21,2.7718e+21,2.5954e+21,2.7156e+21,2.7472e+21,2.8608e+21,2.8735e+21,2.968e+21,3.2458e+21,3.2188e+21,3.2511e+21,3.3715e+21,3.2962e+21,3.6003e+21,3.3608e+21,3.3772e+21,3.59e+21,3.4205e+21,3.6028e+21,3.5843e+21,3.2345e+21,3.3089e+21,3.328e+21,3.3405e+21,3.289e+21,3.0852e+21,3.0711e+21,3.215e+21,3.1324e+21,2.9e+21,2.7992e+21,2.8539e+21,2.9312e+21,2.9704e+21,2.9295e+21,2.8086e+21,2.6833e+21,2.4796e+21,2.2993e+21,2.2759e+21,2.1171e+21,2.1686e+21,2.0256e+21,1.7907e+21,1.9302e+21,1.944e+21,1.8058e+21,1.9266e+21,1.9688e+21,1.9852e+21,1.8395e+21,1.7673e+21,1.9296e+21,1.9834e+21,1.7031e+21,1.5982e+21,1.5135e+21,1.5101e+21,1.4839e+21,1.5309e+21,1.4699e+21,1.5411e+21,1.3534e+21,1.3389e+21,1.457e+21,1.4174e+21,1.5161e+21,1.6612e+21,1.4134e+21,1.4573e+21,1.4985e+21,1.3489e+21,1.3088e+21,1.3319e+21,1.3458e+21,1.4441e+21,1.4462e+21,1.3389e+21,1.4813e+21,1.455e+21,1.2733e+21,1.3332e+21,1.4069e+21,1.4906e+21,1.5482e+21,1.5777e+21,1.44e+21,1.5054e+21,1.3776e+21,1.4649e+21,1.4141e+21,1.2347e+21,1.2894e+21,1.2819e+21,1.2302e+21,1.0364e+21
1409,N,False,4.025e+21,3.8952e+21,3.8119e+21,3.7912e+21,3.634e+21,3.6146e+21,3.573e+21,3.6075e+21,3.6665e+21,3.5787e+21,3.4716e+21,3.3967e+21,3.3031e+21,3.3205e+21,3.2559e+21,3.0903e+21,3.0205e+21,3.0197e+21,2.9853e+21,2.9491e+21,2.7959e+21,2.8173e+21,2.7284e+21,2.7657e+21,2.7255e+21,2.8355e+21,2.8598e+21,2.8928e+21,3.0611e+21,2.908e+21,2.9707e+21,3.0321e+21,3.089e+21,2.9601e+21,3.0153e+21,2.9716e+21,2.832e+21,2.8924e+21,2.9416e+21,2.8551e+21,2.8691e+21,2.7879e+21,2.8222e+21,2.78e+21,2.7313e+21,2.6866e+21,2.7975e+21,2.769e+21,2.6041e+21,2.2771e+21,2.2865e+21,2.3363e+21,2.3903e+21,2.329e+21,2.3466e+21,2.1847e+21,2.2887e+21,2.2766e+21,2.3115e+21,2.1797e+21,2.2707e+21,2.0548e+21,2.2236e+21,2.2735e+21,2.2716e+21,2.1947e+21,2.1938e+21,2.2385e+21,2.1783e+21,2.2047e+21,2.4209e+21,2.5682e+21,2.6244e+21,2.7148e+21,2.6061e+21,2.6765e+21,2.5338e+21,2.6338e+21,2.6668e+21,2.6348e+21,2.731e+21,2.6662e+21,2.8891e+21,2.713e+21,2.5824e+21,2.6951e+21,2.529e+21,2.3621e+21,2.4424e+21,2.4337e+21,2.3814e+21,2.4198e+21,2.3181e+21,2.2462e+21,2.301e+21,2.383e+21,2.3078e+21,2.4083e+21,2.3624e+21,2.4405e+21,2.5248e+21,2.4634e+21,2.6733e+21,2.6667e+21,2.7158e+21,2.5119e+21,2.4277e+21,2.4884e+21,2.5303e+21,2.5318e+21,2.4541e+21,2.4195e+21,2.6133e+21,2.528e+21,2.6821e+21,2.7032e+21,2.6748e+21,2.7747e+21,2.7058e+21
1410,N,False,4.4228e+21,4.2987e+21,4.5228e+21,4.515e+21,4.5592e+21,4.6432e+21,4.5162e+21,4.7237e+21,4.585e+21,4.5061e+21,4.4778e+21,4.2641e+21,4.01e+21,4.2712e+21,4.019e+21,3.8126e+21,3.8253e+21,4.045e+21,4.3566e+21,4.0815e+21,4.0187e+21,4.0283e+21,3.9712e+21,3.9443e+21,4.0358e+21,4.2036e+21,4.2494e+21,4.1468e+21,4.2063e+21,4.3339e+21,4.5962e+21,4.7522e+21,4.9252e+21,4.9738e+21,5.135e+21,5.2731e+21,5.1716e+21,5.0498e+21,5.3977e+21,4.856e+21,4.9947e+21,4.8457e+21,5.0019e+21,4.8824e+21,4.7357e+21,4.741e+21,4.4263e+21,4.2793e+21,4.6251e+21,4.6945e+21,4.7362e+21,4.8609e+21,4.7165e+21,4.6032e+21,5.078e+21,5.2497e+21,5.2557e+21,5.1202e+21,5.1022e+21,5.1499e+21,5.2199e+21,5.3061e+21,5.3342e+21,5.3181e+21,5.4428e+21,5.2145e+21,5.3264e+21,5.1992e+21,5.1258e+21,4.9794e+21,4.5343e+21,4.2905e+21,4.3402e+21,4.0015e+21,3.8909e+21,3.8924e+21,3.84e+21,3.9249e+21,3.8152e+21,3.5909e+21,3.6626e+21,3.6428e+21,3.597e+21,3.413e+21,3.4409e+21,3.1228e+21,3.3603e+21,3.5138e+21,3.5986e+21,3.325e+21,3.254e+21,3.343e+21,3.3285e+21,3.3388e+21,3.4601e+21,3.5172e+21,3.3191e+21,3.1542e+21,3.1709e+21,3.1346e+21,2.958e+21,2.9695e+21,2.8835e+21,2.8653e+21,2.8361e+21,2.6272e+21,2.3706e+21,2.4531e+21,2.3564e+21,2.3492e+21,2.2646e+21,2.2231e+21,2.3625e+21,2.2128e+21,2.3234e+21,2.3756e+21,2.3803e+21,2.2094e+21,2.1792e+21
1411,N,False,5.523e+21,5.3172e+21,5.2584e+21,5.064e+21,4.9255e+21,4.7926e+21,4.8338e+21,5.1213e+21,5.0454e+21,5.1457e+21,5.0971e+21,5.2733e+21,5.1518e+21,5.2682e+21,5.0051e+21,5.1907e+21,5.0311e+21,5.2291e+21,5.2088e+21,5.216e+21,5.2539e+21,5.4455e+21,5.1903e+21,5.0175e+21,4.616e+21,4.254e+21,4.3211e+21,3.9893e+21,3.8732e+21,3.8598e+21,4.0506e+21,4.041e+21,4.003e+21,3.9045e+21,3.8748e+21,3.9137e+21,4.0067e+21,3.889e+21,3.9359e+21,3.8613e+21,4.0303e+21,3.8579e+21,3.8604e+21,4.008e+21,4.0211e+21,3.982e+21,3.8442e+21,3.8655e+21,3.8535e+21,4.1372e+21,4.1872e+21,4.3306e+21,4.4125e+21,4.6066e+21,4.5576e+21,4.7954e+21,4.8012e+21,4.843e+21,5.011e+21,5.2841e+21,4.9658e+21,5.0242e+21,4.7807e+21,4.7347e+21,4.701e+21,4.642e+21,4.5932e+21,4.6505e+21,4.7491e+21,4.9461e+21,4.9294e+21,4.7975e+21,4.845e+21,4.8755e+21,4.8814e+21,4.9966e+21,5.0985e+21,4.9713e+21,5.5554e+21,5.56e+21,5.9933e+21,5.8268e+21,5.8701e+21,5.6513e+21,5.3168e+21,4.9554e+21,4.9991e+21,4.7927e+21,4.6621e+21,4.7804e+21,4.4576e+21,4.7099e+21,4.3197e+21,4.4708e+21,4.4391e+21,4.6971e+21,4.5691e+21,4.373e+21,4.5242e+21,4.3565e+21,4.515e+21,4.3886e+21,4.0821e+21,4.331e+21,3.9611e+21,3.8381e+21,3.9977e+21,4.1826e+21,3.9061e+21,4.0135e+21,3.8786e+21,3.9242e+21,3.9192e+21,3.7628e+21,3.712e+21,3.8931e+21,3.6017e+21,3.9318e+21,3.9913e+21
1412,N,False,6.1575e+21,6.0786e+21,5.8709e+21,5.5651e+21,5.4593e+21,5.6146e+21,5.3552e+21,5.5242e+21,5.2067e+21,5.2456e+21,5.3861e+21,5.3754e+21,5.195e+21,5.2791e+21,5.2631e+21,5.4539e+21,5.5305e+21,5.5833e+21,5.3682e+21,5.3236e+21,5.4219e+21,5.8314e+21,5.6918e+21,5.8091e+21,5.5217e+21,5.5586e+21,5.8016e+21,5.4791e+21,5.214e+21,5.3027e+21,5.2598e+21,5.3255e+21,5.2685e+21,5.1944e+21,4.9305e+21,4.836e+21,4.764e+21,4.8206e+21,4.3942e+21,4.4056e+21,4.3142e+21,4.1153e+21,4.0366e+21,3.9742e+21,3.9638e+21,4.0056e+21,3.9537e+21,4.0996e+21,4.0549e+21,4.0358e+21,4.1735e+21,4.4273e+21,4.5104e+21,4.2813e+21,4.2858e+21,4.2804e+21,3.9799e+21,3.8752e+21,3.6907e+21,3.6456e+21,3.5368e+21,3.4819e+21,3.4799e+21,3.5971e+21,3.6252e+21,3.6853e+21,3.7096e+21,3.6819e+21,3.5121e+21,3.8062e+21,3.8522e+21,3.9085e+21,4.04e+21,4.0371e+21,4.1922e+21,4.0864e+21,4.1091e+21,3.9352e+21,3.841e+21,4.1178e+21,3.9186e+21,4.1021e+21,4.2278e+21,4.31e+21,4.2024e+21,4.1004e+21,4.0727e+21,4.0774e+21,4.0147e+21,3.8943e+21,3.9394e+21,3.81e+21,3.6524e+21,3.6349e+21,3.578e+21,3.6367e+21,3.7037e+21,3.615e+21,3.5611e+21,3.384e+21,3.6729e+21,3.6602e+21,3.7675e+21,3.6628e+21,3.741e+21,3.8263e+21,3.8186e+21,3.9984e+21,4.1004e+21,4.0067e+21,3.9925e+21,3.9129e+21,3.6802e+21,3.6615e+21,3.6526e+21,3.5002e+21,3.531e+21,3.3946e+21,3.4812e+21
1413,N,False,4.5903e+21,4.3797e+21,4.2494e+21,4.8085e+21,4.7533e+21,4.5182e+21,4.4395e+21,4.5276e+21,4.5499e+21,4.2661e+21,4.0223e+21,3.9823e+21,3.9576e+21,3.8235e+21,3.7905e+21,3.8899e+21,3.7524e+21,3.667e+21,3.8253e+21,3.7151e+21,3.5408e+21,3.4462e+21,3.6567e+21,3.5612e+21,3.9109e+21,3.7553e+21,3.4705e+21,3.4718e+21,3.5406e+21,3.5342e+21,3.6108e+21,3.2883e+21,3.3664e+21,3.3729e+21,3.1455e+21,3.0163e+21,3.1082e+21,3.1211e+21,3.1153e+21,3.1261e+21,2.7707e+21,2.5068e+21,2.5421e+21,2.3276e+21,2.3023e+21,2.1711e+21,2.2422e+21,2.1126e+21,2.1455e+21,2.2328e+21,2.2049e+21,2.1638e+21,2.1055e+21,2.1141e+21,2.09e+21,2.0551e+21,1.877e+21,1.9357e+21,1.8088e+21,1.7243e+21,1.7263e+21,1.85e+21,1.7309e+21,1.6349e+21,1.6254e+21,1.6936e+21,1.5912e+21,1.5259e+21,1.5632e+21,1.5636e+21,1.5872e+21,1.4889e+21,1.4582e+21,1.4398e+21,1.4063e+21,1.443e+21,1.5345e+21,1.4534e+21,1.4528e+21,1.3225e+21,1.4249e+21,1.4256e+21,1.3551e+21,1.3262e+21,1.4307e+21,1.3711e+21,1.3757e+21,1.3455e+21,1.3054e+21,1.35e+21,1.3395e+21,1.3096e+21,1.3687e+21,1.2627e+21,1.3634e+21,1.2701e+21,1.1979e+21,1.1852e+21,1.0188e+21,9.7346e+20,9.8388e+20,1.0623e+21,1.3442e+21,1.2308e+21,1.3145e+21,1.1751e+21,1.2215e+21,1.1487e+21,1.1577e+21,1.0543e+21,1.0128e+21,9.6163e+20,9.133e+20,8.818e+20,8.5931e+20,8.8583e+20,8.255e+20,8.5911e+20,7.8187e+20
1414,N,False,3.9189e+21,3.9149e+21,3.767e+21,3.6665e+21,3.8172e+21,3.8645e+21,3.8205e+21,3.7795e+21,3.8065e+21,3.8953e+21,4.1922e+21,3.8029e+21,3.6682e+21,3.6639e+21,3.42e+21,3.178e+21,3.0654e+21,2.9872e+21,3.1559e+21,2.9756e+21,3.1617e+21,3.0207e+21,3.1512e+21,2.9102e+21,2.9174e+21,2.8912e+21,2.7882e+21,2.8371e+21,2.7626e+21,2.7986e+21,2.8971e+21,2.6608e+21,2.6513e+21,2.6094e+21,2.555e+21,2.6962e+21,2.5064e+21,2.7596e+21,2.7226e+21,2.7178e+21,2.7908e+21,2.7798e+21,3.0053e+21,2.8033e+21,3.013e+21,3.0469e+21,3.0447e+21,3.2423e+21,3.3935e+21,3.5494e+21,3.4999e+21,3.5865e+21,3.4528e+21,3.5296e+21,3.2471e+21,3.126e+21,2.9721e+21,2.9486e+21,3.0771e+21,3.0658e+21,2.9174e+21,2.9337e+21,2.9608e+21,2.9347e+21,3.0081e+21,3.181e+21,3.0838e+21,3.0089e+21,3.0834e+21,3.4127e+21,3.5977e+21,3.6255e+21,3.8662e+21,3.7314e+21,3.6753e+21,3.5941e+21,3.589e+21,3.2974e+21,3.2753e+21,3.0743e+21,2.9841e+21,3.0971e+21,3.2256e+21,3.1719e+21,3.2541e+21,3.0354e+21,3.0639e+21,3.1621e+21,2.9562e+21,3.0005e+21,3.2306e+21,3.0986e+21,3.2363e+21,3.0561e+21,3.0507e+21,3.1393e+21,2.9729e+21,3.0075e+21,3.1127e+21,3.0199e+21,3.2493e+21,3.2878e+21,3.3131e+21,3.4631e+21,3.558e+21,3.3782e+21,3.5251e+21,3.5399e+21,3.6612e+21,3.841e+21,3.6503e+21,3.6288e+21,3.236e+21,2.9977e+21,3.0699e+21,3.1911e+21,3.0975e+21,3.0237e+21,2.9399e+21
1415,N,False,2.3079e+22,2.3241e+22,2.3507e+22,2.4725e+22,2.5339e+22,2.5703e+22,2.6143e+22,2.5281e+22,2.4416e+22,2.4034e+22,2.3403e+22,2.3875e+22,2.3376e+22,2.323e+22,2.3813e+22,2.3431e+22,2.3857e+22,2.2594e+22,2.1908e+22,2.146e+22,2.1671e+22,2.1179e+22,2.1317e+22,2.1109e+22,2.1359e+22,2.154e+22,2.1232e+22,2.0601e+22,2.0429e+22,2.0568e+22,2.0103e+22,2.0171e+22,2.0944e+22,2.0611e+22,2.0172e+22,2.0819e+22,2.0903e+22,2.098e+22,2.0406e+22,1.9624e+22,1.9548e+22,1.9682e+22,2.0364e+22,1.98e+22,1.9906e+22,1.9771e+22,1.9641e+22,1.9315e+22,1.8629e+22,1.8462e+22,1.8555e+22,1.877e+22,1.8392e+22,1.8747e+22,1.8954e+22,1.8294e+22,1.7848e+22,1.7947e+22,1.7969e+22,1.6813e+22,1.6759e+22,1.6842e+22,1.6873e+22,1.6481e+22,1.6478e+22,1.6185e+22,1.6085e+22,1.6189e+22,1.6176e+22,1.6456e+22,1.6258e+22,1.6102e+22,1.6023e+22,1.5948e+22,1.6006e+22,1.5528e+22,1.5988e+22,1.5683e+22,1.5005e+22,1.483e+22,1.4605e+22,1.4029e+22,1.3509e+22,1.2859e+22,1.3472e+22,1.2797e+22,1.2675e+22,1.2662e+22,1.2241e+22,1.2668e+22,1.2303e+22,1.222e+22,1.2039e+22,1.2116e+22,1.1769e+22,1.1622e+22,1.1246e+22,1.0862e+22,1.0918e+22,1.0382e+22,1.0439e+22,1.0347e+22,1.0379e+22,9.9387e+21,1.0463e+22,1.0533e+22,1.073e+22,1.1539e+22,1.1464e+22,1.0951e+22,1.0713e+22,1.1105e+22,1.0885e+22,1.0714e+22,1.0161e+22,9.8716e+21,9.9793e+21,9.8988e+21,9.7227e+21
1416,N,False,8.2123e+21,8.0206e+21,7.6647e+21,8.0263e+21,7.8969e+21,7.9822e+21,8.3484e+21,8.0755e+21,8.0611e+21,7.8741e+21,7.8843e+21,7.9722e+21,8.1916e+21,7.962e+21,8.0628e+21,8.1415e+21,8.4414e+21,8.464e+21,8.5371e+21,9.2606e+21,9.0383e+21,9.2682e+21,9.5222e+21,9.5998e+21,9.7915e+21,1.0033e+22,1.0597e+22,1.0807e+22,1.0435e+22,1.0723e+22,1.1578e+22,1.2491e+22,1.2806e+22,1.362e+22,1.3478e+22,1.3202e+22,1.3652e+22,1.4006e+22,1.4295e+22,1.5398e+22,1.6312e+22,1.6642e+22,1.6163e+22,1.6701e+22,1.8317e+22,1.7838e+22,1.8841e+22,1.8564e+22,1.9183e+22,2.0174e+22,1.891e+22,2.0199e+22,2.0056e+22,2.1422e+22,2.1635e+22,2.2459e+22,2.2346e+22,2.2768e+22,2.3647e+22,2.2468e+22,2.2336e+22,2.2782e+22,2.2331e+22,2.2057e+22,2.208e+22,2.2454e+22,2.2552e+22,2.2684e+22,2.312e+22,2.3043e+22,2.2804e+22,2.2524e+22,2.2967e+22,2.3301e+22,2.3299e+22,2.2754e+22,2.2301e+22,2.2925e+22,2.2421e+22,2.1952e+22,2.1742e+22,2.1532e+22,2.1602e+22,2.2355e+22,2.2367e+22,2.1834e+22,2.1728e+22,2.1882e+22,2.1848e+22,2.1554e+22,2.2039e+22,2.2039e+22,2.1876e+22,2.1818e+22,2.2099e+22,2.2178e+22,2.2318e+22,2.2034e+22,2.211e+22,2.1377e+22,2.1067e+22,2.0914e+22,2.0104e+22,2.0049e+22,2.0116e+22,1.9821e+22,1.8977e+22,1.9092e+22,1.8721e+22,1.8516e+22,1.7914e+22,1.7926e+22,1.7359e+22,1.7394e+22,1.732e+22,1.7172e+22,1.754e+22,1.7009e+22,1.714e+22
1417,N,False,5.3911e+21,5.2048e+21,5.0507e+21,5.1383e+21,5.0094e+21,4.8283e+21,4.5852e+21,4.3558e+21,4.2631e+21,4.3339e+21,4.2382e+21,4.4651e+21,4.4676e+21,4.569e+21,4.2144e+21,4.7706e+21,4.7545e+21,4.3575e+21,4.3841e+21,4.347e+21,4.2561e+21,4.3613e+21,4.4083e+21,4.3228e+21,4.1381e+21,4.3258e+21,4.3145e+21,4.337e+21,4.1109e+21,3.9574e+21,3.8942e+21,4.0807e+21,3.9743e+21,4.2246e+21,4.0884e+21,4.1763e+21,4.0317e+21,3.9696e+21,3.9422e+21,3.9526e+21,4.2023e+21,4.0818e+21,3.7237e+21,3.8358e+21,3.499e+21,3.2538e+21,3.2037e+21,2.9176e+21,2.7749e+21,2.6151e+21,2.9286e+21,2.7434e+21,2.8254e+21,2.7563e+21,2.8827e+21,2.7863e+21,2.8189e+21,2.7239e+21,2.6232e+21,2.5864e+21,2.4716e+21,2.409e+21,2.52e+21,2.3723e+21,2.2633e+21,2.1682e+21,2.3573e+21,2.262e+21,2.4354e+21,2.4382e+21,2.3727e+21,2.2428e+21,2.2549e+21,2.3386e+21,2.184e+21,2.3012e+21,2.3036e+21,2.1886e+21,2.1127e+21,2.1129e+21,2.1986e+21,2.2895e+21,2.3075e+21,2.2009e+21,2.3152e+21,2.2016e+21,2.253e+21,2.2184e+21,2.0563e+21,2.1142e+21,2.1593e+21,2.1267e+21,2.2323e+21,2.1919e+21,2.2809e+21,2.2649e+21,2.3057e+21,2.1375e+21,2.1662e+21,2.07e+21,2.1869e+21,2.0198e+21,1.9052e+21,2.1035e+21,2.0356e+21,1.9824e+21,1.9963e+21,2.1188e+21,2.0542e+21,1.9157e+21,2.0756e+21,2.3718e+21,2.4817e+21,2.5502e+21,2.4889e+21,2.7859e+21,2.7164e+21,2.6502e+21,2.5013e+21
1418,N,False,5.253e+21,5.3815e+21,5.3954e+21,5.3533e+21,5.3674e+21,5.1372e+21,5.3367e+21,5.0541e+21,5.1127e+21,5.0823e+21,5.0964e+21,5.0846e+21,5.1084e+21,4.8882e+21,4.9728e+21,4.9062e+21,4.8314e+21,4.7967e+21,5.0957e+21,4.6437e+21,4.6453e+21,4.5937e+21,4.6154e+21,4.4325e+21,4.4789e+21,4.4451e+21,4.1959e+21,4.0751e+21,4.2438e+21,3.9814e+21,4.1261e+21,4.0128e+21,3.7422e+21,3.7541e+21,3.6656e+21,3.8183e+21,3.7474e+21,3.7295e+21,3.8081e+21,3.7576e+21,3.8648e+21,3.5937e+21,3.5085e+21,3.4465e+21,3.4855e+21,3.5244e+21,3.6106e+21,3.6201e+21,3.5059e+21,3.5836e+21,3.4514e+21,3.5847e+21,3.587e+21,3.5268e+21,3.18e+21,3.2482e+21,3.0123e+21,3.2145e+21,3.0315e+21,3.0766e+21,3.1139e+21,3.1919e+21,3.2521e+21,3.1952e+21,3.1643e+21,3.0652e+21,3.2982e+21,3.1561e+21,3.2236e+21,3.257e+21,3.0192e+21,2.9852e+21,2.8843e+21,2.8617e+21,2.9528e+21,2.8745e+21,2.8005e+21,2.6954e+21,2.7996e+21,2.8259e+21,2.803e+21,2.8965e+21,2.8787e+21,2.8624e+21,2.9054e+21,2.8889e+21,2.8334e+21,2.8424e+21,2.7384e+21,2.9476e+21,3.073e+21,3.3033e+21,3.2868e+21,3.2738e+21,3.3107e+21,3.308e+21,3.307e+21,3.433e+21,3.332e+21,3.248e+21,3.3544e+21,3.2877e+21,3.5932e+21,3.3746e+21,3.4149e+21,3.491e+21,3.4496e+21,3.3195e+21,3.429e+21,3.4754e+21,3.1481e+21,3.2897e+21,3.3455e+21,3.4951e+21,3.59e+21,3.6745e+21,3.9499e+21,3.7932e+21,3.7816e+21
1419,N,False,2.8251e+21,2.8518e+21,2.7786e+21,2.9437e+21,2.9451e+21,2.9916e+21,2.84e+21,2.9339e+21,2.859e+21,2.9143e+21,3.0179e+21,2.9641e+21,2.8586e+21,2.774e+21,2.8317e+21,2.808e+21,2.6415e+21,2.6836e+21,2.8209e+21,2.9151e+21,2.8353e+21,2.8411e+21,3.0061e+21,3.0443e+21,3.0115e+21,3.2228e+21,3.0893e+21,3.0417e+21,3.0869e+21,2.9036e+21,2.8555e+21,2.9381e+21,2.7669e+21,2.7666e+21,2.6674e+21,2.6873e+21,2.519e+21,2.5241e+21,2.5209e+21,2.5833e+21,2.55e+21,2.3218e+21,2.4321e+21,2.5976e+21,2.4498e+21,2.4672e+21,2.5683e+21,2.5517e+21,2.3982e+21,2.4523e+21,2.3462e+21,2.3155e+21,2.2929e+21,2.1176e+21,2.2829e+21,2.1155e+21,2.2449e+21,2.102e+21,2.1005e+21,2.0068e+21,2.1073e+21,1.9073e+21,2.1088e+21,2.0739e+21,1.9422e+21,1.8618e+21,1.8035e+21,2.0214e+21,1.8458e+21,1.9142e+21,1.7815e+21,1.7799e+21,1.7517e+21,1.8144e+21,1.8757e+21,1.6525e+21,1.7204e+21,1.6737e+21,1.7756e+21,1.6011e+21,1.5875e+21,1.6018e+21,1.4842e+21,1.4384e+21,1.4577e+21,1.4799e+21,1.5292e+21,1.6196e+21,1.6166e+21,1.4897e+21,1.6287e+21,1.7971e+21,1.8631e+21,1.7989e+21,1.6738e+21,1.6265e+21,1.76e+21,1.9237e+21,2.0118e+21,1.9264e+21,1.998e+21,1.9074e+21,1.9973e+21,1.7677e+21,1.7032e+21,1.7438e+21,1.7298e+21,1.8399e+21,1.591e+21,1.5424e+21,1.5752e+21,1.6164e+21,1.4523e+21,1.3115e+21,1.2694e+21,1.3943e+21,1.3707e+21,1.3262e+21,1.3449e+21
1420,N,False,3.0845e+22,3.0789e+22,3.0207e+22,2.9336e+22,2.9491e+22,2.9075e+22,2.9316e+22,2.8965e+22,2.8389e+22,2.7577e+22,2.6954e+22,2.6712e+22,2.6184e+22,2.5436e+22,2.4366e+22,2.4294e+22,2.3926e+22,2.4502e+22,2.4078e+22,2.2968e+22,2.2987e+22,2.284e+22,2.2856e+22,2.2701e+22,2.329e+22,2.3947e+22,2.3132e+22,2.3037e+22,2.3027e+22,2.3105e+22,2.2798e+22,2.1959e+22,2.2012e+22,2.1529e+22,2.1365e+22,2.1155e+22,2.0977e+22,2.0355e+22,2.013e+22,2.0369e+22,1.9616e+22,2.0027e+22,1.912e+22,1.868e+22,1.8232e+22,1.8528e+22,1.8633e+22,1.818e+22,1.7894e+22,1.7972e+22,1.8685e+22,1.8328e+22,1.8397e+22,1.8409e+22,1.8132e+22,1.7752e+22,1.7936e+22,1.7904e+22,1.7939e+22,1.7896e+22,1.7798e+22,1.807e+22,1.8089e+22,1.8047e+22,1.7777e+22,1.7349e+22,1.7224e+22,1.675e+22,1.6331e+22,1.6148e+22,1.5878e+22,1.5782e+22,1.6159e+22,1.5809e+22,1.5934e+22,1.6021e+22,1.5036e+22,1.447e+22,1.4692e+22,1.4812e+22,1.4454e+22,1.4019e+22,1.376e+22,1.4095e+22,1.3776e+22,1.3676e+22,1.3483e+22,1.3606e+22,1.3531e+22,1.3298e+22,1.3245e+22,1.3081e+22,1.3065e+22,1.2637e+22,1.2537e+22,1.2248e+22,1.2083e+22,1.2079e+22,1.1883e+22,1.2013e+22,1.2488e+22,1.2261e+22,1.1944e+22,1.1645e+22,1.1627e+22,1.126e+22,1.0875e+22,1.0965e+22,1.0717e+22,1.0365e+22,1.0378e+22,1.0231e+22,1.0147e+22,1.0171e+22,1.0149e+22,1.0273e+22,1.0648e+22,1.0486e+22,1.0156e+22
