index,nar,time_start,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR,g_s,slf,d_l_f
135,11458,2012-04-17 14:12:00,1.248373448275862e+21,27.136379310344825,125.33482758620688,125.22586206896553,42.958,-0.05776973103448277,1599868965517.2415,0.0036206034482758626,75.75051724137933,6.9664413793103455,374037413793.10345,1729.1758620689657,4.455224137931034e+21,22.27537931034483,1.8742289655172415,1.5829499999999999,51.44772413793103,,,
136,11464,2012-04-22 10:12:00,1.6029851219512193e+22,45.80663414634146,105.91780487804878,110.71553658536584,56.19121951219511,-0.1619174992682927,23568144878048.78,-0.0032546260682926828,1141.9202926829266,19.035286585365853,1204490268292.6829,9098.721951219512,3.776859712195123e+23,39.18465853658537,35.78328219512195,4.027806896551724,640.9322926829269,16060.206896551725,13.259137931034482,233.30241379310345
137,11472,2012-05-03 01:12:00,3.075245161290323e+21,36.950322580645164,143.1687096774194,140.17096774193553,70.67009677419355,1.0652716129032258,4713445161290.322,-0.0003578908387096775,235.06741935483873,4.338920903225807,2651990322580.645,3679.551612903226,2.266106451612903e+22,26.214322580645156,8.218803225806452,1.9245666666666665,226.02516129032261,131.4077741935484,55.705709677419364,308.28225806451604
138,11477,2012-05-13 19:24:00,8.90283448275862e+21,45.70217241379311,100.0165172413793,98.32468965517242,51.38744827586207,0.11411179310344827,11846344827586.207,0.0054478103448275875,517.5093103448276,78.09272413793103,1979084137931.0344,8273.59655172414,1.581765517241379e+23,37.43193103448276,34.30662068965517,3.161146153846154,474.85172413793106,,27.74572413793104,266.5103448275862
139,11478,2012-05-13 19:24:00,8.90283448275862e+21,45.70217241379311,100.0165172413793,98.32468965517242,51.38744827586207,0.11411179310344827,11846344827586.207,0.0054478103448275875,517.5093103448276,78.09272413793103,1979084137931.0344,8273.59655172414,1.581765517241379e+23,37.43193103448276,34.30662068965517,3.161146153846154,474.85172413793106,,27.74572413793104,266.5103448275862
140,11480,2012-05-12 07:24:00,4.292515999999999e+20,35.53772,170.72639999999998,171.55999999999997,89.60168,1.5490428,689521600000.0,0.008414216952,39.3156,4.8995384280000005,494810640000.0,2852.788,2.2286600000000001e+21,20.78056,2.384994,,54.30187999999999,,,
141,11481,2012-05-17 02:36:00,1.6184129032258066e+21,35.90603225806451,126.68774193548388,124.29483870967744,62.59087096774194,0.27343690645161295,2544480645161.2905,0.00015328770967741934,121.18129032258065,2.434942870967742,514861290322.5806,3098.0161290322576,1.0514087096774193e+22,27.08667741935484,9.334167741935483,,109.83,,3.564596774193549,8.212951612903227
142,11486,2012-05-24 01:24:00,6.464896774193548e+21,56.46441935483872,83.66538709677418,84.17,52.26445161290322,0.3487106451612903,8931977419354.838,-0.006312503225806451,434.9825806451613,67.46870967741935,2049290000000.0,13506.483870967742,1.9227999999999998e+23,47.38077419354839,53.46635483870968,2.5639821428571428,405.3245161290323,,2.0393,20.736
143,11487,2012-05-23 13:24:00,1.3511530967741938e+22,33.91103225806452,112.4537258064516,113.81687096774193,46.89175806451614,-0.10394624516129032,17837107580645.16,-0.0011534534677419355,826.2305967741936,85.95248388709678,4260766629032.2583,3889.164516129032,1.6723453709677423e+23,29.2053870967742,14.319051612903225,4.153459375000001,473.69487096774196,5043.406451612904,10.079154838709677,121.59
144,11489,2012-05-24 00:12:00,1.996235e+21,22.976383333333334,91.73503333333332,92.03413333333333,30.637299999999996,-0.23781136666666666,2015178333333.3333,0.0034105542533333327,86.84540000000001,9.014338466666667,591452000000.0,1144.7486666666666,5.147778333333334e+21,19.64105,0.5674944310344829,1.7408333333333335,42.76483333333333,,,
145,11495,2012-06-02 08:00:00,2.9218241379310345e+21,47.964655172413785,129.82241379310346,132.4255172413793,75.06637931034483,0.5332934482758621,7354289655172.414,-0.007347965517241379,337.423448275862,46.4991,3200948275862.069,3344.124137931034,2.501848275862069e+22,35.23444827586207,27.417275862068966,3.571858620689655,306.7862068965518,161.3843846153846,21.91362068965517,68.31989655172413
146,11497,2012-06-05 14:00:00,9.770312903225806e+21,56.66341935483871,102.98999999999998,106.10870967741937,68.59083870967744,0.03784314516129033,16728516129032.258,-0.00022537526451612904,816.8538709677418,8.755777741935486,722708064516.129,8969.5,1.9102225806451615e+23,46.14206451612904,49.10296774193548,3.740970967741935,436.09774193548384,7809.351612903225,12.95374193548387,158.0783870967742
147,11500,2012-06-05 07:00:00,2.1575275862068966e+21,37.42220689655173,129.53620689655173,129.47310344827585,64.6456896551724,-0.14550030344827586,3191048275862.069,-0.010346565517241378,162.74482758620687,32.93448275862069,1314501379310.3447,3179.5689655172414,1.3517551724137932e+22,28.242,11.85257931034483,2.743606896551724,115.51551724137931,63.17186206896553,89.1085172413793,257.3879310344828
148,11501,2012-06-07 13:00:00,2.910693548387096e+22,46.70212903225807,120.67838709677416,120.75064516129031,68.10658064516127,0.5708454838709679,53968709677419.35,-0.005707603225806452,2506.409677419355,287.5861290322581,15593064516129.033,5465.0774193548405,3.6575580645161294e+23,36.048709677419346,27.712838709677417,4.2856645161290325,2937.6225806451607,10163.787096774195,38.16967741935484,533.0709677419354
149,11502,2012-06-10 01:00:00,1.1048451612903226e+22,44.36364516129033,92.81429032258065,94.45103225806453,46.640483870967735,-0.301861,14037903225806.451,-0.00262431935483871,665.6906451612903,43.03516129032257,2728664516129.032,10730.41935483871,2.3398516129032254e+23,38.58941935483872,33.22535483870967,3.8843580645161295,442.7790322580645,,2.0304,22.6742
150,11503,2012-06-05 07:00:00,2.1575275862068966e+21,37.42220689655173,129.53620689655173,129.47310344827585,64.6456896551724,-0.14550030344827586,3191048275862.069,-0.010346565517241378,162.74482758620687,32.93448275862069,1314501379310.3447,3179.5689655172414,1.3517551724137932e+22,28.242,11.85257931034483,2.743606896551724,115.51551724137931,63.17186206896553,89.1085172413793,257.3879310344828
151,11509,2012-06-15 10:48:00,3.076645161290322e+22,44.57022580645162,121.65516129032258,125.50645161290322,65.28893548387097,-0.11699967741935484,54523161290322.58,0.00780611935483871,2575.0806451612902,381.24032258064506,16991580645161.291,5574.006451612904,3.6186225806451614e+23,36.13406666666666,26.71258064516129,4.78328064516129,1622.2161290322579,72437.90322580645,26.757419354838706,713.8987096774193
152,11510,2012-06-22 00:36:00,3.4944e+20,29.81629032258065,147.4093548387097,146.36451612903227,61.93380645161291,0.10878535483870969,579649032258.0646,-0.0007010149677419354,26.811870967741935,1.741312096774194,150703967741.9355,1665.0903225806453,1.2316048387096775e+21,20.828935483870968,2.024621290322581,,47.41874193548386,,,
153,11511,2012-06-23 18:36:00,1.1723724137931035e+21,40.06893103448276,159.21551724137927,156.78620689655173,87.67555172413793,0.022583293103448275,1896955172413.7932,-0.010987824137931033,103.28920689655172,18.115724137931036,453186379310.34485,3876.61724137931,8.495220689655173e+21,27.18358620689655,10.57093103448276,2.096781818181818,86.50603448275861,56.935785714285714,48.04358965517241,151.0270689655172
154,11517,2012-07-02 21:00:00,2.5383413793103448e+22,52.88562068965518,105.30379310344829,106.26172413793101,64.92541379310344,0.17315844827586205,45266517241379.31,-0.006566282758620689,2140.2896551724134,278.12000000000006,11319937931034.482,9330.520689655172,5.249451724137931e+23,42.75006896551724,41.559620689655176,4.274675862068966,1701.8137931034485,15372.068965517241,42.19679310344828,737.2906896551725
155,11518,2012-07-08 21:00:00,3.397458620689654e+21,34.11827586206897,133.41310344827585,131.4210344827586,65.98786206896553,0.3772441379310345,5805958620689.655,-0.0004474843448275862,272.25896551724134,3.481263379310345,1140545517241.3794,2447.5,1.7571689655172411e+22,25.4158275862069,5.52031724137931,2.2676833333333337,354.02931034482754,13.245815384615385,118.74846153846154,233.96384615384613
156,11523,2012-07-16 19:36:00,6.134420689655172e+21,43.03855172413794,124.03931034482758,124.37241379310348,61.31524137931036,0.13442241379310343,9230893103448.275,0.0016717893103448279,444.03241379310344,15.580344827586204,891492068965.5172,5670.9620689655185,7.07258275862069e+22,34.14337931034483,26.78065517241379,3.494789655172414,292.96793103448266,365.3537931034483,24.37034482758621,157.51206896551722
157,11529,2012-07-30 07:36:00,6.972313793103448e+22,40.63431034482758,102.74906896551724,106.57206896551725,51.49524137931034,0.04219639310344827,94883586206896.55,-0.0015225158620689654,4670.306896551724,156.9773448275862,4761751724137.931,8116.4034482758625,1.1102241379310346e+24,34.33831034482758,25.669379310344826,4.817113793103449,3354.396551724138,34201.51724137931,44.50675862068965,1066.8379310344828
158,11533,2012-08-03 23:12:00,5.662687096774194e+22,37.64329032258065,95.33883870967742,96.39841935483871,42.50367741935484,0.025063061290322576,64210483870967.74,-0.005176725806451613,3223.574193548386,441.10225806451615,9688109677419.355,7014.167741935484,7.93795806451613e+23,31.396870967741936,21.054903225806456,4.376264516129032,2242.5903225806455,2506.490322580645,47.52174193548387,912.3809677419355
159,11534,2012-08-01 17:12:00,2.992137037037037e+21,30.891074074074073,137.7225925925926,139.22074074074075,61.06329629629631,0.8087740740740742,5191548148148.148,0.006264874074074073,238.11296296296297,31.37481481481482,2351611111111.1113,1621.459259259259,1.0469114814814816e+22,20.776703703703703,2.3796851851851852,2.0159000000000002,509.3637037037038,,,
160,11537,2012-08-06 11:00:00,1.7790774193548388e+21,61.67412903225806,90.19883870967742,85.68306451612902,62.75316129032258,-0.036694219032258064,2236038709677.4194,-0.004551583870967741,96.31122580645162,13.059506451612902,179336677419.35483,12765.225806451614,4.874987096774193e+22,49.039032258064516,60.944741935483854,2.0716,83.12838709677418,,2.8689,16.279
161,11541,2012-08-07 03:24:00,3.5302103448275867e+22,39.015172413793096,110.8358620689655,111.52241379310345,51.66593103448276,0.3392789655172414,54894137931034.484,0.005224313793103449,2475.0724137931034,307.6862068965517,17882793103448.277,4855.055172413793,3.787862068965518e+23,32.14931034482758,21.41662068965517,4.246768965517241,2179.6758620689657,2452.9103448275864,59.64234482758621,797.6789655172412
162,11545,2012-08-11 21:24:00,2.1224316612903222e+22,40.8513870967742,112.97722580645161,112.39822580645162,58.34795161290324,0.1707996693548387,23289011290322.582,-0.00024277606451612903,1169.141887096774,61.29834266129032,2154098096774.1936,3311.304838709678,1.3022764032258065e+23,30.525177419354833,18.87539838709677,3.5963745098039213,698.0672258064516,2887.5408409090915,69.88700384615386,668.3395403846154
163,11546,2012-08-19 21:24:00,3.1821793103448286e+21,47.971034482758625,88.73055172413794,88.46858620689655,47.329931034482755,-0.2527710344827586,3848455172413.793,0.007224537931034483,177.1720689655172,35.498620689655176,1709513793103.4482,9165.824137931035,6.0087551724137925e+22,40.18503448275863,39.14786206896552,3.237375862068966,116.80137931034486,,,
164,11547,2012-08-19 21:24:00,7.971517241379311e+20,41.602034482758626,151.34724137931033,154.49068965517242,80.93906896551724,0.6460344827586206,1573382758620.6897,-0.011854534482758621,81.56620689655173,15.311241379310346,879095172413.7931,2268.5068965517244,3.8916620689655176e+21,26.719241379310343,11.792593103448276,2.5535965517241377,116.86310344827587,,,
165,11549,2012-08-20 18:12:00,9.533713793103448e+20,28.38541379310345,140.51655172413794,140.37724137931033,55.27279310344827,-0.4861343448275862,1195457586206.8965,0.0015320155172413791,59.32741379310344,2.544897931034482,418177827586.2069,2051.872413793103,3.7459655172413787e+21,22.35775862068966,3.2996448275862074,1.9111666666666665,42.57379310344828,,6.12275,10.198
166,11550,2012-08-21 11:12:00,,,,,,,,,,,,,,,,,,,,
167,11551,2012-08-22 23:12:00,1.8034483870967744e+21,42.13935483870968,144.31774193548387,143.29322580645166,82.8918064516129,0.4884861290322581,2880309677419.355,-0.00041881399999999994,150.28709677419354,2.820035806451613,698246774193.5483,3801.9387096774185,1.3408967741935486e+22,29.23367741935484,13.818806451612902,2.196088888888889,132.61548387096775,63.30538709677419,63.32858064516129,185.28774193548387
168,11557,2012-09-01 07:00:00,5.83268275862069e+20,32.23258620689655,153.67827586206897,152.9424137931034,65.45668965517243,0.7573942758620691,804060344827.5862,-0.002984201034482759,45.52006896551724,2.596025172413793,330100344827.5862,2950.317241379311,3.0430758620689665e+21,23.225172413793107,3.0240896551724137,2.1340899999999996,27.447482758620687,,,
169,11559,2012-09-01 07:00:00,3.5621068965517244e+21,31.82951724137931,125.33103448275861,124.41586206896551,55.103862068965526,0.694523103448276,6303558620689.655,0.00029247237931034485,277.13413793103445,3.5606277586206896,2225993103448.276,2095.1517241379306,1.6508034482758622e+22,25.17462068965518,6.44506896551724,,356.7689655172413,,,
170,11561,2012-09-02 06:00:00,1.5076448275862066e+21,43.444172413793105,143.10931034482758,142.34241379310345,80.1873103448276,0.8560317241379309,2398689655172.4136,0.0044215137931034485,121.13241379310347,9.990879310344827,1028585517241.3793,3992.7793103448266,1.1987172413793104e+22,29.557724137931032,14.515448275862068,2.5620178571428576,105.18968965517242,104.40131034482759,40.70358620689655,184.19758620689652
171,11570,2012-09-13 13:36:00,8.19631935483871e+20,29.265677419354837,150.0516129032258,147.58741935483872,56.28922580645162,-0.11854557096774195,1260741935483.8708,-0.0009456444193548387,62.62819354838709,1.999541935483871,189367129032.25806,2231.5451612903225,3.7021354838709675e+21,24.15090322580646,5.454267741935484,,40.607129032258065,,,
172,11571,2012-09-16 01:00:00,9.144563999999999e+21,42.96232,107.2476,108.13439999999999,54.66628,-0.08356688,12447200000000.0,0.007993376000000002,583.3072,110.53472,3594296000000.0,7654.987999999999,1.4090999999999998e+23,35.73592,29.203400000000002,3.411008,479.0288,442.63,13.28735,118.422
173,11572,2012-09-16 13:00:00,,,,,,,,,,,,,,,,,,,,
174,11581,2012-09-25 04:36:00,2.9096551724137925e+21,42.86193103448275,141.0651724137931,142.9296551724138,79.35327586206895,0.7909462068965517,7141968965517.241,-0.023143517241379308,364.3072413793104,111.46331034482756,4808768965517.241,3938.1379310344837,2.5202172413793098e+22,32.41293103448275,20.472137931034492,3.629313793103448,253.8686206896552,275.9475862068966,63.811379310344826,262.5375862068966
175,11586,2012-10-09 22:24:00,4.770174193548388e+21,48.405774193548396,84.26919354838711,85.93577419354841,45.25716129032258,-0.17867941935483872,5145616129032.258,0.00376348064516129,249.24129032258057,26.693419354838714,680886774193.5483,10115.764516129031,9.527351612903226e+22,40.36200000000001,40.556,3.5062741935483865,151.7606451612903,,,
176,11588,2012-10-08 04:24:00,2.0409592592592588e+20,40.26214814814816,139.77259259259256,137.9348148148148,66.08474074074073,0.11215851851851852,519248148148.14813,-0.0006718346518518517,19.81266666666667,1.502286014814815,142685814814.81482,2078.1111111111113,1.2413918518518518e+21,29.912444444444446,17.61988888888889,2.157772,20.226,,,
177,11592,2012-10-18 21:36:00,8.621274193548387e+20,30.049129032258065,131.86741935483872,129.37774193548387,54.94967741935484,0.16230846451612904,1456590322580.6453,-0.003507303870967742,60.80393548387096,5.01860129032258,314121612903.2258,1710.4806451612903,3.3690870967741936e+21,23.432032258064517,3.6673870967741937,1.7983749999999998,78.33129032258063,,,
178,11595,2012-10-18 06:48:00,1.2432416666666667e+21,26.90758333333334,132.56583333333333,131.29583333333332,48.751916666666666,-0.2816773333333334,1469091666666.6667,0.006077249999999999,73.87025,11.258916666666666,361489166666.6667,1830.6333333333334,4.5334750000000013e+21,21.44808333333334,1.2879783333333332,2.24045,47.64600000000001,,,
179,11600,2012-10-27 20:24:00,1.053065172413793e+21,37.88517241379311,167.5465517241379,164.63965517241377,90.81620689655175,0.6393037241379311,1918344827586.2068,-0.014032979310344827,101.25710344827587,21.868758620689658,843292068965.5172,2785.1517241379315,5.770651724137931e+21,24.10020689655172,6.235006896551726,2.2801666666666667,110.48034482758622,34.964,58.9735909090909,146.7281818181818
180,11601,2012-10-30 14:24:00,7.690503225806452e+20,32.18129032258065,143.0764516129032,145.78870967741935,67.33883870967742,0.907989677419355,1243901290322.5806,0.0034831519354838717,60.95661290322581,4.042195161290322,580598064516.129,1840.0612903225808,2.9502612903225805e+21,21.318193548387093,2.4388109677419356,,99.81654838709677,,,
181,11602,2012-11-03 08:24:00,7.414810344827586e+21,33.14572413793103,122.02793103448278,121.91931034482757,52.92251724137932,0.30601758620689656,10396003448275.861,0.0011691199310344827,476.53482758620686,13.302796551724137,1953562068965.5173,3292.0827586206897,5.040034482758621e+22,26.581310344827585,11.284793103448276,2.0800714285714283,488.43896551724134,,,
182,11605,2012-11-10 06:00:00,4.841133333333333e+20,26.319380952380946,123.92,124.41952380952382,40.60790476190476,-0.03892690476190476,670780000000.0,1.0075714285714192e-05,28.72995238095238,1.3960150476190474,162268095238.09525,1523.938095238095,1.6062e+21,21.96161904761905,1.9869771428571426,1.4211,26.31457142857143,,,
183,11609,2012-11-13 04:24:00,2.017055172413793e+22,49.059862068965515,115.91310344827585,120.43172413793106,66.73086206896552,0.007128986206896553,38660172413793.1,0.013817931034482759,1825.4724137931034,470.27965517241387,21492793103448.277,6939.2206896551725,3.140389655172414e+23,39.98975862068965,35.233275862068965,4.454296551724138,1146.4310344827586,11967.524137931036,17.55934482758621,230.41827586206898
184,11612,2012-11-13 22:24:00,1.1868806451612902e+22,59.47677419354839,86.61167741935482,85.67054838709676,58.94490322580646,0.04670751290322579,19436419354838.71,0.0015103325806451612,842.6425806451614,30.422612903225808,2301488064516.129,12785.806451612903,3.449090322580645e+23,49.37177419354839,56.64987096774194,3.7168354838709674,656.7148387096773,4933.212903225807,22.93070967741935,325.28677419354835
185,11616,2012-11-19 16:24:00,1.7372241379310344e+22,51.65655172413794,105.4151724137931,107.18,63.39589655172412,0.09418250896551723,31080000000000.0,0.003431986206896552,1432.9862068965517,106.05558620689654,7041296551724.138,8019.041379310345,3.1850379310344826e+23,41.90658620689655,40.336,3.9087896551724137,1288.3793103448277,7638.693103448277,13.999310344827583,185.28999999999996
186,11617,2012-11-17 14:12:00,1.6733533333333335e+22,38.89366666666667,121.25600000000003,120.56433333333334,54.9342,0.25295133333333336,26877600000000.0,0.00037029546666666666,1250.73,13.006973333333333,3638113333333.3335,5078.906666666667,1.8803333333333332e+23,31.623966666666668,20.751266666666666,3.6239433333333335,1061.56,2023.026333333333,10.654413333333332,98.7766
187,11622,2012-11-27 10:00:00,1.6257225806451615e+21,29.608064516129033,132.4316129032258,132.1503225806452,51.876612903225805,-0.05843551612903225,2561793548387.0967,-0.002668400419354839,114.70806451612904,8.264624838709677,321191612903.2258,1766.1870967741934,6.359306451612906e+21,23.716870967741933,4.05083870967742,2.4484,113.59193548387097,,,
188,11624,2012-11-28 19:00:00,5.153927586206896e+20,38.79241379310345,171.79068965517243,172.52758620689656,99.68486206896551,1.6624137931034482,822982758620.6897,-0.015994889655172415,50.6826551724138,10.132396551724138,553685172413.7931,3871.589655172414,3.298241379310345e+21,25.237827586206897,7.6866344827586195,2.11,28.01813793103448,66.10109523809524,26.99557142857143,58.41761904761905
189,11626,2012-12-05 08:36:00,6.318992592592593e+20,33.11248148148148,140.92444444444445,142.54333333333332,69.65540740740741,0.3484924074074074,1121259629629.6296,0.013282929629629632,56.06918518518519,12.191762962962965,615493703703.7037,2480.3333333333326,3.0418037037037037e+21,23.976185185185184,5.056314814814816,2.4165124999999996,45.47737037037037,,,
190,11627,2012-12-05 20:36:00,2.8666551724137926e+20,42.7658275862069,218.14620689655172,206.79827586206898,140.42793103448278,1.4567006896551724,490295517241.37933,-0.01954996896551724,36.4748275862069,6.731234482758621,266038620689.65518,6082.924137931034,2.777968965517242e+21,24.003655172413794,4.4681682758620695,1.9632666666666667,26.610413793103447,,,
191,11642,2013-01-04 13:24:00,1.0290555172413793e+22,41.90551724137933,95.21682758620692,95.21500000000002,43.40758620689656,-0.05075263793103448,11530344827586.207,0.0028251999999999995,555.7555172413794,44.778241379310344,674055068965.5172,9107.927586206897,1.921748275862069e+23,35.43962068965517,28.86165517241379,3.520875862068966,350.6996551724139,,,
192,11647,2013-01-06 03:24:00,,,,,,,,,,,,,,,,,,,,
193,11648,2013-01-08 21:24:00,1.3748387096774194e+21,34.669548387096775,141.0303225806452,143.1893548387097,66.82348387096773,0.9412187096774193,2719800000000.0,0.0007126064838709677,124.3367741935484,4.08959935483871,1112892580645.1614,1742.890322580645,5.273051612903227e+21,22.500354838709676,5.189922580645161,2.8913,277.7435483870967,,,
194,11649,2013-01-11 09:24:00,4.1093516129032256e+21,57.83464516129032,92.38251612903225,91.8696129032258,60.76487096774194,0.2343559677419355,7236216129032.258,0.0029993999999999997,315.46483870967734,21.885677419354835,973091290322.5807,10195.870967741936,9.97703225806452e+22,46.54367741935485,52.18009677419354,3.263767741935484,290.9461290322581,,,
195,11651,2013-01-08 09:24:00,1.3400032258064512e+21,28.465870967741935,129.06290322580645,127.72548387096774,49.04987096774193,0.681628064516129,2385703225806.4517,-0.0017386451935483874,102.01706451612903,4.290868290322582,825267741935.4839,1696.148387096774,5.1021e+21,23.107580645161292,3.5815677419354848,,117.37290322580647,,,
196,11656,2013-01-15 00:00:00,3.154458064516129e+21,34.446451612903225,124.49548387096776,123.29032258064517,56.439967741935476,0.6121948387096774,5071516129032.258,0.003993,231.791935483871,20.34416129032258,1735919354838.7097,2881.7225806451615,1.958858064516129e+22,27.188967741935485,8.927806451612904,2.1755,162.5248387096774,108.41,39.1545,168.34
197,11662,2013-01-29 22:48:00,4.834729032258065e+21,42.33009677419355,104.39354838709677,102.08732258064518,51.321258064516115,0.3407525806451613,6347222580645.161,-0.006318396774193548,277.186129032258,48.413000000000004,1397925483870.9678,7165.78064516129,7.317503225806453e+22,34.848516129032255,28.60270967741936,3.1530580645161286,225.58483870967746,,,
198,11664,2013-01-28 23:24:00,5.967661290322581e+21,29.295645161290317,93.68070967741936,95.89419354838711,41.88261290322581,-0.09430592580645161,5333674193548.387,-0.003763387096774194,308.20580645161294,29.910806451612903,1051369032258.0646,2875.987096774193,3.0474709677419356e+22,21.715,6.462619354838709,3.301403225806452,130.59741935483873,,2.651025,7.83705
199,11668,2013-02-03 22:24:00,1.7688935483870966e+21,40.3263870967742,141.71645161290323,141.59548387096777,79.51196774193549,0.831155806451613,3080503225806.4517,-0.017436322580645158,164.39806451612907,45.32135483870969,1430726129032.258,3657.0806451612902,1.2657087096774197e+22,28.285677419354837,12.918674193548389,2.488807142857143,142.4025806451613,99.52752631578949,33.54949523809523,85.279
200,11671,2013-02-16 13:48:00,6.713316129032259e+21,48.824677419354835,100.99829032258066,99.70506451612904,55.86093548387095,0.28865722580645164,9520532258064.516,0.0039003709677419346,447.90161290322584,39.30800000000001,1541723548387.0967,11921.58064516129,1.5913548387096777e+23,40.319099999999985,40.811129032258066,2.086768,445.09870967741927,,1.9371,17.614
201,11672,2013-02-14 01:48:00,3.2379612903225806e+20,32.8361935483871,118.80064516129032,121.24161290322581,51.95312903225807,0.3140298709677419,707803870967.742,0.00229495129032258,27.60825806451613,2.0834880645161293,253859967741.9355,1345.8741935483868,1.1313048387096775e+21,24.295709677419357,7.653993548387096,2.2804095238095234,44.4064193548387,,,
202,11677,2013-02-22 05:36:00,1.0608651724137929e+21,29.20648275862069,124.94,125.82241379310345,50.380517241379316,0.38006858620689654,1927689655172.4138,-0.0014494906551724138,79.16610344827586,2.8964720689655175,451657655172.4138,1524.8827586206894,3.783151724137931e+21,23.082896551724136,3.9485931034482755,2.342941379310345,103.14555172413792,,,
203,11685,2013-03-05 21:24:00,1.1113466666666668e+22,38.00966666666667,124.84800000000001,124.61333333333333,61.26946666666666,0.3685333333333334,21430000000000.0,0.004691673333333333,956.8880000000001,90.79253333333332,5292773333333.333,3406.873333333334,8.793813333333334e+22,28.843266666666672,14.182199999999998,3.5067333333333335,1070.9133333333332,128.95726666666667,132.05,736.1173333333332
204,11693,2013-03-10 01:24:00,7.53539e+20,36.41263333333334,136.7466666666667,134.90666666666667,61.99143333333334,0.6248009999999999,1547166666666.6667,-0.0070009646666666665,65.69016666666667,9.201964666666667,528009333333.3333,2011.2800000000002,3.704686666666667e+21,26.71403333333333,11.560233333333333,2.1465714285714284,68.49956666666667,,,
205,11697,2013-03-15 20:12:00,3.11892e+21,37.100699999999996,134.68,133.092,70.20169999999999,-0.18485699000000003,4169270000000.0,-0.01066839,224.67900000000003,45.0907,1288914000000.0,4003.3900000000003,2.24909e+22,27.467000000000002,12.61831,2.5749999999999997,161.82,318.71199999999993,28.635600000000004,132.765
206,11699,2013-03-19 02:12:00,5.574251612903226e+21,41.523483870967745,106.42032258064515,108.09709677419356,58.26129032258064,0.06673993548387097,5949800000000.0,-0.005620093548387097,332.0609677419354,40.67438709677419,470810645161.29034,7199.625806451612,7.004077419354839e+22,32.58461290322581,23.138548387096773,3.7491483870967746,163.17129032258066,699.81,20.902354838709677,155.53354838709683
207,11702,2013-03-23 16:48:00,4.638580952380953e+21,39.69714285714285,112.92380952380952,112.90142857142858,60.38571428571429,0.10351598571428572,5652857142857.143,0.0006074447619047619,289.1657142857142,5.728513809523809,543911857142.8571,4093.847619047619,3.5966904761904756e+22,31.742619047619055,17.062047619047615,2.6447000000000003,174.03809523809522,548.5614285714287,25.104333333333336,130.8704761904762
208,11705,2013-03-28 00:24:00,1.1955903225806452e+21,34.338967741935484,159.0748387096774,164.16870967741937,75.82145161290323,1.4198370967741933,2068145161290.3225,0.005821193548387097,103.42729032258065,10.969909677419356,1410613225806.4517,1453.4225806451611,3.6312387096774186e+21,18.009451612903224,2.050232258064516,1.5799249999999998,265.01032258064515,,,
209,11706,2013-03-28 14:00:00,8.338238709677421e+20,47.55787096774194,163.20548387096773,162.84193548387094,106.19712903225805,1.0221683870967742,1617209677419.3547,0.01032554516129032,95.94361290322578,12.21406129032258,692323870967.742,3993.9193548387093,6.487977419354839e+21,28.588096774193545,14.975358064516127,2.485046666666667,62.597709677419346,73.62313043478261,35.50892962962963,78.73825925925927
210,11707,2013-04-01 02:00:00,2.2434483870967747e+21,54.29174193548388,129.64903225806452,129.29806451612905,82.97358064516128,0.48567483870967737,4831845161290.322,0.00944734838709677,231.00096774193554,38.14896774193547,1673232258064.516,4690.816129032258,2.524706451612903e+22,37.63464516129032,31.599645161290322,3.2182741935483867,195.92225806451617,,6.190848387096773,31.377548387096777
211,11709,2013-03-28 20:00:00,4.478703448275862e+20,39.982862068965524,134.5744827586207,137.3255172413793,68.45141379310346,-0.17866300344827585,809947586206.8966,-0.0036196751724137935,36.977896551724136,2.7118755172413787,314441206896.5517,2444.6,2.3822379310344826e+21,28.49210344827586,15.281362068965514,2.4012499999999997,30.338689655172413,,,
212,11712,2013-04-02 12:36:00,5.057858064516129e+20,29.703935483870964,145.54774193548388,146.10999999999996,64.07335483870968,0.27893478064516125,811839354838.7097,-0.005419230967741936,39.6526129032258,4.043411612903226,218332387096.7742,1906.883870967742,1.9193290322580645e+21,21.12974193548387,1.671145483870968,,48.463838709677425,,,
213,11716,2013-04-08 19:12:00,2.9051655172413797e+21,31.57810344827586,143.7703448275862,146.22689655172414,64.72586206896551,1.1987879310344827,5158810344827.586,0.001168604793103448,243.87413793103445,6.795976896551725,2944637931034.483,1570.044827586207,9.803679310344828e+21,20.218379310344822,2.3634758620689653,2.1731037037037035,525.4989655172413,,,
214,11720,2013-04-10 05:36:00,3.2587555555555557e+21,49.40218518518519,114.22148148148148,110.64962962962963,64.76062962962963,0.45763444444444445,4426288888888.889,-0.015455222222222223,215.57444444444442,74.32007407407407,1730014814814.8147,9443.922222222222,6.037559259259259e+22,38.99648148148148,39.3442962962963,2.589708695652174,157.16296296296298,578.64,14.423166666666667,90.78120833333332
215,11722,2013-04-14 23:36:00,9.93468064516129e+21,52.806870967741936,108.18516129032258,107.13419354838709,66.98919354838709,0.38793258064516123,15140709677419.355,0.0045013032258064516,719.2087096774193,73.1821935483871,3344593548387.0967,8671.945161290325,1.874806451612903e+23,42.08761290322582,41.75387096774194,2.8230428571428576,665.7464516129032,5967.490322580646,22.27706451612903,244.83709677419355
