,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30,MEANSHR_31,MEANSHR_32,MEANSHR_33,MEANSHR_34,MEANSHR_35,MEANSHR_36,MEANSHR_37,MEANSHR_38,MEANSHR_39,MEANSHR_40,MEANSHR_41,MEANSHR_42,MEANSHR_43,MEANSHR_44,MEANSHR_45,MEANSHR_46,MEANSHR_47,MEANSHR_48,MEANSHR_49,MEANSHR_50,MEANSHR_51,MEANSHR_52,MEANSHR_53,MEANSHR_54,MEANSHR_55,MEANSHR_56,MEANSHR_57,MEANSHR_58,MEANSHR_59,MEANSHR_60,MEANSHR_61,MEANSHR_62,MEANSHR_63,MEANSHR_64,MEANSHR_65,MEANSHR_66,MEANSHR_67,MEANSHR_68,MEANSHR_69,MEANSHR_70,MEANSHR_71,MEANSHR_72,MEANSHR_73,MEANSHR_74,MEANSHR_75,MEANSHR_76,MEANSHR_77,MEANSHR_78,MEANSHR_79,MEANSHR_80,MEANSHR_81,MEANSHR_82,MEANSHR_83,MEANSHR_84,MEANSHR_85,MEANSHR_86,MEANSHR_87,MEANSHR_88,MEANSHR_89,MEANSHR_90,MEANSHR_91,MEANSHR_92,MEANSHR_93,MEANSHR_94,MEANSHR_95,MEANSHR_96,MEANSHR_97,MEANSHR_98,MEANSHR_99,MEANSHR_100,MEANSHR_101,MEANSHR_102,MEANSHR_103,MEANSHR_104,MEANSHR_105,MEANSHR_106,MEANSHR_107,MEANSHR_108,MEANSHR_109,MEANSHR_110,MEANSHR_111,MEANSHR_112,MEANSHR_113,MEANSHR_114,MEANSHR_115
1313,N,False,36.384,36.239,36.157,36.618,36.346,36.399,36.389,36.393,36.511,36.319,36.503,36.586,36.579,36.577,36.474,36.365,36.188,36.115,36.048,36.164,36.379,36.404,36.543,0.0,36.856,36.996,37.072,36.953,36.901,36.828,36.84,36.851,36.722,36.818,36.862,36.883,36.941,36.819,36.816,36.784,37.001,36.885,36.892,36.835,37.035,36.783,36.924,36.964,36.77,36.748,36.761,36.619,36.843,36.787,36.759,36.833,37.041,37.273,37.158,37.137,37.149,37.135,37.068,36.974,36.918,36.788,36.623,36.51,36.452,36.466,36.559,36.72,36.744,36.918,37.147,37.223,37.417,37.259,37.491,37.487,37.539,37.515,37.358,37.326,37.44,37.382,37.793,37.831,37.733,37.485,37.5,37.532,37.701,37.659,37.736,37.7,37.471,37.536,37.48,37.419,37.631,37.475,37.371,37.433,37.629,37.334,37.634,37.608,37.435,37.568,37.742,37.827,37.827,37.789,37.76
1314,N,False,44.268,44.156,44.32,44.106,44.287,44.005,44.193,44.068,44.148,44.22,44.377,44.325,44.154,44.171,44.082,44.314,44.432,44.048,44.279,44.291,44.45,44.458,44.54,44.395,44.682,44.889,44.741,44.507,44.19,44.105,44.526,44.622,44.284,44.266,44.412,44.427,44.31,44.498,44.614,44.919,44.704,44.832,44.936,44.718,44.904,44.943,45.117,45.253,45.186,45.464,45.583,46.122,46.238,46.056,46.121,46.214,45.923,46.388,46.337,46.58,46.545,46.71,46.169,45.951,45.882,45.985,45.827,45.684,45.871,45.58,45.502,45.561,45.555,44.988,45.256,45.258,45.145,45.044,45.171,44.979,45.197,45.075,45.195,45.315,45.367,45.399,45.582,45.333,45.468,45.766,45.921,45.922,46.068,45.989,46.171,46.075,46.036,46.116,46.02,45.873,45.628,45.626,45.48,45.16,45.12,45.211,45.263,45.071,44.801,44.61,44.477,44.372,44.221,44.292,44.568
1315,N,False,22.837,23.082,23.223,23.386,21.955,21.374,21.425,21.7,22.132,22.77,22.38,22.67,23.507,23.788,24.221,23.585,23.558,23.456,22.907,22.985,21.967,22.417,22.465,22.051,22.212,22.245,22.676,21.858,23.45,21.659,21.379,21.143,21.876,21.959,22.033,22.516,22.278,21.129,21.91,21.194,21.063,20.918,21.207,21.733,21.015,21.332,20.851,21.126,21.128,21.034,22.009,22.209,21.725,20.76,21.421,22.565,22.55,21.861,22.4,21.596,21.606,22.841,23.636,23.352,22.952,23.507,23.22,22.482,23.762,21.369,20.107,20.027,19.954,19.841,20.831,20.669,20.86,21.311,21.238,21.628,21.623,21.605,21.668,21.802,21.597,21.416,20.737,20.899,20.913,21.004,20.847,20.782,20.732,20.489,20.198,20.901,21.143,20.946,21.283,20.507,20.826,20.763,20.528,20.515,20.962,20.961,20.47,21.529,21.506,20.564,20.397,21.052,21.458,20.473,20.602
1316,N,False,26.531,25.344,25.122,23.894,25.637,26.653,25.597,24.51,26.073,24.617,23.949,24.158,24.795,25.389,23.772,24.497,23.856,23.967,24.465,24.823,24.119,23.886,23.552,22.803,22.884,22.911,22.048,22.183,21.756,21.209,23.039,23.112,20.904,21.553,22.4,21.337,20.985,19.986,21.284,21.759,21.703,24.458,20.7,20.451,18.468,20.228,19.29,19.521,18.22,19.936,22.371,19.292,20.912,21.102,20.099,19.928,19.501,18.473,20.855,21.462,23.177,23.392,20.806,21.919,21.01,19.95,20.817,20.024,20.025,21.836,20.943,20.803,20.377,20.332,20.644,20.38,19.969,20.03,21.632,20.638,21.464,21.317,20.676,20.721,21.21,19.985,19.204,19.876,18.961,19.778,20.191,19.671,20.367,20.783,20.171,20.405,21.222,20.969,21.697,21.522,22.303,22.553,23.259,21.414,22.173,21.331,21.755,22.011,21.563,21.907,21.444,22.525,22.435,21.4,21.61
1317,N,False,30.764,30.689,30.823,30.179,30.57,28.979,27.232,27.589,25.802,26.384,26.518,25.793,25.839,25.367,25.341,27.48,26.091,26.951,26.499,26.203,25.676,26.701,26.196,28.449,27.739,28.574,28.443,29.689,32.294,30.618,33.733,32.608,32.789,31.318,31.535,31.63,30.474,29.924,29.513,28.587,28.653,30.47,32.098,30.871,30.896,27.647,28.952,29.264,31.98,30.992,29.284,28.425,29.056,28.47,26.4,26.774,29.017,30.233,31.054,30.288,31.12,31.684,32.295,31.41,30.414,28.895,28.045,26.476,26.673,26.693,26.065,26.149,25.9,24.717,25.5,25.474,24.721,23.816,0.0,23.775,23.546,24.441,24.327,23.991,23.988,23.578,23.334,23.153,24.079,23.434,23.429,23.953,23.828,24.022,23.892,23.407,23.884,23.525,23.404,23.048,23.18,23.532,23.034,22.38,22.387,22.861,22.615,22.547,22.405,22.533,22.165,22.749,22.811,23.384,23.108
1318,N,False,41.078,41.258,41.26,41.097,41.141,41.191,41.112,41.195,41.123,0.0,40.908,40.774,40.968,40.956,41.105,41.071,41.082,41.178,41.148,41.099,41.18,41.23,41.393,41.469,41.27,41.365,41.368,41.322,41.327,41.11,41.114,41.401,41.512,41.211,41.299,41.306,41.158,41.236,41.375,41.179,41.25,41.28,41.262,41.2,41.262,41.188,41.09,41.119,41.177,41.131,41.167,41.075,41.098,41.13,41.01,41.078,41.127,41.076,41.079,41.071,41.079,40.945,40.902,40.916,40.886,40.937,41.063,40.799,40.574,40.648,40.588,40.553,40.537,40.343,40.301,40.292,40.229,40.338,40.382,40.318,40.307,40.295,40.411,40.53,40.469,40.442,40.54,40.6,40.702,40.709,40.783,40.587,40.589,40.459,40.508,40.684,40.691,40.681,40.69,40.605,40.678,40.505,40.43,40.316,40.34,40.181,40.167,40.194,40.106,40.115,40.014,40.107,40.119,40.154,40.111
1319,N,False,31.274,29.857,30.044,29.403,30.202,30.299,30.081,30.05,29.597,29.489,28.967,29.515,28.616,28.97,27.732,27.305,27.302,26.365,26.395,26.314,26.11,26.223,26.073,26.493,26.528,26.091,26.344,25.95,25.904,26.661,26.636,26.784,27.392,26.482,27.171,26.612,26.436,26.972,26.748,26.296,26.212,26.666,26.759,27.631,27.085,27.339,26.724,26.231,26.62,26.788,27.235,26.7,27.967,27.783,27.818,27.973,28.015,27.78,26.624,26.747,29.321,29.893,27.128,26.106,26.62,27.334,26.12,26.028,25.936,26.572,26.452,26.399,26.334,26.216,26.171,27.013,26.351,26.216,26.124,26.08,26.355,27.003,26.881,26.89,26.365,26.643,26.743,26.982,26.594,26.377,26.232,26.131,26.096,25.693,25.701,25.777,26.084,25.458,25.631,25.341,25.4,25.767,25.248,25.777,24.963,25.306,24.898,25.393,24.775,24.647,23.989,23.939,23.933,23.656,23.49
1320,N,False,34.685,34.607,34.396,34.367,34.33,34.114,0.0,33.961,33.894,33.749,33.671,33.685,33.595,33.622,33.674,33.653,33.762,33.666,33.841,33.807,33.705,33.834,33.772,33.543,33.538,33.465,33.521,33.486,33.301,33.416,33.267,33.227,33.222,33.306,33.067,33.138,33.167,33.153,32.998,32.884,33.013,32.873,32.93,32.89,32.759,32.747,32.628,32.618,32.577,32.538,32.572,32.336,32.298,32.336,32.486,32.457,32.455,32.311,32.442,32.597,32.509,32.553,32.411,32.447,32.336,32.181,32.235,32.025,32.266,31.966,31.945,31.882,31.705,31.726,31.626,31.548,31.316,31.22,31.043,30.924,30.891,30.759,30.701,30.72,30.712,30.672,30.834,0.0,31.024,30.946,31.053,31.122,31.038,31.006,31.047,30.98,31.008,31.016,30.896,30.901,30.835,30.925,30.795,30.821,30.616,30.602,30.563,30.721,30.544,30.52,30.495,30.393,30.448,30.782,30.406
1321,N,False,32.717,32.63,32.756,32.497,33.22,32.496,32.364,31.489,31.797,31.299,31.014,31.219,31.357,30.397,30.06,30.628,31.197,30.863,30.922,31.965,31.399,30.995,31.156,31.382,31.14,31.41,31.246,30.979,31.099,31.089,31.716,31.883,31.783,31.475,31.861,31.724,31.69,31.244,31.411,31.827,32.326,31.484,32.136,31.524,31.837,31.192,31.239,31.5,31.273,30.823,30.792,30.177,29.644,29.968,29.885,29.454,29.343,29.05,28.538,28.98,29.657,29.08,28.135,28.177,27.77,28.766,28.682,28.524,28.063,27.807,27.778,27.204,27.656,27.536,27.476,27.901,27.928,27.966,28.254,28.111,27.733,27.732,27.881,29.006,29.058,28.935,29.314,29.418,29.005,28.583,28.497,28.488,28.06,28.605,28.034,27.967,27.795,27.5,27.083,27.095,27.139,27.461,27.401,27.578,28.043,28.196,27.841,27.933,27.402,27.318,27.197,27.202,27.078,26.642,27.163
1322,N,False,58.616,45.633,47.542,45.665,44.194,40.183,39.705,42.55,42.333,41.853,40.267,37.451,36.099,37.62,36.477,34.953,34.755,34.391,34.712,35.08,34.366,32.028,32.337,31.674,32.185,31.902,30.446,29.711,29.172,27.612,26.923,28.23,29.215,28.364,27.216,26.508,27.25,25.402,26.792,25.857,25.353,24.791,25.224,24.215,25.117,23.994,25.059,26.103,26.622,26.305,29.006,28.799,29.02,29.164,29.616,28.952,26.751,27.55,27.265,26.842,27.28,25.88,25.254,25.607,23.95,24.957,24.592,25.921,25.558,22.726,22.521,24.097,24.253,23.838,23.45,23.283,24.307,21.865,22.271,22.188,22.014,22.679,21.227,21.793,21.734,21.448,23.12,21.859,20.676,20.704,21.886,21.356,21.155,20.027,21.799,22.207,21.571,21.473,22.164,21.18,22.893,22.773,23.646,21.81,22.044,22.578,21.336,23.224,24.396,23.18,23.72,24.378,23.782,24.929,24.8
1323,N,False,24.418,24.312,24.596,23.921,24.302,24.33,24.177,24.157,24.086,23.574,23.757,23.342,23.359,23.78,23.5,23.616,23.625,23.014,23.488,23.923,23.484,23.273,23.8,23.887,24.27,24.468,23.885,24.161,24.456,23.401,23.288,23.166,22.751,23.427,22.701,22.549,22.419,22.576,23.072,23.209,23.055,22.797,22.328,22.459,22.699,22.514,22.651,22.065,22.499,22.816,22.969,23.226,24.213,24.441,25.844,24.361,24.283,23.788,23.591,23.661,22.822,24.757,25.111,24.541,23.269,23.341,23.684,24.073,23.859,23.529,23.116,24.285,23.65,23.796,23.493,25.37,25.148,24.693,23.882,23.465,23.432,22.342,23.43,23.918,23.288,22.69,22.745,23.291,23.159,23.347,22.928,22.645,22.677,24.273,24.733,24.079,23.713,23.241,22.967,23.489,24.106,23.969,24.065,23.787,22.8,23.031,22.772,23.731,23.655,23.643,22.952,23.623,24.365,23.589,23.235
1324,N,False,30.261,30.156,28.429,28.704,29.413,28.888,29.642,29.942,29.375,28.39,28.178,29.357,30.223,31.309,30.556,31.576,31.309,31.728,31.699,31.643,31.721,31.893,31.712,31.965,32.242,31.736,32.641,32.614,31.682,32.238,31.912,31.993,32.064,31.271,31.454,32.076,31.406,30.185,30.227,31.285,29.44,29.368,30.421,30.529,30.362,31.649,32.919,31.972,31.445,31.845,31.444,30.636,32.455,31.673,31.705,32.341,31.808,33.524,31.884,31.962,32.124,29.687,29.722,30.697,30.199,29.935,30.425,30.892,31.901,31.13,29.226,29.519,29.83,31.363,30.656,30.181,30.176,28.932,29.928,29.453,28.295,27.983,27.706,28.236,28.905,28.338,28.413,28.722,29.008,28.959,28.238,27.925,27.548,27.461,27.61,28.293,28.597,28.9,27.609,27.962,27.587,27.866,28.258,30.344,30.025,28.955,30.468,31.421,33.086,33.292,32.286,33.493,31.211,34.515,32.744
1325,N,False,22.387,23.3,22.977,22.62,22.543,22.302,21.548,22.216,23.573,22.468,21.894,23.252,24.215,24.594,26.882,25.031,24.562,24.717,25.911,25.171,25.168,24.547,23.574,24.479,25.317,26.271,26.286,27.124,27.471,26.387,25.575,24.681,26.163,24.362,25.916,28.488,26.383,24.499,24.304,23.61,22.683,23.979,23.982,23.387,23.078,23.797,24.146,23.625,24.147,24.57,24.584,26.015,25.043,25.429,25.885,27.459,28.01,27.225,26.883,27.76,27.444,26.797,26.403,26.454,26.321,28.487,28.324,29.872,29.894,29.871,31.365,28.395,29.674,30.122,29.94,32.621,31.941,32.015,30.245,29.813,30.696,30.967,32.407,31.636,30.328,29.92,30.943,30.915,30.891,31.009,31.573,30.892,30.896,29.671,29.94,30.348,31.337,31.382,31.296,32.68,32.458,32.452,32.001,31.843,31.231,29.7,31.084,32.142,30.733,28.992,29.398,28.355,28.719,28.332,28.188
1326,N,False,24.281,24.802,24.86,24.526,24.447,24.389,24.496,24.064,24.325,24.592,26.028,26.003,26.408,26.196,26.027,26.445,26.807,26.261,26.694,27.375,27.021,26.557,26.687,26.241,26.004,25.704,24.975,25.155,24.891,25.097,25.993,24.683,25.339,25.022,24.651,24.263,24.564,24.259,24.124,24.004,24.245,23.979,24.024,23.933,24.315,24.198,23.986,23.902,24.571,25.143,24.697,24.745,23.962,24.189,24.303,24.527,24.243,24.775,25.023,25.023,25.631,27.064,27.149,27.168,26.919,26.561,26.549,26.365,25.751,25.674,25.727,25.18,24.446,25.084,24.475,25.679,24.788,24.48,24.349,24.062,24.322,24.243,23.789,23.25,23.821,48.705,23.406,23.471,22.992,57.112,45.65,23.41,37.621,28.165,39.588,41.448,23.314,22.971,43.588,22.767,22.365,22.585,22.481,22.374,21.986,21.824,21.828,21.882,21.787,21.904,22.422,21.685,23.094,22.859,23.034
1327,N,False,29.636,28.639,28.68,27.004,24.431,27.168,23.836,24.844,25.49,24.548,23.589,22.906,25.836,24.57,24.151,25.037,22.032,22.095,21.264,21.434,22.689,21.75,21.137,22.186,21.52,22.102,22.712,23.953,22.552,22.156,21.02,24.721,24.737,23.711,27.693,26.731,27.35,25.17,29.687,24.181,23.942,24.848,23.933,23.832,22.092,19.385,20.926,21.032,20.027,20.771,23.035,21.241,20.969,22.418,21.55,25.515,33.204,30.683,26.951,24.112,21.848,22.084,23.026,21.652,20.768,23.255,23.25,22.723,22.992,21.366,22.254,22.279,21.877,22.194,20.918,20.663,20.368,20.27,22.255,22.918,21.295,20.172,20.349,20.038,19.933,20.103,20.782,20.418,20.932,22.138,21.126,21.739,23.18,22.475,23.292,21.303,20.979,20.47,20.329,20.918,21.416,20.824,20.952,20.167,21.233,20.887,20.493,21.313,21.107,19.349,20.033,19.934,20.216,20.373,20.657
1328,N,False,23.491,23.576,23.042,23.433,23.509,24.271,24.633,24.566,24.517,24.243,24.294,24.605,25.375,25.003,25.463,25.92,24.38,23.643,24.184,25.761,25.109,24.565,23.545,23.717,23.673,24.364,24.581,24.594,24.196,24.575,23.846,23.555,23.525,23.366,23.254,23.103,22.545,23.034,23.208,22.636,22.966,23.584,23.207,23.136,23.101,22.922,23.448,22.511,22.004,23.122,23.545,23.579,23.788,23.765,23.234,23.03,22.775,22.844,22.491,22.447,22.496,22.43,22.935,22.873,22.702,22.795,22.589,23.056,23.478,23.332,23.229,23.248,23.077,23.233,23.7,24.079,23.557,24.138,23.442,23.025,22.945,23.065,23.199,23.009,23.609,23.035,23.468,23.924,23.301,23.517,23.664,22.912,23.036,23.472,23.676,22.479,22.91,22.699,22.705,22.764,22.479,22.711,22.915,23.082,23.834,23.261,23.545,24.449,23.865,24.094,24.332,24.038,23.188,23.121,22.057
1329,N,False,22.224,21.765,22.321,22.979,22.852,23.32,23.592,23.828,23.447,23.618,22.902,22.478,22.789,22.318,22.109,21.822,21.769,21.835,21.362,21.296,21.332,21.783,21.618,21.983,22.353,23.01,23.755,24.222,23.471,23.164,23.597,23.045,23.617,22.873,23.107,22.865,22.322,22.474,22.466,23.615,21.776,21.741,22.288,22.871,22.829,22.927,22.454,22.301,21.755,21.711,22.171,21.609,21.577,21.868,21.96,21.606,22.062,21.483,21.883,22.434,21.715,21.393,21.853,21.642,21.823,22.274,22.692,22.619,22.608,23.269,23.073,22.807,23.863,23.131,22.634,21.975,21.893,21.795,21.69,21.196,21.544,21.535,21.706,22.749,22.808,22.683,23.598,23.258,23.109,23.371,23.302,23.79,23.857,24.239,24.231,24.473,25.048,25.35,24.626,25.185,24.526,24.621,24.289,24.474,24.585,24.06,24.244,23.833,23.008,23.674,23.613,23.872,24.567,24.042,23.83
1330,N,False,29.85,29.392,29.891,29.695,29.532,29.968,29.737,29.702,29.224,29.198,29.326,29.675,29.164,29.393,29.512,29.321,29.497,29.578,29.424,28.876,29.052,28.869,28.437,27.521,27.997,28.073,27.955,27.456,27.682,28.013,27.848,28.088,28.241,28.169,27.609,28.659,28.131,27.773,28.151,27.569,26.958,26.625,26.704,27.031,27.125,27.135,26.408,26.272,26.473,26.445,26.35,26.462,26.216,26.027,25.818,25.996,26.133,26.611,26.696,26.378,27.024,26.223,26.003,26.106,26.532,26.094,26.352,26.226,26.08,26.077,25.702,26.07,25.673,26.209,25.515,25.338,25.381,25.49,25.061,25.643,25.427,24.849,25.116,25.119,25.034,25.508,25.698,26.223,26.45,26.531,26.204,25.992,25.552,26.211,26.004,26.363,25.852,25.771,26.194,25.795,25.927,25.217,25.617,25.996,26.027,25.535,25.343,25.077,25.591,26.352,26.019,25.977,26.067,25.764,25.287
1331,N,False,35.843,35.769,35.707,35.63,35.994,35.889,35.587,35.425,35.642,35.968,35.76,35.808,36.298,35.844,35.633,35.865,36.189,35.969,36.148,36.179,36.419,36.31,36.507,36.512,36.269,36.194,36.175,35.829,35.89,36.242,36.273,36.203,36.369,36.073,36.211,36.487,36.553,36.245,36.182,36.136,36.42,36.515,36.619,36.675,36.68,37.039,37.098,37.461,37.392,37.47,37.726,37.431,37.523,37.542,37.542,37.526,37.77,38.045,38.124,37.431,36.959,37.313,36.98,36.981,37.173,36.965,37.138,37.282,37.365,37.244,37.526,37.485,37.897,37.825,37.517,37.84,37.732,37.868,38.415,38.503,37.763,37.959,38.101,38.068,38.068,37.753,37.975,38.004,37.967,37.794,37.978,37.487,37.788,37.693,37.594,38.038,37.795,37.836,37.758,37.757,37.214,37.484,37.852,37.871,38.255,38.33,38.611,38.181,38.119,38.575,38.804,38.566,38.457,38.757,38.338
1332,N,False,35.843,35.769,35.707,35.63,35.994,35.889,35.587,35.425,35.642,35.968,35.76,35.808,36.298,35.844,35.633,35.865,36.189,35.969,36.148,36.179,36.419,36.31,36.507,36.512,36.269,36.194,36.175,35.829,35.89,36.242,36.273,36.203,36.369,36.073,36.211,36.487,36.553,36.245,36.182,36.136,36.42,36.515,36.619,36.675,36.68,37.039,37.098,37.461,37.392,37.47,37.726,37.431,37.523,37.542,37.542,37.526,37.77,38.045,38.124,37.431,36.959,37.313,36.98,36.981,37.173,36.965,37.138,37.282,37.365,37.244,37.526,37.485,37.897,37.825,37.517,37.84,37.732,37.868,38.415,38.503,37.763,37.959,38.101,38.068,38.068,37.753,37.975,38.004,37.967,37.794,37.978,37.487,37.788,37.693,37.594,38.038,37.795,37.836,37.758,37.757,37.214,37.484,37.852,37.871,38.255,38.33,38.611,38.181,38.119,38.575,38.804,38.566,38.457,38.757,38.338
1333,N,False,45.462,45.522,45.373,45.59,44.865,45.239,45.358,45.824,45.648,45.067,45.602,45.283,45.438,45.186,45.058,45.347,45.855,45.949,45.391,45.708,45.674,46.21,46.483,46.836,47.207,47.642,47.546,48.046,48.053,47.772,47.626,48.212,48.306,47.974,47.983,47.893,47.851,47.832,47.321,47.191,47.294,47.17,46.92,47.15,46.849,46.69,47.356,47.404,47.323,47.487,47.32,47.45,47.206,47.016,47.091,47.627,46.989,47.343,46.574,47.086,47.24,47.343,46.598,46.954,47.129,47.78,47.581,46.94,47.132,47.7,47.876,48.016,47.814,47.944,48.226,48.569,47.994,47.998,47.811,55.594,47.46,47.874,47.647,47.582,47.024,46.407,46.678,46.512,46.489,46.681,46.022,46.547,46.201,46.851,46.968,47.437,47.2,46.885,47.395,47.443,46.861,47.149,47.658,47.095,46.91,46.773,46.446,47.005,46.249,47.177,46.962,47.366,47.323,46.83,46.345
1334,N,False,29.781,29.848,30.21,29.986,30.338,29.802,30.144,29.958,29.759,30.105,29.859,30.547,30.112,30.045,29.642,29.872,30.41,31.106,30.797,30.862,30.374,30.082,29.393,29.872,30.441,29.906,29.534,29.277,29.777,29.453,29.456,29.594,29.916,28.774,29.362,28.329,27.996,28.065,30.305,32.395,33.556,33.252,33.028,33.859,34.439,34.74,34.906,35.221,34.025,34.637,34.91,34.552,34.065,34.781,34.532,34.428,35.986,35.678,35.492,35.767,36.424,36.108,35.273,35.012,35.319,35.395,35.04,34.409,35.042,34.611,35.922,36.441,35.578,35.137,35.679,36.151,37.15,36.325,36.153,35.257,34.563,35.452,35.235,35.62,35.626,35.971,36.807,37.474,36.112,35.433,35.134,35.334,35.129,34.495,34.495,34.102,33.331,33.761,32.026,32.989,32.055,31.933,31.12,31.274,30.532,43.796,30.335,30.814,30.27,29.262,28.663,29.027,28.765,29.304,29.786
1335,N,False,46.54,46.368,46.012,45.951,45.699,45.696,45.668,45.462,45.45,45.258,45.87,45.524,45.635,45.205,44.939,44.632,44.569,44.411,44.214,43.984,44.193,44.209,44.625,44.73,45.083,45.122,45.479,45.56,45.846,45.996,45.758,46.319,46.125,45.89,46.356,46.476,46.612,46.372,46.457,46.545,46.463,47.013,46.768,46.547,46.636,46.52,46.553,46.098,45.7,45.906,46.02,46.072,46.273,46.365,46.162,46.204,46.309,46.254,45.872,45.856,46.192,46.379,45.843,46.024,46.044,45.494,45.979,46.141,46.329,46.085,46.217,46.633,46.3,45.88,46.229,46.471,46.394,46.4,46.437,46.4,46.677,46.547,46.43,45.958,45.77,45.305,45.332,45.469,45.248,45.403,45.839,45.875,45.565,45.526,45.366,45.726,45.692,46.096,46.079,46.398,46.309,46.158,46.131,45.605,45.728,46.073,45.764,46.052,45.614,45.776,45.778,45.926,46.151,46.228,46.685
1336,N,False,33.765,33.337,33.171,32.304,32.231,31.076,30.537,30.345,29.174,29.414,29.061,29.333,29.29,29.952,29.737,30.581,29.53,28.64,29.234,29.405,29.986,29.764,30.209,30.042,30.019,30.252,29.953,29.277,30.314,29.244,28.559,29.038,28.778,29.944,28.885,28.589,29.049,28.763,28.147,27.565,27.667,27.768,27.378,27.547,26.629,27.866,27.812,26.496,26.709,26.925,27.176,28.257,27.281,28.687,28.487,28.205,28.441,27.694,27.999,28.172,28.604,28.559,28.737,29.413,28.309,28.2,28.164,27.446,27.561,27.771,28.773,29.989,29.49,28.696,29.611,30.134,30.102,28.752,29.721,28.837,30.121,31.155,32.482,30.891,29.0,28.635,28.671,30.624,31.37,30.096,30.711,31.745,31.628,30.927,30.927,31.994,31.757,33.125,34.272,32.587,34.065,33.609,33.29,32.908,32.911,33.188,32.84,32.403,31.57,32.621,32.79,33.691,33.049,33.056,32.451
1337,N,False,33.765,33.337,33.171,32.304,32.231,31.076,30.537,30.345,29.174,29.414,29.061,29.333,29.29,29.952,29.737,30.581,29.53,28.64,29.234,29.405,29.986,29.764,30.209,30.042,30.019,30.252,29.953,29.277,30.314,29.244,28.559,29.038,28.778,29.944,28.885,28.589,29.049,28.763,28.147,27.565,27.667,27.768,27.378,27.547,26.629,27.866,27.812,26.496,26.709,26.925,27.176,28.257,27.281,28.687,28.487,28.205,28.441,27.694,27.999,28.172,28.604,28.559,28.737,29.413,28.309,28.2,28.164,27.446,27.561,27.771,28.773,29.989,29.49,28.696,29.611,30.134,30.102,28.752,29.721,28.837,30.121,31.155,32.482,30.891,29.0,28.635,28.671,30.624,31.37,30.096,30.711,31.745,31.628,30.927,30.927,31.994,31.757,33.125,34.272,32.587,34.065,33.609,33.29,32.908,32.911,33.188,32.84,32.403,31.57,32.621,32.79,33.691,33.049,33.056,32.451
1338,N,False,35.348,35.598,35.566,35.648,35.587,35.577,35.511,35.677,35.721,35.683,35.512,35.657,35.764,35.906,35.785,35.912,35.514,35.249,35.661,35.6,35.588,35.675,35.881,35.499,35.662,35.868,35.928,35.715,36.011,35.885,35.575,35.702,35.676,35.83,35.753,35.943,35.891,36.102,36.377,36.341,35.764,36.139,36.254,36.008,36.047,35.942,36.1,36.225,36.035,36.083,35.935,36.146,36.091,36.191,36.141,36.468,36.571,36.562,36.668,36.554,36.343,36.375,36.333,36.174,36.316,36.16,36.223,36.066,36.173,35.806,36.005,35.872,35.583,35.622,0.0,35.259,35.072,35.325,35.022,35.089,35.125,35.206,34.87,34.958,34.794,35.151,34.912,35.049,34.824,34.966,34.891,34.902,34.684,34.722,34.861,34.941,34.885,34.95,34.868,34.538,34.636,34.47,34.469,34.467,34.455,34.074,34.062,33.711,33.56,33.567,33.96,33.954,33.819,33.745,34.094
1339,N,False,21.174,21.534,21.961,21.669,21.233,22.077,21.568,22.208,22.134,22.587,22.878,22.701,22.986,21.613,21.448,22.239,21.789,20.691,22.17,21.589,21.854,21.865,22.458,21.522,21.981,23.035,20.406,22.746,22.629,22.936,23.127,22.621,21.123,20.923,20.553,21.276,20.515,21.014,21.383,20.812,21.612,20.897,20.799,21.129,20.692,21.299,21.372,20.792,21.159,21.683,21.243,21.286,20.642,20.133,20.551,20.848,20.576,20.731,20.378,21.301,24.907,22.604,20.782,19.58,19.277,20.674,20.073,20.175,19.893,20.26,21.514,20.179,20.14,20.429,20.419,20.797,21.093,20.876,20.504,21.186,21.67,20.12,21.182,19.601,21.067,23.103,21.659,22.596,22.06,22.428,22.092,23.302,22.957,22.826,22.015,22.728,21.248,22.125,21.677,21.678,21.37,20.932,21.114,21.007,20.25,22.23,21.692,22.283,20.967,22.055,21.468,21.226,22.193,21.605,21.915
