,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45
1241,B,False,118.2,120.48,121.12,122.2,122.28,124.45,125.63,123.37,124.75,123.6,124.61,120.88,125.77,124.44,122.78,122.9,122.53,124.45,122.39,123.19,121.3,118.69,115.69,117.16,117.97,117.23,113.72,109.91,110.86,111.02,114.2,113.78,114.3,115.1,114.76,116.22,115.21,118.04,117.5,121.72,119.3,120.29,120.85,124.04,121.82
1242,B,False,83.694,93.759,92.215,110.11,112.57,112.24,110.21,111.42,112.23,118.86,115.88,112.49,115.42,116.42,117.71,119.7,121.58,119.36,119.56,116.89,116.21,118.26,117.99,114.46,113.14,110.46,109.31,117.63,114.17,110.57,111.33,111.16,110.9,111.98,107.63,105.1,106.76,109.18,113.95,115.92,115.04,114.59,111.22,114.35,114.54
1243,B,False,134.58,133.56,136.96,139.38,134.65,137.96,139.14,139.33,138.74,137.0,136.39,135.86,134.35,135.07,130.89,126.02,124.67,123.39,121.38,120.43,119.65,118.7,117.63,117.19,114.83,114.44,113.47,114.91,116.67,114.16,113.43,110.93,113.7,113.35,113.24,113.23,113.94,113.25,110.47,108.56,110.29,109.86,111.81,111.15,107.11
1244,B,False,126.44,126.06,125.98,127.23,126.27,126.23,125.15,123.63,123.75,123.61,123.61,123.12,122.03,121.95,122.55,119.99,118.53,117.51,116.77,115.92,116.53,116.13,116.02,115.18,115.13,116.45,117.94,119.1,120.8,122.0,124.28,125.26,127.02,128.38,129.85,128.94,126.15,125.67,124.5,123.15,121.1,119.19,118.16,118.04,116.7
1245,B,False,65.874,64.487,64.521,65.288,66.118,65.38,65.171,65.121,65.087,65.874,66.544,67.047,67.826,67.678,67.82,68.166,68.039,68.563,69.095,69.64,70.221,70.055,70.425,70.324,68.745,68.72,68.925,67.968,67.222,67.481,67.818,67.352,66.896,67.511,68.448,68.753,69.688,70.391,71.21,71.809,72.476,73.001,73.507,73.582,74.009
1246,B,False,75.802,76.017,75.308,73.984,74.189,74.7,74.131,74.721,74.643,74.453,74.634,74.345,73.842,75.896,76.932,77.59,78.003,77.814,78.175,78.363,78.744,79.149,80.156,81.055,80.139,80.944,81.696,82.077,81.344,80.585,81.322,81.866,81.187,82.343,82.526,82.056,82.246,82.218,82.015,82.122,83.481,82.701,83.44,83.728,84.011
1247,B,False,122.45,121.54,121.43,121.71,118.23,114.91,116.44,114.43,114.15,113.21,113.75,113.39,112.8,113.39,113.6,111.49,111.18,112.54,113.06,113.59,112.22,113.85,114.7,114.75,116.22,117.55,118.32,117.85,119.03,120.29,120.36,120.75,121.57,121.91,123.68,123.19,122.06,122.84,122.27,121.63,122.09,120.25,117.65,118.53,117.43
1248,B,True,110.97,110.26,110.52,111.37,109.33,108.33,105.94,104.91,103.57,101.51,103.61,101.72,102.43,102.49,103.01,102.52,101.8,102.22,102.62,101.73,102.36,100.36,101.87,101.94,100.84,102.33,103.23,101.51,102.34,101.07,100.72,100.43,100.76,100.58,101.25,99.763,102.22,102.44,102.24,101.69,102.46,102.27,102.63,103.09,101.98
1249,B,False,117.39,119.04,119.29,117.5,114.71,113.45,113.49,112.16,109.4,107.88,104.37,103.58,103.76,100.61,100.14,101.22,101.98,102.35,102.8,103.49,103.25,103.59,103.92,104.26,105.62,104.63,107.36,107.53,109.12,109.04,109.42,109.8,110.66,110.2,111.1,110.97,110.19,112.92,112.13,110.1,111.78,112.35,112.39,109.55,106.01
1250,B,False,82.979,85.029,86.017,71.449,66.911,67.117,67.817,73.167,67.871,66.658,70.388,73.994,74.305,74.636,76.45,74.738,77.069,76.315,79.235,79.208,77.534,78.026,76.496,74.222,75.294,73.645,77.764,75.827,75.893,76.532,75.976,80.222,75.478,76.999,77.988,77.266,77.339,76.983,79.211,75.666,78.074,77.221,75.376,75.33,78.488
1251,B,True,98.45,97.487,98.67,99.539,97.812,97.526,100.78,94.975,100.41,100.99,102.23,103.78,105.06,102.62,106.0,108.45,107.31,109.23,110.66,110.88,111.28,112.21,111.26,112.76,111.54,111.4,111.86,110.96,111.26,110.01,109.39,109.99,105.34,104.32,104.39,107.5,104.9,103.31,104.69,105.35,107.43,106.22,107.05,104.86,108.45
1252,B,False,121.62,121.7,123.95,126.14,127.33,127.46,126.6,127.62,127.81,127.95,126.64,125.6,125.0,125.35,125.8,123.19,122.65,121.52,122.7,120.14,120.06,120.98,118.99,118.86,119.35,120.44,119.66,119.95,120.35,121.1,121.05,120.88,121.34,121.04,120.97,121.41,121.17,120.15,120.34,119.63,117.9,117.84,117.24,116.74,115.47
1253,B,False,129.92,128.67,126.79,124.29,123.8,121.37,123.18,122.8,122.22,122.55,124.32,127.39,128.44,130.25,132.0,134.84,134.71,135.72,136.56,134.55,135.82,133.35,130.97,129.77,126.75,124.76,122.23,121.66,123.19,123.92,124.96,122.01,123.61,122.62,121.79,123.08,123.62,123.59,124.52,124.07,124.52,124.21,123.26,123.72,122.29
1254,B,False,58.464,53.798,56.125,63.527,58.558,58.084,100.03,62.112,63.405,62.232,65.824,63.798,66.62,62.846,65.167,73.478,67.509,103.16,78.424,75.449,72.907,82.589,71.008,80.976,74.705,67.621,81.898,93.843,87.379,78.642,79.714,88.753,76.473,76.135,72.263,78.05,78.117,77.678,82.107,64.368,72.325,84.031,79.572,70.528,66.024
1255,B,True,135.67,132.66,131.85,129.37,129.18,127.83,126.31,125.39,126.35,127.45,128.18,131.41,132.22,132.24,133.25,135.4,134.39,134.48,134.92,132.58,129.81,128.29,127.45,128.28,124.73,125.5,123.71,123.94,120.65,121.87,121.11,122.16,122.84,123.6,123.04,122.39,122.15,123.04,123.13,123.98,126.44,127.09,128.26,129.76,129.23
1256,B,False,148.89,147.53,146.8,146.13,145.46,142.24,140.22,138.53,139.61,138.6,136.16,135.43,135.35,136.63,137.51,139.73,137.83,139.52,141.08,141.74,140.9,137.22,136.9,133.77,134.91,133.21,130.32,130.52,132.1,130.13,131.0,129.46,130.78,131.24,129.28,127.3,129.56,127.83,130.7,128.95,127.82,128.8,128.54,125.2,124.94
1257,B,False,96.867,95.279,96.201,97.415,97.895,99.078,101.31,102.46,102.6,102.51,103.47,101.71,101.65,100.08,99.63,99.377,98.225,96.734,96.389,96.039,94.602,94.217,94.122,93.611,91.876,91.678,91.641,91.448,91.645,91.991,91.579,90.425,90.446,91.31,90.973,91.741,91.742,92.339,92.952,93.447,93.798,93.592,93.788,93.766,93.312
1258,B,False,132.45,132.99,131.4,131.42,130.33,129.45,128.01,129.2,129.11,129.93,131.57,131.78,132.18,133.41,131.11,132.05,132.8,134.46,132.46,131.53,133.04,131.12,129.89,128.73,128.28,125.22,124.4,123.74,121.96,120.09,118.0,118.8,120.8,117.92,121.07,117.26,120.71,120.65,123.35,123.3,122.53,123.27,125.31,125.38,125.7
1259,B,False,123.84,122.92,123.01,123.95,123.52,122.71,121.91,122.52,121.74,121.11,118.81,117.59,115.68,115.41,115.38,114.89,114.68,113.36,114.47,116.12,116.89,115.25,114.88,114.12,115.26,116.18,116.33,117.86,118.68,117.88,117.61,118.39,117.84,116.32,117.02,116.23,116.32,115.19,115.89,114.58,114.91,114.17,113.34,113.91,113.95
1260,B,False,89.542,89.278,88.962,88.901,87.723,88.455,89.944,89.703,89.688,90.38,90.149,90.875,90.471,90.076,90.043,91.138,90.163,90.118,90.118,90.553,90.265,89.823,88.913,91.517,90.455,91.535,92.096,91.068,90.611,91.29,90.685,91.447,91.027,89.829,89.704,90.221,90.704,90.637,91.028,91.165,91.321,91.472,91.407,91.582,92.172
1261,B,False,108.83,109.32,109.49,110.77,110.85,110.64,110.29,111.35,109.73,110.84,110.33,110.43,112.44,112.51,115.25,117.04,117.13,118.29,119.22,119.49,123.68,125.35,125.06,124.17,122.06,120.92,119.01,116.89,115.31,115.87,116.3,114.7,115.4,114.9,116.18,116.56,116.85,118.69,118.96,119.02,119.29,121.77,123.92,121.61,122.12
1262,B,True,144.66,143.12,145.43,145.36,145.9,145.19,140.58,139.04,139.72,142.21,143.64,145.14,151.05,153.63,152.18,156.72,160.38,161.88,157.42,156.6,158.44,154.78,151.41,145.07,141.45,141.38,140.42,144.51,146.43,150.41,152.61,147.14,150.04,146.92,147.61,150.3,153.1,154.91,152.74,152.11,152.37,152.59,153.88,158.97,160.02
1263,B,False,140.02,135.72,132.05,129.62,129.37,125.01,126.68,125.83,119.9,119.68,121.63,118.04,116.23,114.88,112.32,114.96,113.51,113.85,113.41,116.92,118.31,118.78,119.53,117.26,116.55,115.53,115.52,113.38,113.61,115.71,115.33,113.63,113.56,112.1,117.41,116.18,117.01,114.89,113.44,116.68,119.87,118.45,122.16,118.9,122.85
1264,B,False,106.39,107.2,108.05,108.78,110.22,110.16,110.56,112.11,112.34,112.44,113.75,114.09,115.83,116.67,117.25,117.12,118.54,119.36,119.86,121.28,122.98,123.61,122.94,121.0,119.86,119.48,117.29,116.1,114.75,115.42,114.22,113.84,114.87,115.92,115.83,116.18,116.42,117.05,119.07,120.23,120.62,119.04,117.16,116.79,115.69
1265,B,False,124.43,125.15,125.87,129.09,129.0,130.62,134.86,134.54,132.79,134.67,136.07,134.72,136.91,141.83,145.32,145.83,145.84,149.28,151.36,147.54,146.73,149.53,149.46,152.17,153.52,154.21,154.08,150.76,152.3,150.15,151.87,145.67,146.73,140.6,136.0,141.21,138.04,134.52,130.59,134.22,138.54,134.84,133.29,136.2,136.88
1266,B,False,90.39,89.548,88.596,88.797,88.317,88.579,88.37,88.493,88.443,88.135,88.675,88.564,88.713,88.908,88.32,87.936,88.455,88.305,88.334,89.632,90.532,91.239,91.108,91.31,91.432,91.326,91.146,90.841,90.798,89.965,88.9,88.353,88.599,88.601,88.322,88.353,87.726,88.552,87.93,87.635,88.354,87.486,87.354,88.141,87.984
1267,B,False,144.99,143.0,142.99,142.58,140.89,147.78,145.15,148.3,146.1,152.31,151.54,148.11,143.61,146.14,143.69,141.6,141.35,139.95,139.71,136.07,140.86,140.92,143.75,142.64,146.75,148.82,148.53,145.68,148.1,146.53,148.13,151.43,149.16,146.05,147.3,146.74,139.42,138.91,132.95,136.01,135.72,133.98,132.77,135.17,136.41
1268,B,False,116.81,108.34,115.58,78.248,85.838,79.974,84.069,89.886,85.882,88.056,90.458,86.516,89.34,93.877,95.667,93.89,95.385,88.777,83.42,83.15,84.671,83.23,81.309,82.947,81.645,82.008,76.575,76.713,76.253,73.508,72.327,73.254,74.318,73.854,73.622,76.493,75.533,77.2,78.511,77.941,78.236,80.805,77.439,76.996,77.335
1269,B,True,95.482,95.464,96.401,96.267,97.646,99.506,100.18,102.44,103.84,102.98,103.69,104.43,106.73,107.53,107.92,107.28,106.61,104.1,103.04,103.45,102.7,102.01,102.14,102.65,100.56,101.54,101.48,101.01,101.43,101.91,102.99,103.52,102.93,104.5,101.81,104.59,104.33,104.93,106.59,104.73,104.07,105.71,104.37,103.76,103.14
1270,B,False,82.904,81.969,84.947,84.492,85.161,84.668,86.156,85.108,85.304,83.978,85.761,85.587,85.316,85.96,88.623,88.021,88.594,87.418,87.062,87.048,88.257,89.37,88.821,87.859,87.341,86.038,85.543,86.414,87.724,88.295,87.198,87.125,86.811,88.257,88.11,88.006,87.272,87.983,88.253,87.587,86.917,86.951,86.555,87.319,87.008
1271,B,False,138.58,138.4,138.79,137.46,135.03,132.06,134.38,134.29,133.36,133.26,134.23,132.77,128.63,129.72,128.14,127.2,126.33,122.7,124.07,123.7,122.71,122.82,122.6,122.12,124.6,124.35,127.43,130.7,135.19,136.69,138.21,137.44,136.39,136.1,134.96,135.7,134.89,131.73,130.1,127.93,126.18,124.8,125.03,122.45,121.83
1272,B,False,133.25,136.65,137.5,131.09,131.94,130.64,137.19,135.7,136.41,144.99,146.31,147.87,151.12,159.3,99.324,92.479,157.53,157.39,164.79,169.5,159.93,156.13,149.93,146.27,144.09,150.0,144.29,144.03,148.84,149.34,144.94,144.88,149.24,149.57,152.01,155.54,149.24,155.1,151.31,152.42,157.12,157.23,155.86,155.7,142.54
1273,B,False,96.162,96.286,94.505,93.515,93.432,90.969,91.663,89.966,91.653,91.579,90.499,92.804,93.919,92.958,93.741,94.035,95.684,97.167,98.895,99.311,100.02,99.03,98.826,98.511,99.677,100.02,100.11,97.533,97.946,96.516,96.472,93.379,93.082,91.694,90.263,91.384,89.684,89.437,89.687,90.769,90.95,91.324,91.429,91.424,91.998
1274,B,False,82.413,81.815,81.571,81.827,81.926,82.228,81.729,82.026,82.52,83.609,83.679,82.961,83.465,84.094,84.387,84.485,83.9,84.214,84.027,83.065,82.79,83.361,84.366,83.724,83.536,83.533,83.871,84.023,84.513,85.117,85.984,86.939,87.988,87.816,88.782,89.875,89.971,90.908,91.227,91.484,92.341,93.832,94.148,94.15,94.334
1275,B,False,128.76,132.07,136.06,139.06,140.43,143.67,144.67,146.3,148.21,147.69,145.15,144.38,138.79,137.27,133.89,134.51,132.13,131.69,130.29,130.08,127.33,128.07,129.38,129.5,130.82,131.06,132.18,133.1,134.01,133.85,133.52,133.92,133.19,133.53,134.04,134.47,133.39,132.6,132.27,131.86,132.43,130.53,129.31,130.47,129.7
1276,B,True,72.15,71.235,70.654,70.401,70.778,71.121,71.832,72.173,70.704,71.458,71.843,72.41,71.267,72.283,71.703,71.833,71.475,72.208,71.338,72.344,71.642,71.164,72.292,72.927,72.725,71.733,71.385,70.613,71.042,71.4,70.497,71.364,72.978,74.454,73.038,72.713,72.914,72.816,73.815,73.834,73.202,74.525,73.794,73.872,73.075
1277,B,False,121.75,120.43,119.99,120.66,118.9,118.01,115.78,113.6,114.16,113.8,112.24,112.03,111.58,112.19,111.22,112.67,112.17,111.3,115.2,116.18,118.17,120.57,121.56,123.96,125.51,126.66,126.76,125.45,124.74,123.6,121.03,120.85,119.6,117.56,115.59,115.3,113.35,112.66,111.48,110.72,111.68,111.32,110.9,111.12,111.6
1278,B,False,90.783,91.007,90.93,91.461,92.036,92.22,92.783,94.445,95.123,96.109,96.757,98.95,98.935,100.68,101.44,100.87,99.763,98.648,98.769,97.557,96.84,95.99,94.8,93.363,93.684,93.491,93.22,92.099,91.605,91.016,90.806,90.819,91.264,90.492,90.582,90.332,90.191,90.357,90.467,90.024,89.615,89.341,89.389,89.27,89.874
1279,B,False,71.306,71.627,72.288,72.302,72.507,72.669,72.646,72.163,72.229,71.295,72.216,71.662,71.814,72.043,71.681,72.232,72.095,72.055,71.966,71.562,71.116,71.542,71.725,71.268,72.044,71.838,72.535,72.745,73.166,72.39,72.992,73.139,73.425,73.364,73.574,73.575,73.654,73.431,73.232,72.387,71.281,71.203,71.399,71.111,71.545
1280,B,False,85.095,85.227,85.642,86.848,86.502,85.956,86.108,85.948,86.591,87.139,87.011,87.482,87.797,87.568,87.109,87.494,88.409,88.034,87.528,87.501,87.686,87.099,87.338,88.229,88.157,87.402,86.907,86.769,87.023,86.664,86.728,86.598,86.572,86.663,86.556,86.164,86.813,87.738,88.666,90.195,90.892,91.07,91.543,91.599,92.028
1281,B,False,123.79,125.25,126.03,127.06,128.01,127.24,127.46,127.08,127.47,126.31,126.22,125.44,124.77,125.07,124.91,125.16,124.99,124.82,124.06,124.09,123.91,124.13,122.95,122.72,124.56,123.84,124.33,126.18,129.01,133.37,134.51,135.61,136.26,135.54,136.47,137.41,140.36,137.7,133.9,132.46,129.42,127.58,124.54,123.35,124.07
1282,B,True,78.448,76.153,76.46,75.913,86.243,78.117,76.952,66.72,70.433,65.006,62.676,64.16,60.924,61.203,61.8,66.139,65.117,66.501,64.978,64.742,69.46,65.928,69.014,67.735,63.784,66.469,66.945,64.854,68.195,66.131,66.521,66.751,62.428,63.498,62.892,62.141,61.433,59.754,61.723,61.832,61.366,61.149,64.598,62.837,63.12
1283,B,False,122.34,120.84,120.3,117.73,116.07,117.02,118.08,118.62,117.32,118.89,121.93,125.39,127.09,126.89,128.71,127.55,130.03,129.07,133.42,132.15,131.31,130.17,128.7,127.1,127.42,128.58,125.98,125.25,124.68,121.89,121.69,120.92,121.12,120.02,119.01,119.08,118.14,119.86,117.56,118.37,120.07,118.15,118.79,119.55,119.86
1284,B,False,76.339,76.293,77.046,76.841,77.896,77.034,76.582,76.69,75.595,76.035,75.548,74.856,73.924,72.82,71.509,72.159,72.775,72.833,73.853,73.624,74.933,76.843,77.73,77.021,78.822,77.8,78.369,78.969,77.236,77.652,76.201,75.014,76.12,74.477,74.023,73.758,73.791,75.08,72.573,71.941,71.875,70.213,70.542,70.867,69.385
1285,B,False,127.89,129.71,130.17,127.13,126.02,125.32,127.6,125.07,123.85,123.72,121.72,118.97,119.28,118.14,118.84,117.82,120.53,122.24,125.73,132.94,130.86,129.46,128.65,127.99,127.66,129.07,129.57,127.74,127.98,128.4,126.33,127.76,127.11,126.35,126.78,119.73,121.13,122.31,115.94,114.94,112.8,108.17,105.78,107.73,108.78
1286,B,False,112.07,112.41,115.67,115.23,117.11,114.46,115.66,115.97,115.24,114.34,113.62,114.09,113.71,112.52,113.07,114.07,112.88,112.56,113.77,113.5,112.53,114.01,116.04,115.61,117.75,120.8,122.35,124.19,126.83,129.01,129.02,128.4,127.13,126.61,123.64,122.72,117.73,117.01,117.04,116.39,115.56,115.39,114.38,114.97,118.34
1287,B,False,66.697,62.611,62.456,64.032,68.138,74.864,62.233,62.452,62.689,67.94,61.684,64.329,63.489,68.337,69.629,70.007,67.36,67.538,65.241,67.968,68.181,64.945,70.141,67.356,63.571,69.231,71.666,67.041,70.877,63.218,66.097,68.746,71.907,62.656,64.98,72.52,69.477,66.94,61.083,68.859,70.159,64.764,66.079,66.09,69.591
1288,B,False,0.0,5.4367,27.497,98.265,48.415,39.372,48.384,60.942,108.65,114.7,81.316,96.228,86.716,123.84,158.79,94.914,83.897,69.599,67.724,67.563,64.421,67.154,72.444,72.047,66.626,68.289,105.58,82.644,73.705,66.209,74.845,79.207,76.791,75.962,64.356,66.571,65.078,65.096,59.229,61.632,80.276,73.827,73.814,67.474,68.68
1289,B,False,131.89,133.37,134.46,130.1,130.93,128.71,127.19,131.02,132.21,135.01,132.89,139.66,139.9,145.5,148.94,145.98,146.55,142.27,144.77,141.77,141.33,137.01,134.24,134.86,135.52,138.34,134.98,134.75,134.69,137.97,136.23,139.33,139.24,139.68,144.89,146.33,147.86,145.44,146.71,149.7,148.93,140.71,143.75,141.72,138.04
1290,B,False,109.7,109.66,110.6,109.79,109.48,106.88,106.84,104.47,102.91,101.52,100.77,101.37,100.82,101.92,102.09,102.78,103.6,104.31,105.12,105.32,106.1,106.75,104.93,104.59,102.8,101.17,100.24,99.201,98.389,96.2,95.252,94.651,93.847,93.859,94.13,94.497,95.206,94.649,93.592,92.867,94.764,95.743,95.819,96.469,97.146
1291,B,False,125.84,125.45,122.66,126.03,124.01,122.68,124.2,123.21,117.1,120.13,123.27,119.4,116.38,118.59,119.49,123.51,128.57,124.48,129.39,127.06,127.0,122.23,120.65,127.47,122.82,123.08,126.28,127.89,126.4,128.91,128.91,129.13,127.42,130.78,130.37,125.04,125.1,127.79,127.71,132.45,136.36,136.05,136.11,139.17,140.72
1292,B,False,58.362,57.786,59.174,57.717,58.684,61.894,61.74,61.638,62.082,63.542,61.221,60.943,58.83,60.032,57.85,61.524,60.361,62.383,61.753,62.484,64.563,63.156,67.063,63.626,64.037,63.55,60.984,62.81,62.55,62.432,63.83,63.115,62.566,66.063,64.585,66.225,66.358,66.883,65.828,65.166,66.152,68.944,70.409,68.086,68.837
1293,B,False,91.512,95.179,95.907,96.262,97.571,95.86,95.294,95.556,94.308,95.278,95.488,94.232,95.372,96.365,96.985,98.59,98.914,102.11,102.17,102.7,102.89,104.23,103.71,104.39,105.77,102.39,104.54,103.65,103.17,101.74,100.14,98.006,97.349,97.799,98.329,97.99,97.166,97.841,96.441,96.715,97.952,98.187,99.976,100.38,99.413
1294,B,False,96.772,96.067,95.926,95.439,95.196,95.08,95.232,96.37,95.817,96.682,94.916,97.053,96.671,96.7,98.485,97.147,95.46,95.734,97.588,97.414,98.738,95.987,91.466,91.682,89.054,89.13,88.288,89.288,90.098,89.982,88.07,90.666,91.187,89.66,89.448,89.64,89.146,90.135,89.27,90.013,90.648,89.998,92.173,91.121,89.783
1295,B,False,104.42,102.49,104.37,104.27,111.37,106.85,110.03,112.29,115.98,112.51,113.68,116.0,117.47,117.9,117.26,113.66,108.62,106.22,106.74,104.64,99.377,105.5,110.28,107.11,107.55,103.66,104.12,103.64,105.88,107.96,104.82,108.04,109.6,110.62,111.8,115.15,117.21,114.75,119.14,124.51,121.5,117.09,119.71,122.84,122.18
1296,B,False,113.45,110.94,112.13,116.54,114.97,115.56,116.51,117.66,118.45,119.91,119.53,120.4,121.43,120.42,120.73,121.91,122.94,125.93,126.07,127.46,128.51,129.98,130.63,130.77,130.04,127.85,125.1,123.11,119.22,119.0,116.54,115.57,115.56,115.26,116.63,117.4,118.84,121.09,122.67,123.58,125.56,127.58,129.32,129.56,131.79
1297,B,False,83.337,82.925,80.205,81.201,78.809,79.173,80.319,78.459,77.246,77.333,78.879,78.305,78.051,78.559,78.016,78.845,75.359,76.884,76.03,74.898,75.803,76.056,76.117,78.344,77.422,78.425,78.464,78.724,79.074,79.197,79.493,80.143,80.629,81.098,80.63,80.908,81.564,81.048,80.824,81.087,79.971,78.858,78.474,78.111,77.479
1298,B,False,99.034,99.583,100.83,101.3,102.58,103.53,104.88,105.02,106.8,106.65,106.75,107.34,106.1,107.9,106.47,106.04,104.09,102.47,102.1,101.44,101.0,100.44,100.29,101.74,101.6,101.22,101.91,101.28,101.8,103.05,102.85,103.9,105.05,105.23,104.29,105.62,105.21,105.26,106.8,107.41,109.04,109.79,110.96,110.6,109.56
1299,B,True,58.6,58.074,61.608,61.03,61.226,59.438,60.31,58.459,60.314,59.968,63.034,60.499,61.443,60.84,81.188,59.856,61.398,60.688,59.856,62.234,73.957,64.347,64.645,63.059,61.929,63.806,61.111,61.641,62.394,62.347,60.986,60.123,62.83,64.025,62.985,67.015,67.633,68.218,70.859,69.689,68.487,66.921,66.563,67.967,65.677
1300,B,False,93.573,93.38,93.536,93.11,92.293,92.813,93.551,94.334,95.508,97.043,97.651,98.022,99.646,100.08,100.67,99.87,99.964,98.504,98.792,98.027,97.545,97.126,97.169,97.019,96.308,95.528,95.654,95.539,95.794,95.898,95.496,95.805,96.456,96.456,96.991,96.652,95.648,95.958,95.393,95.477,96.112,96.309,95.588,96.091,95.638
1301,B,False,147.9,147.03,148.84,145.77,142.1,153.29,155.99,160.13,161.04,158.55,161.33,162.13,158.84,151.24,153.76,155.35,146.03,149.35,142.74,143.08,145.05,143.14,133.52,135.73,141.32,144.3,151.8,145.24,129.86,134.37,130.27,127.63,136.38,142.47,122.33,129.1,134.21,138.27,137.94,132.38,132.21,141.79,130.71,125.42,120.36
1302,B,False,142.22,145.49,148.28,146.23,150.83,151.03,154.39,154.33,158.8,157.54,156.85,156.09,157.86,156.14,160.76,151.77,153.09,153.58,152.4,148.47,148.93,146.68,147.13,149.74,143.08,139.44,139.11,141.19,139.7,140.18,139.63,144.21,148.69,150.26,149.52,150.68,152.88,154.5,153.43,153.38,155.44,154.74,157.52,157.25,155.11
1303,B,False,73.96,74.535,74.289,74.316,73.441,72.884,72.305,70.957,71.076,70.553,70.467,70.268,69.684,68.784,67.831,69.196,70.193,71.991,71.257,73.514,73.967,74.239,74.848,74.61,74.503,73.677,73.785,73.662,72.529,71.785,72.521,71.579,70.604,70.173,69.633,70.255,70.487,68.88,70.351,69.3,69.798,70.945,71.606,70.701,69.84
1304,B,False,134.17,133.88,131.45,129.01,128.84,127.44,124.07,122.22,120.72,118.12,117.69,116.84,116.67,115.41,115.29,114.42,113.12,112.03,112.47,113.89,114.73,112.76,112.04,113.02,115.29,115.31,115.16,115.81,116.03,117.29,115.14,115.15,115.11,117.42,121.1,123.18,126.59,127.12,128.81,129.35,129.88,130.72,133.54,131.6,127.88
1305,B,False,122.21,124.23,124.82,124.01,125.08,125.06,126.44,126.06,125.98,127.23,126.27,126.23,125.15,123.63,123.75,123.61,123.61,123.12,122.03,121.95,122.55,119.99,118.53,117.51,116.77,115.92,116.53,116.13,116.02,115.18,115.13,116.45,117.94,119.1,120.8,122.0,124.28,125.26,127.02,128.38,129.85,128.94,126.15,125.67,124.5
1306,B,False,102.23,102.43,101.28,100.88,99.194,99.174,99.616,97.823,97.341,97.627,96.39,96.931,96.559,95.45,95.14,93.29,94.104,92.047,93.125,92.177,92.913,90.559,92.789,91.639,91.703,93.702,93.01,92.802,92.203,93.172,92.213,92.444,92.788,92.107,92.409,91.96,90.616,89.336,88.457,87.433,87.406,88.292,86.956,88.232,85.55
1307,B,False,149.93,148.05,145.84,140.74,140.31,143.81,144.09,146.24,145.69,144.91,145.3,142.44,145.37,141.86,139.31,137.7,135.0,138.13,135.25,138.78,142.59,142.64,145.23,142.06,145.17,148.83,148.2,150.99,151.62,147.37,151.6,150.95,146.68,146.75,144.83,152.49,148.06,146.11,144.75,144.78,148.66,148.29,147.57,148.44,152.02
1308,B,False,134.36,131.87,132.19,135.05,136.15,136.94,137.46,137.99,138.19,137.66,137.76,136.66,137.17,135.64,137.22,136.67,137.04,135.07,134.93,135.0,136.76,139.74,139.24,137.97,136.56,137.0,135.71,137.1,133.48,135.1,134.27,135.97,138.54,140.28,144.66,145.77,148.98,151.33,153.45,153.87,155.32,154.35,155.22,153.82,152.72
