,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45
63,M,False,1030.3,1030.6,1033.3,1024.9,1022.7,1025.5,999.1,1016.8,999.16,1007.6,1009.0,1009.8,1008.4,1009.7,997.28,1001.5,1009.5,1004.0,1000.5,1003.2,1005.0,1006.9,988.91,1007.4,1006.8,1007.5,1008.7,999.07,1002.4,995.81,989.94,998.82,989.76,986.6,979.98,1011.6,1015.1,1010.6,1011.8,1017.8,1025.5,1029.0,1028.8,1034.4,1045.4
64,M,False,967.03,961.84,970.55,968.1,968.71,972.8,965.37,966.01,958.39,959.92,952.49,947.01,944.22,946.1,939.77,938.1,930.62,939.2,935.77,931.62,936.67,937.41,925.22,921.19,913.45,907.66,908.78,908.88,910.61,912.96,912.23,913.32,907.15,907.82,907.4,905.24,904.88,902.18,898.39,889.95,887.78,884.99,875.61,875.18,874.59
65,M,False,576.92,598.13,609.4,606.47,616.51,634.77,640.65,661.28,659.4,682.13,680.69,696.35,707.45,715.61,703.2,710.37,703.46,693.29,711.69,716.23,722.28,743.56,763.98,785.5,808.15,847.87,850.97,851.83,889.86,903.77,907.77,922.03,937.44,963.1,967.43,990.33,990.65,997.12,1003.6,1026.2,1033.5,1030.3,1017.2,1033.8,1032.0
66,M,False,463.96,469.34,473.51,475.15,480.81,481.88,473.26,479.31,474.15,473.56,475.97,474.51,486.7,489.62,483.5,483.62,484.56,489.06,488.91,482.29,485.14,487.79,492.06,490.18,490.38,490.22,488.98,483.28,484.95,478.14,475.09,481.31,480.65,480.79,480.91,491.31,489.63,492.88,494.6,500.7,496.9,495.99,502.96,499.15,500.22
67,M,False,783.91,786.62,788.56,794.25,796.53,800.34,802.06,810.69,820.15,810.03,811.99,813.31,811.99,817.83,820.95,818.34,828.05,817.88,826.71,822.63,823.27,829.05,833.54,840.43,850.42,850.84,853.77,856.8,856.85,855.87,866.08,874.91,876.4,873.09,873.54,870.44,879.7,873.7,878.69,882.77,879.65,886.24,894.63,893.66,896.03
68,M,True,1312.6,1315.8,1319.0,1314.3,1320.8,1322.2,1319.7,1317.9,1321.2,1317.6,1316.9,1316.1,1315.3,1311.5,1310.5,1312.2,1323.8,1314.8,1318.4,1313.7,1311.3,1309.7,1322.3,1322.8,1328.6,1328.1,1322.6,1320.5,1325.6,1327.9,1329.4,1337.7,1336.4,1340.7,1343.1,1339.2,1341.9,1339.3,1339.2,1339.6,1338.0,1349.4,1350.1,1343.0,1352.3
69,M,True,1275.3,1276.6,1281.5,1276.5,1278.3,1280.2,1276.4,1283.7,1281.2,1278.7,1283.6,1280.6,1280.3,1275.3,1273.9,1273.5,1272.0,1282.0,1287.3,1280.1,1277.7,1278.4,1279.3,1273.8,1269.5,1265.5,1269.2,1272.2,1277.9,1273.8,1273.8,1268.1,1267.2,1269.7,1266.1,1262.3,1264.9,1263.6,1258.7,1257.0,1248.5,1245.1,1247.6,1246.0,1245.2
70,M,False,1082.4,1080.5,1077.7,1080.6,1088.0,1085.1,1083.9,1085.0,1081.0,1082.1,1077.4,1083.4,1082.3,1086.9,1091.4,1095.0,1092.3,1092.1,1087.2,1094.4,1091.4,1086.4,1088.0,1084.7,1081.0,1074.6,1078.7,1079.0,1079.3,1080.3,1092.5,1093.6,1092.7,1090.9,1090.5,1090.6,1088.1,1084.3,1081.0,1078.0,1080.3,1083.3,1080.3,1076.6,1082.6
71,M,True,1258.7,1261.4,1263.2,1259.1,1259.5,1256.6,1253.7,1254.1,1247.0,1250.9,1247.2,1247.8,1248.0,1247.1,1256.2,1251.7,1249.1,1255.3,1247.9,1253.6,1255.3,1260.5,1253.4,1254.8,1260.4,1258.8,1269.1,1268.1,1262.4,1267.4,1274.7,1272.3,1279.3,1269.3,1265.0,1266.4,1267.3,1265.0,1264.6,1268.9,1262.7,1264.3,1262.7,1261.8,1265.4
72,M,False,1295.9,1288.1,1285.5,1288.6,1280.8,1285.6,1283.1,1290.1,1291.5,1293.6,1297.1,1297.6,1307.0,1298.7,1298.6,1292.3,1291.0,1291.9,1292.8,1300.9,1292.8,1291.2,1290.6,1289.1,1287.0,1302.7,1304.1,1301.4,1309.5,1303.0,1307.0,1307.6,1309.7,1298.8,1295.9,1295.4,1289.5,1287.3,1298.8,1299.1,1299.8,1296.0,1294.4,1290.5,1283.7
73,M,True,1186.0,1192.3,1194.5,1199.2,1203.1,1185.1,1184.5,1186.6,1186.7,1183.7,1184.0,1168.5,1169.7,1166.9,1155.9,1145.6,1147.7,1143.8,1145.6,1141.3,1140.7,1152.1,1151.1,1142.9,1144.3,1153.9,1151.6,1152.1,1157.8,1151.7,1153.7,1150.5,1149.6,1145.7,1150.3,1144.7,1151.8,1146.3,1145.1,1148.1,1144.4,1133.9,1139.1,1136.9,1133.2
74,M,False,1130.7,1136.4,1137.5,1135.4,1129.5,1133.1,1141.3,1138.6,1132.0,1138.4,1133.6,1140.6,1139.6,1127.7,1128.4,1121.9,1118.8,1110.1,1106.2,1107.0,1111.8,1104.9,1095.0,1098.4,1088.3,1080.2,1072.5,1068.5,1067.0,1065.7,1060.9,1067.1,1068.1,1057.4,1055.7,1049.4,1048.0,1043.2,1034.7,1033.8,1040.6,1035.9,1032.7,1028.7,1034.8
75,M,True,793.81,784.72,781.24,782.59,783.14,772.29,779.84,768.83,769.32,767.59,773.08,766.89,758.73,759.61,766.38,759.4,758.29,761.95,769.16,762.48,765.61,759.13,758.58,755.49,756.95,749.07,745.62,744.57,747.71,748.84,745.7,745.77,752.43,739.95,737.48,736.82,729.63,726.33,724.92,721.89,713.15,706.08,702.1,694.27,691.52
76,M,False,636.85,632.89,623.87,620.17,619.15,622.31,621.47,619.18,628.3,623.79,620.82,619.55,618.99,618.32,609.02,613.82,601.24,600.68,600.56,594.34,593.35,597.51,595.7,591.15,594.07,595.52,591.6,596.41,590.8,594.4,591.15,580.32,569.88,571.2,562.07,557.66,549.95,555.01,546.05,546.68,552.77,553.35,543.13,541.5,540.84
77,M,False,601.24,600.68,600.56,594.34,593.35,597.51,595.7,591.15,594.07,595.52,591.6,596.41,590.8,594.4,591.15,580.32,569.88,571.2,562.07,557.66,549.95,555.01,546.05,546.68,552.77,553.35,543.13,541.5,540.84,538.59,534.75,524.28,527.23,523.55,524.95,522.31,522.11,523.15,510.83,508.3,502.3,504.05,500.31,500.07,499.4
78,M,True,1445.3,1444.3,1442.3,1444.4,1441.6,1440.9,1441.8,1447.7,1454.9,1457.2,1450.3,1453.5,1456.7,1451.7,1455.0,1466.7,1470.9,1467.8,1471.4,1477.6,1465.5,1463.5,1459.5,1449.9,1458.3,1449.3,1452.4,1450.9,1453.0,1453.8,1454.6,1448.9,1445.8,1446.4,1455.1,1447.4,1455.1,1444.0,1440.4,1439.9,1440.3,1439.7,1442.9,1436.5,1438.3
79,M,True,1126.4,1133.6,1132.3,1134.2,1126.1,1121.5,1118.9,1109.1,1116.6,1114.2,1111.6,1112.5,1109.3,1107.7,1109.8,1111.8,1115.8,1112.9,1112.5,1111.5,1111.4,1113.8,1116.4,1112.3,1117.4,1109.5,1111.8,1103.2,1105.0,1104.1,1111.4,1108.8,1102.8,1092.3,1083.5,1077.8,1082.9,1085.2,1075.4,1073.6,1081.5,1074.1,1066.9,1059.2,1064.0
80,M,False,1045.9,1049.5,1056.9,1050.4,1047.0,1053.6,1058.9,1064.3,1060.1,1066.5,1075.0,1070.2,1065.2,1071.1,1065.1,1066.8,1060.5,1058.6,1046.0,1035.7,1031.4,1040.4,1037.5,1043.2,1044.5,1039.7,1038.9,1037.5,1036.9,1026.1,1020.3,1026.0,1027.7,1024.0,1020.2,1018.8,1024.6,1025.1,1019.7,1030.0,1030.1,1025.5,1022.0,1022.3,1021.6
81,M,False,1035.1,1045.8,1053.7,1058.8,1057.0,1062.4,1062.5,1066.1,1066.3,1064.6,1056.8,1071.5,1068.4,1064.8,1062.2,1068.6,1071.3,1064.0,1060.4,1063.0,1063.1,1062.0,1063.2,1059.1,1067.7,1067.8,1070.6,1064.3,1061.3,1056.4,1052.9,1051.7,1050.9,1047.0,1046.7,1047.6,1058.1,1053.7,1051.0,1046.0,1036.4,1038.0,1029.6,1028.0,1024.7
82,M,False,1010.3,1010.4,1016.8,1028.7,1033.8,1035.3,1034.4,1021.6,1017.3,1013.4,1005.8,1011.6,1004.7,1006.4,1002.7,1014.1,1006.8,1022.4,1017.7,1008.9,1001.5,994.61,998.94,998.64,1002.0,994.08,990.98,987.33,989.16,993.38,979.55,983.12,975.74,975.61,976.49,981.54,979.59,981.88,981.13,983.82,980.4,975.83,979.55,973.09,984.16
83,M,False,1936.7,1920.8,1934.4,1936.5,1952.9,1934.5,1935.7,1936.0,1934.4,1939.1,1937.0,1930.1,1935.5,1935.1,1945.0,1942.0,1937.7,1936.9,1936.9,1934.5,1929.9,1934.3,1937.0,1946.9,1944.6,1955.6,1954.8,1957.1,1959.3,1949.3,1945.7,1941.7,1929.1,1917.5,1929.2,1929.2,1939.7,1937.2,1953.9,1947.6,1931.6,1938.0,1949.8,1939.3,1933.4
84,M,False,1898.1,1903.5,1898.4,1898.0,1887.4,1884.1,1882.8,1889.6,1890.7,1887.8,1880.2,1895.5,1891.7,1887.4,1893.4,1886.7,1904.4,1897.2,1882.3,1884.4,1909.2,1911.2,1900.8,1901.2,1901.7,1906.4,1895.3,1901.2,1906.4,1911.6,1908.3,1902.4,1904.8,1905.9,1901.3,1892.7,1901.1,1911.5,1918.7,1919.8,1891.3,1891.3,1901.9,1894.2,1894.0
85,M,True,1944.6,1955.6,1954.8,1957.1,1959.3,1949.3,1945.7,1941.7,1929.1,1917.5,1929.2,1929.2,1939.7,1937.2,1953.9,1947.6,1931.6,1938.0,1949.8,1939.3,1933.4,1937.4,1921.1,1918.7,1910.2,1920.7,1930.3,1924.4,1922.1,1922.2,1917.1,1919.5,1913.5,1927.1,1939.1,1938.1,1937.0,1941.9,1944.7,1933.4,1929.3,1935.5,1934.1,1936.9,1932.3
86,M,False,1957.1,1959.3,1949.3,1945.7,1941.7,1929.1,1917.5,1929.2,1929.2,1939.7,1937.2,1953.9,1947.6,1931.6,1938.0,1949.8,1939.3,1933.4,1937.4,1921.1,1918.7,1910.2,1920.7,1930.3,1924.4,1922.1,1922.2,1917.1,1919.5,1913.5,1927.1,1939.1,1938.1,1937.0,1941.9,1944.7,1933.4,1929.3,1935.5,1934.1,1936.9,1932.3,1932.6,1947.4,1945.2
87,M,False,1917.5,1929.2,1929.2,1939.7,1937.2,1953.9,1947.6,1931.6,1938.0,1949.8,1939.3,1933.4,1937.4,1921.1,1918.7,1910.2,1920.7,1930.3,1924.4,1922.1,1922.2,1917.1,1919.5,1913.5,1927.1,1939.1,1938.1,1937.0,1941.9,1944.7,1933.4,1929.3,1935.5,1934.1,1936.9,1932.3,1932.6,1947.4,1945.2,1942.5,1938.5,1947.1,1946.0,1960.2,1942.4
88,M,False,1947.6,1931.6,1938.0,1949.8,1939.3,1933.4,1937.4,1921.1,1918.7,1910.2,1920.7,1930.3,1924.4,1922.1,1922.2,1917.1,1919.5,1913.5,1927.1,1939.1,1938.1,1937.0,1941.9,1944.7,1933.4,1929.3,1935.5,1934.1,1936.9,1932.3,1932.6,1947.4,1945.2,1942.5,1938.5,1947.1,1946.0,1960.2,1942.4,1938.1,1942.0,1941.0,1942.6,1942.9,1935.7
89,M,True,1910.3,1908.9,1920.3,1917.4,1923.4,1921.3,1920.7,1924.0,1927.3,1927.5,1929.2,1930.3,1924.1,1924.4,1930.9,1914.8,1904.5,1911.3,1903.3,1890.0,1889.4,1885.2,1888.4,1889.9,1884.7,1894.6,1885.9,1881.6,1869.8,1876.8,1870.3,1861.7,1856.8,1851.1,1844.9,1839.6,1843.7,1847.4,1837.6,1837.5,1835.1,1834.7,1832.0,1822.8,1813.0
90,M,False,112.11,118.26,118.37,128.37,131.39,134.09,142.6,144.47,153.28,158.53,158.82,157.32,164.68,162.79,171.5,185.48,197.0,201.68,206.61,215.62,222.89,236.85,249.7,251.5,252.52,257.19,258.33,275.7,277.18,284.22,292.64,297.61,301.59,303.68,305.21,309.63,308.95,316.53,323.19,327.16,334.86,344.84,348.25,357.91,361.89
91,M,False,1813.9,1821.5,1827.2,1817.9,1826.1,1813.8,1811.8,1815.5,1818.6,1807.4,1812.8,1814.4,1816.9,1809.2,1810.8,1805.8,1816.2,1813.4,1808.7,1806.6,1799.5,1796.4,1798.3,1804.4,1801.4,1800.0,1800.7,1798.4,1798.9,1794.8,1802.9,1802.3,1813.0,1819.8,1822.6,1821.9,1827.9,1836.3,1829.5,1816.0,1813.4,1806.6,1818.5,1818.9,1815.5
92,M,False,1907.0,1904.7,1903.5,1896.4,1894.2,1889.2,1888.7,1893.8,1879.6,1884.3,1885.4,1886.3,1880.9,1888.2,1894.9,1905.3,1907.7,1912.2,1915.7,1905.9,1904.8,1901.2,1906.0,1913.0,1920.0,1920.8,1914.6,1916.8,1913.2,1910.4,1907.0,1904.9,1900.8,1902.7,1912.1,1910.4,1908.0,1909.2,1902.2,1908.0,1913.2,1902.6,1897.9,1904.2,1909.4
93,M,True,474.34,479.95,484.63,487.91,491.1,492.55,491.26,490.35,489.68,491.35,494.87,493.44,494.36,491.55,497.64,498.01,500.83,504.38,503.95,501.87,497.98,501.52,501.27,507.02,506.91,511.23,516.51,513.68,508.84,508.15,505.9,506.16,508.41,513.61,513.16,509.52,513.29,505.58,508.22,499.45,496.42,495.88,499.27,498.9,493.86
94,M,True,512.29,510.17,510.18,506.13,511.76,507.86,503.47,505.01,504.22,504.41,504.12,503.44,502.59,505.61,511.13,508.93,506.81,511.44,507.93,509.81,508.89,509.78,513.46,517.15,518.6,515.85,513.31,517.44,515.75,514.6,515.61,519.71,520.01,521.41,520.44,525.9,530.04,528.9,534.96,544.87,548.14,550.66,547.45,546.28,545.17
95,M,False,1571.7,1570.2,1566.4,1557.2,1559.1,1561.8,1557.1,1565.2,1546.7,1543.7,1542.7,1541.6,1530.0,1525.9,1519.4,1513.7,1511.7,1509.2,1506.9,1500.5,1503.4,1504.1,1499.2,1492.7,1492.7,1491.0,1485.7,1491.5,1476.9,1471.9,1472.4,1476.0,1466.5,1471.8,1469.1,1471.1,1465.6,1459.7,1454.6,1463.6,1464.8,1467.1,1465.2,1470.3,1470.9
96,M,False,2075.3,2073.5,2052.0,2065.2,2047.5,2043.2,2038.1,2022.8,2027.9,2024.0,2026.4,2026.3,2021.9,2003.1,2010.2,2012.1,2025.1,1998.4,1996.7,1982.4,1988.1,1984.0,1972.7,1974.0,1982.0,1980.8,1955.6,1930.2,1932.4,1924.4,1932.5,1920.0,1914.6,1922.5,1924.4,1924.8,1910.8,1902.0,1931.4,1924.0,1910.7,1902.8,1893.1,1874.6,1874.9
97,M,False,1677.7,1667.5,1665.7,1665.1,1664.8,1665.2,1666.9,1660.1,1647.5,1651.5,1645.5,1640.3,1646.6,1636.0,1623.9,1637.2,1637.6,1662.5,1656.9,1655.8,1651.9,1647.8,1647.5,1643.2,1646.6,1635.6,1640.1,1651.5,1637.3,1633.3,1630.9,1621.1,1628.1,1578.5,1582.2,1609.7,1598.9,1599.8,1601.9,1593.5,1581.1,1581.7,1581.6,1567.2,1580.5
98,M,True,1644.2,1663.0,1676.1,1699.7,1709.5,1708.0,1735.2,1761.0,1790.4,1816.8,1841.4,1864.6,1895.1,1931.4,1951.2,1955.6,1981.7,2005.6,2030.5,2052.4,2075.4,2093.6,2118.8,2133.4,2159.7,2190.6,2206.3,2215.6,2215.2,2237.4,2237.3,2249.9,2247.0,2254.2,2273.8,2278.1,2265.3,2276.9,2292.9,2284.1,2296.6,2318.9,2330.4,2335.7,2322.7
99,M,True,2586.3,2597.9,2599.1,2603.8,2593.7,2594.8,2595.9,2582.5,2589.4,2600.4,2594.2,2583.5,2592.2,2589.0,2579.0,2592.3,2584.3,2574.6,2585.9,2587.9,2587.4,2590.9,2606.0,2606.8,2582.1,2555.0,2570.7,2574.7,2569.9,2583.4,2589.0,2591.5,2586.5,2587.0,2604.0,2619.2,2608.0,2618.7,2607.9,2620.6,2616.5,2614.1,2624.7,2614.3,2623.7
100,M,True,2677.0,2689.9,2672.2,2668.8,2652.5,2655.2,2664.4,2653.0,2652.8,2647.2,2645.7,2639.3,2664.1,2666.8,2676.6,2667.5,2673.4,2673.0,2658.1,2666.7,2650.0,2650.1,2653.3,2657.8,2665.5,2654.9,2649.5,2656.2,2670.6,2670.4,2653.3,2635.8,2655.9,2655.8,2663.4,2670.6,2666.7,2653.2,2647.2,2648.9,2646.1,2665.3,2669.1,2665.5,2667.9
101,M,True,2569.8,2572.0,2571.3,2576.4,2585.4,2580.8,2593.4,2583.6,2578.4,2567.2,2570.0,2563.3,2554.0,2548.5,2556.4,2575.2,2557.5,2560.5,2560.6,2570.3,2574.2,2596.0,2590.9,2589.7,2603.5,2606.9,2608.3,2614.1,2617.2,2620.9,2641.3,2635.3,2640.5,2644.5,2648.6,2652.7,2651.2,2643.4,2650.8,2657.8,2660.4,2660.7,2661.6,2659.9,2666.9
102,M,True,2644.5,2648.6,2652.7,2651.2,2643.4,2650.8,2657.8,2660.4,2660.7,2661.6,2659.9,2666.9,2666.5,2659.3,2649.3,2642.3,2654.6,2664.4,2670.7,2673.5,2674.1,2668.7,2670.1,2669.5,2679.9,2676.3,2678.3,2696.2,2704.7,2719.1,2725.0,2723.6,2726.6,2722.0,2722.4,2704.1,2717.7,2726.9,2727.2,2727.0,2721.6,2714.9,2721.9,2714.1,2725.8
103,M,True,2721.6,2714.9,2721.9,2714.1,2725.8,2717.6,2733.4,2742.8,2733.6,2746.6,2752.1,2746.8,2738.8,2731.7,2728.2,2734.7,2757.3,2752.2,2745.9,2758.0,2756.3,2754.0,2756.1,2747.4,2744.4,2741.0,2733.5,2738.9,2741.0,2748.1,2744.5,2755.1,2756.4,2760.3,2768.7,2781.8,2777.5,2784.5,2797.7,2795.9,2791.9,2803.9,2800.9,2808.0,2805.0
104,M,False,2813.6,2829.4,2832.6,2838.7,2849.9,2839.3,2847.1,2848.0,2856.1,2846.6,2845.0,2841.0,2837.2,2834.3,2839.3,2833.0,2828.0,2827.0,2836.9,2822.0,2848.7,2849.5,2838.1,2849.2,2840.6,2843.1,2832.5,2818.6,2826.9,2823.3,2814.6,2810.5,2824.6,2816.9,2819.6,2817.9,2812.5,2819.2,2817.6,2809.6,2833.6,2845.0,2838.4,2836.6,2851.6
105,M,False,2849.5,2838.1,2849.2,2840.6,2843.1,2832.5,2818.6,2826.9,2823.3,2814.6,2810.5,2824.6,2816.9,2819.6,2817.9,2812.5,2819.2,2817.6,2809.6,2833.6,2845.0,2838.4,2836.6,2851.6,2855.6,2850.3,2851.2,2847.5,2837.2,2838.5,2831.6,2844.0,2844.1,2853.5,2846.1,2850.9,2851.6,2847.8,2845.2,2860.8,2836.3,2853.6,2844.6,2847.9,2845.5
106,M,False,2847.5,2837.2,2838.5,2831.6,2844.0,2844.1,2853.5,2846.1,2850.9,2851.6,2847.8,2845.2,2860.8,2836.3,2853.6,2844.6,2847.9,2845.5,2835.2,2851.2,2837.4,2836.3,2843.1,2846.7,2860.4,2860.1,2859.6,2847.7,2847.5,2859.6,2862.8,2857.0,2857.5,2866.4,2869.8,2864.0,2866.6,2870.5,2892.8,2908.2,2898.9,2891.2,2897.4,2903.3,2896.6
107,M,False,1338.6,1344.7,1337.7,1352.2,1357.6,1360.9,1348.1,1356.8,1354.0,1351.8,1349.3,1340.9,1343.9,1346.6,1353.8,1357.2,1367.9,1362.5,1354.8,1371.1,1375.4,1376.2,1376.6,1379.4,1382.8,1383.3,1385.3,1378.7,1387.7,1397.4,1408.9,1411.6,1409.9,1419.2,1416.0,1415.7,1417.7,1423.1,1434.9,1429.6,1438.4,1429.6,1434.0,1439.4,1447.9
108,M,True,1140.1,1139.3,1148.3,1148.2,1176.7,1199.3,1205.3,1212.1,1208.7,1229.9,1224.7,1234.3,1222.6,1245.1,1246.9,1256.4,1257.2,1259.1,1254.0,1253.6,1270.5,1255.2,1244.6,1215.2,1204.9,1191.2,1191.3,1182.1,1173.8,1173.8,1166.4,1151.2,1122.9,1134.3,1117.1,1104.7,1090.0,1088.2,1077.4,1072.8,1059.8,1049.9,1044.9,1007.6,1014.7
109,M,False,682.6,680.66,671.08,688.9,688.16,690.11,686.52,689.9,685.45,690.34,695.08,690.88,684.62,681.56,684.19,688.71,681.25,681.85,690.36,693.09,708.23,696.74,701.94,705.15,705.33,710.44,705.55,707.6,713.94,719.03,725.47,726.37,727.29,723.82,722.9,729.86,726.34,730.43,731.1,741.96,738.5,737.96,737.15,741.21,734.39
110,M,False,969.08,963.89,957.68,945.08,939.11,932.29,929.52,918.17,916.05,914.9,898.0,891.0,875.34,857.25,847.64,821.54,813.58,795.47,780.82,756.12,731.6,707.1,681.73,667.3,625.5,630.02,614.36,593.51,571.27,562.4,545.36,554.85,528.75,530.54,524.8,520.28,531.71,537.53,539.07,535.31,542.72,554.87,559.51,560.22,565.64
111,M,True,200.48,202.23,200.37,204.19,202.48,204.54,208.7,214.33,215.36,214.21,216.85,217.15,217.26,217.61,216.53,218.58,219.2,220.45,221.37,224.54,227.33,230.76,232.36,231.49,233.73,238.72,235.03,240.58,237.84,242.55,249.76,248.14,248.99,250.06,253.15,254.32,259.61,265.43,264.79,270.35,272.11,275.81,281.04,288.71,291.84
112,M,False,355.36,351.23,355.33,354.32,349.97,349.52,349.98,353.04,354.98,355.93,359.31,357.81,364.74,363.95,360.48,360.63,356.32,359.06,357.1,362.07,358.0,356.31,356.06,357.89,357.95,359.02,357.39,359.55,355.53,354.34,354.41,356.65,355.83,358.44,358.87,352.67,355.29,353.34,350.43,352.55,351.81,358.41,362.69,369.51,370.47
113,M,True,1488.7,1462.2,1476.3,1493.4,1506.3,1505.1,1520.8,1512.8,1502.1,1518.9,1522.1,1499.3,1506.9,1529.5,1520.9,1536.2,1545.6,1543.0,1555.0,1563.8,1563.5,1575.0,1583.3,1579.3,1566.3,1575.4,1581.5,1574.2,1593.3,1599.5,1598.1,1614.3,1625.1,1612.4,1638.3,1633.2,1638.4,1631.7,1646.6,1638.5,1626.6,1633.8,1630.4,1636.1,1644.1
114,M,False,1633.8,1630.4,1636.1,1644.1,1645.5,1663.7,1656.5,1655.4,1665.7,1660.8,1667.6,1674.3,1663.3,1671.6,1670.2,1675.0,1672.5,1674.2,1675.6,1678.3,1687.7,1683.9,1679.5,1694.1,1712.5,1725.3,1709.3,1743.2,1729.6,1720.6,1738.9,1749.5,1750.4,1742.4,1726.0,1733.5,1739.6,1739.5,1752.9,1764.6,1766.4,1778.1,1783.1,1777.7,1790.6
115,M,False,1709.3,1743.2,1729.6,1720.6,1738.9,1749.5,1750.4,1742.4,1726.0,1733.5,1739.6,1739.5,1752.9,1764.6,1766.4,1778.1,1783.1,1777.7,1790.6,1777.9,1789.6,1792.7,1813.1,1803.0,1793.8,1820.4,1818.1,1818.7,1821.6,1824.3,1818.2,1826.3,1820.6,1821.7,1823.3,1819.7,1828.5,1847.6,1850.5,1844.8,1862.0,1880.0,1885.9,1885.5,1895.2
116,M,True,2069.3,2066.8,2074.2,2075.3,2064.2,2066.8,2065.0,2060.0,2056.5,2049.1,2054.2,2061.0,2051.5,2055.4,2058.8,2062.0,2061.9,2055.2,2060.7,2060.5,2070.1,2072.9,2072.6,2090.4,2079.5,2075.4,2080.2,2085.1,2106.1,2104.1,2118.8,2106.7,2110.0,2112.4,2104.7,2103.8,2100.1,2108.2,2111.9,2109.4,2124.7,2118.7,2118.9,2109.7,2120.3
117,M,False,2062.0,2061.9,2055.2,2060.7,2060.5,2070.1,2072.9,2072.6,2090.4,2079.5,2075.4,2080.2,2085.1,2106.1,2104.1,2118.8,2106.7,2110.0,2112.4,2104.7,2103.8,2100.1,2108.2,2111.9,2109.4,2124.7,2118.7,2118.9,2109.7,2120.3,2118.7,2127.7,2123.3,2110.3,2119.8,2133.3,2129.3,2125.6,2127.5,2143.2,2144.8,2150.0,2155.4,2154.4,2171.3
118,M,False,2162.9,2156.9,2175.0,2169.1,2179.5,2179.7,2192.4,2199.2,2196.3,2206.4,2211.4,2218.0,2210.5,2217.1,2209.5,2211.2,2214.2,2215.6,2204.7,2203.0,2208.2,2233.9,2245.1,2234.8,2249.7,2262.8,2261.0,2280.1,2286.5,2271.3,2281.6,2283.0,2278.2,2263.3,2278.0,2270.0,2274.0,2295.3,2295.1,2294.9,2286.9,2285.2,2289.0,2293.2,2300.5
119,M,False,2410.3,2419.8,2423.5,2413.0,2423.6,2440.5,2432.2,2456.2,2453.4,2462.8,2450.7,2446.7,2441.1,2433.1,2426.5,2429.5,2423.9,2432.2,2436.8,2434.6,2430.4,2426.4,2422.4,2408.8,2411.8,2416.5,2403.8,2420.5,2426.9,2426.8,2432.7,2419.5,2430.0,2444.4,2454.7,2443.8,2454.4,2473.9,2481.4,2475.6,2481.1,2498.5,2505.4,2499.6,2490.9
120,M,False,691.43,697.62,696.77,702.24,693.41,701.58,695.03,703.94,701.47,708.1,715.96,705.47,692.41,691.09,697.86,696.89,717.56,719.16,725.42,722.66,723.27,731.66,720.99,726.21,730.32,735.96,724.84,726.12,724.56,722.89,723.06,729.69,741.82,747.2,746.11,762.22,751.99,747.02,753.39,754.62,754.72,762.28,757.11,754.57,760.89
121,M,True,1176.8,1174.9,1180.3,1192.9,1183.5,1188.1,1198.6,1195.6,1195.5,1188.0,1190.1,1189.5,1199.4,1199.2,1181.6,1195.1,1195.2,1191.7,1192.3,1197.0,1193.8,1187.9,1192.8,1191.3,1194.2,1188.3,1185.2,1193.0,1201.1,1199.0,1201.3,1192.2,1192.8,1195.1,1180.0,1182.1,1191.1,1193.2,1177.5,1166.0,1165.7,1169.8,1168.1,1169.8,1162.7
122,M,True,1324.4,1318.6,1328.9,1331.2,1338.5,1338.6,1344.0,1338.6,1351.9,1347.6,1352.3,1363.3,1366.5,1372.6,1371.1,1378.6,1379.1,1379.7,1378.8,1390.4,1388.8,1386.5,1402.3,1395.5,1403.8,1414.5,1422.0,1430.2,1433.0,1428.8,1440.4,1457.6,1455.4,1461.0,1463.7,1469.9,1468.4,1472.3,1479.5,1500.0,1500.6,1501.2,1493.0,1493.5,1499.6
123,M,False,1318.6,1328.9,1331.2,1338.5,1338.6,1344.0,1338.6,1351.9,1347.6,1352.3,1363.3,1366.5,1372.6,1371.1,1378.6,1379.1,1379.7,1378.8,1390.4,1388.8,1386.5,1402.3,1395.5,1403.8,1414.5,1422.0,1430.2,1433.0,1428.8,1440.4,1457.6,1455.4,1461.0,1463.7,1469.9,1468.4,1472.3,1479.5,1500.0,1500.6,1501.2,1493.0,1493.5,1499.6,1504.2
