,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5,MEANGBT_6,MEANGBT_7,MEANGBT_8,MEANGBT_9,MEANGBT_10,MEANGBT_11,MEANGBT_12,MEANGBT_13,MEANGBT_14,MEANGBT_15,MEANGBT_16,MEANGBT_17,MEANGBT_18,MEANGBT_19,MEANGBT_20,MEANGBT_21,MEANGBT_22,MEANGBT_23,MEANGBT_24,MEANGBT_25,MEANGBT_26,MEANGBT_27,MEANGBT_28,MEANGBT_29,MEANGBT_30,MEANGBT_31,MEANGBT_32,MEANGBT_33,MEANGBT_34,MEANGBT_35,MEANGBT_36,MEANGBT_37,MEANGBT_38,MEANGBT_39,MEANGBT_40,MEANGBT_41,MEANGBT_42,MEANGBT_43,MEANGBT_44,MEANGBT_45
1681,N,False,130.03,130.64,132.69,132.93,133.68,132.86,131.61,130.96,128.74,128.19,126.02,125.31,124.89,124.11,124.17,124.44,124.22,125.8,126.89,126.27,126.73,126.81,126.21,127.06,129.1,127.91,129.66,128.52,128.94,127.95,127.49,129.62,128.37,129.01,129.53,129.88,129.46,129.66,129.85,128.21,125.86,125.85,126.25,125.51,125.85
1682,N,False,81.765,81.48,83.602,86.36,87.593,86.326,86.262,85.175,83.997,85.968,86.353,86.547,84.661,85.287,85.699,86.595,87.27,85.701,86.681,86.217,86.496,87.02,85.645,86.158,84.861,84.317,84.778,85.136,84.711,83.998,84.278,84.917,83.334,84.25,83.418,83.47,83.933,85.016,84.905,86.087,84.935,87.541,86.419,86.678,86.041
1683,N,False,99.766,100.73,100.41,100.38,100.96,99.67,99.778,100.1,100.54,100.06,100.25,100.81,100.28,100.02,99.705,99.413,99.137,98.726,98.962,98.536,99.692,99.704,99.766,100.19,99.296,100.22,99.747,100.13,99.798,98.72,99.249,98.512,98.973,98.249,98.676,98.197,97.232,97.239,97.752,97.541,96.656,96.057,96.702,97.455,97.299
1684,N,False,98.862,99.35,99.961,100.42,100.87,100.96,101.6,101.91,102.01,101.9,101.39,101.55,101.35,101.19,100.65,100.12,100.1,99.588,99.135,98.885,98.553,98.409,98.215,98.161,97.913,97.668,98.048,97.536,96.912,97.222,97.354,96.963,97.392,97.722,97.261,96.95,96.895,96.894,97.469,96.932,97.014,96.546,96.248,96.044,95.086
1685,N,False,147.09,145.05,144.29,143.23,149.58,147.54,147.12,149.63,145.22,141.27,143.96,143.06,138.12,138.08,142.38,142.6,137.01,135.86,134.8,137.77,136.17,133.54,137.5,133.13,131.31,133.0,132.43,126.85,127.69,128.36,130.22,132.18,137.49,140.1,142.07,143.68,152.96,150.12,147.94,151.38,158.37,160.61,156.07,158.15,155.4
1686,N,False,121.7,121.54,121.37,121.13,121.6,121.36,121.81,122.64,123.37,124.35,127.16,131.93,133.82,135.25,133.39,135.95,137.45,137.77,136.59,137.78,138.49,137.58,138.33,133.22,130.52,129.38,128.5,128.86,127.99,125.95,127.4,124.29,126.36,126.76,128.35,128.2,127.02,127.92,131.15,130.15,129.7,131.75,131.02,132.49,129.32
1687,N,False,126.18,125.73,126.84,127.24,127.25,128.0,127.32,128.31,128.27,127.67,127.91,129.16,128.96,130.16,129.95,128.66,128.8,128.98,129.24,129.93,128.84,129.23,128.51,128.49,128.47,128.18,127.23,126.31,126.8,124.99,125.76,124.93,125.0,124.99,125.34,124.26,124.0,124.75,123.6,124.64,124.73,127.16,128.15,127.93,129.25
1688,N,False,108.92,109.72,110.03,110.4,109.96,110.02,110.58,110.84,111.07,111.38,110.66,110.87,110.9,110.56,110.16,110.6,110.5,110.89,110.18,109.79,110.22,109.75,110.13,109.07,108.23,107.97,108.44,108.85,109.17,109.48,109.79,109.69,109.88,110.66,111.01,111.58,111.42,110.98,111.8,111.73,111.44,111.41,111.92,111.82,111.17
1689,N,False,112.11,112.25,110.81,111.03,110.47,110.28,110.29,110.23,109.96,109.89,109.25,109.93,111.21,111.65,112.44,112.99,113.33,114.17,114.41,113.85,114.09,113.94,113.82,112.71,112.67,113.52,113.01,113.34,113.36,113.34,113.24,112.88,112.53,113.25,112.97,112.84,113.0,113.13,114.07,113.61,112.84,113.18,114.22,113.68,114.19
1690,N,False,153.22,157.05,156.05,158.42,161.69,164.03,166.88,168.44,169.09,168.04,170.14,165.92,166.09,168.69,163.36,167.49,165.73,164.8,164.02,159.03,161.34,159.12,152.85,154.5,154.96,157.39,150.83,151.16,149.34,151.75,155.41,154.18,152.3,150.82,155.84,151.07,147.3,145.59,151.72,152.6,150.45,150.09,152.03,152.72,149.3
1691,N,False,113.24,112.88,112.53,113.25,112.97,112.84,113.0,113.13,114.07,113.61,112.84,113.18,114.22,113.68,114.19,114.45,114.56,114.83,114.54,114.81,114.6,115.06,114.51,114.82,114.65,114.72,113.91,113.45,113.16,112.6,111.68,110.36,109.77,109.48,108.28,107.87,108.47,108.31,108.7,109.28,109.55,109.63,109.39,109.33,109.11
1692,N,False,113.24,112.88,112.53,113.25,112.97,112.84,113.0,113.13,114.07,113.61,112.84,113.18,114.22,113.68,114.19,114.45,114.56,114.83,114.54,114.81,114.6,115.06,114.51,114.82,114.65,114.72,113.91,113.45,113.16,112.6,111.68,110.36,109.77,109.48,108.28,107.87,108.47,108.31,108.7,109.28,109.55,109.63,109.39,109.33,109.11
1693,N,False,125.45,123.13,123.87,124.57,125.64,124.29,128.68,127.34,125.95,125.72,125.0,125.98,126.69,128.05,130.12,129.09,129.46,129.39,131.37,132.22,134.64,135.63,136.85,137.09,134.02,136.32,133.48,131.86,133.84,133.55,136.91,139.54,140.61,140.12,135.01,136.7,132.38,130.08,132.9,131.04,133.88,137.54,138.85,138.61,134.07
1694,N,False,103.7,104.25,104.28,104.38,104.96,105.59,105.88,106.72,107.29,107.72,108.17,108.39,108.42,108.83,108.63,108.64,109.26,109.5,109.67,108.66,108.04,107.7,107.58,107.02,106.62,105.65,105.27,105.31,105.22,104.65,105.0,104.84,105.65,106.07,105.83,106.19,105.74,105.85,105.68,105.72,104.99,105.7,105.83,105.48,105.8
1695,N,False,97.935,97.948,97.741,98.176,97.164,97.409,97.689,98.168,98.071,97.012,97.395,97.893,98.398,98.305,98.266,98.23,98.568,98.961,99.045,99.293,98.733,98.652,98.448,97.754,97.854,97.982,97.682,98.225,97.92,97.63,96.922,96.671,97.276,97.631,97.23,97.644,97.632,96.934,96.377,95.732,96.146,96.299,97.148,97.401,97.503
1696,N,False,157.02,154.85,152.63,154.39,162.87,160.71,161.19,162.52,160.19,156.63,156.41,156.53,147.68,148.25,145.15,146.59,149.43,149.34,152.76,152.09,156.02,154.03,155.64,157.1,156.59,156.08,158.83,162.26,154.96,163.08,163.27,161.86,162.76,160.35,162.65,158.43,160.01,161.67,162.02,162.25,163.53,163.38,159.9,158.84,160.02
1697,N,False,126.57,132.65,118.96,118.53,119.39,136.59,148.16,134.43,142.48,142.95,140.79,142.37,147.29,148.98,143.45,138.68,138.08,134.77,122.47,128.56,129.15,144.57,142.99,139.24,133.2,128.02,134.98,135.32,145.53,144.91,137.79,136.74,135.68,150.33,150.53,153.54,150.27,153.39,146.78,141.95,138.56,148.18,143.14,134.74,144.37
1698,N,False,153.43,157.29,162.73,168.82,164.69,162.48,158.77,173.37,168.8,174.25,174.97,169.3,172.52,164.3,171.83,167.81,171.86,166.07,161.42,158.9,166.09,166.31,173.02,175.07,167.31,160.51,167.55,166.91,167.57,170.75,169.9,159.73,165.33,167.21,164.58,163.34,165.96,163.37,170.34,163.64,163.85,151.25,177.56,174.48,170.75
1699,N,False,140.47,137.87,137.09,142.18,136.88,144.41,152.12,150.39,158.91,160.61,155.07,154.98,156.2,161.14,158.2,152.95,151.32,150.45,151.12,153.18,152.2,152.83,155.23,148.49,154.92,151.07,154.97,144.63,137.82,143.87,133.31,133.36,137.93,144.12,139.31,136.86,141.19,141.46,144.53,148.55,148.49,145.21,139.96,144.28,140.64
1700,N,False,103.29,103.2,104.39,104.17,104.54,104.3,104.21,104.38,104.23,103.5,103.51,103.22,102.52,101.97,101.59,101.08,100.66,100.38,100.28,100.05,99.688,99.685,99.327,99.271,99.6,99.828,99.764,99.951,99.682,99.826,100.04,99.939,100.11,100.28,100.64,100.58,100.29,100.22,100.32,100.62,100.41,100.31,100.08,100.35,100.15
1701,N,False,115.07,115.53,114.92,114.41,113.17,113.03,114.46,114.85,114.59,115.75,117.49,114.53,116.18,116.13,117.62,118.49,117.89,117.42,117.18,118.57,118.05,116.18,112.81,114.41,113.92,115.55,115.11,113.71,114.91,113.65,114.39,115.5,114.99,116.3,114.06,113.73,112.57,111.78,113.7,110.51,112.25,114.85,113.98,112.31,113.01
1702,N,False,112.51,112.24,112.05,111.75,110.85,110.49,109.99,109.15,108.38,108.13,107.53,106.69,106.38,106.15,105.92,106.53,106.55,106.52,106.89,107.49,107.85,108.39,108.3,109.21,110.3,111.59,111.52,111.69,112.13,111.42,111.47,111.51,111.48,111.44,110.79,109.86,109.56,109.33,109.37,109.26,108.53,108.57,108.01,107.85,107.68
1703,N,False,136.89,139.57,140.39,141.08,139.59,140.95,140.46,141.26,140.54,142.04,142.67,141.44,140.35,142.35,143.42,141.73,140.7,140.43,139.78,135.75,136.3,136.13,136.59,135.75,136.55,135.93,134.85,134.49,135.02,136.88,137.83,139.4,137.81,139.52,138.85,141.29,142.92,144.1,144.15,142.8,141.32,142.12,140.0,142.14,140.89
1704,N,False,100.66,102.89,103.03,103.51,102.22,104.13,104.62,103.98,103.93,103.71,103.85,104.44,103.65,101.81,101.79,102.66,99.11,99.931,101.69,101.38,100.98,98.753,99.348,97.512,97.267,96.63,96.285,95.132,97.161,96.664,96.656,97.617,98.037,99.538,99.737,99.713,101.23,99.492,100.4,100.43,99.677,98.376,98.602,99.013,98.962
1705,N,False,64.395,109.16,114.68,114.98,125.04,127.41,135.63,124.99,125.19,124.68,133.27,142.8,140.96,142.58,143.32,156.13,155.67,152.25,151.43,147.91,144.48,153.7,165.08,159.63,155.81,154.83,164.41,166.96,167.44,173.73,176.38,175.31,174.48,177.73,181.7,188.86,191.57,199.68,191.45,194.33,197.4,192.46,192.51,198.23,193.79
1706,N,False,132.11,127.76,127.11,125.05,126.54,125.55,122.17,124.81,125.73,123.44,125.29,124.35,121.51,123.25,122.7,122.22,122.39,120.48,120.76,122.22,121.37,124.42,122.95,125.7,124.95,127.63,128.63,127.57,127.14,126.78,124.12,125.76,126.27,125.71,124.27,125.21,122.99,120.76,118.78,115.24,114.1,113.37,113.26,114.99,116.15
1707,N,False,123.96,124.44,126.63,125.04,129.03,131.83,131.17,128.38,132.33,127.69,128.69,129.71,128.93,129.92,134.41,139.0,136.46,138.55,135.31,137.56,137.16,136.72,136.83,141.38,136.85,138.17,134.03,133.21,133.91,131.45,131.87,129.77,129.96,132.3,134.45,134.94,133.17,133.95,138.46,137.69,137.24,138.95,138.74,136.37,138.16
1708,N,False,121.68,121.5,119.24,117.81,118.7,121.7,122.71,120.72,120.09,123.81,123.38,120.72,123.43,123.22,124.55,124.16,124.66,122.26,123.03,122.54,123.92,122.99,123.67,124.29,123.39,123.75,124.1,125.41,126.82,128.78,128.85,129.16,128.34,127.41,127.12,129.51,124.51,122.72,123.82,123.74,122.81,123.0,120.46,121.69,124.37
1709,N,False,123.08,120.62,122.26,121.5,123.73,119.46,123.31,127.93,135.24,128.83,128.75,137.4,144.74,143.26,140.35,140.48,129.47,126.37,138.6,144.19,145.27,143.14,148.48,146.67,145.4,136.75,130.27,132.38,144.0,136.16,139.47,139.86,131.2,134.2,128.39,132.5,131.01,133.59,136.08,133.7,132.83,117.46,130.11,119.43,134.34
1710,N,False,129.42,129.37,129.13,131.97,132.44,130.63,132.27,131.18,129.15,129.91,131.65,133.59,134.85,135.84,136.19,139.23,137.35,140.43,136.45,135.35,136.0,135.37,131.16,128.62,130.61,129.02,129.53,128.1,127.86,129.72,133.02,135.71,138.08,138.79,142.07,142.28,139.57,140.74,138.93,140.65,142.53,140.93,141.41,141.73,139.72
1711,N,False,153.52,152.92,154.43,152.8,154.97,149.8,149.37,148.31,146.97,151.47,151.82,143.39,143.82,141.52,142.71,144.03,143.33,138.8,135.36,135.85,137.58,138.27,136.46,139.82,141.62,142.81,141.76,143.11,143.7,145.33,148.09,147.59,148.03,149.03,148.21,150.13,152.7,151.21,152.4,153.7,155.98,153.14,153.52,148.79,147.3
1712,N,False,141.02,141.77,139.56,141.54,142.08,142.92,145.66,143.21,140.91,142.58,147.39,142.31,144.49,141.11,138.8,142.07,142.91,141.36,140.19,141.06,138.88,144.33,145.9,140.35,140.52,139.93,137.56,134.43,134.11,138.94,139.87,142.01,137.68,142.88,139.18,132.54,139.95,146.01,146.02,146.98,147.31,145.26,144.22,146.56,150.17
1713,N,False,131.22,131.27,128.99,129.56,130.56,129.32,126.19,126.73,126.8,124.56,122.29,122.72,120.91,122.45,124.36,121.0,120.29,121.18,119.92,120.69,123.78,125.62,123.27,123.84,124.94,127.22,128.46,128.77,130.39,133.06,128.28,132.22,130.55,131.99,131.65,130.8,131.36,129.8,129.99,127.68,129.42,128.21,128.66,128.65,126.93
1714,N,False,150.63,154.13,153.02,159.99,164.5,160.33,174.53,177.52,172.41,169.44,176.14,184.29,168.66,175.37,179.52,173.64,190.91,193.98,201.35,205.48,196.56,201.38,199.56,197.7,197.05,194.84,176.79,170.29,178.39,178.84,187.95,164.97,171.42,180.12,163.36,165.36,165.69,176.76,156.42,181.05,178.1,172.68,178.25,171.84,181.39
1715,N,False,138.38,133.38,133.6,128.07,128.92,126.42,125.56,132.4,130.29,129.97,133.27,133.9,130.98,128.09,125.82,124.87,126.38,129.55,129.23,130.92,129.37,131.07,134.57,134.48,132.65,133.46,135.54,135.6,135.72,140.88,138.64,134.11,133.53,136.2,139.59,142.16,144.92,141.85,142.54,145.43,144.7,140.65,142.32,141.69,139.39
1716,N,False,116.82,117.89,116.94,117.06,118.19,115.81,114.64,112.42,115.65,113.1,113.52,113.41,113.83,112.0,114.5,117.66,116.82,115.35,117.83,123.26,124.24,125.76,130.48,125.66,124.73,120.51,119.57,117.79,116.27,117.32,115.69,113.25,111.29,115.13,114.19,116.64,116.27,117.88,117.21,118.17,120.86,119.65,120.15,116.74,118.8
1717,N,False,144.68,146.0,143.62,142.72,142.86,142.03,139.87,139.56,141.55,141.39,139.36,135.78,136.22,134.42,133.57,133.83,134.61,135.51,134.33,135.44,134.94,135.89,136.14,140.2,142.09,140.15,141.8,142.58,143.25,141.28,143.56,142.24,141.63,142.89,147.11,142.92,142.68,143.98,144.7,144.15,143.1,142.85,144.6,141.36,139.77
1718,N,False,103.84,102.63,102.24,101.76,100.68,100.44,100.65,100.89,100.28,99.735,99.253,99.531,98.85,100.42,100.68,101.22,100.14,99.421,100.62,100.75,100.06,100.35,100.97,101.28,101.74,101.04,99.936,100.4,102.07,103.32,103.03,102.15,100.86,101.74,101.38,100.27,99.337,100.74,100.58,101.19,100.39,100.72,101.19,100.84,101.44
1719,N,False,103.84,102.63,102.24,101.76,100.68,100.44,100.65,100.89,100.28,99.735,99.253,99.531,98.85,100.42,100.68,101.22,100.14,99.421,100.62,100.75,100.06,100.35,100.97,101.28,101.74,101.04,99.936,100.4,102.07,103.32,103.03,102.15,100.86,101.74,101.38,100.27,99.337,100.74,100.58,101.19,100.39,100.72,101.19,100.84,101.44
1720,N,False,187.73,179.58,178.61,178.07,177.81,175.63,173.78,182.18,177.8,178.27,175.39,173.1,176.48,172.66,168.75,170.35,166.78,164.9,165.77,169.3,170.44,169.77,171.94,172.72,170.37,162.23,169.18,166.53,168.21,167.66,169.55,171.66,174.36,167.46,168.1,168.34,179.42,180.56,182.88,178.08,174.49,177.88,179.65,180.41,174.79
1721,N,False,113.49,116.23,117.07,114.25,119.31,119.74,120.64,123.2,121.17,122.01,126.98,129.01,128.01,129.69,129.04,131.17,128.36,128.24,131.15,129.49,132.49,130.39,126.38,128.54,124.24,124.69,124.86,123.01,121.92,121.24,122.91,123.41,122.65,124.7,126.5,128.47,126.77,123.52,126.56,124.86,126.38,125.21,121.78,121.56,122.39
1722,N,False,88.96,87.55,87.905,86.97,87.402,87.46,86.503,85.937,85.596,86.386,86.192,87.276,87.887,88.212,88.15,88.312,88.035,88.219,87.24,85.69,85.682,86.356,86.471,84.96,84.668,84.886,84.451,84.071,83.256,84.319,84.779,84.206,84.053,83.379,83.647,83.449,83.523,82.998,83.523,82.533,82.455,82.851,83.124,83.305,83.479
1723,N,False,142.55,142.65,141.92,138.01,138.69,139.3,137.52,136.54,137.8,135.74,135.99,133.5,134.45,133.9,134.48,133.85,132.09,131.23,129.92,127.99,129.74,129.51,134.95,134.15,132.91,134.63,134.89,132.55,134.17,136.14,136.06,135.69,135.91,136.92,137.82,139.84,141.07,139.28,136.97,130.24,130.34,135.04,131.72,128.95,125.67
1724,N,False,104.01,104.39,105.84,106.81,106.82,107.33,108.36,109.57,109.03,110.47,109.65,111.79,109.78,111.92,112.72,111.4,112.26,113.26,112.81,114.55,114.37,114.35,111.69,110.71,108.94,107.13,106.83,105.27,104.47,103.21,103.74,102.98,103.46,103.05,102.33,102.13,103.17,103.02,103.73,103.83,103.65,102.71,103.27,104.57,105.48
1725,N,False,120.21,123.25,124.05,127.35,128.0,128.13,130.1,129.2,132.63,132.67,131.71,133.01,133.29,132.15,132.02,128.26,132.08,136.21,129.96,130.36,129.71,127.75,127.17,127.5,125.16,126.94,128.14,129.87,126.98,130.77,129.87,127.44,128.56,128.06,130.38,131.91,131.13,129.83,131.44,132.68,130.14,130.87,132.29,132.07,133.63
1726,N,False,120.21,123.25,124.05,127.35,128.0,128.13,130.1,129.2,132.63,132.67,131.71,133.01,133.29,132.15,132.02,128.26,132.08,136.21,129.96,130.36,129.71,127.75,127.17,127.5,125.16,126.94,128.14,129.87,126.98,130.77,129.87,127.44,128.56,128.06,130.38,131.91,131.13,129.83,131.44,132.68,130.14,130.87,132.29,132.07,133.63
1727,N,False,125.17,123.84,123.36,122.85,123.12,122.93,122.44,122.23,121.81,122.17,122.49,123.12,123.19,123.16,123.51,122.94,124.39,125.0,125.15,125.39,125.71,126.08,125.51,126.33,126.85,126.38,125.23,125.51,124.77,124.37,125.15,125.73,125.91,125.1,125.65,124.94,124.56,123.43,121.78,121.21,121.86,120.24,119.58,118.6,118.64
1728,N,False,163.2,160.81,152.38,151.97,159.68,161.84,158.89,156.95,150.51,150.97,147.67,148.88,146.98,152.76,154.12,152.7,161.05,159.29,153.65,156.61,160.72,157.89,154.38,154.32,157.14,152.02,158.52,151.94,153.1,146.63,151.38,160.8,157.63,155.37,152.19,153.01,156.63,151.46,157.08,155.35,154.82,157.67,158.92,153.86,151.48
1729,N,False,177.29,174.96,164.54,166.79,156.99,154.5,158.7,161.84,163.99,172.35,169.64,173.12,175.36,173.58,169.9,174.45,171.21,167.32,168.03,173.11,173.53,170.05,174.22,173.91,172.03,168.27,172.68,173.95,178.21,177.13,176.57,171.98,174.24,174.39,176.85,173.0,172.4,172.17,171.52,173.11,169.96,169.08,165.86,164.17,167.82
1730,N,False,110.9,109.64,109.54,108.95,108.56,107.66,107.03,107.1,106.52,106.05,106.23,106.4,106.15,106.19,105.74,105.6,106.11,105.94,106.03,106.27,106.08,106.1,105.95,106.0,106.15,105.55,105.98,105.66,105.8,105.64,105.42,105.03,104.29,103.86,104.15,105.1,105.66,106.07,105.57,105.67,106.18,106.82,106.44,106.59,107.56
1731,N,False,134.79,133.67,133.96,129.97,129.21,127.93,128.43,127.34,127.35,125.29,125.41,126.74,126.06,125.8,126.86,126.48,128.52,129.42,128.34,126.93,126.72,130.19,128.58,127.54,131.42,130.25,129.83,128.04,128.14,128.83,129.02,127.77,127.67,127.05,127.01,127.38,126.17,125.8,126.57,126.74,128.3,128.13,128.29,131.51,131.55
1732,N,False,125.71,126.35,126.88,125.15,124.37,121.01,120.86,120.33,120.33,122.22,121.7,121.19,123.22,123.47,124.1,124.15,125.86,125.64,125.45,125.79,128.03,128.15,127.74,127.22,127.98,128.7,130.62,130.37,129.18,128.42,130.49,129.57,130.12,128.77,128.98,128.54,129.51,109.82,131.93,131.77,131.83,129.15,129.71,130.21,130.04
1733,N,False,100.0,99.109,98.547,97.987,97.976,98.06,97.277,97.251,96.873,97.137,97.643,98.503,99.061,98.976,99.698,100.18,100.13,100.8,101.23,101.42,100.98,101.25,100.83,100.72,100.89,101.16,101.12,101.17,101.4,100.84,100.63,100.83,100.79,101.22,101.36,101.58,100.95,101.45,101.6,101.81,101.8,101.32,101.06,100.94,101.54
1734,N,False,124.66,124.55,127.82,129.51,132.24,131.73,134.6,137.13,136.42,138.06,139.63,142.72,142.41,142.52,141.46,140.15,136.99,136.03,132.91,134.4,132.76,130.67,128.2,129.79,129.13,131.17,132.6,134.47,135.62,134.67,134.0,134.69,136.01,135.85,137.53,140.28,140.0,140.97,141.93,142.4,138.92,138.79,141.02,141.6,143.63
1735,N,False,87.461,90.527,88.478,87.746,90.608,89.94,89.63,86.257,87.72,88.909,87.462,86.386,89.069,90.38,86.954,87.323,86.882,88.074,87.532,85.978,87.45,88.906,88.732,87.526,88.881,88.867,87.712,87.181,85.969,82.658,84.305,83.239,83.533,82.232,83.635,82.072,83.576,86.049,87.337,88.714,88.418,87.342,87.606,89.161,89.617
1736,N,False,109.49,109.19,109.51,109.25,109.22,109.67,109.76,109.46,109.67,109.85,110.27,111.45,111.91,112.5,113.48,113.04,113.86,113.41,113.78,113.99,113.34,112.96,113.33,112.39,112.04,111.35,111.07,109.99,109.63,109.24,109.01,108.89,109.27,109.71,109.78,109.47,110.09,110.35,109.66,109.92,110.41,110.13,110.01,109.6,109.52
1737,N,False,89.265,89.503,88.906,87.793,87.434,87.303,87.31,86.652,84.612,84.631,85.53,85.862,85.603,85.642,85.888,86.514,86.358,86.686,87.356,87.27,86.308,87.398,85.608,86.799,85.712,86.754,87.339,87.166,86.143,87.105,89.61,89.753,87.805,88.078,88.628,86.376,86.304,86.931,88.895,89.982,89.932,91.299,88.797,89.514,89.42
1738,N,False,150.86,156.68,154.64,156.8,157.32,153.84,158.77,155.76,158.83,161.46,168.47,161.61,159.69,164.51,160.09,165.01,165.84,168.62,171.31,168.13,166.41,165.92,163.86,162.28,160.83,156.78,157.03,156.38,156.77,158.55,156.25,154.66,152.72,156.16,156.89,157.06,152.87,153.92,152.73,153.84,145.25,147.62,145.36,143.12,151.88
1739,N,False,150.02,147.06,150.79,148.65,145.82,146.44,149.73,144.08,144.09,138.94,137.34,141.06,143.75,144.79,145.75,150.4,149.03,151.2,154.55,156.85,157.94,157.52,160.53,160.71,159.05,156.24,161.52,158.2,154.94,149.26,151.06,149.35,146.84,144.89,147.15,148.01,144.61,143.94,147.05,154.22,156.44,151.77,150.19,155.46,161.87
1740,N,False,86.038,87.258,86.457,85.65,86.661,86.854,86.544,84.803,85.081,85.216,86.514,84.463,85.511,83.19,82.323,83.458,85.054,84.625,82.922,81.06,81.073,82.929,80.775,81.229,80.102,82.709,83.938,82.371,82.613,83.374,83.383,81.376,79.742,78.59,79.161,76.689,74.565,76.064,76.702,75.113,76.366,74.487,75.717,75.913,74.856
1741,N,False,146.02,150.27,149.59,150.34,148.22,152.04,147.44,147.12,145.31,146.88,149.47,148.95,143.88,141.15,146.26,150.22,152.71,145.8,147.32,144.15,147.65,140.0,144.9,144.91,144.13,135.07,135.79,135.42,134.96,133.88,134.16,134.7,135.7,133.79,134.12,131.01,131.57,129.43,135.36,139.91,144.01,147.43,146.67,146.83,151.13
1742,N,False,148.8,150.78,150.07,160.99,157.22,166.55,164.3,168.3,161.86,166.42,165.01,163.53,163.1,167.27,159.81,156.21,151.44,151.02,144.11,148.16,145.11,146.75,148.23,149.3,141.89,143.65,147.24,140.7,142.4,144.41,152.38,157.56,151.84,155.21,165.62,165.38,159.79,160.41,162.75,165.91,159.43,172.22,167.95,162.97,159.66
1743,N,False,124.96,123.21,122.17,121.68,120.26,121.92,119.46,117.76,117.77,117.93,116.3,115.88,116.91,118.88,120.88,121.24,122.13,121.22,120.74,121.76,122.1,122.94,121.09,120.31,121.13,122.52,121.31,120.92,121.46,121.13,119.79,120.94,123.21,121.76,121.89,121.57,121.54,121.92,122.86,122.46,122.67,124.08,122.02,118.67,120.3
1744,N,False,141.6,138.78,141.99,146.99,149.87,151.66,155.4,150.07,147.52,147.26,148.48,150.21,144.9,139.84,141.14,142.73,145.89,146.41,146.68,146.15,149.03,146.08,151.31,154.94,150.9,148.06,148.97,146.98,147.81,146.61,145.98,143.84,149.11,146.16,149.06,149.38,152.95,154.72,150.08,152.7,153.84,149.98,147.69,148.01,151.52
1745,N,False,166.24,167.3,163.75,157.58,161.09,157.4,158.26,156.72,163.48,155.42,155.07,158.94,163.48,162.06,159.73,160.9,169.96,172.25,171.0,170.03,167.85,172.96,173.14,172.18,164.28,164.37,162.11,157.71,136.6,130.47,156.83,158.15,160.13,157.39,158.28,163.61,158.33,160.39,159.63,165.25,164.91,163.01,171.53,170.73,166.15
1746,N,False,94.246,96.225,96.227,95.002,95.537,93.81,95.779,95.682,96.156,96.138,94.892,95.363,96.157,92.942,93.066,94.654,94.295,93.313,92.453,93.171,90.609,90.347,88.938,88.754,85.88,85.054,82.828,81.96,80.2,79.216,80.764,81.419,78.423,80.55,79.668,80.387,83.325,84.428,85.56,88.448,91.563,90.503,88.687,86.491,85.482
1747,N,False,71.686,71.446,72.494,72.708,74.175,74.048,72.268,71.147,72.694,71.329,70.989,72.137,73.445,72.981,73.654,73.398,74.903,75.444,76.326,76.744,77.708,78.305,78.429,79.552,80.128,79.967,80.481,81.025,81.666,81.617,81.917,82.715,83.115,83.597,82.918,81.722,81.318,80.881,78.956,80.324,80.93,80.915,80.837,80.55,81.724
1748,N,False,174.66,151.23,126.56,106.24,98.848,111.58,153.16,169.95,156.59,166.42,168.15,189.57,191.22,156.2,181.41,185.68,189.27,188.54,176.58,168.51,145.34,154.67,159.14,159.85,166.12,181.45,189.24,172.59,170.65,172.06,159.83,182.66,185.19,187.68,165.16,169.71,158.62,131.14,144.99,151.42,156.26,144.89,155.53,142.33,139.95
