,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65
1110,B,False,11.013,7.9013,4.577,4.2349,0.95255,9.3667,7.62,3.3932,21.147,12.411,24.593,40.273,56.692,53.622,26.752,50.251,39.829,32.667,31.762,14.204,15.212,22.408,18.525,34.766,14.171,16.959,5.1789,26.372,4.6541,16.217,4.5256,1.8629,14.384,17.385,2.7412,1.1429,2.6479,20.512,29.704,1.0564,1.3096,6.2992,14.902,19.658,14.845,24.448,27.97,21.308,23.023,33.528,39.803,26.827,26.702,25.311,9.7613,26.264,2.6515,11.373,3.5227,7.7249,11.001,24.028,15.733,16.706,13.449
1111,B,False,0.86168,1.5726,0.92552,0.48485,1.3755,0.67359,1.4304,1.6639,0.21479,1.5222,0.79568,2.6237,2.0511,3.8886,1.852,0.011669,1.798,2.1128,3.8227,1.9116,1.5191,6.4681,2.8484,6.237,5.7028,7.1879,8.6722,10.558,9.22,10.144,9.2564,6.5374,8.6822,6.692,5.5124,6.0459,5.7461,8.91,5.3355,8.0114,6.8295,5.1493,5.8525,2.9489,3.9046,2.8874,4.7684,3.3946,5.7173,5.9957,6.1006,6.4223,10.746,9.7875,11.071,8.3601,6.995,7.7146,7.2613,10.353,10.407,8.6312,13.6,14.161,16.229
1112,B,False,199.54,225.61,219.85,211.94,205.05,221.49,226.98,227.61,247.35,238.22,240.49,253.09,248.18,265.24,261.77,276.39,264.75,260.34,243.73,254.15,240.81,239.38,232.71,222.26,238.17,237.0,238.33,219.52,239.44,241.46,233.24,241.84,235.3,233.62,245.78,243.7,248.2,252.89,249.39,222.06,222.92,221.9,218.21,218.76,243.45,233.2,236.72,241.89,241.4,228.85,213.38,210.24,213.2,208.05,225.8,231.04,235.82,223.67,220.71,211.52,220.76,222.92,247.75,240.95,239.82
1113,B,False,21.947,22.366,27.79,27.611,25.499,19.261,21.03,24.983,25.348,18.751,22.668,27.596,26.245,29.457,32.634,36.311,30.023,28.567,25.068,24.086,27.904,26.594,21.417,31.343,28.773,32.813,33.352,29.041,33.644,35.847,44.061,41.717,44.978,49.795,43.406,45.793,50.197,47.351,47.434,51.574,49.471,47.997,47.843,46.465,45.694,43.53,44.345,41.946,47.625,48.429,42.342,46.152,45.13,40.686,46.116,46.145,36.993,35.012,29.095,7.7768,16.528,9.738,7.253,2.0339,9.9794
1114,B,False,65.013,62.197,63.245,68.879,67.511,72.877,63.844,70.63,65.578,62.35,63.274,71.678,74.128,64.246,66.316,71.472,66.022,62.575,63.267,61.815,58.106,63.592,71.295,68.943,68.771,74.668,65.533,65.611,62.326,64.996,58.459,64.991,46.276,51.333,54.592,51.124,46.965,36.69,38.968,30.258,31.164,29.491,28.512,19.509,26.769,25.166,26.434,27.007,23.357,22.984,21.129,23.252,28.833,18.105,25.503,31.453,17.505,29.844,35.14,32.559,42.707,38.606,38.742,40.207,44.568
1115,B,False,42.288,42.571,39.885,40.313,50.832,43.754,39.393,43.0,33.744,34.239,26.761,32.352,25.591,29.018,36.427,31.327,30.49,25.14,30.988,27.0,22.151,19.994,23.161,28.954,30.265,37.467,38.835,43.554,45.232,50.818,44.646,51.044,41.841,39.983,35.786,32.843,30.583,36.807,30.787,34.024,35.323,25.078,27.667,24.675,24.813,24.354,26.225,27.907,27.334,24.693,29.562,29.034,28.142,30.417,24.787,27.173,27.127,25.707,19.274,25.341,18.885,22.303,17.538,17.344,17.867
1116,B,False,22.516,24.025,23.04,24.258,20.505,18.479,21.052,22.242,28.947,26.081,19.478,13.386,16.868,14.184,23.472,20.905,19.798,14.999,19.336,28.033,26.63,25.906,27.482,32.19,23.85,29.382,25.278,22.288,23.367,28.668,25.48,25.59,29.987,29.235,30.787,30.326,19.838,20.932,23.778,28.012,21.033,13.799,21.947,22.366,27.79,27.611,25.499,19.261,21.03,24.983,25.348,18.751,22.668,27.596,26.245,29.457,32.634,36.311,30.023,28.567,25.068,24.086,27.904,26.594,21.417
1117,B,False,24.311,30.104,42.438,50.408,49.805,47.379,56.907,49.668,52.526,46.99,44.884,43.348,30.584,38.487,32.234,28.209,33.332,29.449,33.246,27.991,29.625,29.393,31.663,32.318,47.735,46.4,51.758,63.354,57.64,57.145,60.608,67.524,69.804,58.373,54.761,50.367,44.522,32.607,14.009,6.8179,1.4011,14.729,9.7953,8.9922,10.562,8.3917,6.8054,7.9922,19.863,32.482,33.532,40.498,49.207,52.164,50.558,60.277,58.379,49.179,42.224,25.213,30.38,18.829,19.791,21.364,9.4675
1118,B,False,10.328,9.206,9.1081,9.3424,8.1026,9.2617,3.5202,10.536,9.5232,3.1978,11.295,11.876,9.826,11.776,9.4146,9.5622,8.772,4.1591,4.5603,6.3716,3.5088,6.362,2.9782,9.8779,3.3079,4.7349,7.562,2.7839,0.18505,1.1151,3.3169,1.6601,4.792,6.5141,6.1911,6.9519,6.2825,7.908,4.459,5.0187,3.1132,5.8865,1.4097,2.149,2.739,4.097,1.8455,2.6428,0.3267,3.0732,9.3816,0.51857,2.3945,8.1029,4.3374,7.0739,11.566,9.8254,8.8282,11.796,14.473,15.337,17.335,10.909,13.861
1119,B,False,52.375,49.479,46.779,42.853,40.701,49.895,46.046,35.396,43.306,40.863,34.851,38.492,36.586,40.94,39.369,38.054,37.155,35.12,37.633,43.671,48.898,49.733,40.628,50.55,53.846,55.834,61.53,55.988,43.743,49.702,50.741,43.347,32.974,30.697,27.159,32.022,29.277,29.547,27.335,31.087,36.87,29.433,37.728,27.837,35.363,32.472,48.618,45.968,54.229,49.207,32.085,38.004,39.379,27.704,25.167,15.849,16.211,13.469,13.003,13.993,21.194,21.873,23.62,18.813,26.079
1120,B,False,107.95,107.16,103.58,103.52,105.08,113.87,118.38,118.09,136.21,116.65,111.79,108.36,112.12,118.68,128.93,108.4,104.96,101.13,95.225,99.102,100.69,106.61,103.96,98.543,84.437,94.346,84.105,96.45,88.845,84.814,97.683,89.597,79.622,82.54,86.397,105.48,101.17,83.435,97.641,111.48,118.21,110.57,107.13,106.82,76.24,78.474,108.06,55.801,117.36,111.63,109.67,99.284,89.339,89.488,100.92,64.794,71.121,62.671,64.596,52.672,51.699,51.349,25.643,41.712,48.91
1121,B,False,38.076,36.412,31.402,40.738,31.689,34.106,36.309,27.539,29.857,29.177,27.068,31.873,32.069,30.943,29.614,30.882,27.989,34.293,31.386,21.755,29.632,29.319,27.447,25.868,31.599,27.55,24.444,29.289,35.389,30.968,42.382,48.373,38.388,41.685,52.196,49.449,37.635,49.143,46.378,51.181,39.596,42.515,39.267,45.15,41.611,35.528,38.29,34.4,34.332,40.596,40.831,41.909,35.397,37.033,45.063,48.067,48.343,50.553,46.258,53.015,46.4,44.161,55.517,50.773,48.005
1122,B,False,11.166,12.253,11.84,14.451,11.263,15.048,13.211,13.724,13.403,14.015,9.7739,7.6335,6.7463,4.3553,1.1906,3.8034,3.3234,1.4376,2.894,1.2073,0.73073,2.6281,0.95112,1.1999,5.9629,4.9917,5.8392,11.856,7.6033,15.021,12.152,19.51,15.184,15.5,13.529,15.068,12.754,12.456,13.391,14.451,18.008,13.605,10.827,11.049,9.2592,11.04,6.0154,2.3791,2.9661,5.2586,3.3669,4.314,4.0958,3.2734,3.0947,3.2998,2.537,2.2218,3.812,2.9484,2.9551,5.06,3.9097,5.5179,2.754
1123,B,False,12.131,3.4698,4.3038,1.4963,8.9291,23.666,15.231,22.43,20.005,33.52,40.31,26.785,39.426,39.155,41.288,57.455,45.523,36.837,41.859,52.514,39.212,44.628,48.037,43.669,57.034,41.049,39.932,32.804,58.964,58.063,62.743,64.925,70.814,67.908,71.58,46.377,42.53,71.812,80.679,74.068,77.121,66.038,76.546,87.952,78.137,83.022,68.73,65.266,67.869,78.534,69.881,81.313,70.616,55.549,63.274,61.075,51.028,64.989,75.318,77.299,89.082,66.739,74.678,66.918,66.182
1124,B,False,11.05,4.5804,2.0727,3.0857,8.3488,8.394,12.866,3.1572,17.625,7.0802,3.4409,5.8627,12.694,21.093,22.121,27.551,18.665,13.725,22.482,22.297,35.487,32.922,32.187,32.404,26.799,24.331,27.185,26.158,31.526,30.025,32.195,19.583,22.695,24.151,27.867,24.172,39.128,29.178,25.587,29.367,26.889,26.953,35.683,31.301,31.755,30.293,20.446,32.176,41.282,42.598,34.653,37.833,39.863,35.987,31.217,24.448,32.817,27.696,25.807,19.165,28.696,25.941,35.298,39.03,42.363
1125,B,False,53.26,45.919,44.192,43.797,34.164,31.505,36.912,52.652,58.107,54.465,43.179,41.644,45.752,34.758,40.604,50.982,38.155,42.919,36.922,41.146,35.344,36.898,39.436,37.767,27.267,33.16,35.293,39.521,32.714,30.523,18.777,18.666,25.975,20.038,21.133,20.733,27.52,23.427,25.868,35.559,47.802,34.302,28.966,34.555,28.882,27.525,18.076,21.298,29.089,33.346,33.178,37.361,35.009,39.843,34.668,32.502,35.542,35.53,41.817,46.11,37.443,35.323,35.902,31.579,31.554
1126,B,False,3.3714,2.3268,4.6407,0.85927,1.6671,1.4002,6.3613,0.96713,2.198,0.30446,0.34734,1.9809,4.1122,21.66,16.736,19.608,24.349,30.012,26.02,37.472,37.38,52.283,78.397,71.462,55.387,49.567,47.29,44.158,41.728,36.424,39.927,40.571,55.3,56.231,70.673,46.535,64.281,73.562,68.561,59.591,67.472,63.828,65.667,70.119,71.422,67.477,58.97,55.804,62.916,63.988,57.05,53.51,52.247,65.654,68.155,68.075,69.949,50.184,46.134,41.799,47.403,89.545,55.882,43.95,60.205
1127,B,False,14.9,13.747,10.47,11.092,15.061,13.729,13.943,12.873,11.824,12.435,13.339,10.574,12.808,13.398,17.009,15.765,14.757,13.182,12.709,15.01,16.56,19.419,21.071,15.847,14.211,17.277,17.302,16.083,13.985,13.299,12.881,11.442,11.823,13.162,13.35,12.573,12.862,13.402,11.564,12.593,12.382,10.841,11.522,12.48,12.819,10.55,10.091,10.812,9.3514,7.7109,8.9578,11.507,10.505,10.776,12.413,10.384,11.644,8.6233,9.334,9.7272,7.6829,6.2357,5.3033,7.5898,6.2315
1128,B,False,113.35,112.79,118.14,114.83,115.44,114.28,112.95,114.72,119.02,119.67,114.23,111.26,115.65,113.36,111.22,116.43,119.62,121.49,122.54,118.23,114.19,115.14,118.23,118.32,117.58,118.9,121.52,121.13,116.27,120.42,121.03,124.11,118.78,119.22,118.31,119.23,117.33,119.7,116.28,119.93,120.51,119.38,119.24,120.68,119.15,115.67,116.76,114.49,117.84,119.26,119.34,117.08,115.96,115.38,112.1,114.23,112.54,109.4,109.26,118.51,118.47,113.48,113.43,122.21,119.79
1129,B,False,11.092,15.061,13.729,13.943,12.873,11.824,12.435,13.339,10.574,12.808,13.398,17.009,15.765,14.757,13.182,12.709,15.01,16.56,19.419,21.071,15.847,14.211,17.277,17.302,16.083,13.985,13.299,12.881,11.442,11.823,13.162,13.35,12.573,12.862,13.402,11.564,12.593,12.382,10.841,11.522,12.48,12.819,10.55,10.091,10.812,9.3514,7.7109,8.9578,11.507,10.505,10.776,12.413,10.384,11.644,8.6233,9.334,9.7272,7.6829,6.2357,5.3033,7.5898,6.2315,7.1373,7.5673,7.9647
1130,B,False,13.505,14.047,13.457,12.148,10.167,8.2963,9.917,12.839,8.093,10.388,9.4655,8.4067,7.6842,7.9589,11.371,11.185,8.3515,9.5251,7.5706,7.2269,9.8634,8.4909,5.3304,4.6025,7.0415,11.276,11.01,9.9303,10.942,10.204,7.9625,6.7753,10.474,8.6279,10.987,10.569,9.8893,11.881,12.64,10.553,11.66,6.1017,7.1155,9.1582,14.065,11.045,11.22,10.021,10.252,8.596,9.8103,11.949,12.205,13.561,9.7632,10.528,8.0175,9.4302,8.3898,5.0024,8.072,9.9838,11.464,10.006,5.8656
1131,B,False,12.603,13.174,9.8761,6.5654,6.9917,1.594,9.3893,0.98634,3.9786,6.2295,6.2348,1.395,5.1549,2.6995,0.29191,0.11795,3.2138,3.0704,1.3709,3.7189,3.334,0.18764,1.6144,2.4001,0.67568,2.4941,4.9907,5.5195,1.6834,3.901,0.79017,5.8019,2.4083,2.5834,3.5863,1.0137,1.6467,1.9203,3.023,0.15803,3.7786,0.76412,0.36539,0.61804,2.4689,7.7125,3.2194,6.2077,4.9609,8.0758,1.4324,2.6715,9.0936,6.3746,11.407,4.7741,4.1519,5.2152,3.339,6.4087,1.3361,3.9422,5.2547,3.2549,13.299
1132,B,False,1.3543,4.8049,1.0916,3.1697,7.2721,11.611,6.4032,13.019,11.546,15.035,5.1598,3.0722,1.8396,1.4021,1.6238,6.245,1.2606,5.3221,4.0514,0.30021,0.91228,6.4604,0.34899,2.3614,1.098,7.3753,5.3098,5.1229,7.1219,3.5839,2.4982,2.3239,4.8119,13.249,7.9882,9.1484,1.2803,8.4416,8.2265,1.8392,7.6187,3.5069,5.1617,0.90712,2.9856,3.2504,6.4086,3.8897,2.7676,5.4551,5.0414,3.2284,4.0597,5.1723,6.4646,0.88994,2.3022,4.804,0.062333,3.9574,1.8818,3.3835,7.0689,0.10562,4.6333
1133,B,False,66.224,67.95,74.003,76.169,79.651,74.36,80.26,77.369,79.268,86.817,91.102,92.968,98.121,87.243,80.535,76.814,71.559,80.122,80.267,71.428,71.4,68.596,74.703,75.944,67.366,68.298,66.107,60.172,59.153,62.131,60.751,62.891,54.906,60.772,67.552,67.824,68.637,64.509,62.431,60.212,68.943,63.746,67.587,69.572,85.254,79.452,72.111,68.894,76.089,72.608,74.509,65.895,74.983,68.419,60.587,67.371,61.046,62.566,64.122,55.59,58.287,60.007,56.374,42.823,54.87
1134,B,False,3.9958,9.2747,4.0542,2.4826,3.2599,0.96065,14.491,19.314,11.608,11.928,24.541,28.253,40.382,39.16,37.202,35.351,35.254,37.322,44.094,49.496,44.363,36.369,37.235,51.592,47.815,43.454,41.544,41.788,50.293,49.892,52.363,50.336,46.452,48.361,53.327,39.598,34.825,34.703,34.112,35.507,34.106,24.03,23.051,26.614,28.416,30.888,27.162,16.301,7.1522,29.847,32.46,33.312,39.157,27.999,35.763,33.677,39.354,37.83,43.958,38.35,31.51,25.459,23.904,29.517,26.655
1135,B,False,9.4844,12.11,12.487,7.8054,9.9313,6.8,8.492,9.2116,7.9675,13.301,8.3316,8.2884,8.4587,8.7747,13.071,13.355,9.0087,9.2998,6.4588,5.0179,4.9863,1.9948,3.1109,2.677,7.4557,3.9542,3.4608,2.9345,3.256,5.0662,7.8943,7.6539,10.258,4.1974,2.4354,0.99899,0.54814,3.6417,1.2643,2.5512,2.2414,1.3219,9.0429,7.1254,5.8633,10.775,14.445,14.201,13.971,10.985,16.558,16.492,19.301,17.177,15.09,14.883,19.049,17.887,15.037,20.641,15.637,9.3892,15.039,5.2276,5.9134
1136,B,False,23.622,18.383,14.702,13.105,17.086,14.639,17.061,16.986,16.931,14.541,15.994,16.61,15.057,16.444,16.554,13.094,16.743,11.721,12.672,7.9862,10.681,8.9223,6.8191,9.063,9.5828,9.5085,11.682,12.534,12.079,11.686,9.9561,8.3429,6.5753,7.9761,6.7793,10.073,10.143,12.855,12.197,9.5124,11.077,11.329,12.121,13.454,11.964,10.329,9.5738,9.056,7.9509,10.074,9.8425,10.834,12.058,10.195,9.3056,9.4795,11.027,10.088,12.042,15.818,14.075,13.862,15.603,13.369,14.034
1137,B,False,0.5416,0.095695,2.3127,3.3587,1.243,3.441,3.378,4.7687,1.0042,1.9403,3.5738,6.5537,6.8427,14.15,17.433,19.0,22.004,24.921,28.023,25.31,21.981,22.5,25.483,27.92,31.108,31.735,28.049,23.5,18.668,21.051,20.675,20.995,18.207,15.311,19.37,17.077,21.905,26.118,26.756,27.716,29.239,30.753,26.564,25.409,23.477,18.213,23.674,15.289,17.877,15.875,15.705,15.875,15.127,14.735,13.866,16.461,14.694,10.984,10.359,11.538,8.7105,11.138,14.032,7.3763,7.2449
1138,B,False,117.88,117.95,118.29,112.21,124.38,139.31,144.5,147.46,148.57,153.61,167.08,158.88,148.23,137.22,139.74,150.08,95.586,142.49,141.73,147.76,123.05,153.68,140.25,91.864,79.465,80.387,154.03,85.705,86.24,155.01,165.42,160.58,164.51,160.48,168.15,163.7,103.28,101.86,170.95,178.16,141.72,134.15,132.53,136.28,190.35,192.84,186.45,192.34,190.18,195.02,189.16,175.69,174.13,186.49,191.51,181.27,183.67,173.29,163.46,172.3,166.59,161.48,152.27,156.23,161.1
1139,B,False,107.82,98.689,92.638,92.704,79.533,92.856,78.237,67.205,57.216,65.614,65.659,57.247,70.043,62.42,50.399,40.298,31.986,27.969,31.21,39.563,34.293,43.891,65.852,57.534,42.817,64.649,62.167,55.745,54.683,57.232,45.796,45.01,51.09,25.332,15.69,28.133,10.78,1.4936,3.0847,1.1189,0.85522,3.6988,3.9536,13.033,8.1881,15.547,14.412,5.1536,14.623,14.013,5.3086,14.51,24.777,22.655,24.749,20.293,29.334,33.248,9.6911,21.756,23.069,13.384,29.644,23.477,25.14
1140,B,False,70.493,74.402,74.648,79.474,79.832,76.303,79.739,74.144,76.007,78.311,78.425,74.484,73.008,74.306,70.904,75.862,75.726,72.72,72.423,72.315,72.03,76.473,71.218,73.291,79.055,83.196,86.241,82.76,84.497,84.485,88.181,97.17,95.233,96.126,100.45,98.675,92.453,96.737,99.632,92.845,93.759,93.013,95.693,93.913,90.588,89.54,91.424,86.99,87.694,86.296,76.009,74.026,79.042,66.254,63.362,63.929,63.092,61.87,49.304,62.16,55.142,60.29,54.708,64.3,70.253
1141,B,False,7.9552,6.123,0.01185,3.8344,1.1577,0.31185,3.0561,4.1021,2.4108,2.306,3.7715,9.6545,3.7666,3.3522,2.9644,4.6962,12.252,18.453,16.653,22.65,22.483,23.968,24.416,20.716,18.197,14.731,7.5526,12.429,1.2266,6.017,3.9644,12.787,5.3615,10.667,18.213,26.713,30.153,27.318,26.726,31.396,29.236,26.258,13.725,8.6977,18.356,24.106,23.456,15.571,18.61,32.129,35.864,34.788,39.149,31.143,23.078,26.824,26.349,16.754,22.348,1.4406,4.4811,12.607,13.982,14.503,16.53
1142,B,False,57.026,50.824,49.486,41.837,38.913,35.53,33.275,36.256,35.877,38.411,33.324,41.139,45.673,42.298,42.991,37.097,37.89,34.753,35.717,38.846,33.082,39.038,37.441,37.437,43.743,37.338,45.041,49.844,47.968,48.034,50.327,48.785,52.081,47.826,46.14,61.714,55.944,58.492,57.676,59.889,67.154,58.015,65.258,60.681,57.71,55.387,49.457,58.271,58.816,62.431,52.361,52.544,40.526,48.214,39.713,38.758,44.394,43.732,51.55,60.559,59.082,57.632,62.481,59.455,57.586
1143,B,True,131.41,143.61,134.64,141.17,130.87,141.77,127.36,122.14,113.62,117.39,117.22,113.13,107.18,106.66,112.88,98.63,95.726,98.048,106.05,92.029,101.44,96.493,101.53,113.71,108.82,108.95,113.38,112.57,108.15,115.04,105.0,120.07,114.19,121.44,112.41,120.3,112.51,109.67,113.67,112.66,108.79,111.56,99.477,103.84,84.167,83.934,81.621,78.642,76.892,80.718,76.978,79.258,80.11,85.934,78.354,74.495,83.282,77.602,74.937,78.902,81.482,82.722,80.984,87.921,83.738
1144,B,False,68.409,67.123,58.968,65.421,54.549,56.122,56.106,57.56,46.145,55.122,51.871,47.868,39.431,38.278,40.186,39.77,39.954,40.704,43.843,39.593,46.362,39.963,38.047,40.947,50.005,39.883,46.785,53.797,52.226,55.979,55.233,57.103,51.383,63.084,47.239,66.187,59.785,47.734,47.687,49.03,55.35,61.012,64.428,59.605,51.327,46.953,60.542,55.947,59.334,62.79,59.286,62.571,72.677,64.639,72.303,61.794,62.497,57.346,61.087,59.328,60.761,59.58,55.051,55.768,51.898
1145,B,False,3.2744,23.534,1.5972,5.6887,9.7553,13.058,8.9679,12.044,3.5923,5.8973,7.9863,9.0818,7.8301,17.195,16.035,17.874,9.3169,9.9227,9.324,7.4255,9.4844,12.11,12.487,7.8054,9.9313,6.8,8.492,9.2116,7.9675,13.301,8.3316,8.2884,8.4587,8.7747,13.071,13.355,9.0087,9.2998,6.4588,5.0179,4.9863,1.9948,3.1109,2.677,7.4557,3.9542,3.4608,2.9345,3.256,5.0662,7.8943,7.6539,10.258,4.1974,2.4354,0.99899,0.54814,3.6417,1.2643,2.5512,2.2414,1.3219,9.0429,7.1254,5.8633
1146,B,True,25.34,26.64,30.257,34.02,30.901,23.746,29.691,26.087,22.908,22.054,22.852,19.868,21.727,17.546,17.367,20.829,20.239,27.851,28.426,30.391,27.69,35.089,32.177,29.99,27.946,22.206,22.657,22.09,23.247,14.46,11.625,12.678,8.5733,11.152,16.487,14.823,15.813,18.57,24.133,29.179,28.092,26.008,13.386,21.096,27.417,33.723,39.27,31.839,34.852,37.238,42.495,44.141,38.356,33.558,34.483,46.592,37.322,29.908,20.38,30.871,24.574,21.446,28.304,26.698,24.652
1147,B,False,69.154,73.007,80.89,76.889,68.594,66.87,81.656,69.861,74.306,82.035,74.87,72.17,62.56,68.516,72.925,63.905,60.799,51.858,57.815,65.815,58.998,61.518,54.04,66.783,70.464,60.011,62.898,63.103,55.902,48.224,47.631,39.968,39.491,53.929,54.67,54.719,52.924,55.747,58.216,53.785,53.024,59.44,58.933,44.311,38.054,34.638,38.195,33.414,21.685,32.203,37.807,43.917,45.404,45.912,42.874,52.563,53.394,63.381,61.362,54.012,64.427,59.066,60.593,50.257,50.479
1148,B,False,9.9179,9.4153,12.912,17.401,18.696,20.148,9.0978,22.499,20.555,17.998,19.217,21.664,20.705,23.189,21.439,21.668,22.453,27.721,25.682,24.52,24.316,19.013,24.133,19.867,24.613,20.177,25.593,21.232,21.095,13.916,19.579,22.318,22.017,23.843,24.373,25.228,15.291,26.527,21.858,27.959,23.053,21.488,28.015,28.434,24.298,27.306,16.698,21.471,19.016,17.935,13.587,19.261,28.033,9.8293,10.319,17.347,14.881,17.325,14.784,10.574,24.777,20.712,19.057,17.58,19.096
1149,B,True,43.567,33.774,27.007,14.437,9.7389,9.3363,2.1069,8.5782,11.695,10.04,15.758,0.38327,11.555,18.777,18.962,25.383,21.171,27.343,25.256,25.599,29.882,36.74,40.366,39.917,41.233,44.193,49.216,56.457,55.566,49.742,53.355,41.876,53.0,52.693,50.224,53.112,48.902,48.316,52.692,49.33,44.708,42.353,35.321,23.04,29.366,19.016,27.575,17.545,17.692,22.024,16.83,11.688,27.645,13.672,8.837,10.773,13.429,14.211,15.263,16.179,15.301,34.913,37.485,28.138,27.835
1150,B,False,7.7917,8.4923,6.8225,9.9357,10.243,20.289,17.311,17.655,20.829,13.196,11.799,10.048,13.937,7.9096,7.9921,4.3495,4.5785,8.5955,11.665,11.099,13.726,10.672,12.338,10.316,14.513,15.25,11.291,16.196,13.906,14.407,19.758,20.163,22.489,22.757,25.394,23.071,19.882,20.362,19.576,19.476,15.48,19.282,23.45,13.875,16.79,10.907,12.902,18.656,10.234,11.329,7.055,14.965,12.223,13.276,11.358,11.813,14.336,13.097,12.691,12.966,8.693,5.5086,9.4598,4.168,6.0468
1151,B,False,114.77,112.16,114.29,102.53,109.8,100.74,108.81,128.18,123.94,146.06,149.43,155.94,166.22,168.23,172.83,168.27,176.43,154.07,153.05,163.32,149.34,152.15,148.22,140.28,146.43,153.03,145.36,145.81,141.3,133.59,149.77,156.95,151.55,150.87,147.43,147.44,126.08,146.1,144.06,145.81,139.96,151.59,156.01,148.15,160.3,156.54,162.96,167.75,190.06,185.09,198.43,196.79,217.46,212.44,206.75,212.55,224.68,239.04,226.65,231.14,237.71,212.55,215.4,212.11,184.24
1152,B,False,45.125,55.766,61.812,64.683,85.547,100.53,91.454,91.429,95.009,99.472,109.27,104.15,90.66,89.541,100.82,85.011,80.795,76.217,73.367,74.685,83.057,79.694,78.07,73.616,71.889,66.499,59.508,31.038,34.483,41.059,21.585,19.256,19.687,14.514,6.9761,0.86505,1.3709,1.304,6.3897,2.7013,17.528,9.4679,22.732,9.3834,22.717,23.569,19.415,34.635,22.379,22.677,1.4576,2.9338,3.0828,4.6895,5.5508,35.332,30.145,21.719,31.356,8.3695,12.611,8.0493,5.8619,19.293,18.495
1153,B,False,38.149,46.428,43.043,47.21,41.727,40.22,41.305,32.679,30.033,36.89,44.231,49.043,68.153,66.361,56.25,51.931,57.945,44.689,53.709,50.333,45.694,54.996,57.036,60.522,58.728,46.897,36.296,26.387,36.585,38.043,38.6,40.866,27.079,23.887,20.011,34.301,18.18,23.608,13.109,5.573,12.978,3.7689,10.504,23.478,39.88,23.6,25.837,18.978,10.596,31.69,32.311,26.272,25.961,27.099,25.139,24.441,25.804,36.353,29.24,41.345,44.018,46.53,37.51,43.659,66.291
1154,B,False,193.81,188.55,190.64,188.47,188.32,187.94,188.25,198.99,197.48,194.13,190.4,194.79,190.26,190.18,189.0,186.98,188.41,187.17,186.25,178.99,175.3,169.59,170.6,177.81,178.71,182.39,183.07,175.59,184.38,186.15,181.11,170.45,174.26,178.76,189.82,191.2,185.39,194.87,185.15,185.05,189.53,191.26,192.18,195.32,205.53,213.79,216.57,216.8,212.07,215.54,214.68,210.26,216.09,207.06,206.36,209.13,209.04,201.44,208.23,210.38,200.45,203.25,199.22,206.28,206.88
1155,B,False,15.381,20.535,16.349,14.166,12.189,14.839,16.931,11.562,18.457,12.004,8.2605,3.5133,7.5652,10.762,11.492,11.896,12.032,21.111,14.317,10.801,14.729,16.903,19.246,11.929,20.472,15.451,12.878,6.5374,11.998,9.4827,11.848,7.6466,7.8021,9.8228,15.683,12.241,23.114,18.477,17.092,19.864,20.877,24.299,21.369,20.826,20.791,23.907,17.511,17.742,11.351,8.5749,12.191,9.613,3.7188,3.3502,8.6679,6.36,10.135,9.3847,10.348,12.994,14.324,12.36,8.6362,13.393,15.864
1156,B,True,5.1582,3.238,7.9161,2.592,3.5055,6.7264,2.3005,11.044,4.3534,7.1454,1.6518,5.8902,6.4025,1.8092,10.912,11.598,6.7109,12.232,9.8817,5.9729,11.792,16.016,10.52,2.734,2.8315,2.7554,0.25355,3.102,1.4963,2.6295,0.78915,5.2951,2.4611,3.4056,0.89014,2.1293,3.5835,5.5457,3.6854,3.6187,2.8245,3.4668,0.8495,4.2123,0.99222,4.3889,4.137,3.7307,7.6342,1.8548,6.7767,2.6911,3.8763,11.326,8.9458,8.5757,11.22,7.8966,5.576,11.021,6.6663,3.9228,7.0411,2.9361,5.6585
