,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15,MEANJZH_16,MEANJZH_17,MEANJZH_18,MEANJZH_19,MEANJZH_20,MEANJZH_21,MEANJZH_22,MEANJZH_23,MEANJZH_24,MEANJZH_25,MEANJZH_26,MEANJZH_27,MEANJZH_28,MEANJZH_29,MEANJZH_30,MEANJZH_31,MEANJZH_32,MEANJZH_33,MEANJZH_34,MEANJZH_35,MEANJZH_36,MEANJZH_37,MEANJZH_38,MEANJZH_39,MEANJZH_40,MEANJZH_41,MEANJZH_42,MEANJZH_43,MEANJZH_44,MEANJZH_45,MEANJZH_46,MEANJZH_47,MEANJZH_48,MEANJZH_49,MEANJZH_50,MEANJZH_51,MEANJZH_52,MEANJZH_53,MEANJZH_54,MEANJZH_55,MEANJZH_56,MEANJZH_57,MEANJZH_58,MEANJZH_59,MEANJZH_60
35,M,True,0.023756,0.023815,0.027231,0.027663,0.027466,0.026179,0.026071,0.02538,0.024124,0.023988,0.024483,0.024321,0.023711,0.025981,0.024304,0.024124,0.02347,0.023524,0.023897,0.023256,0.023801,0.023393,0.02339,0.023858,0.023032,0.022927,0.023396,0.023394,0.022595,0.022362,0.022968,0.023175,0.023071,0.02267,0.022684,0.02223,0.022094,0.021832,0.021725,0.021575,0.022347,0.022435,0.022205,0.021724,0.022539,0.023239,0.024222,0.023233,0.023516,0.023874,0.024104,0.023511,0.024399,0.024345,0.023762,0.023774,0.023181,0.022894,0.023014,0.022479
36,M,False,-0.0076828,-0.008361,-0.0078693,-0.0087395,-0.008233,-0.0088157,-0.0089231,-0.0092828,-0.0097398,-0.0093724,-0.0093122,-0.0091856,-0.0094582,-0.0099308,-0.011141,-0.010227,-0.0099821,-0.01028,-0.0102,-0.011299,-0.011478,-0.010921,-0.010908,-0.010462,-0.010049,-0.010054,-0.0095187,-0.0097285,-0.0095699,-0.010162,-0.0096735,-0.010508,-0.0099066,-0.009332,-0.0094873,-0.0097009,-0.0090422,-0.0099262,-0.0099653,-0.0095422,-0.0099068,-0.010491,-0.011265,-0.011148,-0.011192,-0.011029,-0.011263,-0.010197,-0.0099982,-0.010784,-0.011066,-0.011129,-0.011438,-0.011275,-0.011933,-0.012442,-0.012154,-0.012703,-0.013406,-0.013605
37,M,False,0.024031,0.02442,0.024724,0.024394,0.025005,0.026673,0.026697,0.026951,0.027154,0.027114,0.026967,0.027368,0.027049,0.026754,0.026207,0.025929,0.02554,0.026407,0.026029,0.024829,0.024786,0.024989,0.024381,0.023909,0.023456,0.023653,0.023873,0.023526,0.023488,0.024045,0.024215,0.023313,0.023287,0.02282,0.023056,0.023435,0.023808,0.0236,0.024143,0.024832,0.023211,0.024688,0.024997,0.025844,0.025081,0.025117,0.024568,0.02466,0.024496,0.024736,0.023746,0.023393,0.02323,0.023385,0.023842,0.023425,0.023625,0.023976,0.024453,0.025582
38,M,True,0.018995,0.019456,0.019125,0.018527,0.018641,0.017998,0.018294,0.018046,0.017834,0.017317,0.016794,0.016584,0.016208,0.016541,0.016217,0.015445,0.016053,0.0163,0.016241,0.016423,0.016137,0.01574,0.015958,0.01629,0.016596,0.017344,0.017594,0.017203,0.017581,0.017362,0.018607,0.018344,0.017277,0.017629,0.017043,0.016769,0.016527,0.016213,0.016461,0.016668,0.016357,0.016211,0.016323,0.016125,0.015979,0.016015,0.015974,0.015978,0.015388,0.015262,0.015512,0.015994,0.016254,0.016342,0.016439,0.016379,0.016082,0.016342,0.016761,0.016238
39,M,True,-0.0067793,-0.0072091,-0.0071953,-0.0070432,-0.0071065,-0.0072345,-0.0070104,-0.0068124,-0.0071522,-0.0077452,-0.0075077,-0.0073983,-0.0071022,-0.0079905,-0.0081277,-0.0082012,-0.0076815,-0.0089289,-0.0091515,-0.0086477,-0.0086764,-0.0087024,-0.008379,-0.0080729,-0.0077082,-0.008757,-0.0079067,-0.0074925,-0.0080138,-0.0070201,-0.0071183,-0.0073235,-0.0074058,-0.0076538,-0.0076569,-0.0076605,-0.0069622,-0.0075999,-0.0086189,-0.0082363,-0.0086203,-0.0081449,-0.0088793,-0.0091196,-0.0090771,-0.0088788,-0.009596,-0.007952,-0.0071182,-0.0056664,-0.005739,-0.0054492,-0.0054141,-0.0051232,-0.006,-0.0061297,-0.0056425,-0.0050636,-0.0040599,-0.0048532
40,M,False,0.015445,0.016053,0.0163,0.016241,0.016423,0.016137,0.01574,0.015958,0.01629,0.016596,0.017344,0.017594,0.017203,0.017581,0.017362,0.018607,0.018344,0.017277,0.017629,0.017043,0.016769,0.016527,0.016213,0.016461,0.016668,0.016357,0.016211,0.016323,0.016125,0.015979,0.016015,0.015974,0.015978,0.015388,0.015262,0.015512,0.015994,0.016254,0.016342,0.016439,0.016379,0.016082,0.016342,0.016761,0.016238,0.016288,0.015863,0.015319,0.014826,0.015482,0.015047,0.015262,0.015039,0.014103,0.013666,0.013542,0.013687,0.014012,0.014452,0.014045
41,M,False,-0.0091515,-0.0086477,-0.0086764,-0.0087024,-0.008379,-0.0080729,-0.0077082,-0.008757,-0.0079067,-0.0074925,-0.0080138,-0.0070201,-0.0071183,-0.0073235,-0.0074058,-0.0076538,-0.0076569,-0.0076605,-0.0069622,-0.0075999,-0.0086189,-0.0082363,-0.0086203,-0.0081449,-0.0088793,-0.0091196,-0.0090771,-0.0088788,-0.009596,-0.007952,-0.0071182,-0.0056664,-0.005739,-0.0054492,-0.0054141,-0.0051232,-0.006,-0.0061297,-0.0056425,-0.0050636,-0.0040599,-0.0048532,-0.0043387,-0.0047784,-0.0045449,-0.0040789,-0.0042055,-0.0037365,-0.0044933,-0.0056901,-0.0052275,-0.0049011,-0.0059351,-0.0047891,-0.0044223,-0.0040768,-0.0043083,-0.0033999,-0.0030578,-0.0038047
42,M,False,-0.0051232,-0.006,-0.0061297,-0.0056425,-0.0050636,-0.0040599,-0.0048532,-0.0043387,-0.0047784,-0.0045449,-0.0040789,-0.0042055,-0.0037365,-0.0044933,-0.0056901,-0.0052275,-0.0049011,-0.0059351,-0.0047891,-0.0044223,-0.0040768,-0.0043083,-0.0033999,-0.0030578,-0.0038047,-0.0030247,-0.003684,-0.0019499,-0.001583,-0.002244,-0.0023981,-0.0018478,-0.0010352,-0.0011038,-0.0012911,-0.0022403,-0.0017975,-0.0023134,-0.0031732,-0.0027896,-0.0034311,-0.0039896,-0.0032418,-0.0036345,-0.0043632,-0.004351,-0.0045406,-0.0034578,-0.00322,-0.0032869,-0.0035179,-0.0035218,-0.0042042,-0.0044117,-0.0053545,-0.0060856,-0.007257,-0.0072853,-0.0071571,-0.0063833
43,M,False,0.015326,0.013093,0.015037,0.015426,0.015841,0.015244,0.014881,0.014743,0.014281,0.013658,0.014358,0.013797,0.013609,0.013151,0.013301,0.013243,0.013315,0.01369,0.012909,0.013283,0.0132,0.012755,0.012465,0.010268,0.010359,0.0095108,0.0098217,0.011804,0.011789,0.010426,0.012891,0.013085,0.013656,0.014428,0.014037,0.014329,0.014997,0.014972,0.014681,0.011803,0.013099,0.011203,0.011031,0.013012,0.011587,0.01232,0.011882,0.01207,0.012016,0.012001,0.011521,0.011486,0.012078,0.011902,0.01213,0.012263,0.011691,0.011947,0.012293,0.012876
44,M,True,0.010289,0.0099012,0.010256,0.0099906,0.0099658,0.010075,0.0095404,0.0095265,0.0088894,0.008762,0.0088566,0.0085204,0.008624,0.0086254,0.0084229,0.0080919,0.0077534,0.0077601,0.0082142,0.0081132,0.0080372,0.0080389,0.0079266,0.0077434,0.0076605,0.0077702,0.0072813,0.0074515,0.0076484,0.0076721,0.0078322,0.0075363,0.0077838,0.0075537,0.0075111,0.0078073,0.0079698,0.0071679,0.0069242,0.0067226,0.0071195,0.0069291,0.0069606,0.0071629,0.0068775,0.0067615,0.0067017,0.006152,0.0067933,0.0068677,0.0074406,0.0071555,0.0075129,0.0072244,0.0070673,0.0076396,0.0077091,0.0075701,0.0075654,0.0078956
45,M,True,-0.0079595,-0.0073091,-0.0064708,-0.0064154,-0.0065838,-0.0040905,-0.0041311,-0.0039011,-0.0045405,-0.0043937,-0.0057709,-0.0050639,-0.0049087,-0.0045827,-0.0057196,-0.0063176,-0.0061294,-0.0061523,-0.0060388,-0.0060785,-0.0062923,-0.0061573,-0.0046654,-0.006352,-0.006189,-0.0051784,-0.0052326,-0.0038958,-0.003925,-0.0046764,-0.0056576,-0.0052724,-0.0042206,-0.0041176,-0.0045702,-0.004369,-0.0051403,-0.0048729,-0.004441,-0.0040674,-0.0037841,-0.0043563,-0.0046337,-0.002305,-0.0015406,-0.0029944,-0.0016628,-0.0015627,-0.0010352,-0.0010561,-0.00075668,-0.0011885,-0.0018687,-0.00079013,-0.0017652,6.6133e-05,-0.0012476,-0.0011231,0.00035179,-0.00049535
46,M,False,0.0080919,0.0077534,0.0077601,0.0082142,0.0081132,0.0080372,0.0080389,0.0079266,0.0077434,0.0076605,0.0077702,0.0072813,0.0074515,0.0076484,0.0076721,0.0078322,0.0075363,0.0077838,0.0075537,0.0075111,0.0078073,0.0079698,0.0071679,0.0069242,0.0067226,0.0071195,0.0069291,0.0069606,0.0071629,0.0068775,0.0067615,0.0067017,0.006152,0.0067933,0.0068677,0.0074406,0.0071555,0.0075129,0.0072244,0.0070673,0.0076396,0.0077091,0.0075701,0.0075654,0.0078956,0.0084031,0.0078392,0.0077297,0.0073863,0.0070605,0.0068779,0.0067347,0.0070268,0.0071428,0.0070907,0.0069205,0.0068702,0.007159,0.0071404,0.0074564
47,M,False,0.0080389,0.0079266,0.0077434,0.0076605,0.0077702,0.0072813,0.0074515,0.0076484,0.0076721,0.0078322,0.0075363,0.0077838,0.0075537,0.0075111,0.0078073,0.0079698,0.0071679,0.0069242,0.0067226,0.0071195,0.0069291,0.0069606,0.0071629,0.0068775,0.0067615,0.0067017,0.006152,0.0067933,0.0068677,0.0074406,0.0071555,0.0075129,0.0072244,0.0070673,0.0076396,0.0077091,0.0075701,0.0075654,0.0078956,0.0084031,0.0078392,0.0077297,0.0073863,0.0070605,0.0068779,0.0067347,0.0070268,0.0071428,0.0070907,0.0069205,0.0068702,0.007159,0.0071404,0.0074564,0.0074939,0.0075353,0.0076127,0.0074771,0.0077045,0.0071871
48,M,False,-0.0018904,-0.0019252,-0.0015698,-0.0023438,-0.0019426,-0.0022243,-0.0026687,-0.0026669,-0.0026822,-0.0023226,-0.002244,-0.0023109,-0.0021294,-0.0024597,-0.0023278,-0.0028216,-0.0025248,-0.0023813,-0.0026158,-0.0028101,-0.0031522,-0.0032297,-0.0031016,-0.0028646,-0.0031552,-0.0038567,-0.0038758,-0.003543,-0.0039089,-0.0035473,-0.0036171,-0.0032483,-0.0036112,-0.0041344,-0.0034022,-0.0036999,-0.0039131,-0.0039383,-0.0035443,-0.0038851,-0.0038578,-0.0040233,-0.0039892,-0.0042749,-0.0044683,-0.0046903,-0.0045737,-0.0044217,-0.0045908,-0.0049828,-0.004561,-0.0045237,-0.005004,-0.0044598,-0.0048585,-0.0053985,-0.0053341,-0.0057353,-0.0057321,-0.0054317
49,M,False,0.0074564,0.0074939,0.0075353,0.0076127,0.0074771,0.0077045,0.0071871,0.0067937,0.0069117,0.0065108,0.006599,0.006481,0.0063222,0.0058584,0.0065151,0.0059838,0.0063645,0.0063383,0.0059238,0.0057529,0.0053471,0.0049791,0.0048107,0.005141,0.0046442,0.00461,0.0045539,0.0043991,0.0037341,0.0041177,0.0048777,0.0050271,0.0040344,0.0046024,0.0040268,0.0037108,0.0042672,0.0045182,0.0036213,0.0030892,0.0031092,0.0035506,0.0028957,0.0034045,0.0034474,0.0039218,0.00318,0.0033768,0.002982,0.0030355,0.0029161,0.002335,0.0027515,0.0028644,0.0025534,0.002788,0.002453,0.0028144,0.0028888,0.0035625
50,M,True,0.0012645,0.00055802,-0.00066535,4.3361e-05,-9.6714e-05,0.0038592,0.00045854,0.001086,0.0010508,0.0039242,0.0042962,0.0043383,0.0017822,0.0019178,0.0028829,0.0028897,0.0031611,0.0018398,0.0044101,0.0038943,0.0053971,0.0054391,0.0074964,0.0083845,0.0087,0.0070107,0.009097,0.0097131,0.0096178,0.0089001,0.0075967,0.0098624,0.0088386,0.009648,0.0091817,0.0094652,0.0094189,0.0095565,0.0087197,0.011036,0.0094767,0.0088157,0.0095728,0.0086283,0.0090837,0.0085251,0.0077545,0.0078684,0.0080914,0.0064802,0.0055234,0.0060517,0.0079125,0.0068967,0.0075409,0.0062528,0.0069983,0.0069769,0.0068928,0.0070458
51,M,False,0.0083845,0.0087,0.0070107,0.009097,0.0097131,0.0096178,0.0089001,0.0075967,0.0098624,0.0088386,0.009648,0.0091817,0.0094652,0.0094189,0.0095565,0.0087197,0.011036,0.0094767,0.0088157,0.0095728,0.0086283,0.0090837,0.0085251,0.0077545,0.0078684,0.0080914,0.0064802,0.0055234,0.0060517,0.0079125,0.0068967,0.0075409,0.0062528,0.0069983,0.0069769,0.0068928,0.0070458,0.0066395,0.0058178,0.0058157,0.0070855,0.0060898,0.0061372,0.0076923,0.007863,0.0077464,0.0080478,0.0075799,0.0066875,0.007009,0.0078792,0.0084034,0.0081369,0.0080352,0.0090192,0.0096847,0.0086544,0.0087408,0.0091413,0.0091126
52,M,False,0.0060898,0.0061372,0.0076923,0.007863,0.0077464,0.0080478,0.0075799,0.0066875,0.007009,0.0078792,0.0084034,0.0081369,0.0080352,0.0090192,0.0096847,0.0086544,0.0087408,0.0091413,0.0091126,0.0097958,0.0098177,0.0099672,0.010122,0.010649,0.011179,0.01068,0.01076,0.011639,0.011944,0.011265,0.011328,0.011016,0.010982,0.012266,0.010793,0.011268,0.010908,0.010719,0.010013,0.0097739,0.011471,0.0128,0.012999,0.013294,0.013382,0.01475,0.014797,0.015928,0.015097,0.015101,0.016578,0.015044,0.014131,0.014538,0.014256,0.016515,0.016809,0.01645,0.016849,0.010687
53,M,False,0.010013,0.0097739,0.011471,0.0128,0.012999,0.013294,0.013382,0.01475,0.014797,0.015928,0.015097,0.015101,0.016578,0.015044,0.014131,0.014538,0.014256,0.016515,0.016809,0.01645,0.016849,0.010687,0.015818,0.015172,0.01443,0.014589,0.016265,0.014213,0.011327,0.011281,0.013011,0.0112,0.015238,0.018325,0.01893,0.018261,0.013689,0.015324,0.014743,0.01498,0.016122,0.012839,0.016559,0.011915,0.016024,0.017574,0.013086,0.017068,0.015872,0.012364,0.013241,0.012021,0.012583,0.01203,0.012219,0.011901,0.012343,0.011366,0.010787,0.011192
54,M,False,0.014797,0.015928,0.015097,0.015101,0.016578,0.015044,0.014131,0.014538,0.014256,0.016515,0.016809,0.01645,0.016849,0.010687,0.015818,0.015172,0.01443,0.014589,0.016265,0.014213,0.011327,0.011281,0.013011,0.0112,0.015238,0.018325,0.01893,0.018261,0.013689,0.015324,0.014743,0.01498,0.016122,0.012839,0.016559,0.011915,0.016024,0.017574,0.013086,0.017068,0.015872,0.012364,0.013241,0.012021,0.012583,0.01203,0.012219,0.011901,0.012343,0.011366,0.010787,0.011192,0.010351,0.0090703,0.010612,0.010013,0.012901,0.010355,0.010349,0.017066
55,M,True,0.0019606,0.0014404,0.0021085,0.0021657,0.0019485,0.0019223,0.001406,0.0017429,0.0012663,0.00045385,0.00089182,0.00076645,0.00082339,0.00081342,0.0009928,0.00078659,0.00095325,0.0011605,0.0014908,0.00098025,0.0012286,0.0016493,0.0021034,0.0018722,0.0021099,0.0023632,0.0018789,0.0016986,0.0019581,0.0017322,0.0019275,0.001709,0.0016113,0.0024002,0.0021115,0.0010959,0.0014993,0.0017064,0.00082073,0.00031922,-0.00030268,-0.00065582,-0.00063417,-0.00014195,-0.00028399,-0.00026959,-0.0002376,-0.0008018,-0.00065779,-0.0013414,-0.0014753,-0.0012842,-0.0012993,-0.0012975,-0.0022917,-0.0022167,-0.0022655,-0.002434,-0.0027843,-0.0028739
56,M,False,0.00081342,0.0009928,0.00078659,0.00095325,0.0011605,0.0014908,0.00098025,0.0012286,0.0016493,0.0021034,0.0018722,0.0021099,0.0023632,0.0018789,0.0016986,0.0019581,0.0017322,0.0019275,0.001709,0.0016113,0.0024002,0.0021115,0.0010959,0.0014993,0.0017064,0.00082073,0.00031922,-0.00030268,-0.00065582,-0.00063417,-0.00014195,-0.00028399,-0.00026959,-0.0002376,-0.0008018,-0.00065779,-0.0013414,-0.0014753,-0.0012842,-0.0012993,-0.0012975,-0.0022917,-0.0022167,-0.0022655,-0.002434,-0.0027843,-0.0028739,-0.0030067,-0.0026655,-0.0031295,-0.0036212,-0.0037767,-0.0037094,-0.0030731,-0.0026788,-0.0031772,-0.0034954,-0.0033839,-0.0033109,-0.0036003
57,M,False,-0.01051,-0.0095444,-0.00926,-0.0091223,-0.0082481,-0.0082799,-0.008119,-0.0083963,-0.0083495,-0.0082386,-0.0073843,-0.008385,-0.0090016,-0.0094164,-0.0097167,-0.010722,-0.01011,-0.010528,-0.010089,-0.010569,-0.011113,-0.012219,-0.012734,-0.013289,-0.013481,-0.013266,-0.012584,-0.012972,-0.012237,-0.011583,-0.011045,-0.010907,-0.010924,-0.010088,-0.010018,-0.010317,-0.0094085,-0.0094015,-0.0098731,-0.0098997,-0.0098708,-0.0095025,-0.009731,-0.0094157,-0.0094297,-0.0094817,-0.009397,-0.0096936,-0.009095,-0.010173,-0.011267,-0.011055,-0.011938,-0.012424,-0.01197,-0.0115,-0.010906,-0.01024,-0.010097,-0.0095023
58,M,True,0.0050027,0.0052284,0.005319,0.0053401,0.0059279,0.0063194,0.006478,0.0062062,0.0061058,0.0057956,0.005315,0.0054042,0.0051442,0.0048446,0.0044913,0.0047378,0.0047112,0.004748,0.0047486,0.0046135,0.0046786,0.0050004,0.004976,0.0055208,0.0055391,0.0051282,0.005917,0.0066448,0.0064343,0.006998,0.0065736,0.0069888,0.0068745,0.006957,0.0070861,0.007143,0.007098,0.0065645,0.0068731,0.0070378,0.0070458,0.006902,0.006895,0.0069857,0.0066634,0.0071149,0.0064599,0.0060578,0.0061114,0.0055501,0.0058724,0.0060406,0.0055642,0.0051552,0.0054274,0.0049466,0.0048481,0.004931,0.0052625,0.005452
59,M,False,0.0048481,0.004931,0.0052625,0.005452,0.0051662,0.0055496,0.0054049,0.0054298,0.0054662,0.0059281,0.0059151,0.0058469,0.006489,0.006917,0.0073943,0.0077385,0.0073983,0.0073191,0.007294,0.0066945,0.0063488,0.0060202,0.0060115,0.0055587,0.0063117,0.0057664,0.0059174,0.0057818,0.0054748,0.005768,0.0056059,0.005552,0.0057753,0.00601,0.0061238,0.0061172,0.0066991,0.0067699,0.0069606,0.0071243,0.0072241,0.0074908,0.0073403,0.007733,0.0077594,0.0073065,0.0075605,0.0078132,0.0073713,0.0069736,0.0073995,0.0077074,0.0077422,0.0081609,0.0083516,0.0083872,0.0085937,0.0083954,0.0081967,0.0080516
60,M,True,0.0074503,0.029232,0.0059643,0.0015544,0.0024171,0.0050974,0.006895,0.010017,0.0098178,0.010819,0.010808,0.0099401,0.012233,0.01097,0.0134,0.012774,0.012684,0.012847,0.013691,0.014855,0.014226,0.014893,0.013808,0.011439,0.013548,0.014744,0.013423,0.014235,0.016809,0.015639,0.015596,0.015192,0.018402,0.015779,0.018202,0.017437,0.015226,0.017344,0.017046,0.016989,0.017,0.017767,0.016134,0.016999,0.016119,0.013069,0.013845,0.015206,0.015275,0.014572,0.01617,0.015542,0.017393,0.016495,0.016787,0.022242,0.017037,0.016875,0.016388,0.015671
61,M,False,0.018528,0.017641,0.017115,0.018319,0.018399,0.017026,0.0183,0.015862,0.017614,0.017385,0.017653,0.016603,0.018803,0.01867,0.019285,0.019382,0.017994,0.017293,0.015535,0.016732,0.014495,0.015253,0.013617,0.013387,0.014514,0.01716,0.013565,0.011974,0.0096383,0.0098593,0.013734,0.014763,0.013979,0.011324,0.014695,0.016013,0.015932,0.016395,0.015333,0.014607,0.016892,0.017473,0.017581,0.016433,0.017105,0.017335,0.013724,0.018728,0.011808,0.017303,0.017506,0.0085731,0.012861,0.012841,0.013726,0.010705,0.01777,0.01181,0.012409,0.011318
62,M,False,0.0097703,0.0089129,0.0096197,0.0094931,0.0097488,0.0097549,0.0099431,0.010179,0.010846,0.010928,0.010867,0.010918,0.010611,0.010982,0.01112,0.011499,0.011663,0.011449,0.01135,0.011289,0.011688,0.011524,0.011239,0.010661,0.011187,0.010902,0.010752,0.011043,0.010738,0.010505,0.010781,0.01085,0.010948,0.010748,0.011353,0.010672,0.011186,0.011353,0.011103,0.010891,0.011094,0.010995,0.011517,0.011639,0.011756,0.011979,0.011689,0.011485,0.011051,0.0113,0.010962,0.010388,0.01022,0.0096799,0.0095599,0.0095751,0.008895,0.0095869,0.0090926,0.0093044
63,M,False,0.00032333,-0.0016494,-0.00025506,-0.00056654,-0.0014339,-0.00056895,0.00017232,0.00081296,0.0010224,0.0018579,0.0029779,0.00098438,0.0014787,0.00056171,0.0035027,0.000503,0.0018147,0.00205,0.0035757,0.0020663,0.002158,0.0030516,0.0034499,0.0042163,0.0016469,0.0033355,0.0025235,-0.0012714,0.0027926,0.0035934,0.0020922,0.0037665,0.0028762,0.0029989,0.00099944,0.0029421,0.0037663,0.00031311,0.0039202,0.0029183,0.0039868,0.0031258,0.0026338,0.0029098,0.0026954,0.0043833,0.0047755,0.0035357,0.0048099,0.004696,0.0027583,0.0055539,0.0051247,0.0055456,0.005321,0.0057194,0.0059223,0.0057835,0.0059285,0.0068787
64,M,False,0.014738,0.014503,0.014037,0.013667,0.013235,0.013131,0.013411,0.012868,0.012796,0.01345,0.012806,0.013542,0.013444,0.01343,0.013957,0.014092,0.015011,0.016429,0.017499,0.016613,0.017507,0.017392,0.018613,0.019253,0.01903,0.020743,0.021904,0.023183,0.023532,0.022359,0.023484,0.023621,0.018178,0.017318,0.016682,0.016424,0.016275,0.015782,0.014555,0.013734,0.012969,0.013179,0.011067,0.0084673,0.007892,0.0090064,0.0079442,0.0083205,0.0074731,0.0076246,0.0068184,0.0065915,0.0054819,0.0056071,0.0060254,0.0059945,0.0058577,0.0070345,0.0056333,0.005236
65,M,False,0.0023582,0.0024307,0.0026806,0.0021318,0.0020489,0.0024711,0.0031081,0.0022894,0.0028982,0.002767,0.0029364,0.0026297,0.0037465,0.0029592,0.0028467,0.0029889,0.0036327,0.0034302,0.0025661,0.002737,0.0027242,0.0024108,0.0019021,0.0014174,0.0010688,0.001384,0.0012632,0.00071343,0.0011748,0.00037188,8.5919e-05,-9.793e-05,-0.00018362,0.0002281,-5.3056e-06,-0.00077337,-0.00021952,-0.00061816,0.00090623,-0.0006171,0.00088923,0.0008639,7.8469e-05,0.00048977,-0.00023439,0.00028987,0.00097931,0.00036814,0.00073507,0.0010019,0.00089916,0.00034616,-0.00049595,-0.00052762,-0.00088935,-0.0010504,-0.0012673,-0.0011189,-0.00056195,-0.00092702
66,M,True,-0.0017884,-0.0010882,-0.0012102,-0.00069062,-0.00093327,-0.00064868,0.00033684,0.00073651,0.00073555,0.0017241,0.0023864,0.0026378,0.0014257,0.0013496,0.0021775,0.0022814,0.0025164,0.0033431,0.0036355,0.0043961,0.0064078,0.0065724,0.0071835,0.0075418,0.0080063,0.0086335,0.0096679,0.01076,0.01123,0.011835,0.012812,0.012996,0.012959,0.012735,0.013199,0.013111,0.013931,0.014406,0.015463,0.016319,0.01629,0.016869,0.017384,0.017423,0.017354,0.01667,0.016635,0.016494,0.017194,0.01749,0.017742,0.018431,0.018812,0.020087,0.020965,0.021527,0.021608,0.022031,0.022312,0.020846
67,M,True,0.032541,0.033748,0.033472,0.033318,0.03402,0.033765,0.032771,0.032617,0.033049,0.032629,0.032025,0.03192,0.032392,0.03305,0.033012,0.031741,0.032051,0.031593,0.031323,0.032092,0.033071,0.034362,0.035302,0.037455,0.036877,0.037091,0.035848,0.036103,0.036065,0.036372,0.035884,0.035369,0.035655,0.036091,0.035415,0.035783,0.035482,0.036541,0.03508,0.034862,0.033531,0.034829,0.033802,0.032883,0.032539,0.032308,0.033094,0.032177,0.032911,0.033512,0.032631,0.033139,0.033153,0.032849,0.032456,0.032875,0.032068,0.031608,0.032461,0.03174
68,M,False,0.017381,0.017725,0.018196,0.018252,0.018289,0.018335,0.018767,0.019267,0.019509,0.019972,0.020501,0.02065,0.020501,0.020554,0.020105,0.02065,0.021392,0.021206,0.021838,0.021678,0.022535,0.022287,0.022538,0.022519,0.022433,0.022307,0.021899,0.022543,0.022785,0.022771,0.02306,0.023188,0.023099,0.023128,0.023844,0.02427,0.024064,0.024239,0.024553,0.02531,0.025086,0.025427,0.025146,0.024617,0.024773,0.02574,0.025886,0.025626,0.024994,0.024799,0.024841,0.025187,0.025628,0.026074,0.025183,0.025244,0.025014,0.024683,0.024579,0.024657
69,M,True,0.032631,0.033139,0.033153,0.032849,0.032456,0.032875,0.032068,0.031608,0.032461,0.03174,0.031198,0.031289,0.031293,0.032391,0.03189,0.033069,0.032789,0.032898,0.033097,0.033846,0.033061,0.03367,0.032967,0.034345,0.032702,0.033465,0.034963,0.035781,0.035143,0.035747,0.035129,0.034646,0.033915,0.032822,0.032194,0.032041,0.031508,0.032591,0.031502,0.034302,0.034883,0.03621,0.03737,0.037175,0.036674,0.036934,0.037584,0.037567,0.037003,0.03643,0.037493,0.037628,0.03593,0.036882,0.036509,0.036701,0.033881,0.033293,0.03452,0.032412
70,M,False,0.031239,0.03353,0.034282,0.03378,0.034426,0.034484,0.033936,0.034301,0.032293,0.033209,0.032577,0.032024,0.031674,0.030529,0.030513,0.030248,0.028857,0.028919,0.028576,0.028261,0.029798,0.02997,0.030983,0.031335,0.033957,0.035127,0.035356,0.0367,0.035854,0.035698,0.034728,0.035834,0.03616,0.035846,0.035868,0.035371,0.034814,0.0345,0.03395,0.032985,0.032925,0.033429,0.032674,0.033036,0.032788,0.032839,0.032741,0.03197,0.032185,0.03212,0.033137,0.032598,0.03448,0.034213,0.035077,0.034026,0.034796,0.034209,0.033478,0.033374
71,M,True,0.019357,0.019339,0.019025,0.018728,0.018605,0.018486,0.018432,0.01835,0.018537,0.018144,0.018258,0.018655,0.018275,0.018215,0.018375,0.018361,0.018746,0.018459,0.018497,0.018175,0.018151,0.018444,0.018278,0.018483,0.018458,0.018174,0.017975,0.018269,0.017512,0.017424,0.017574,0.017483,0.017236,0.017089,0.017169,0.01731,0.017288,0.017091,0.016772,0.016679,0.017019,0.01697,0.016922,0.01649,0.01696,0.017253,0.017096,0.017188,0.017226,0.016898,0.016822,0.016537,0.016859,0.017162,0.016748,0.016724,0.016796,0.016618,0.016366,0.016409
72,M,False,0.017188,0.017226,0.016898,0.016822,0.016537,0.016859,0.017162,0.016748,0.016724,0.016796,0.016618,0.016366,0.016409,0.01622,0.016038,0.015662,0.015856,0.015285,0.015089,0.01491,0.014839,0.014741,0.014918,0.014699,0.014306,0.014452,0.014625,0.014985,0.014894,0.015452,0.015311,0.015436,0.015486,0.015837,0.015543,0.015458,0.015603,0.015448,0.015388,0.015683,0.015649,0.015449,0.015447,0.015502,0.015378,0.01529,0.015526,0.015096,0.015618,0.015462,0.015448,0.015692,0.015365,0.015131,0.015592,0.015973,0.016036,0.016209,0.015965,0.01633
