,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60
621,C,True,35.578,35.073,35.159,34.933,34.698,34.442,34.264,34.528,34.509,35.394,35.173,35.236,35.759,35.303,34.722,34.824,34.577,34.396,34.357,34.629,34.818,34.436,34.525,35.004,35.013,34.791,35.514,35.149,35.088,35.069,35.095,35.639,36.589,36.555,36.816,37.331,37.477,37.486,37.807,37.508,37.72,37.66,37.904,38.219,37.758,37.76,38.616,37.552,37.684,38.232,37.727,37.802,37.712,37.937,38.278,38.524,38.175,37.889,38.115,38.408
622,C,False,83.812,83.861,85.029,84.745,83.531,83.893,84.324,82.941,83.471,83.354,83.171,82.586,83.225,83.71,84.732,83.873,83.927,83.996,83.642,82.742,81.964,82.458,80.923,80.62,79.946,79.237,78.745,79.145,78.241,78.44,77.712,77.306,75.423,76.044,77.036,78.036,79.41,80.811,80.534,82.014,82.677,82.723,82.508,83.981,83.308,82.598,83.427,81.995,81.561,81.065,80.227,79.807,78.468,78.016,77.847,79.037,78.228,78.959,79.489,78.431
623,C,True,54.092,53.216,52.994,52.545,52.564,52.218,52.174,51.887,52.031,51.914,52.164,52.239,53.013,54.161,54.238,55.086,54.949,56.003,55.011,55.523,55.146,55.668,55.595,55.974,55.981,55.451,56.287,56.381,55.823,55.55,55.527,55.462,55.096,55.077,55.357,55.073,55.532,55.249,55.713,54.934,54.713,54.514,53.57,53.237,53.622,52.772,52.166,51.922,51.303,50.607,50.238,50.02,49.306,48.558,47.848,47.422,47.393,47.049,47.297,47.335
624,C,False,34.597,34.639,33.938,34.165,33.758,33.802,33.194,33.236,33.827,33.384,33.793,33.638,33.298,33.48,34.149,33.928,33.725,34.337,34.408,34.734,34.139,34.244,34.771,34.2,34.086,33.728,33.723,34.457,34.049,34.226,33.837,33.745,33.815,33.489,33.22,33.268,32.834,34.041,33.685,33.133,32.93,33.468,33.613,33.144,33.317,33.245,33.646,33.358,34.138,33.83,34.045,34.155,35.038,35.097,35.171,35.142,35.303,35.071,35.179,35.495
625,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.13,0.0,0.0,0.0,8.9606,13.497,24.284,24.856,23.927,24.707,23.258,24.229,24.655,25.312,31.517,35.311,31.891,33.308,33.469,34.062,35.567,35.84,35.721,34.622,35.454,33.132,32.266,33.516,34.123,33.047,33.081,33.037,32.726,33.813,34.087,33.157,32.712,33.954,33.869,34.327,32.906,32.641,33.004,32.446,33.1,33.59,33.791,33.381
626,C,False,61.626,60.039,59.197,58.103,58.352,58.929,59.512,60.097,60.558,61.174,61.351,63.459,63.217,62.753,62.788,62.827,62.856,63.011,63.682,63.871,62.438,62.024,62.985,61.793,61.349,61.241,61.155,61.567,61.725,62.133,62.03,62.177,61.983,61.783,61.516,61.931,62.704,63.126,63.717,63.867,63.377,63.323,63.432,63.309,63.034,62.17,61.099,60.805,60.726,60.818,60.711,59.731,59.658,59.843,58.614,58.352,58.103,58.255,57.325,57.829
627,C,False,43.495,42.786,43.772,44.02,43.82,44.614,43.937,43.72,42.982,43.495,43.212,43.113,43.541,43.87,43.62,42.176,43.635,43.397,44.634,44.414,43.043,43.333,44.562,42.908,43.937,42.941,40.568,41.579,41.751,42.676,41.681,41.31,40.936,40.609,40.337,39.938,39.461,39.938,40.087,40.662,42.036,41.386,41.166,41.933,41.601,42.549,42.362,42.827,41.996,42.336,41.066,41.624,40.234,41.173,40.647,39.06,40.339,39.667,38.953,40.591
628,C,False,60.268,61.655,61.31,61.311,61.779,62.886,61.943,63.026,62.876,63.924,62.653,62.967,62.998,63.155,63.7,63.093,63.319,63.155,62.932,62.574,62.068,62.198,62.202,61.587,61.799,61.413,61.516,62.611,61.847,61.773,62.414,61.443,61.384,62.005,61.97,62.187,61.671,61.617,60.919,59.823,58.671,58.523,58.397,57.458,56.833,56.786,56.147,55.637,54.91,53.976,53.749,53.436,53.175,53.525,53.599,52.653,53.013,53.662,53.04,54.317
629,C,False,35.578,35.073,35.159,34.933,34.698,34.442,34.264,34.528,34.509,35.394,35.173,35.236,35.759,35.303,34.722,34.824,34.577,34.396,34.357,34.629,34.818,34.436,34.525,35.004,35.013,34.791,35.514,35.149,35.088,35.069,35.095,35.639,36.589,36.555,36.816,37.331,37.477,37.486,37.807,37.508,37.72,37.66,37.904,38.219,37.758,37.76,38.616,37.552,37.684,38.232,37.727,37.802,37.712,37.937,38.278,38.524,38.175,37.889,38.115,38.408
630,C,False,37.266,36.986,36.706,36.55,36.649,36.617,36.246,36.171,36.277,36.959,37.125,36.694,36.803,37.078,37.175,37.634,37.435,37.323,37.328,37.092,37.474,37.57,37.637,36.783,36.568,37.147,37.429,37.285,36.96,36.628,36.197,36.065,36.272,35.832,35.59,35.603,36.297,36.004,35.546,35.227,34.893,34.863,34.936,34.715,34.467,33.723,33.515,33.673,33.455,33.287,33.909,33.33,33.868,35.001,34.961,35.245,35.593,36.335,37.101,38.942
631,C,False,71.74,71.211,71.213,71.046,71.693,70.796,70.831,71.098,70.735,70.343,69.947,70.589,70.429,70.654,69.873,70.783,70.125,69.49,69.405,69.006,69.056,68.125,68.633,68.034,67.642,67.418,67.72,68.414,68.614,67.969,68.129,68.745,69.23,69.707,70.718,70.949,71.749,71.392,71.975,72.035,71.045,71.188,70.847,70.411,69.235,68.77,68.331,68.033,67.838,67.664,67.419,66.926,67.487,67.925,67.37,67.802,67.684,67.783,67.416,67.012
632,C,False,39.969,41.162,40.85,41.191,40.879,41.621,42.022,42.067,41.667,41.642,42.187,41.922,42.804,41.955,41.548,41.832,40.358,41.835,41.184,41.944,41.422,42.37,44.022,43.101,42.211,43.968,43.671,43.099,44.609,44.1,44.283,44.325,44.849,45.498,43.973,44.013,43.886,44.019,44.931,45.148,45.191,45.223,46.247,48.167,49.875,50.124,50.473,50.066,51.249,51.089,50.819,49.352,48.561,48.786,49.908,50.104,48.544,47.299,47.418,47.011
633,C,False,68.923,68.398,68.747,69.299,70.126,70.286,71.043,71.479,72.35,72.045,72.587,72.946,73.129,73.232,72.876,72.476,72.365,72.083,72.13,71.886,71.611,71.51,70.886,70.539,70.493,69.818,69.114,68.997,69.26,68.742,68.537,69.007,68.848,68.636,68.949,68.313,68.391,68.882,68.772,68.61,68.505,68.568,68.347,69.122,69.183,68.734,68.936,68.97,68.96,68.688,68.559,67.934,67.649,67.15,66.303,65.957,64.885,64.793,64.483,64.163
634,C,False,45.307,45.217,44.7,44.616,44.457,44.368,44.614,44.058,44.52,44.636,44.389,44.727,44.681,44.439,44.791,45.003,44.851,44.426,44.496,44.401,44.361,44.469,44.555,44.427,44.594,44.682,45.06,44.715,44.76,45.152,45.078,45.071,44.978,45.095,45.037,45.201,45.478,45.663,45.824,46.512,46.417,46.484,47.187,47.096,47.628,47.604,47.655,47.548,47.824,47.473,47.728,47.539,47.382,47.119,47.177,46.693,46.718,46.912,46.547,46.165
635,C,False,27.43,27.922,29.676,28.309,28.398,28.884,30.382,29.198,30.561,29.7,29.573,29.115,29.472,30.511,30.106,29.712,29.187,29.597,29.451,29.293,29.41,30.132,30.689,29.905,31.199,29.637,29.45,29.44,29.301,29.387,29.5,28.915,29.358,30.641,30.703,29.822,29.966,31.121,31.324,30.5,29.979,30.006,29.802,30.772,29.727,29.69,29.299,29.316,31.497,29.641,29.399,29.162,29.647,29.864,29.706,30.117,29.904,29.652,30.516,30.741
636,C,False,46.324,47.195,45.532,47.926,46.251,46.006,45.933,46.335,45.534,43.077,45.266,45.94,46.555,45.863,43.79,45.721,46.17,46.741,46.79,47.118,46.219,46.324,45.861,49.732,47.529,48.998,49.166,50.473,54.299,57.066,55.505,58.141,58.09,57.24,54.408,51.888,48.282,46.681,46.107,45.606,46.049,45.917,45.876,45.681,45.865,44.929,44.937,49.158,49.404,48.758,47.392,45.117,45.587,44.888,46.662,47.185,48.979,48.98,49.121,51.799
637,C,False,31.219,29.784,30.779,32.239,29.506,29.905,29.688,29.099,30.888,30.422,30.967,29.816,29.752,30.914,30.229,28.711,29.214,30.423,29.918,29.995,30.233,30.545,31.919,30.977,32.414,30.938,31.121,31.797,31.661,32.046,32.346,31.839,31.57,32.224,31.137,30.802,30.889,31.185,31.26,30.573,30.316,29.905,30.237,31.085,31.208,31.071,31.133,31.055,30.564,30.396,30.417,31.164,30.173,29.851,30.579,30.657,31.087,31.393,32.619,32.359
638,C,False,43.342,43.258,43.288,43.124,43.097,42.855,42.977,43.047,42.778,43.079,43.256,43.325,43.162,43.234,43.019,42.897,43.286,43.503,43.515,43.633,44.224,43.734,44.303,44.116,44.421,44.402,44.709,44.884,44.955,44.961,45.002,44.734,43.953,43.754,43.672,43.426,43.096,42.791,42.981,42.641,42.202,42.071,42.216,42.33,42.752,42.419,42.534,42.53,43.186,43.518,43.847,44.367,44.653,44.938,45.118,45.28,45.551,45.684,45.862,46.079
639,C,False,33.441,33.588,33.521,33.227,33.028,32.378,32.582,32.262,31.483,31.613,31.667,31.868,31.398,31.367,30.966,31.093,31.505,31.442,31.88,32.1,32.303,32.887,33.377,33.212,33.402,33.373,32.805,32.687,32.674,32.066,31.963,31.517,31.345,31.137,31.359,31.036,30.946,31.351,31.315,30.959,31.261,31.698,31.396,31.883,31.245,31.884,31.877,31.896,32.022,31.789,31.746,31.789,31.707,31.689,31.769,31.943,32.105,32.137,32.496,32.646
640,C,False,51.718,51.67,51.463,51.397,50.707,50.738,50.188,49.969,49.456,49.178,49.292,49.535,49.055,48.707,48.354,48.532,48.807,49.997,50.977,51.601,51.613,52.776,53.114,53.561,54.084,54.514,55.012,55.125,55.169,55.313,55.658,55.129,54.729,54.21,54.305,54.455,54.279,53.812,53.575,53.154,52.48,52.274,52.281,52.233,51.966,52.011,51.999,52.166,52.066,52.424,52.213,52.449,52.504,52.894,52.54,52.826,52.694,52.86,52.797,53.015
641,C,False,52.161,51.504,51.439,50.366,49.358,48.679,48.465,47.957,47.87,48.041,47.876,48.038,48.232,48.77,48.914,49.42,49.928,50.564,50.291,50.273,50.485,50.791,50.949,51.173,50.488,50.441,50.358,49.967,49.979,49.264,49.175,49.233,49.049,48.761,48.493,48.243,47.738,47.768,47.628,47.262,47.155,47.595,47.877,47.97,48.186,47.833,47.762,47.582,47.706,47.302,46.996,47.225,47.014,46.763,46.136,45.161,44.585,44.208,44.258,43.644
642,C,False,62.98,61.21,60.614,60.275,59.358,58.285,57.938,57.199,56.757,55.593,55.943,56.356,57.004,57.776,58.164,57.486,58.614,58.334,58.628,58.788,58.936,59.028,59.733,60.19,59.804,59.969,59.658,59.967,60.695,60.929,60.438,60.652,60.54,61.26,60.418,61.213,59.953,59.486,59.821,60.505,61.13,61.225,60.218,60.432,60.843,61.211,61.632,60.124,61.738,62.314,62.781,61.032,59.5,60.526,60.59,59.886,58.995,59.141,58.479,57.168
643,C,False,54.773,54.149,53.847,53.863,53.699,53.87,53.615,53.794,53.907,53.878,54.196,53.837,53.72,53.966,53.937,53.518,53.31,53.711,53.8,53.929,54.16,54.527,54.836,55.434,55.769,55.816,56.267,56.931,57.423,57.51,57.703,58.218,58.383,58.286,58.229,58.306,58.329,58.318,57.928,57.407,56.827,56.302,55.821,55.521,55.347,54.888,54.52,55.066,55.34,55.84,56.272,56.498,57.032,57.639,57.959,57.863,58.271,58.724,58.82,59.003
644,C,False,57.415,57.628,58.552,59.019,57.978,57.879,57.241,57.194,57.853,56.805,57.392,57.462,56.407,55.9,54.476,54.57,54.15,53.967,53.093,51.587,50.451,49.235,50.305,50.211,49.934,50.431,50.429,50.648,50.351,50.668,50.92,49.647,49.755,51.222,52.245,52.508,52.818,53.542,53.755,54.366,53.783,54.286,54.377,55.073,55.141,54.435,54.247,54.503,53.804,53.693,53.799,53.368,53.131,52.98,52.806,52.19,51.424,51.596,51.36,50.675
645,C,False,70.378,71.438,71.338,72.555,74.188,74.991,75.991,76.506,76.093,76.798,74.724,74.812,74.537,77.025,73.615,74.752,74.411,73.297,73.106,71.632,71.821,70.923,72.67,72.871,73.007,75.807,75.54,76.092,78.495,79.101,81.109,81.851,83.566,81.868,83.018,82.329,82.517,80.685,81.456,78.775,80.29,80.311,78.769,77.476,77.369,76.268,78.737,78.768,76.857,78.047,77.227,76.445,79.307,77.27,78.488,78.074,77.153,79.187,78.305,78.382
646,C,False,54.092,53.216,52.994,52.545,52.564,52.218,52.174,51.887,52.031,51.914,52.164,52.239,53.013,54.161,54.238,55.086,54.949,56.003,55.011,55.523,55.146,55.668,55.595,55.974,55.981,55.451,56.287,56.381,55.823,55.55,55.527,55.462,55.096,55.077,55.357,55.073,55.532,55.249,55.713,54.934,54.713,54.514,53.57,53.237,53.622,52.772,52.166,51.922,51.303,50.607,50.238,50.02,49.306,48.558,47.848,47.422,47.393,47.049,47.297,47.335
647,C,False,41.071,40.783,41.546,41.873,42.012,42.07,42.213,41.841,41.863,41.698,42.02,41.959,41.716,41.734,41.808,41.849,41.811,42.183,41.918,41.924,41.818,41.699,41.556,41.309,41.29,41.0,40.409,39.95,39.55,39.159,39.113,38.777,38.332,38.167,38.294,38.381,38.832,38.664,38.794,38.817,39.037,39.43,39.79,39.986,40.379,40.877,41.632,42.11,42.219,42.597,42.512,42.883,42.788,43.145,42.897,43.299,43.04,43.018,43.088,42.715
648,C,False,55.079,54.754,54.616,53.947,53.654,53.377,53.404,52.74,52.475,52.479,52.532,53.003,53.096,53.413,53.352,54.174,55.05,54.88,54.578,55.163,55.44,55.685,55.851,56.184,56.105,56.677,56.916,57.184,56.752,56.239,56.136,55.462,55.002,55.128,54.54,54.262,53.849,53.632,53.435,53.333,53.236,53.096,52.867,52.732,52.774,52.364,52.326,52.447,52.428,52.246,52.377,52.51,52.013,52.413,52.375,52.547,52.844,53.375,53.573,53.208
649,C,False,61.55,60.511,59.714,58.905,58.92,58.693,58.267,56.661,55.718,55.587,56.555,57.57,58.444,59.607,60.881,61.759,62.047,63.214,63.093,63.106,62.735,62.058,61.218,60.312,59.398,59.25,58.002,58.114,57.248,57.616,57.806,57.371,57.207,57.409,58.172,58.79,58.997,59.261,60.101,61.21,62.355,62.693,62.475,62.649,62.544,62.735,62.809,62.237,62.055,61.668,61.576,61.067,61.51,60.302,59.756,58.961,59.595,59.603,58.792,57.832
650,C,False,59.674,58.979,58.705,58.661,59.316,58.862,59.71,59.422,59.798,59.5,60.238,60.567,61.787,61.253,61.678,62.815,63.672,65.12,65.109,65.649,65.624,65.997,65.955,65.959,66.087,66.47,66.902,67.317,67.828,67.645,68.581,70.169,70.225,70.431,72.13,73.269,74.055,75.824,76.288,76.573,77.765,77.547,79.479,78.518,80.345,80.403,79.285,78.554,78.706,76.624,76.051,73.753,73.132,72.575,71.688,71.233,70.594,69.956,70.547,70.552
651,C,False,50.669,50.259,50.124,50.294,50.177,49.973,50.648,50.546,50.949,51.106,51.022,50.896,51.346,51.274,51.386,51.325,51.826,51.686,52.043,52.326,52.34,52.379,52.566,53.183,53.273,53.667,54.067,54.15,54.876,55.308,55.951,56.093,56.633,56.429,56.712,57.004,57.755,57.828,57.898,58.255,58.395,58.588,58.496,58.166,57.648,56.986,56.647,55.663,55.456,55.023,54.743,54.547,54.726,54.466,54.366,54.419,54.319,54.784,55.118,55.287
652,C,False,40.155,39.787,39.829,38.797,38.217,37.794,37.177,37.244,37.22,36.582,36.253,36.153,36.12,36.159,36.498,36.509,36.896,37.342,37.807,38.341,38.741,39.115,39.544,39.607,40.015,40.089,40.567,40.633,40.703,40.782,40.745,40.435,40.664,40.597,40.363,40.856,40.878,40.592,40.682,40.638,40.874,41.129,41.277,41.186,41.23,41.159,41.186,41.054,40.738,40.622,39.868,39.599,39.398,39.068,38.579,38.496,37.904,37.486,37.173,37.089
653,B,True,91.724,91.516,91.562,94.449,94.972,92.537,95.338,97.036,98.339,96.935,95.278,96.592,95.175,94.619,95.4,102.23,101.52,100.07,96.607,95.449,92.571,90.78,91.031,90.04,86.498,86.973,85.91,89.787,88.34,90.835,95.504,94.544,93.122,96.65,96.87,98.582,97.194,92.406,95.255,89.267,92.579,90.567,91.294,91.07,89.613,87.305,86.124,81.689,80.901,82.66,84.548,82.181,81.629,81.936,79.681,76.868,80.231,80.096,83.887,81.028
654,B,False,74.676,74.16,73.97,73.109,72.63,73.181,72.425,72.774,72.612,72.226,71.881,72.456,72.515,71.074,71.311,71.85,71.411,70.964,71.185,71.316,71.812,71.27,71.106,71.683,71.036,70.654,71.205,70.806,70.594,69.586,69.128,69.26,68.779,69.742,69.441,70.196,70.548,69.845,70.386,70.49,70.591,70.162,70.201,69.271,69.268,68.967,68.604,69.416,70.145,70.998,71.308,72.682,72.608,72.348,73.93,74.751,75.806,75.069,73.677,74.091
655,B,False,67.508,68.621,68.689,65.388,64.199,67.458,66.588,63.68,62.652,61.087,59.085,57.956,57.092,59.383,59.057,59.773,61.173,62.491,62.791,66.265,66.327,67.332,67.959,67.539,66.539,66.033,67.425,65.315,63.31,63.755,62.184,61.879,59.41,61.34,60.284,62.848,63.461,64.603,64.4,64.934,65.962,65.44,64.449,65.586,63.913,63.511,64.3,63.709,63.489,65.517,64.526,64.631,63.633,61.955,61.721,62.162,62.133,62.401,62.611,63.251
656,B,False,30.938,31.21,31.29,31.42,31.068,30.624,29.811,29.596,29.423,30.02,30.29,30.143,29.908,29.924,29.87,29.799,29.368,28.983,28.676,28.551,28.546,28.187,27.789,28.16,27.556,27.761,26.718,27.757,27.633,28.354,27.81,27.748,27.642,28.795,27.579,28.805,28.521,28.706,29.049,28.677,28.719,28.195,27.806,28.639,29.035,28.438,28.238,27.69,27.926,28.369,27.69,28.123,28.386,28.748,28.459,27.816,29.146,29.474,29.317,29.398
657,B,True,0.0,0.0,0.0,0.0,0.0,9.2702,0.0,26.257,18.58,14.636,23.508,27.915,23.054,21.388,22.494,26.063,29.013,31.554,29.687,36.314,39.33,41.836,41.586,39.525,39.067,39.478,39.686,39.164,38.227,38.105,34.611,36.556,36.135,36.081,35.612,34.83,35.114,34.091,33.807,32.85,35.703,33.803,34.371,31.833,32.537,31.964,31.107,30.656,31.159,30.78,29.422,28.369,29.042,29.788,28.723,28.967,30.24,30.569,31.456,30.999
658,B,True,68.888,69.134,70.146,70.519,71.032,71.672,72.995,71.592,71.596,70.251,69.967,69.56,68.689,68.6,67.253,65.934,66.406,67.285,66.352,67.571,68.175,68.867,70.034,70.639,70.772,71.156,71.927,72.704,71.497,72.029,71.352,70.647,69.348,69.705,67.802,66.886,65.449,64.81,64.777,63.729,63.441,63.327,63.264,63.887,63.534,63.903,65.099,64.723,66.033,67.674,67.55,69.215,69.413,67.736,67.524,65.767,65.061,64.802,63.651,63.563
659,B,False,73.813,74.284,76.911,78.428,80.591,82.229,82.487,84.016,85.152,83.488,82.652,81.967,81.936,80.119,80.011,78.539,76.872,76.156,75.052,73.873,73.371,73.12,72.616,72.285,72.555,71.419,71.294,70.929,70.903,70.988,70.678,69.736,69.134,70.07,70.684,71.039,71.112,71.502,69.892,70.067,70.872,70.358,71.061,71.138,71.325,71.747,71.605,71.877,71.868,73.228,74.528,75.559,75.158,75.151,76.131,75.474,75.288,75.936,75.356,74.75
660,B,False,39.647,40.02,39.696,39.659,39.733,39.949,40.297,39.936,39.975,40.437,40.568,41.15,40.987,41.76,42.454,42.416,42.456,42.121,43.277,43.417,43.411,43.625,43.687,44.134,44.504,44.01,43.605,42.811,43.393,43.086,42.714,42.59,42.061,41.17,41.097,41.129,41.375,41.245,41.317,42.105,42.046,42.363,42.424,43.219,43.829,44.38,44.248,44.164,44.113,44.303,44.09,43.89,43.719,44.356,44.262,44.203,44.387,43.843,43.488,43.045
661,B,False,52.076,64.062,65.616,66.366,62.397,64.254,69.211,72.033,70.279,66.456,66.444,67.807,71.199,68.742,69.782,65.946,69.569,66.952,65.984,66.16,66.132,66.823,66.417,65.898,65.21,69.657,67.97,70.055,70.698,73.096,70.582,72.293,73.073,72.891,76.669,77.635,80.851,77.526,78.086,76.859,72.682,76.576,78.155,77.377,75.804,76.723,80.293,80.528,79.223,76.477,76.92,76.94,73.721,72.121,72.733,72.8,73.336,76.002,78.184,76.948
662,B,False,53.549,53.574,52.894,51.855,51.155,51.989,49.832,49.082,49.063,48.201,48.435,46.994,47.09,46.204,46.17,46.175,46.177,46.208,46.7,45.805,46.205,45.814,46.301,47.247,46.701,46.633,46.469,46.955,45.909,45.878,44.24,44.244,42.825,41.996,41.236,40.829,40.124,39.598,38.894,38.442,38.484,38.438,38.468,38.569,38.982,38.691,39.001,39.834,40.564,41.321,40.886,41.691,41.837,41.674,41.875,41.14,40.834,40.798,40.466,40.188
663,B,True,28.916,29.209,28.436,28.596,28.553,28.298,28.699,28.825,28.626,28.856,28.716,29.309,29.562,29.376,29.231,29.081,29.086,29.252,29.564,29.374,29.28,29.364,29.622,30.011,30.215,30.773,31.499,31.332,30.941,31.328,31.549,32.028,31.689,32.185,31.143,32.211,31.838,31.536,31.722,31.531,32.132,32.284,31.739,32.42,31.456,31.451,31.269,31.283,31.848,31.374,31.485,31.358,31.556,31.953,32.198,32.479,32.479,32.568,32.885,32.988
664,B,False,51.552,50.317,50.744,50.539,50.028,51.48,52.267,51.383,51.159,51.46,52.211,53.08,52.858,53.721,54.92,54.183,55.19,54.261,53.713,53.78,53.201,52.354,53.107,53.524,52.517,51.876,53.48,53.623,53.182,52.324,52.808,52.786,52.607,51.395,52.469,52.68,51.19,52.934,52.75,52.268,51.855,51.543,51.205,51.033,52.025,52.65,53.992,54.135,54.989,54.859,54.614,55.558,56.163,53.317,53.771,53.58,54.276,53.261,54.391,53.084
665,B,False,61.502,60.692,60.714,59.379,58.452,49.959,50.385,57.123,56.91,55.828,55.998,55.109,55.399,53.718,53.385,53.086,53.037,54.465,54.444,55.264,55.728,56.7,58.495,58.562,58.752,58.858,59.872,59.109,58.03,58.59,58.001,57.791,56.628,56.313,58.373,57.816,58.41,58.1,57.747,57.795,57.494,57.306,57.895,59.497,59.772,60.43,58.701,58.884,58.382,58.961,58.26,57.699,57.698,56.891,56.76,55.857,54.333,54.377,55.094,53.593
666,B,True,32.208,32.212,32.356,31.964,32.404,32.373,32.216,32.1,31.563,32.146,31.78,31.874,31.645,31.73,32.114,32.405,32.02,31.886,31.706,31.965,31.991,31.976,32.453,32.249,32.11,31.974,32.438,31.878,32.459,32.878,32.761,33.025,33.638,33.134,33.796,34.022,33.924,34.157,34.02,34.476,34.536,34.742,34.657,34.444,34.654,34.54,34.793,33.775,33.804,33.517,33.764,33.442,33.473,33.521,33.58,33.843,33.944,34.066,34.464,34.707
667,B,True,33.141,32.976,33.268,33.361,33.424,33.839,33.668,33.392,33.385,33.421,33.732,33.981,34.386,34.54,34.749,34.374,34.396,34.232,34.615,34.525,35.041,34.866,35.4,35.69,36.021,36.298,36.34,36.455,36.94,37.516,37.353,37.545,38.588,38.172,38.031,37.841,37.755,36.558,36.417,36.286,35.97,35.702,35.562,35.647,35.846,36.235,35.862,36.762,36.768,36.983,37.508,38.361,38.147,38.202,38.679,38.583,38.362,38.534,38.34,38.476
668,B,True,33.134,33.796,34.022,33.924,34.157,34.02,34.476,34.536,34.742,34.657,34.444,34.654,34.54,34.793,33.775,33.804,33.517,33.764,33.442,33.473,33.521,33.58,33.843,33.944,34.066,34.464,34.707,35.071,35.099,35.212,34.808,34.936,35.296,35.076,35.089,35.139,34.574,34.532,34.739,34.319,34.464,34.27,33.961,33.903,33.452,33.487,33.128,33.277,33.286,34.002,34.459,34.732,34.292,34.938,35.092,35.147,35.379,35.283,34.788,34.36
669,B,False,48.183,48.225,49.259,49.246,49.251,50.304,50.715,51.191,50.541,51.079,50.909,50.607,50.233,50.764,50.657,51.761,52.123,52.466,52.978,52.509,52.67,52.37,52.112,51.316,52.188,50.518,50.442,49.759,48.817,49.047,48.305,48.622,47.685,47.974,47.14,47.186,47.376,47.751,47.74,48.34,49.281,49.208,49.502,50.766,52.447,52.419,53.174,53.489,53.045,52.602,51.861,51.5,51.098,50.935,50.56,50.535,49.315,48.88,48.867,47.63
670,B,False,53.017,53.4,52.53,52.941,53.632,53.148,51.733,50.908,50.291,50.887,50.606,49.516,48.788,47.792,48.233,48.715,47.886,47.275,49.276,48.739,48.241,48.304,48.874,48.538,49.39,49.209,49.106,49.781,50.955,49.922,50.575,50.123,49.682,50.434,49.95,49.771,48.588,48.237,49.67,50.112,50.063,50.143,50.081,49.174,49.844,49.6,49.706,50.609,51.645,51.123,52.535,52.029,52.529,53.904,54.308,55.317,54.749,55.51,55.85,54.602
671,B,True,30.746,30.79,30.5,30.609,30.141,30.555,30.484,30.85,31.156,30.452,30.419,30.358,30.696,30.63,30.715,30.489,30.722,30.615,30.367,30.056,29.687,29.409,29.149,29.081,29.565,29.557,29.478,29.614,29.922,30.274,30.284,30.725,30.958,31.101,31.377,31.895,32.057,31.768,31.798,31.55,30.86,31.31,31.116,30.977,30.3,29.945,29.717,30.185,30.475,30.062,29.891,30.117,29.991,30.574,30.877,31.072,31.568,31.239,31.273,30.76
672,B,True,72.123,75.753,76.87,77.888,78.891,78.42,78.856,78.486,75.551,74.509,72.415,73.139,72.211,70.906,68.559,66.213,64.956,64.742,63.84,63.992,64.433,64.552,67.139,68.002,69.541,69.171,69.911,71.369,71.413,70.331,69.37,68.338,68.905,67.855,64.375,64.122,63.749,62.847,63.181,61.752,61.747,61.058,60.951,59.791,59.504,58.445,58.117,57.552,58.092,57.944,58.515,57.943,59.283,58.96,60.077,61.169,60.868,61.514,61.676,63.479
673,B,False,73.144,73.105,72.871,71.179,73.587,73.656,72.343,71.603,73.186,72.983,73.018,72.81,72.322,69.92,69.635,68.094,68.629,68.224,68.734,69.071,69.412,70.288,69.66,69.919,67.879,68.282,69.266,69.44,69.119,71.516,71.626,72.548,74.044,74.476,74.967,76.305,75.651,75.455,75.346,75.391,73.983,74.357,74.552,74.153,71.943,72.19,72.791,72.124,68.693,69.932,68.789,68.705,69.802,68.983,68.541,69.469,70.103,68.581,68.303,67.132
