,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30,MEANSHR_31,MEANSHR_32,MEANSHR_33,MEANSHR_34,MEANSHR_35,MEANSHR_36,MEANSHR_37,MEANSHR_38,MEANSHR_39,MEANSHR_40,MEANSHR_41,MEANSHR_42,MEANSHR_43,MEANSHR_44,MEANSHR_45,MEANSHR_46,MEANSHR_47,MEANSHR_48,MEANSHR_49,MEANSHR_50,MEANSHR_51,MEANSHR_52,MEANSHR_53,MEANSHR_54,MEANSHR_55,MEANSHR_56,MEANSHR_57,MEANSHR_58,MEANSHR_59,MEANSHR_60,MEANSHR_61,MEANSHR_62,MEANSHR_63,MEANSHR_64,MEANSHR_65,MEANSHR_66,MEANSHR_67,MEANSHR_68,MEANSHR_69,MEANSHR_70,MEANSHR_71,MEANSHR_72,MEANSHR_73,MEANSHR_74,MEANSHR_75,MEANSHR_76,MEANSHR_77,MEANSHR_78,MEANSHR_79,MEANSHR_80,MEANSHR_81,MEANSHR_82,MEANSHR_83,MEANSHR_84,MEANSHR_85,MEANSHR_86,MEANSHR_87,MEANSHR_88,MEANSHR_89,MEANSHR_90,MEANSHR_91,MEANSHR_92,MEANSHR_93,MEANSHR_94,MEANSHR_95,MEANSHR_96,MEANSHR_97,MEANSHR_98,MEANSHR_99,MEANSHR_100,MEANSHR_101,MEANSHR_102,MEANSHR_103,MEANSHR_104,MEANSHR_105,MEANSHR_106,MEANSHR_107,MEANSHR_108,MEANSHR_109,MEANSHR_110,MEANSHR_111,MEANSHR_112,MEANSHR_113,MEANSHR_114,MEANSHR_115,MEANSHR_116,MEANSHR_117,MEANSHR_118,MEANSHR_119
253,M,True,30.566,30.744,30.654,31.006,30.765,30.775,31.182,30.665,30.78,30.531,30.227,30.609,30.309,30.844,30.274,30.425,31.003,31.222,31.052,31.365,31.277,31.279,31.309,31.696,31.828,31.588,31.798,32.158,31.652,31.842,31.479,31.392,31.31,31.292,31.279,31.977,32.253,31.824,31.535,31.304,31.772,32.106,32.08,32.2,32.329,32.245,32.239,32.465,32.567,32.686,32.55,32.586,32.643,33.128,33.313,33.081,33.246,33.335,33.317,33.521,33.683,33.282,33.642,33.263,33.069,33.208,33.277,33.346,33.242,33.307,33.198,33.046,33.223,33.132,33.041,33.188,33.344,33.085,32.996,33.114,0.0,32.718,32.704,33.547,33.659,33.549,33.506,33.602,33.729,33.719,33.713,33.451,33.477,33.576,33.684,33.863,33.939,33.531,33.306,33.181,32.976,32.66,32.834,32.686,32.282,32.22,31.997,32.066,31.955,32.078,32.675,32.543,32.565,32.587,32.495,32.723,32.976,32.675,32.718
254,M,False,33.246,33.335,33.317,33.521,33.683,33.282,33.642,33.263,33.069,33.208,33.277,33.346,33.242,33.307,33.198,33.046,33.223,33.132,33.041,33.188,33.344,33.085,32.996,33.114,0.0,32.718,32.704,33.547,33.659,33.549,33.506,33.602,33.729,33.719,33.713,33.451,33.477,33.576,33.684,33.863,33.939,33.531,33.306,33.181,32.976,32.66,32.834,32.686,32.282,32.22,31.997,32.066,31.955,32.078,32.675,32.543,32.565,32.587,32.495,32.723,32.976,32.675,32.718,32.693,0.0,32.521,32.31,32.204,32.172,32.348,32.575,32.676,32.367,32.365,32.271,32.146,32.171,32.454,32.291,32.296,32.145,32.295,32.163,32.099,31.939,32.287,32.466,31.847,32.25,32.401,32.569,32.517,32.469,32.525,32.483,32.569,32.166,32.172,32.182,31.991,31.909,32.276,31.911,31.984,31.671,31.92,31.91,32.074,32.172,32.36,32.556,32.74,32.627,32.69,32.641,32.631,33.141,33.127,33.073
255,M,False,23.558,23.545,23.57,23.562,23.513,23.621,23.774,23.576,23.407,23.335,23.368,23.164,23.245,23.255,22.966,23.021,23.002,22.792,22.681,22.468,22.399,22.32,22.36,22.188,22.276,22.333,22.361,22.313,22.583,22.661,22.991,23.125,23.38,23.39,23.265,23.593,23.541,23.668,23.719,23.801,23.669,23.652,23.428,23.251,23.099,22.789,22.794,22.818,22.868,22.424,22.189,22.08,22.224,22.147,21.986,22.169,22.227,22.46,22.122,21.905,22.19,22.335,22.259,22.402,22.554,22.54,22.581,22.795,22.747,22.882,23.148,23.132,22.912,22.833,22.863,22.975,22.871,22.602,22.6,22.357,22.121,21.854,21.7,21.316,21.47,21.448,21.279,21.276,21.397,21.251,21.288,21.634,21.338,21.442,21.484,21.132,21.218,21.402,0.0,21.438,21.517,21.578,21.702,21.745,21.804,21.737,21.657,21.598,21.545,21.662,22.114,21.809,21.758,21.586,21.797,21.55,21.514,21.46,21.388
256,M,False,22.414,23.147,23.027,22.876,22.737,22.683,23.214,22.729,23.194,23.257,23.316,23.222,23.231,23.211,23.59,23.242,23.152,23.204,23.079,23.067,23.502,23.251,23.266,23.137,23.444,23.774,23.913,23.839,23.935,24.143,24.061,23.878,23.787,23.628,23.758,23.418,23.736,23.801,23.58,24.123,23.939,23.987,24.091,23.746,24.191,24.095,23.717,23.662,23.809,23.462,23.29,23.343,23.691,23.563,23.671,23.721,23.738,23.693,23.882,23.894,24.09,24.105,24.221,25.025,25.535,25.632,26.158,25.869,25.968,26.352,26.335,26.355,26.57,26.834,27.15,26.939,26.493,26.73,26.936,26.864,26.887,26.799,27.102,27.219,26.736,26.841,26.65,26.854,26.989,27.446,26.931,27.109,27.365,27.187,27.138,26.95,26.947,26.873,26.393,26.552,26.507,26.286,26.243,26.381,26.384,26.661,26.391,26.102,25.829,26.023,26.033,25.809,26.082,25.97,26.179,26.385,26.326,26.528,26.037
257,M,False,36.469,36.472,36.286,36.257,36.175,36.259,36.317,36.151,36.074,35.929,35.922,35.882,35.788,35.721,35.622,35.738,35.726,35.638,35.512,35.527,35.54,35.857,35.64,35.81,35.429,35.466,35.625,35.482,35.181,34.945,34.991,35.039,35.04,34.944,34.924,34.688,34.437,34.569,34.694,34.722,34.644,34.021,34.404,34.298,34.502,33.98,34.098,34.141,33.629,33.875,33.698,33.769,33.617,33.521,33.436,33.296,33.246,33.439,33.35,33.627,33.61,33.971,33.801,33.686,33.482,33.361,33.484,33.463,33.222,33.316,33.267,32.912,33.06,32.917,33.002,33.086,33.08,33.217,33.04,33.065,33.217,32.86,32.766,32.785,32.952,33.609,33.595,33.711,32.617,32.644,33.474,33.136,33.125,33.416,33.116,33.573,33.32,33.15,33.134,32.843,32.68,32.801,32.509,32.654,32.637,32.566,32.616,32.56,32.384,32.136,32.277,32.285,31.973,31.947,31.78,31.77,31.927,31.932,31.9
258,M,False,30.001,30.266,30.192,30.215,30.346,30.178,30.874,30.853,30.598,31.241,30.779,30.997,30.571,31.082,30.737,31.106,30.759,31.008,30.833,30.814,31.024,31.019,31.09,31.0,31.4,30.889,31.151,31.481,30.821,30.953,31.89,31.12,31.257,31.731,31.224,31.779,31.188,30.617,31.222,31.452,31.255,31.458,30.858,30.982,30.895,31.188,31.851,31.006,31.916,32.149,31.362,31.177,31.134,31.23,30.655,30.711,30.896,30.309,31.046,30.014,32.326,32.102,30.648,30.523,30.695,29.754,29.194,29.697,30.941,29.586,30.789,30.173,31.021,31.694,29.816,29.776,29.685,30.256,28.998,29.896,30.918,29.996,30.223,30.58,32.284,31.542,31.924,31.01,30.664,30.602,29.864,30.223,30.191,30.426,30.654,30.413,30.121,31.255,30.809,31.236,29.659,32.657,31.973,31.71,31.116,0.0,31.825,31.942,31.978,31.535,32.496,31.146,33.408,31.993,33.519,33.632,32.633,32.315,32.924
259,M,False,52.74,52.047,51.633,51.589,51.339,50.704,50.684,48.19,49.335,49.909,49.153,48.957,48.622,47.86,47.491,47.29,47.825,46.979,47.273,46.689,46.046,45.511,45.537,46.32,44.638,44.849,43.653,43.962,41.76,42.461,40.642,41.223,39.979,39.495,39.761,40.225,39.351,37.628,38.078,37.735,38.822,38.189,37.37,38.357,38.514,38.229,37.898,37.213,37.872,36.979,37.261,35.512,36.551,36.401,37.007,36.962,36.462,35.887,35.529,36.214,35.792,36.059,35.734,36.316,37.44,36.236,36.871,36.505,36.418,36.596,36.675,36.247,36.769,36.969,36.444,36.291,37.034,37.476,36.762,37.407,37.471,37.281,37.483,35.929,35.503,35.88,35.919,36.422,36.186,36.141,35.942,35.703,36.411,35.662,35.81,35.55,35.516,35.281,35.073,34.793,35.095,34.918,35.022,35.815,35.955,35.152,35.398,36.165,35.718,35.716,35.216,34.807,35.075,34.55,34.743,34.663,34.473,34.399,34.384
260,M,False,28.459,28.166,28.004,27.878,28.381,28.133,28.097,27.446,27.554,28.004,28.382,28.136,28.947,27.137,28.048,29.114,27.431,27.872,27.362,26.617,26.187,26.197,26.278,26.528,26.469,26.638,25.681,26.315,26.247,25.286,26.195,26.421,25.911,27.243,25.219,25.163,25.817,27.09,25.349,27.036,26.39,27.665,27.268,26.377,27.375,27.296,26.64,27.271,26.367,26.526,26.231,28.077,26.656,27.061,26.833,26.988,26.501,26.239,26.371,26.537,26.57,26.327,26.251,25.563,25.926,26.028,25.878,26.036,25.558,26.354,25.013,25.209,25.377,25.331,25.111,24.985,25.233,25.588,25.449,24.995,25.073,25.079,25.379,24.816,25.079,25.085,24.859,25.077,24.76,24.874,24.113,23.71,23.386,23.493,23.343,23.559,23.802,23.722,23.39,23.712,24.018,23.986,23.737,23.764,23.57,23.553,23.151,23.276,23.451,23.465,23.516,23.17,22.95,23.483,22.911,22.463,22.809,22.755,23.04
261,M,False,34.755,34.693,34.137,34.314,35.029,34.001,34.888,34.478,34.518,33.848,34.09,33.672,34.345,33.887,34.002,34.536,33.692,33.871,33.366,33.674,34.063,33.459,33.951,33.62,33.226,33.599,33.598,33.597,34.144,33.42,33.868,34.315,33.641,33.103,33.469,33.845,33.765,33.86,33.542,34.334,33.903,33.786,33.884,33.708,33.412,33.639,33.301,33.58,33.709,33.753,33.656,33.752,33.705,33.789,33.513,32.924,32.872,33.207,32.554,33.17,32.966,33.214,33.097,33.336,33.193,33.503,33.449,33.636,33.595,33.428,33.612,33.531,33.566,33.483,33.589,33.554,33.369,33.208,33.259,33.101,33.292,33.311,32.975,32.616,32.664,32.712,32.77,33.024,32.788,32.797,33.173,32.962,33.413,33.116,32.819,33.078,33.318,33.435,33.319,32.935,32.868,33.142,33.317,33.403,33.526,33.487,33.411,33.809,34.283,33.99,34.482,34.132,34.157,33.898,33.805,33.774,33.976,33.135,33.257
262,M,False,33.04,33.035,33.185,33.26,33.241,33.176,33.273,33.542,33.407,33.3,33.125,33.286,32.894,33.307,33.493,33.361,33.139,33.872,33.806,34.262,34.078,33.534,33.915,34.492,34.592,34.6,35.206,34.679,34.988,35.302,35.346,35.735,35.676,35.738,35.563,35.77,35.511,35.674,35.57,35.752,35.643,35.799,36.065,36.114,36.252,36.162,36.055,36.097,36.405,36.031,36.374,36.747,36.795,36.625,36.608,36.967,37.102,36.944,36.789,36.646,36.877,37.223,36.848,36.988,36.8,36.635,36.689,36.854,37.063,37.055,37.383,41.918,37.007,37.095,37.087,37.246,37.247,37.352,36.946,36.773,36.911,36.673,36.636,36.713,36.658,36.621,36.482,36.38,36.582,37.003,37.096,36.819,36.9,36.8,36.951,37.271,37.405,37.152,36.996,37.006,37.025,37.146,37.04,37.202,37.642,38.029,37.761,37.955,38.035,38.2,38.07,38.465,38.24,38.502,38.353,38.514,38.901,39.159,39.341
263,M,True,47.931,47.877,47.67,47.527,47.373,47.537,47.63,47.916,47.364,47.428,47.624,47.646,47.45,47.302,47.665,47.739,47.85,47.566,47.711,47.552,47.133,47.281,47.227,47.373,47.439,47.017,46.888,47.04,46.785,46.955,46.931,46.936,46.536,46.848,46.622,46.505,46.724,46.598,46.431,46.286,46.185,45.927,46.526,46.462,46.474,46.277,46.575,46.193,46.338,46.14,46.39,46.593,46.365,46.65,46.63,46.481,46.683,46.483,46.512,46.653,46.765,46.524,46.227,46.174,46.282,46.238,46.028,45.832,46.014,46.162,46.058,45.429,46.056,46.135,45.852,46.156,46.304,46.268,45.832,46.012,45.904,46.021,46.23,46.238,46.048,45.746,45.883,45.987,45.966,46.075,45.916,46.184,46.079,46.084,45.932,45.766,45.804,45.628,45.721,45.38,45.034,45.11,45.018,45.452,45.214,45.048,44.699,44.756,44.755,44.178,44.313,44.333,44.079,44.137,44.164,44.281,44.305,44.531,44.225
264,M,False,47.527,47.373,47.537,47.63,47.916,47.364,47.428,47.624,47.646,47.45,47.302,47.665,47.739,47.85,47.566,47.711,47.552,47.133,47.281,47.227,47.373,47.439,47.017,46.888,47.04,46.785,46.955,46.931,46.936,46.536,46.848,46.622,46.505,46.724,46.598,46.431,46.286,46.185,45.927,46.526,46.462,46.474,46.277,46.575,46.193,46.338,46.14,46.39,46.593,46.365,46.65,46.63,46.481,46.683,46.483,46.512,46.653,46.765,46.524,46.227,46.174,46.282,46.238,46.028,45.832,46.014,46.162,46.058,45.429,46.056,46.135,45.852,46.156,46.304,46.268,45.832,46.012,45.904,46.021,46.23,46.238,46.048,45.746,45.883,45.987,45.966,46.075,45.916,46.184,46.079,46.084,45.932,45.766,45.804,45.628,45.721,45.38,45.034,45.11,45.018,45.452,45.214,45.048,44.699,44.756,44.755,44.178,44.313,44.333,44.079,44.137,44.164,44.281,44.305,44.531,44.225,44.194,43.926,44.267
265,M,False,33.138,0.0,33.108,33.35,33.143,33.003,33.273,33.28,33.417,33.255,33.436,33.289,33.381,33.57,33.841,33.619,33.914,34.323,34.484,34.18,34.202,34.205,34.512,34.899,35.116,35.185,34.748,34.787,34.929,34.934,34.729,34.907,35.328,35.144,35.288,35.327,35.681,35.563,35.77,35.859,35.747,36.005,36.202,36.323,36.478,36.431,36.658,36.453,36.665,36.926,36.598,36.713,36.74,37.269,37.538,37.213,37.392,37.299,37.378,37.413,37.3,36.97,37.032,37.158,37.141,37.093,36.923,37.06,36.715,37.223,37.227,37.624,37.914,37.585,37.164,37.416,37.275,37.286,37.378,37.344,37.269,37.313,37.26,36.958,36.981,36.873,37.25,37.158,37.206,37.177,37.311,37.277,37.287,36.872,37.183,37.028,37.006,36.59,36.752,36.816,36.656,36.76,37.068,37.068,37.125,36.744,36.678,36.45,36.46,36.763,36.951,36.96,37.033,36.76,36.837,36.991,37.003,37.211,37.127
266,M,True,34.548,34.556,34.7,34.692,34.546,34.712,34.462,34.441,33.961,34.289,34.168,34.096,34.068,34.106,34.391,34.378,34.247,34.06,33.866,34.136,34.155,33.955,33.996,33.749,34.056,34.412,34.2,34.399,34.375,34.18,33.989,34.364,34.757,34.286,34.246,34.06,34.048,33.971,33.635,34.009,33.567,33.68,33.795,33.785,33.843,33.783,33.734,33.539,33.465,33.317,33.29,33.148,33.205,33.471,33.539,0.0,33.611,33.2,33.015,32.87,33.048,33.382,33.308,33.221,33.056,33.004,33.01,33.161,33.257,33.361,33.366,33.41,32.995,33.198,33.189,33.192,33.033,32.727,32.91,33.15,33.078,32.982,33.089,32.859,33.047,33.094,33.139,33.06,33.007,33.185,33.167,33.267,33.339,33.271,33.323,33.397,33.279,33.008,32.799,32.981,33.153,33.57,33.624,33.384,33.616,33.245,33.215,33.224,33.465,33.711,33.923,34.111,34.422,34.397,34.594,34.789,35.039,35.141,35.082
267,M,False,33.033,32.727,32.91,33.15,33.078,32.982,33.089,32.859,33.047,33.094,33.139,33.06,33.007,33.185,33.167,33.267,33.339,33.271,33.323,33.397,33.279,33.008,32.799,32.981,33.153,33.57,33.624,33.384,33.616,33.245,33.215,33.224,33.465,33.711,33.923,34.111,34.422,34.397,34.594,34.789,35.039,35.141,35.082,34.976,34.644,34.572,34.667,34.608,34.907,34.432,34.37,34.337,34.27,34.611,34.734,34.5,34.433,34.524,34.416,34.397,34.491,34.618,34.347,34.453,33.953,33.702,33.775,33.765,33.596,33.616,33.323,33.445,33.849,33.184,33.344,33.031,32.79,32.508,32.555,32.991,33.068,32.598,32.661,32.862,32.846,33.113,33.166,33.147,33.13,32.946,33.064,32.745,32.77,32.706,32.87,33.242,33.324,33.11,33.078,32.835,32.758,32.571,32.536,32.498,32.346,32.42,32.425,32.321,32.34,31.965,32.006,32.137,32.494,32.269,32.15,32.366,32.173,32.514,32.23
268,M,True,34.442,34.666,35.143,34.965,34.909,34.981,35.333,35.719,35.684,35.661,35.716,35.789,36.346,36.764,36.541,36.621,36.659,36.475,36.206,36.187,36.193,36.615,36.152,36.24,36.318,36.483,36.701,36.99,37.066,37.186,37.359,36.912,37.208,37.184,37.502,37.818,38.196,37.526,37.787,37.742,38.388,38.77,38.442,38.364,38.569,38.526,38.527,38.136,38.287,38.263,38.736,38.497,38.837,38.823,39.163,39.068,38.879,38.959,39.05,39.104,39.178,39.361,39.433,39.523,39.748,39.718,39.365,39.328,39.486,39.09,39.222,39.298,39.384,39.343,39.581,39.707,39.746,39.755,39.68,39.418,39.69,39.495,39.671,39.579,39.847,39.853,40.158,39.939,40.01,39.905,40.089,40.086,40.405,40.336,40.426,40.442,40.255,40.449,40.662,40.709,40.738,40.881,41.167,41.136,40.847,41.069,40.944,40.902,40.908,40.753,40.563,40.722,40.872,40.971,41.052,40.945,40.79,40.944,40.972
269,M,False,39.343,39.581,39.707,39.746,39.755,39.68,39.418,39.69,39.495,39.671,39.579,39.847,39.853,40.158,39.939,40.01,39.905,40.089,40.086,40.405,40.336,40.426,40.442,40.255,40.449,40.662,40.709,40.738,40.881,41.167,41.136,40.847,41.069,40.944,40.902,40.908,40.753,40.563,40.722,40.872,40.971,41.052,40.945,40.79,40.944,40.972,41.285,41.304,41.308,41.633,41.432,41.753,41.786,41.817,41.992,42.143,42.484,42.393,42.252,42.368,42.573,42.888,42.73,42.969,42.94,42.681,42.938,43.014,42.975,42.609,42.754,42.908,43.242,43.253,43.474,43.951,44.03,43.825,43.685,43.92,43.971,44.042,44.068,44.253,44.275,44.44,44.503,44.568,44.544,44.818,44.786,45.074,44.84,45.274,45.254,45.488,45.297,45.98,46.281,46.025,46.342,46.424,46.47,46.533,46.41,46.03,45.969,46.248,46.049,46.007,46.264,45.856,45.634,45.659,45.533,45.404,45.436,45.071,45.117
270,M,True,41.069,40.944,40.902,40.908,40.753,40.563,40.722,40.872,40.971,41.052,40.945,40.79,40.944,40.972,41.285,41.304,41.308,41.633,41.432,41.753,41.786,41.817,41.992,42.143,42.484,42.393,42.252,42.368,42.573,42.888,42.73,42.969,42.94,42.681,42.938,43.014,42.975,42.609,42.754,42.908,43.242,43.253,43.474,43.951,44.03,43.825,43.685,43.92,43.971,44.042,44.068,44.253,44.275,44.44,44.503,44.568,44.544,44.818,44.786,45.074,44.84,45.274,45.254,45.488,45.297,45.98,46.281,46.025,46.342,46.424,46.47,46.533,46.41,46.03,45.969,46.248,46.049,46.007,46.264,45.856,45.634,45.659,45.533,45.404,45.436,45.071,45.117,45.221,45.446,45.412,45.587,45.581,45.516,45.489,45.607,45.518,45.553,45.546,45.876,46.038,45.963,46.211,46.075,46.213,46.113,46.147,46.199,46.196,46.217,46.171,46.228,46.473,46.323,46.419,46.65,46.733,47.059,46.913,46.964
271,M,True,46.913,46.964,47.263,47.031,47.093,47.205,47.206,47.503,47.574,47.386,47.66,47.542,47.581,47.966,47.883,48.003,47.867,47.954,48.074,48.154,48.34,48.181,47.966,47.911,48.122,48.215,48.268,48.417,48.444,48.478,48.514,48.695,48.643,48.586,48.588,48.602,48.439,48.401,48.309,48.354,48.237,48.461,48.387,48.457,48.459,48.486,48.691,48.794,48.967,48.994,49.018,49.008,48.927,48.833,49.058,49.088,48.94,48.758,48.691,48.558,48.674,48.573,48.378,48.176,47.93,47.758,47.713,47.588,47.713,47.659,47.761,47.824,47.978,47.835,47.773,47.886,47.856,48.193,48.18,48.03,47.779,47.879,47.991,47.818,48.087,47.963,47.779,47.936,47.931,48.328,48.54,48.594,48.859,49.08,49.098,49.182,49.231,49.225,49.356,49.496,49.382,49.49,49.559,49.505,49.372,49.241,49.255,49.067,48.964,48.914,48.67,48.449,48.343,48.573,48.624,48.762,48.733,48.892,49.053
272,M,False,48.003,47.867,47.954,48.074,48.154,48.34,48.181,47.966,47.911,48.122,48.215,48.268,48.417,48.444,48.478,48.514,48.695,48.643,48.586,48.588,48.602,48.439,48.401,48.309,48.354,48.237,48.461,48.387,48.457,48.459,48.486,48.691,48.794,48.967,48.994,49.018,49.008,48.927,48.833,49.058,49.088,48.94,48.758,48.691,48.558,48.674,48.573,48.378,48.176,47.93,47.758,47.713,47.588,47.713,47.659,47.761,47.824,47.978,47.835,47.773,47.886,47.856,48.193,48.18,48.03,47.779,47.879,47.991,47.818,48.087,47.963,47.779,47.936,47.931,48.328,48.54,48.594,48.859,49.08,49.098,49.182,49.231,49.225,49.356,49.496,49.382,49.49,49.559,49.505,49.372,49.241,49.255,49.067,48.964,48.914,48.67,48.449,48.343,48.573,48.624,48.762,48.733,48.892,49.053,49.068,48.897,48.842,48.902,48.928,49.058,49.046,48.94,49.052,49.158,49.225,49.29,49.085,48.893,49.107
273,M,False,47.954,48.074,48.154,48.34,48.181,47.966,47.911,48.122,48.215,48.268,48.417,48.444,48.478,48.514,48.695,48.643,48.586,48.588,48.602,48.439,48.401,48.309,48.354,48.237,48.461,48.387,48.457,48.459,48.486,48.691,48.794,48.967,48.994,49.018,49.008,48.927,48.833,49.058,49.088,48.94,48.758,48.691,48.558,48.674,48.573,48.378,48.176,47.93,47.758,47.713,47.588,47.713,47.659,47.761,47.824,47.978,47.835,47.773,47.886,47.856,48.193,48.18,48.03,47.779,47.879,47.991,47.818,48.087,47.963,47.779,47.936,47.931,48.328,48.54,48.594,48.859,49.08,49.098,49.182,49.231,49.225,49.356,49.496,49.382,49.49,49.559,49.505,49.372,49.241,49.255,49.067,48.964,48.914,48.67,48.449,48.343,48.573,48.624,48.762,48.733,48.892,49.053,49.068,48.897,48.842,48.902,48.928,49.058,49.046,48.94,49.052,49.158,49.225,49.29,49.085,48.893,49.107,48.978,48.821
274,M,False,47.588,47.713,47.659,47.761,47.824,47.978,47.835,47.773,47.886,47.856,48.193,48.18,48.03,47.779,47.879,47.991,47.818,48.087,47.963,47.779,47.936,47.931,48.328,48.54,48.594,48.859,49.08,49.098,49.182,49.231,49.225,49.356,49.496,49.382,49.49,49.559,49.505,49.372,49.241,49.255,49.067,48.964,48.914,48.67,48.449,48.343,48.573,48.624,48.762,48.733,48.892,49.053,49.068,48.897,48.842,48.902,48.928,49.058,49.046,48.94,49.052,49.158,49.225,49.29,49.085,48.893,49.107,48.978,48.821,48.975,48.981,48.932,48.923,49.154,49.074,48.984,49.141,49.3,49.111,49.082,48.984,48.727,48.721,48.924,48.875,49.031,48.827,48.919,48.899,48.791,48.881,48.781,48.702,48.329,48.218,48.042,48.039,47.918,47.934,48.128,48.172,48.174,48.255,48.318,48.384,48.689,48.776,48.979,48.891,49.091,49.225,49.258,48.936,48.93,48.702,48.508,48.245,48.382,48.296
275,M,True,0.0,0.0,0.0,0.0,0.0,8.7645,6.4319,41.828,10.342,36.885,39.554,40.862,42.015,39.911,42.91,48.044,45.058,43.437,47.248,43.891,45.116,46.593,46.835,47.066,48.463,47.638,44.498,44.741,44.979,46.014,45.682,47.369,44.442,44.875,44.928,44.105,44.176,45.662,43.984,43.393,44.138,43.169,42.512,43.174,42.809,42.532,41.712,42.228,42.012,44.091,42.112,42.996,42.93346875,42.870937500000004,42.808406250000004,42.745875,42.68334375,42.6208125,42.55828125,42.49575,42.43321875,42.3706875,42.30815625,42.245625000000004,42.18309375,42.1205625,42.05803125,41.9955,41.93296875,41.8704375,41.80790625,41.745374999999996,41.682843749999996,41.6203125,41.55778125,41.49525,41.43271875,41.3701875,41.30765625,41.245125,41.182593749999995,41.120062499999996,41.05753125,40.995,41.626,40.49,41.241,41.51,40.749,39.829,40.234,39.442,39.062,39.688,38.888,39.073,38.124,38.269,38.406,38.973,39.016,38.56,38.413,38.558,37.7,37.437,37.368,38.083,37.718,37.861,37.575,38.079,39.059,38.179,37.697,37.404,38.104,37.686,38.585
276,M,True,44.105,44.176,45.662,43.984,43.393,44.138,43.169,42.512,43.174,42.809,42.532,41.712,42.228,42.012,44.091,42.112,42.996,42.93346875,42.870937500000004,42.808406250000004,42.745875,42.68334375,42.6208125,42.55828125,42.49575,42.43321875,42.3706875,42.30815625,42.245625000000004,42.18309375,42.1205625,42.05803125,41.9955,41.93296875,41.8704375,41.80790625,41.745374999999996,41.682843749999996,41.6203125,41.55778125,41.49525,41.43271875,41.3701875,41.30765625,41.245125,41.182593749999995,41.120062499999996,41.05753125,40.995,41.626,40.49,41.241,41.51,40.749,39.829,40.234,39.442,39.062,39.688,38.888,39.073,38.124,38.269,38.406,38.973,39.016,38.56,38.413,38.558,37.7,37.437,37.368,38.083,37.718,37.861,37.575,38.079,39.059,38.179,37.697,37.404,38.104,37.686,38.585,0.0,38.117,38.948,38.675,38.149,37.772,37.878,37.648,38.167,37.542,37.006,36.897,36.928,37.95,38.178,38.011,37.304,37.823,38.194,38.36,39.115,39.065,38.507,38.992,38.567,38.974,39.081,39.178,38.834,38.941,38.443,38.703,38.213,38.45,37.993
277,M,False,40.995,41.626,40.49,41.241,41.51,40.749,39.829,40.234,39.442,39.062,39.688,38.888,39.073,38.124,38.269,38.406,38.973,39.016,38.56,38.413,38.558,37.7,37.437,37.368,38.083,37.718,37.861,37.575,38.079,39.059,38.179,37.697,37.404,38.104,37.686,38.585,0.0,38.117,38.948,38.675,38.149,37.772,37.878,37.648,38.167,37.542,37.006,36.897,36.928,37.95,38.178,38.011,37.304,37.823,38.194,38.36,39.115,39.065,38.507,38.992,38.567,38.974,39.081,39.178,38.834,38.941,38.443,38.703,38.213,38.45,37.993,38.529,38.176,37.693,37.781,37.759,38.245,37.841,37.837,38.098,38.634,38.166,37.953,38.374,38.386,37.889,38.145,38.594,38.509,38.986,38.831,38.692,39.142,39.536,39.129,39.575,39.778,40.295,40.541,39.323,38.722,38.58,38.074,37.642,38.112,37.828,36.715,37.717,37.345,37.463,37.299,37.273,37.775,37.82,38.088,38.373,38.466,38.355,38.454
278,M,True,39.442,39.062,39.688,38.888,39.073,38.124,38.269,38.406,38.973,39.016,38.56,38.413,38.558,37.7,37.437,37.368,38.083,37.718,37.861,37.575,38.079,39.059,38.179,37.697,37.404,38.104,37.686,38.585,0.0,38.117,38.948,38.675,38.149,37.772,37.878,37.648,38.167,37.542,37.006,36.897,36.928,37.95,38.178,38.011,37.304,37.823,38.194,38.36,39.115,39.065,38.507,38.992,38.567,38.974,39.081,39.178,38.834,38.941,38.443,38.703,38.213,38.45,37.993,38.529,38.176,37.693,37.781,37.759,38.245,37.841,37.837,38.098,38.634,38.166,37.953,38.374,38.386,37.889,38.145,38.594,38.509,38.986,38.831,38.692,39.142,39.536,39.129,39.575,39.778,40.295,40.541,39.323,38.722,38.58,38.074,37.642,38.112,37.828,36.715,37.717,37.345,37.463,37.299,37.273,37.775,37.82,38.088,38.373,38.466,38.355,38.454,38.535,38.694,38.406,37.982,38.632,39.189,39.062,38.86
