,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45,MEANGBZ_46,MEANGBZ_47,MEANGBZ_48,MEANGBZ_49,MEANGBZ_50,MEANGBZ_51,MEANGBZ_52,MEANGBZ_53,MEANGBZ_54,MEANGBZ_55,MEANGBZ_56,MEANGBZ_57,MEANGBZ_58,MEANGBZ_59,MEANGBZ_60,MEANGBZ_61,MEANGBZ_62,MEANGBZ_63,MEANGBZ_64,MEANGBZ_65,MEANGBZ_66,MEANGBZ_67,MEANGBZ_68,MEANGBZ_69,MEANGBZ_70,MEANGBZ_71,MEANGBZ_72,MEANGBZ_73,MEANGBZ_74,MEANGBZ_75,MEANGBZ_76,MEANGBZ_77,MEANGBZ_78,MEANGBZ_79,MEANGBZ_80,MEANGBZ_81,MEANGBZ_82,MEANGBZ_83,MEANGBZ_84,MEANGBZ_85,MEANGBZ_86,MEANGBZ_87,MEANGBZ_88,MEANGBZ_89,MEANGBZ_90,MEANGBZ_91,MEANGBZ_92,MEANGBZ_93,MEANGBZ_94,MEANGBZ_95,MEANGBZ_96,MEANGBZ_97,MEANGBZ_98,MEANGBZ_99,MEANGBZ_100,MEANGBZ_101,MEANGBZ_102,MEANGBZ_103,MEANGBZ_104,MEANGBZ_105,MEANGBZ_106,MEANGBZ_107,MEANGBZ_108,MEANGBZ_109,MEANGBZ_110,MEANGBZ_111,MEANGBZ_112,MEANGBZ_113,MEANGBZ_114,MEANGBZ_115,MEANGBZ_116,MEANGBZ_117,MEANGBZ_118,MEANGBZ_119
1731,B,False,107.44,108.87,105.94,104.93,106.7,105.23,107.47,104.93,103.86,104.72,102.42,102.82,103.85,102.52,100.48,103.03,102.28,99.673,101.68,100.9,102.01,101.84,101.44,103.09,104.61,106.93,103.44,104.25,107.71,108.68,108.22,108.39,106.7,106.04,107.64,109.5,109.77,110.26,109.59,107.24,107.21,107.75,108.26,105.81,105.27,103.9,103.61,103.0,101.81,103.76,103.21,103.35,104.75,105.54,106.73,107.75,108.14,109.77,113.43,114.62,117.16,119.98,122.14,123.05,124.17,122.89,123.24,122.82,121.25,121.82,120.53,120.88,118.45,115.44,113.15,113.55,112.9,111.4,110.38,111.96,112.51,112.58,113.26,111.91,111.01,112.16,112.19,110.99,110.51,111.1,110.75,111.51,112.67,111.75,110.94,110.07,111.0,110.53,111.33,111.92,113.02,110.79,109.24,109.41,110.21,110.41,110.4,111.46,111.95,115.12,116.4,118.82,121.35,124.58,124.15,125.41,128.38,128.86,127.62
1732,B,False,127.28,126.74,126.2,125.66,125.12,124.58,124.04,123.5,122.96,122.42,121.88,121.34,120.8,120.26,119.72,131.51,128.05,127.22,113.55,122.79,124.65,123.62,125.08,125.58,126.65,128.43,128.72,129.98,127.99,129.02,132.14,130.04,133.17,133.84,133.58,133.34,131.78,131.78,129.56,133.06,131.45,131.12,130.3,129.87,127.43,128.36,126.02,123.78,124.57,124.37,126.31,126.46,128.3,127.86,131.95,134.97,136.7,140.95,140.85,141.12,139.9,138.85,136.52,134.74,135.0,132.39,129.79,130.5,128.41,131.12,130.66,129.85,130.31,130.81,132.46,133.32,135.84,137.55,138.11,139.08,140.22,139.47,139.28,137.26,136.71,134.73,134.28,132.52,131.3,131.58,128.83,127.04,127.0,126.99,130.3,130.67,132.04,130.44,133.64,133.61,134.02,134.84,135.5,135.97,139.91,140.95,143.24,142.73,144.93,143.55,144.0,144.32,144.11,142.16,141.72,137.08,134.14,133.39,132.6
1733,B,False,92.351,92.354,91.794,93.442,93.285,94.388,95.247,94.65,95.192,94.286,93.336,94.505,94.53,93.195,93.377,91.17,90.563,91.81,91.253,92.077,91.238,90.917,92.607,92.557,93.004,93.343,91.815,92.018,92.639,92.233,93.144,92.394,92.033,90.93,90.702,89.125,88.458,87.117,85.864,84.994,86.018,85.31,84.302,84.444,84.78,84.804,84.185,85.439,84.227,84.941,85.858,85.506,86.716,85.446,85.751,85.79,86.649,87.146,87.756,86.305,87.388,86.283,87.302,89.199,88.779,88.484,89.179,87.889,86.762,86.939,85.676,84.732,84.047,83.67,82.275,82.024,81.544,81.377,82.866,84.164,85.256,84.378,85.051,84.933,86.074,84.791,85.286,85.123,85.2,86.962,85.802,86.562,84.634,83.33,83.269,83.19,83.143,80.949,79.801,79.782,79.622,78.257,77.643,77.278,77.463,77.422,77.119,78.024,76.456,76.98,77.443,77.894,77.968,78.632,78.062,77.087,77.655,77.328,77.4
1734,B,False,82.109,82.209,82.07,82.151,80.889,79.861,79.452,80.527,80.902,81.242,81.305,81.283,82.176,81.444,81.16,83.863,83.528,83.598,84.479,84.772,86.011,85.264,84.753,85.785,85.859,84.405,85.074,83.766,81.83,81.771,83.163,83.281,82.298,83.263,84.47,83.723,84.062,83.522,83.961,83.731,83.21,84.215,82.606,81.75,83.711,83.039,83.065,82.229,81.539,80.526,81.498,79.864,79.608,79.569,79.177,77.503,78.526,79.724,77.91,76.691,77.309,79.169,80.313,82.49,83.082,82.281,82.84,86.003,83.724,85.085,85.478,85.477,87.166,87.009,87.368,86.582,87.167,86.28,86.368,85.362,85.528,84.888,85.268,86.044,85.206,86.524,86.004,87.231,87.577,86.092,87.169,86.559,86.513,84.865,84.945,85.243,85.797,85.412,85.636,86.946,86.862,85.532,84.742,85.702,86.299,85.129,83.958,83.922,81.603,82.858,84.258,81.801,81.826,81.426,82.02,80.899,79.367,80.232,82.349
1735,B,False,89.25,89.125,88.685,90.146,89.418,90.139,90.339,91.048,90.673,89.405,89.521,90.524,91.607,92.536,91.422,90.106,89.155,88.99,88.009,87.818,85.606,83.933,83.586,83.445,83.724,82.322,81.506,82.145,83.218,81.852,83.055,83.733,82.416,81.718,82.703,83.91,84.527,86.02,85.239,84.846,84.888,85.91,86.837,87.526,85.575,85.02,85.139,85.136,84.033,83.768,83.523,82.5,79.917,80.374,79.813,81.084,78.106,77.562,77.078,77.391,77.877,79.193,76.609,77.984,77.403,75.666,76.321,76.992,74.528,74.876,72.984,72.001,72.645,74.849,74.095,73.521,73.336,74.432,75.462,75.935,77.465,74.029,73.109,76.094,80.16,76.572,75.598,78.658,83.827,84.699,82.889,85.547,84.207,87.089,84.672,85.719,87.372,87.182,81.917,83.516,81.78,81.645,84.035,85.95,82.738,80.618,85.11,84.317,87.651,86.681,81.288,87.556,84.943,82.365,80.069,84.181,80.408,84.505,77.453
1736,B,False,124.58,124.33,124.14,124.94,124.56,124.54,123.52,124.58,121.73,122.08,121.6,121.97,120.46,119.23,118.92,117.23,113.07,115.04,116.19,116.71,115.27,114.63,113.31,113.96,112.02,110.63,107.83,108.92,108.55,111.69,112.54,115.98,116.58,116.57,114.9,116.28,116.6,115.67,116.13,115.87,115.16,117.68,119.47,122.38,122.67,123.99,125.84,128.1,128.92,130.21,130.79,136.75,138.69,138.5,139.64,142.19,145.69,142.74,146.4,152.95,150.73,149.87,149.68,147.54,149.41,149.84,149.17,149.1,144.25,142.13,142.38,140.54,135.76,134.37,136.18,133.61,133.84,132.16,132.75,131.24,130.47,133.14,130.25,130.94,129.71,131.8,132.43,133.91,132.88,134.83,132.86,129.36,133.08,134.77,135.32,136.05,141.7,141.68,143.66,141.39,140.37,140.55,143.53,142.74,142.39,139.67,141.18,140.45,140.74,142.1,141.95,141.66,139.1,145.09,144.62,149.24,148.08,149.35,150.05
1737,B,False,109.63,112.14,112.91,116.47,118.86,119.46,120.52,121.34,122.14,122.57,121.95,122.35,120.25,120.97,121.01,118.32,117.5,117.55,115.85,115.98,115.62,115.91,115.12,116.1,116.14,115.24,114.83,115.58,117.79,118.86,118.65,118.55,120.11,121.36,120.67,120.79,121.91,123.37,123.89,123.97,125.08,124.61,123.59,124.1,122.9,121.25,119.95,118.82,117.88,117.14,116.1,116.39,117.2,118.85,120.34,122.15,123.33,122.69,126.4,128.83,129.92,128.03,128.23,126.75,127.06,125.44,122.54,121.1,118.34,120.49,119.88,120.31,119.39,118.45,119.72,118.7,118.58,118.23,118.04,119.93,119.17,118.68,120.25,120.86,121.83,121.72,121.29,121.25,119.91,120.2,118.8,120.46,121.11,120.0,121.28,122.35,123.21,123.25,120.66,121.65,122.15,122.94,123.48,125.15,125.92,126.72,126.88,129.89,132.73,130.93,130.96,132.34,131.07,127.5,125.19,126.01,126.29,124.12,124.23
1738,B,False,80.607,80.1,79.789,80.69,79.518,77.795,78.472,79.647,79.815,76.973,78.107,76.606,84.045,78.849,82.063,84.06,80.604,80.509,81.174,79.415,79.266,79.872,79.329,78.794,79.331,80.06,80.072,79.446,85.604,80.909,80.714,87.649,83.644,84.73,86.482,87.312,88.586,89.349,89.957,89.631,93.027,89.793,96.833,89.816,89.826,85.998,82.13,87.522,84.704,81.897,83.171,79.782,78.965,76.075,78.993,80.257,81.983,77.941,74.055,74.609,76.83,84.703,85.775,82.203,76.421,78.991,75.209,80.734,87.435,86.572,88.027,87.342,88.503,88.541,88.483,91.464,90.624,86.586,81.211,80.306,83.867,85.398,81.067,88.744,80.741,88.259,88.993,84.412,76.973,80.232,79.667,80.957,85.071,82.411,81.918,91.523,87.433,99.324,95.888,91.827,100.23,98.984,92.862,98.38,105.08,113.33,100.02,98.767,112.34,103.19,105.51,101.74,93.09,82.733,86.555,91.139,97.25,84.343,90.18
1739,B,False,109.15,112.35,114.0,113.36,115.62,113.73,114.5,114.34,114.49,119.53,117.3,113.39,118.79,111.66,109.55,108.47,109.73,111.82,112.58,109.43,109.79,110.19,110.38,108.17,106.31,108.05,109.59,109.16,107.8,104.51,106.77,108.18,110.28,113.74,115.78,120.19,118.91,119.44,122.33,118.13,115.45,111.47,110.22,106.9,110.1,111.22,108.65,107.65,110.05,110.45,113.91,116.43,115.86,115.85,115.89,115.51,120.19,120.2,117.08,116.0,113.12,113.89,112.76,112.71,110.56,109.31,109.08,109.03,107.55,105.99,104.81,106.83,106.53,107.95,106.74,107.04,108.43,108.01,107.63,109.75,110.71,112.19,113.23,111.88,112.06,112.66,111.83,110.83,109.98,109.95,110.71,109.38,109.25,109.48,108.73,108.79,108.04,108.51,107.62,108.375,109.13000000000001,109.885,110.64,111.395,112.15,112.905,113.66,114.415,115.17,115.925,116.67999999999999,117.435,118.19,117.29,114.98,111.88,105.07,112.67,112.52
1740,B,False,146.22,143.61555555555555,141.01111111111112,138.40666666666667,135.8022222222222,133.1977777777778,130.59333333333333,127.9888888888889,125.38444444444444,122.78,135.36,136.36,158.55,137.95,138.23,138.97,157.93,138.79,140.67,149.93,159.19,144.2,112.12,162.87,154.245,145.62,145.12,156.55,149.34,146.59,146.79,144.82,146.83,148.92,147.99,148.1,148.2,147.29,149.5,146.69,148.78,150.02,149.49,147.07,147.29,147.23,143.64,144.66,143.12,145.43,145.36,145.9,145.19,140.58,139.04,139.72,142.21,143.64,145.14,151.05,153.63,152.18,156.72,160.38,161.88,157.42,156.6,158.44,154.78,151.41,145.07,141.45,141.38,140.42,144.51,146.43,150.41,152.61,147.14,150.04,146.92,147.61,150.3,153.1,154.91,152.74,152.11,152.37,152.59,153.88,158.97,160.02,160.29,161.05,161.47,157.21,159.31,156.41,155.66,155.79,157.86,157.79,156.8,154.2,148.89,143.16,142.24,144.54,141.21,136.87,135.86,136.39,137.59,139.44,139.95,135.31,134.87,136.74,139.92
1741,B,False,58.01,56.894,54.965,53.911,53.722,52.163,53.58,51.37,55.854,52.251,51.224,52.361,50.719,50.218,53.787,52.417,58.08,51.498,51.762,54.345,54.086,53.883,53.84,62.281,57.348,57.38,59.346,60.778,57.592,56.056,52.51,59.217,66.449,59.386,59.419,65.354,62.813,66.176,59.062,63.97,66.341,63.275,61.529,56.517,57.732,52.433,61.96,57.2,58.111,63.819,58.362,60.788,62.796,56.062,59.744,62.451,56.976,67.483,65.882,65.924,61.307,63.334,62.331,60.844,63.716,60.031,62.228,59.39,65.429,61.058,63.834,61.546,66.229,64.012,62.291,63.944,65.557,63.848,66.136,60.15,65.523,59.626,71.6,68.81,77.303,76.817,73.441,75.963,75.849,72.492,69.741,69.016,65.352,65.631,61.422,60.059,57.45,60.509,62.66,56.106,57.196,57.193,57.953,60.203,72.182,56.955,58.483,58.195,59.963,58.038,61.563,58.527,59.891,58.942,56.514,57.877,61.414,62.99,62.117
1742,B,False,108.16,107.21,104.65,104.11,103.38,102.86,99.72,100.79,101.27,100.02,101.22,99.147,103.54,103.21,105.14,108.5,109.84,107.4,105.14,104.41,106.27,103.04,102.25,99.786,96.491,96.002,95.866,96.497,96.343,93.022,92.538,89.567,88.612,86.38,87.43,89.796,88.043,89.612,90.111,90.983,93.514,90.548,88.661,87.453,89.124,89.406,92.057,92.481,90.568,88.937,90.316,91.355,92.29,91.23,90.658,92.581,95.792,98.472,100.99,99.95,100.07,99.274,100.7,102.03,102.92,103.71,102.1,98.882,94.975,93.233,89.255,92.634,93.377,92.389,94.094,93.557,91.348,91.148,89.574,90.889,94.417,94.931,94.699,93.325,98.599,99.543,100.56,101.42,101.28,103.09,101.88,98.855,100.55,101.5,99.195,97.335,95.742,95.144,99.18,96.737,96.604,99.017,96.455,99.562,99.078,97.426,96.453,98.343,97.883,99.143,97.311,94.328,92.446,93.968,94.064,92.636,89.124,87.17,86.294
1743,B,False,118.17,117.39,115.68,117.62,116.37,115.42,116.68,116.68,119.76,120.2,121.37,121.63,122.84,122.88,125.0,125.2,124.94,125.71,126.09,127.59,128.2,126.1,126.76,126.49,123.09,124.01,121.86,123.35,122.85,120.09,118.51,118.18,116.14,117.71,115.92,117.73,116.65,118.59,118.47,119.18,123.56,125.26,125.73,126.46,125.66,126.7,127.27,128.73,126.1,126.92,126.64,126.53,121.88,123.45,124.52,123.4,124.32,121.92,123.96,124.01,126.05,125.11,125.47,124.3,123.92,123.0,123.61,122.22,121.19,121.71,120.97,119.64,117.8,116.64,115.68,114.47,114.12,113.31,112.61,113.67,112.54,113.96,114.89,114.37,117.26,119.36,120.69,124.74,127.06,129.39,128.17,129.0,127.8,128.73,128.93,128.29,127.05,125.62,124.21,122.65,122.49,121.12,119.78,118.14,118.61,117.76,118.25,119.15,117.97,116.92,116.76,118.08,118.45,119.74,120.06,121.82,121.5,118.62,118.32
1744,B,False,114.56,115.02,117.45,118.08,115.79,116.07,116.19,117.27,117.59,117.56,119.32,119.31,118.31,119.59,120.16,120.45,119.76,117.01,117.06,114.96,113.02,111.11,108.78,106.48,106.78,105.36,103.05,101.04,101.91,100.66,103.08,102.8,104.22,104.29,104.04,106.38,107.54,108.46,109.75,110.7,109.23,107.84,106.14,106.15,105.3,102.98,100.31,99.311,99.496,97.584,96.219,95.266,93.48,91.283,91.76,92.898,92.663,91.292,92.05,92.175,92.803,92.326,92.302,92.699,93.138,92.938,91.381,90.862,90.107,90.214,90.596,88.732,90.355,89.587,88.259,90.94,90.507,91.035,93.757,95.515,96.291,98.168,98.071,100.72,100.71,100.62,103.33,101.81,101.1,100.31,100.43,100.48,97.095,95.346,94.933,94.923,95.579,95.136,96.231,95.319,96.099,97.237,96.996,98.096,98.149,100.02,101.8,103.97,103.65,101.63,101.38,101.5,102.69,100.81,101.49,100.86,100.58,98.863,97.849
1745,B,False,138.02,135.11,129.46,131.11,136.14,133.84,128.63,125.36,123.23,121.01,121.69,122.83,124.48,124.26,122.07,121.66,121.56,122.52,122.65,123.32,123.21,126.46,129.78,136.11,140.09,142.97,149.7,152.34,150.02,152.41,152.57,150.53,152.27,146.65,148.8,146.93,142.3,138.13,136.6,133.53,132.24,131.02,130.16,126.76,122.24,121.35,122.32,124.88,126.32,124.5,127.78,128.12,128.85,128.46,128.05,128.4,130.54,127.74,128.26,128.65,129.7,128.46,125.45,124.69,124.02,125.57,125.39,124.56,123.67,123.5,123.36,121.62,121.85,126.17,129.55,135.35,139.08,143.5,146.76,149.3,149.77,148.37,147.79,143.61,139.24,137.73,132.8,130.46,125.8,125.92,122.96,124.17,122.88,122.62,125.34,126.75,129.78,133.21,136.54,135.69,136.27,135.52,137.71,141.78,143.13,141.97,144.65,143.79,143.35,143.65,145.39,145.46,146.49,145.12,142.42,146.49,148.67,147.32,146.02
1746,B,False,111.08,113.25,112.54,112.81,113.54,113.86,114.7,114.47,116.69,118.62,121.12,120.18571428571428,119.25142857142858,118.31714285714287,117.38285714285715,116.44857142857143,115.51428571428572,114.58000000000001,113.64571428571429,112.71142857142857,111.77714285714286,110.84285714285716,109.90857142857143,108.97428571428571,108.04,110.6,110.78,110.94,108.9,112.42,114.51,114.79,116.8,118.43,119.46,118.38,118.87,119.6,119.13,118.88,117.6,116.97,117.38,116.03,116.45,116.37,116.83,116.31,116.0,116.41,119.3,117.47,117.52,118.31,118.42,116.91,116.02,115.76,115.4,113.99,114.42,114.11,113.11,112.84,113.18,112.95,112.64,112.61,114.37,116.53,118.05,119.44,120.71,121.12,120.47,121.97,120.44,118.73,117.68,116.55,114.81,114.12,114.67,113.15,113.42,113.08,112.12,112.89,113.3,114.05,114.43,116.23,117.92,119.74,121.77,121.16,121.31,121.98,122.72,122.72,122.26,120.79,121.89,122.75,123.13,122.95,121.6,120.38,120.62,120.51,120.81,120.37,119.75,119.03,119.04,118.87,118.69,116.28,115.43
1747,B,True,79.502,79.643,79.554,79.319,79.5,79.518,78.294,78.228,78.892,78.69,78.773,78.866,78.441,77.99,78.209,78.355,78.981,80.585,82.424,80.903,80.335,81.286,82.37,83.218,82.931,82.167,81.654,81.361,80.858,80.5,79.912,79.579,79.826,79.773,80.122,81.925,82.737,84.497,85.264,86.215,86.849,87.347,88.163,87.6,87.678,87.104,87.19,86.119,86.98,87.308,86.593,85.454,84.213,83.394,83.499,83.399,83.052,83.685,84.056,83.616,83.138,83.57,83.962,84.936,84.841,85.34,84.669,85.577,85.778,86.525,86.046,86.009,85.131,85.762,84.692,84.501,85.068,85.07,85.405,85.929,86.546,85.25,85.772,85.089,84.483,84.68,83.802,83.78,83.702,84.517,85.178,86.038,86.022,85.95,86.357,87.05,87.876,87.736,88.182,87.577,87.83,87.227,87.656,87.335,87.036,86.473,84.747,84.134,83.008,82.061,82.073,82.382,82.6,84.463,84.408,84.329,84.292,84.991,85.656
1748,B,False,83.532,82.294,81.379,81.46,82.018,82.246,81.475,81.463,81.783,82.122,82.514,82.002,82.056,81.793,82.17,83.359,83.362,82.503,82.046,81.238,80.12,80.7,79.713,79.246,78.074,77.47,77.947,77.387,77.062,75.935,75.543,74.521,75.339,74.505,72.022,73.013,71.556,72.358,71.647,71.572,71.043,71.87,71.462,72.813,72.277,71.729,71.807,73.001,73.21,73.306,71.296,72.039,73.034,73.923,74.056,74.556,74.478,75.324,76.474,76.611,76.577,76.207,75.494,75.233,74.747,74.314,73.907,74.039,73.385,73.327,73.738,72.229,73.983,72.856,72.056,72.282,72.933,73.392,74.941,75.357,76.338,76.466,78.062,79.065,79.89,80.176,77.503,78.499,75.8,76.914,75.936,76.193,77.663,76.228,77.331,76.28,75.691,75.206,75.539,78.993,76.194,77.283,78.144,76.654,78.706,77.876,77.627,76.258,76.769,77.979,76.53,74.001,75.558,74.85,74.401,73.38,69.979,69.755,70.107
1749,B,False,95.145,95.509,96.594,94.869,95.095,95.568,95.8,97.391,95.481,94.243,94.97,106.62,92.986,95.675,95.086,94.579,94.866,95.858,94.197,94.401,92.307,92.107,90.914,90.086,99.651,90.6,91.295,90.436,90.988,91.575,91.913,100.42,92.502,93.185,93.194,93.558,94.373,102.31,94.908,94.451,93.48,103.05,97.009,95.86,95.543,95.364,96.23,102.49,96.243,95.456,95.136,95.165,95.922,95.057,94.429,94.068,94.214,93.532,91.822,91.933,91.575,91.471,91.809,91.634,90.745,90.919,91.43,90.324,91.466,92.764,93.1965,93.629,94.0615,94.494,94.853,95.963,97.295,98.675,100.15,99.54,100.2,99.377,99.097,99.913,99.78,98.705,98.209,98.287,98.702,96.78,97.57,97.47166666666666,97.37333333333333,97.275,96.633,95.084,95.171,95.38,94.718,93.374,93.183,92.576,92.671,93.489,93.073,92.494,92.387,92.191,92.847,93.03,93.515,93.022,92.365,93.192,93.107,93.789,93.795,94.371,94.422
1750,B,False,101.4,102.08,102.92,103.71,105.11,104.49,104.33,106.64,106.57,107.55,109.22,110.07,109.69,109.88,110.75,111.62,110.3,110.27,110.65,110.66,109.99,111.63,110.03,109.64,108.18,108.74,109.05,108.9,108.88,109.38,109.44,109.81,108.62,108.5,107.5,109.0,109.05,108.52,107.53,108.06,107.02,105.91,105.6,103.27,103.9,101.79,101.23,100.65,100.01,99.396,99.116,99.543,100.32,99.69,99.314,97.743,98.653,98.359,98.669,100.09,101.26,102.19,100.78,101.33,101.72,101.25,102.13,101.88,100.47,99.114,98.65,97.168,96.794,96.325,95.524,95.387,94.267,93.401,93.875,93.897,91.934,91.924,92.473,92.166,91.268,91.674,91.227,91.583,91.646,91.636,91.689,91.015,91.705,91.01,91.603,91.015,92.129,92.618,92.832,93.739,93.226,93.438,93.265,93.213,93.123,93.943,93.295,94.235,93.798,93.883,93.745,92.741,91.545,91.57,91.104,89.727,89.285,87.972,86.652
1751,B,False,103.99,104.12,104.44,107.38,108.27,107.61,107.44,108.87,105.94,104.93,106.7,105.23,107.47,104.93,103.86,104.72,102.42,102.82,103.85,102.52,100.48,103.03,102.28,99.673,101.68,100.9,102.01,101.84,101.44,103.09,104.61,106.93,103.44,104.25,107.71,108.68,108.22,108.39,106.7,106.04,107.64,109.5,109.77,110.26,109.59,107.24,107.21,107.75,108.26,105.81,105.27,103.9,103.61,103.0,101.81,103.76,103.21,103.35,104.75,105.54,106.73,107.75,108.14,109.77,113.43,114.62,117.16,119.98,122.14,123.05,124.17,122.89,123.24,122.82,121.25,121.82,120.53,120.88,118.45,115.44,113.15,113.55,112.9,111.4,110.38,111.96,112.51,112.58,113.26,111.91,111.01,112.16,112.19,110.99,110.51,111.1,110.75,111.51,112.67,111.75,110.94,110.07,111.0,110.53,111.33,111.92,113.02,110.79,109.24,109.41,110.21,110.41,110.4,111.46,111.95,115.12,116.4,118.82,121.35
1752,B,False,69.721,69.882,68.803,69.956,69.29,70.284,69.759,69.166,69.929,65.988,65.527,66.405,65.944,62.028,63.618,62.84,63.019,63.003,62.762,65.311,65.342,64.658,65.271,67.903,67.184,66.636,65.951,68.133,71.909,72.659,71.073,70.711,72.563,72.92,70.855,68.494,66.07,66.657,66.568,68.885,68.069,69.146,64.078,64.553,64.82,64.101,64.703,63.679,64.817,67.641,65.187,65.761,67.893,64.266,68.589,67.943,71.142,70.909,70.58369230769232,70.25838461538463,69.93307692307692,69.60776923076924,69.28246153846155,68.95715384615386,68.63184615384615,68.30653846153847,67.98123076923078,67.65592307692309,67.33061538461538,67.0053076923077,66.68,68.969,71.258,73.455,70.722,75.484,75.666,75.183,74.776,72.099,76.185,71.44,70.716,75.575,68.323,70.548,78.338,66.175,75.402,71.359,68.806,72.024,70.146,75.402,70.918,63.241,69.668,67.202,68.724,61.907,65.677,59.619,65.492,65.788,67.394,73.665,69.155,62.579,68.131,71.879,65.659,68.166,62.037,62.016,57.732,61.336,68.556,63.111,63.504
1753,B,True,105.93,105.83492000000001,105.73984,105.64476,105.54968000000001,105.45460000000001,105.35952,105.26444000000001,105.16936000000001,105.07428,104.9792,104.88412000000001,104.78904,104.69396,104.59888000000001,104.50380000000001,104.40872,104.31364,104.21856000000001,104.12348,104.0284,103.93332000000001,103.83824000000001,103.74316,103.64808000000001,103.55300000000001,103.45792,103.36284,103.26776000000001,103.17268000000001,103.0776,102.98252000000001,102.88744000000001,102.79236,102.69728,102.60220000000001,102.50712,102.41204,102.31696000000001,102.22188000000001,102.1268,102.03172,101.93664000000001,101.84156,101.74648,101.65140000000001,101.55632,101.46124,101.36616000000001,101.27108000000001,101.176,101.08092,100.98584000000001,100.89076,100.79568,100.70060000000001,100.60552000000001,100.51044,100.41536,100.32028000000001,100.2252,100.13012,100.03504000000001,99.93996000000001,99.84488,99.74980000000001,99.65472000000001,99.55964,99.46456,99.36948000000001,99.27440000000001,99.17932,99.08424000000001,98.98916000000001,98.89408,98.799,98.195,97.186,97.774,97.692,96.95,97.154,95.793,96.216,97.981,97.126,97.079,96.592,97.438,96.696,95.352,95.181,94.412,93.576,92.953,92.004,91.372,91.001,91.059,90.138,90.096,88.984,87.852,87.527,87.174,86.365,86.411,86.395,86.203,87.124,86.649,87.038,87.826,87.682,87.842,88.643,89.031,89.246,88.653
1754,B,False,112.72,113.77,116.54,116.07,117.6,115.47,117.23,117.61,115.79,116.19,115.5,115.5,114.64,114.56,113.22,113.2,111.14,108.58,108.55,108.74,108.55,108.3,106.08,106.89,107.14,108.02,109.68,110.01,110.01,109.61,111.75,112.25,114.32,113.66,112.16,112.87,116.03,115.34,114.25,112.93,111.77,112.4,110.47,112.32,110.13,107.85,108.49,108.36,106.19,106.49,106.69,108.85,108.46,110.39,110.66,110.59,111.29,111.15,110.46,109.57,109.86,112.32,110.96,110.58,111.65,110.84,110.17,110.99,111.72,111.5,110.83,110.53,108.78,108.63,107.93,106.57,106.59,105.53,105.4,104.54,106.07,107.15,105.48,105.67,105.86,105.84,105.47,108.88,106.96,108.12,108.93,110.67,111.7,113.6,113.66,113.55,115.56,115.6,115.48,116.26,117.01,116.51,118.05,118.25,117.54,118.4,116.0,115.85,116.86,115.24,116.7,117.35,115.76,114.55,115.93,114.51,116.07,114.97,116.9
1755,B,False,95.35,97.276,96.162,96.286,94.505,93.515,93.432,90.969,91.663,89.966,91.653,91.579,90.499,92.804,93.919,92.958,93.741,94.035,95.684,97.167,98.895,99.311,100.02,99.03,98.826,98.511,99.677,100.02,100.11,97.533,97.946,96.516,96.472,93.379,93.082,91.694,90.263,91.384,89.684,89.437,89.687,90.769,90.95,91.324,91.429,91.424,91.998,92.347,91.147,92.984,92.956,93.402,95.732,95.631,94.674,93.457,95.107,96.348,97.099,95.934,97.409,99.222,100.01,100.93,102.36,102.8,104.51,104.52,105.25,105.38,105.45,106.4,105.59,106.54,105.77,105.44,104.32,103.66,102.69,99.87,99.613,99.076,98.359,98.141,98.525,98.095,99.039,99.18,99.471,100.64,101.0,102.45,102.15,102.34,101.97,103.81,105.77,105.38,105.09,104.47,104.87,105.13,105.82,105.94,106.97,107.06,106.79,107.04,108.25,109.61,108.07,108.45,107.17,109.01,107.4,107.41,107.46,108.09,108.74
