,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5,MEANGBT_6,MEANGBT_7,MEANGBT_8,MEANGBT_9,MEANGBT_10,MEANGBT_11,MEANGBT_12,MEANGBT_13,MEANGBT_14,MEANGBT_15,MEANGBT_16,MEANGBT_17,MEANGBT_18,MEANGBT_19,MEANGBT_20,MEANGBT_21,MEANGBT_22,MEANGBT_23,MEANGBT_24,MEANGBT_25,MEANGBT_26,MEANGBT_27,MEANGBT_28,MEANGBT_29,MEANGBT_30,MEANGBT_31,MEANGBT_32,MEANGBT_33,MEANGBT_34,MEANGBT_35,MEANGBT_36,MEANGBT_37,MEANGBT_38,MEANGBT_39,MEANGBT_40,MEANGBT_41,MEANGBT_42,MEANGBT_43,MEANGBT_44,MEANGBT_45,MEANGBT_46,MEANGBT_47,MEANGBT_48,MEANGBT_49,MEANGBT_50,MEANGBT_51,MEANGBT_52,MEANGBT_53,MEANGBT_54,MEANGBT_55,MEANGBT_56,MEANGBT_57,MEANGBT_58,MEANGBT_59,MEANGBT_60,MEANGBT_61,MEANGBT_62,MEANGBT_63,MEANGBT_64,MEANGBT_65,MEANGBT_66,MEANGBT_67,MEANGBT_68,MEANGBT_69,MEANGBT_70
317,M,False,81.617,82.46,81.948,82.553,82.563,82.521,82.783,83.07,83.877,83.816,84.251,84.454,85.553,84.959,85.198,85.87,86.084,86.421,86.619,86.733,87.304,87.043,87.894,87.983,87.95,89.261,87.841,87.715,88.075,88.049,88.161,88.665,88.199,88.933,88.82,89.123,88.968,88.634,88.681,88.695,88.405,88.111,88.074,87.525,87.368,87.056,86.823,87.699,87.911,87.917,88.488,89.164,89.789,90.059,91.386,92.34,94.049,94.307,94.547,95.643,96.367,96.871,96.563,96.286,96.917,97.602,97.724,97.242,97.402,96.746
318,M,False,63.691,66.412,66.171,63.704,65.011,63.471,67.295,65.463,63.068,65.655,64.149,65.25,61.705,62.628,62.575,63.204,64.398,63.937,65.009,65.493,66.732,64.843,63.992,62.755,62.81,62.084,62.991,60.248,62.082,60.566,59.898,61.768,59.529,60.151,59.249,60.249,60.889,60.422,60.197,59.273,60.834,59.757,60.001,62.142,62.035,61.017,63.609,64.952,64.454,63.27,62.516,64.946,62.742,62.074,63.087,61.351,59.026,61.979,58.378,59.689,59.077,58.203,58.713,58.277,58.649,57.677,54.818,54.865,55.03,54.347
319,M,False,103.93,103.96,103.24,102.99,103.88,103.63,103.87,104.42,105.22,104.62,104.59,105.27,105.51,105.28,105.61,105.11,105.2,105.68,106.76,105.53,106.39,105.71,106.31,106.76,106.39,107.69,107.64,107.59,109.08,109.74,109.35,109.89,110.04,110.97,112.19,112.27,111.87,112.1,111.8,112.74,111.8,111.44,110.88,111.1,109.76,108.8,109.28,108.69,107.81,107.16,107.68,107.08,107.27,106.95,106.85,106.98,106.55,106.67,106.2,106.77,106.03,106.04,107.24,107.23,107.56,107.66,106.69,106.87,106.69,106.57
320,M,True,74.366,74.963,76.393,77.481,76.526,75.773,75.245,76.647,75.296,76.472,77.332,76.78,77.553,77.234,77.766,78.473,78.652,79.75,79.16,79.965,80.484,80.74,81.272,82.774,82.823,83.958,85.147,85.195,85.022,84.591,86.269,86.508,87.348,87.471,88.09,87.673,87.281,87.179,87.163,88.635,89.236,90.02,90.554,89.518,90.02,89.635,90.441,92.144,92.279,91.696,92.472,93.461,94.014,93.754,95.869,96.692,97.631,98.017,98.618,98.968,100.85,100.33,101.78,102.07,102.0,101.83,102.84,103.38,102.31,101.62
321,M,False,90.02,90.554,89.518,90.02,89.635,90.441,92.144,92.279,91.696,92.472,93.461,94.014,93.754,95.869,96.692,97.631,98.017,98.618,98.968,100.85,100.33,101.78,102.07,102.0,101.83,102.84,103.38,102.31,101.62,102.46,100.78,101.12,99.915,99.079,97.917,97.145,95.89,94.882,93.773,93.44,92.085,92.202,92.755,93.238,92.8,90.822,91.311,91.125,91.357,91.431,93.08,92.299,93.66,93.786,94.948,94.111,93.526,93.957,93.846,93.781,93.105,92.491,92.885,93.348,93.291,94.011,94.358,95.416,95.444,95.091
322,M,False,96.938,96.022,95.72,95.027,93.761,92.447,92.314,90.991,90.715,89.96,88.905,88.555,88.455,88.091,87.603,87.066,87.192,86.506,86.027,86.127,86.054,86.351,86.058,86.004,86.138,86.354,86.84,87.437,86.994,87.451,88.224,88.782,89.382,89.601,90.128,89.816,89.273,88.663,88.452,88.022,88.078,87.5,86.427,85.332,84.38,83.541,82.501,81.934,81.282,80.9,80.792,81.556,81.291,82.592,82.776,83.284,83.101,83.902,84.187,84.872,85.174,85.484,86.759,85.692,86.406,86.056,85.461,85.255,84.701,84.594
323,M,False,95.791,94.502,94.278,93.645,94.434,94.398,95.3,95.867,96.109,97.075,98.339,98.941,99.435,100.39,100.83,101.3,101.66,101.52,101.84,102.07,101.77,100.92,100.34,99.595,99.054,98.92,98.231,98.682,99.095,98.47,98.14,98.426,97.656,97.459,97.431,98.083,98.061,98.216,97.847,98.405,98.474,98.199,97.666,98.135,98.28,98.223,98.168,99.148,99.364,99.492,99.955,100.38,101.72,102.07,102.87,103.37,103.8,104.51,104.97,104.86,105.46,105.87,105.39,105.34,105.3,104.88,104.67,103.26,102.29,101.93
324,M,True,129.11,129.64,130.21,129.48,129.04,129.55,130.03,129.04,128.22,127.75,127.79,127.83,126.85,126.75,126.77,126.48,127.4,127.57,127.47,128.56,128.94,129.5,129.42,131.19,131.92,132.22,132.28,131.99,131.78,132.57,131.2,130.12,129.72,129.13,129.12,127.83,128.2,126.46,128.08,126.6,126.19,126.02,126.38,124.11,123.29,123.54,122.54,121.99,122.18,122.23,123.03,122.0,122.05,120.98,122.49,122.0,121.89,121.76,122.12,121.88,121.76,122.04,122.02,121.26,121.58,122.19,121.03,121.96,123.74,123.83
325,M,False,130.21,129.48,129.04,129.55,130.03,129.04,128.22,127.75,127.79,127.83,126.85,126.75,126.77,126.48,127.4,127.57,127.47,128.56,128.94,129.5,129.42,131.19,131.92,132.22,132.28,131.99,131.78,132.57,131.2,130.12,129.72,129.13,129.12,127.83,128.2,126.46,128.08,126.6,126.19,126.02,126.38,124.11,123.29,123.54,122.54,121.99,122.18,122.23,123.03,122.0,122.05,120.98,122.49,122.0,121.89,121.76,122.12,121.88,121.76,122.04,122.02,121.26,121.58,122.19,121.03,121.96,123.74,123.83,123.44,123.93
326,M,True,60.491,59.719,63.716,63.222,61.832,65.704,62.831,64.156,64.057,63.438,65.633,64.996,64.031,64.701,62.218,66.275,63.137,63.481,62.698,62.213,65.235,63.524,61.922,63.366,63.612,62.718,60.247,61.062,61.012,60.687,59.981,60.366,59.393,60.286,59.546,59.885,59.953,62.118,62.346,61.829,60.972,61.853,63.398,62.961,63.448,63.277,63.419,64.837,63.867,63.192,62.887,62.012,60.839,60.722,60.843,61.051,60.434,60.874,61.577,61.267,60.471,61.743,60.096,61.036,61.697,63.226,59.813,62.437,63.669,63.19
327,M,True,80.412,80.176,80.02,79.33,79.561,79.633,79.523,79.632,79.672,79.751,79.329,79.604,79.626,79.714,79.323,79.679,80.072,79.666,77.098,79.823,80.322,80.268,80.482,80.931,81.118,81.466,81.902,82.029,82.042,82.299,82.454,82.939,83.416,83.83,84.391,84.592,84.768,84.299,83.98,83.598,83.683,83.036,83.073,83.004,83.0,83.609,84.438,85.278,86.053,86.264,87.175,87.238,87.832,88.39,88.315,88.327,88.773,88.993,88.947,89.146,89.111,89.026,88.887,88.398,87.761,87.859,88.055,88.4,88.118,88.138
328,M,False,84.592,84.768,84.299,83.98,83.598,83.683,83.036,83.073,83.004,83.0,83.609,84.438,85.278,86.053,86.264,87.175,87.238,87.832,88.39,88.315,88.327,88.773,88.993,88.947,89.146,89.111,89.026,88.887,88.398,87.761,87.859,88.055,88.4,88.118,88.138,88.309,87.829,88.171,88.442,88.615,88.654,88.81,88.538,88.787,89.281,89.164,89.464,89.422,89.939,90.38,90.589,90.862,91.544,91.765,92.612,92.88,93.012,93.027,93.558,93.621,93.559,93.724,92.925,93.062,92.967,92.614,92.424,91.897,91.534,91.108
329,M,False,87.175,87.238,87.832,88.39,88.315,88.327,88.773,88.993,88.947,89.146,89.111,89.026,88.887,88.398,87.761,87.859,88.055,88.4,88.118,88.138,88.309,87.829,88.171,88.442,88.615,88.654,88.81,88.538,88.787,89.281,89.164,89.464,89.422,89.939,90.38,90.589,90.862,91.544,91.765,92.612,92.88,93.012,93.027,93.558,93.621,93.559,93.724,92.925,93.062,92.967,92.614,92.424,91.897,91.534,91.108,90.611,89.91,89.215,89.106,89.2,88.775,89.425,89.779,89.933,90.545,90.916,91.133,91.287,90.92,91.103
330,M,False,88.315,88.327,88.773,88.993,88.947,89.146,89.111,89.026,88.887,88.398,87.761,87.859,88.055,88.4,88.118,88.138,88.309,87.829,88.171,88.442,88.615,88.654,88.81,88.538,88.787,89.281,89.164,89.464,89.422,89.939,90.38,90.589,90.862,91.544,91.765,92.612,92.88,93.012,93.027,93.558,93.621,93.559,93.724,92.925,93.062,92.967,92.614,92.424,91.897,91.534,91.108,90.611,89.91,89.215,89.106,89.2,88.775,89.425,89.779,89.933,90.545,90.916,91.133,91.287,90.92,91.103,90.873,90.959,90.442,90.195
331,M,False,88.138,88.309,87.829,88.171,88.442,88.615,88.654,88.81,88.538,88.787,89.281,89.164,89.464,89.422,89.939,90.38,90.589,90.862,91.544,91.765,92.612,92.88,93.012,93.027,93.558,93.621,93.559,93.724,92.925,93.062,92.967,92.614,92.424,91.897,91.534,91.108,90.611,89.91,89.215,89.106,89.2,88.775,89.425,89.779,89.933,90.545,90.916,91.133,91.287,90.92,91.103,90.873,90.959,90.442,90.195,89.798,89.744,89.888,89.82,89.399,89.431,89.415,89.411,89.42,89.244,89.374,89.305,89.295,89.128,89.244
332,M,True,94.18,94.26,94.528,94.906,95.271,95.381,95.951,95.975,96.331,96.798,97.004,97.559,98.242,98.017,97.788,97.93,98.34,97.384,97.346,97.451,97.22,96.844,96.399,95.679,95.13,94.644,94.038,94.094,93.976,93.761,93.917,93.602,94.037,94.11,94.579,94.999,94.994,95.358,95.633,95.575,95.979,96.08,95.872,95.604,95.18,95.329,95.113,94.816,94.849,95.134,94.908,94.903,94.439,94.316,94.351,94.615,94.528,94.709,94.921,94.976,94.871,94.704,94.817,94.692,94.659,94.693,95.14,95.417,95.33,95.377
333,M,False,90.48,90.144,89.668,89.787,89.568,89.373,88.955,88.715,88.73,88.724,88.24,88.487,88.037,88.046,88.11,88.091,88.099,88.552,88.872,88.897,88.924,89.346,89.352,89.94,90.32,90.509,90.673,90.924,91.198,91.335,91.206,91.344,90.561,90.392,90.104,89.522,88.917,88.126,87.756,87.407,87.168,87.08,86.933,86.932,87.157,87.267,87.516,87.805,88.368,88.929,89.479,89.884,89.856,90.133,89.772,90.168,89.861,89.942,89.078,89.462,89.042,88.385,87.931,87.255,86.761,86.248,86.243,85.922,85.596,85.517
334,M,False,87.756,87.407,87.168,87.08,86.933,86.932,87.157,87.267,87.516,87.805,88.368,88.929,89.479,89.884,89.856,90.133,89.772,90.168,89.861,89.942,89.078,89.462,89.042,88.385,87.931,87.255,86.761,86.248,86.243,85.922,85.596,85.517,85.467,85.302,85.715,85.574,85.094,85.436,85.825,85.931,86.279,86.355,86.624,86.907,87.061,87.042,87.25,87.376,87.277,86.999,86.765,86.339,85.957,85.695,85.472,84.766,84.601,84.52,83.677,83.586,83.474,83.609,83.465,83.637,84.113,84.392,84.194,84.969,85.372,85.751
335,M,False,86.907,87.061,87.042,87.25,87.376,87.277,86.999,86.765,86.339,85.957,85.695,85.472,84.766,84.601,84.52,83.677,83.586,83.474,83.609,83.465,83.637,84.113,84.392,84.194,84.969,85.372,85.751,85.964,86.217,86.415,86.311,86.537,86.055,85.745,85.685,85.303,84.876,84.639,84.421,83.992,83.655,83.234,82.977,82.496,82.377,82.199,82.111,81.949,81.62,81.364,81.118,81.1,81.256,81.45,81.336,81.331,81.456,81.171,81.432,81.627,81.728,81.871,81.93,82.174,82.147,82.088,82.435,81.959,81.899,81.562
336,M,False,86.999,86.765,86.339,85.957,85.695,85.472,84.766,84.601,84.52,83.677,83.586,83.474,83.609,83.465,83.637,84.113,84.392,84.194,84.969,85.372,85.751,85.964,86.217,86.415,86.311,86.537,86.055,85.745,85.685,85.303,84.876,84.639,84.421,83.992,83.655,83.234,82.977,82.496,82.377,82.199,82.111,81.949,81.62,81.364,81.118,81.1,81.256,81.45,81.336,81.331,81.456,81.171,81.432,81.627,81.728,81.871,81.93,82.174,82.147,82.088,82.435,81.959,81.899,81.562,81.408,80.979,80.454,79.671,79.257,78.669
337,M,True,81.627,81.728,81.871,81.93,82.174,82.147,82.088,82.435,81.959,81.899,81.562,81.408,80.979,80.454,79.671,79.257,78.669,78.525,78.275,77.973,77.567,77.617,77.931,78.003,78.066,78.348,78.556,78.976,79.34,79.582,80.086,80.189,80.018,80.104,79.951,79.558,79.177,78.964,78.563,78.263,77.711,77.074,76.649,76.278,76.091,75.833,75.571,75.186,75.337,75.494,74.942,74.932,75.128,75.014,75.057,75.132,75.118,75.298,75.269,75.395,75.629,75.553,75.996,76.332,76.49,76.445,76.505,76.551,76.344,75.708
338,M,True,71.486,71.282,71.509,72.07,72.212,72.227,72.532,72.915,72.935,72.996,72.757,72.806,73.243,72.758,72.272,72.24,71.803,71.842,71.599,70.884,70.758,70.586,70.524,70.557,70.123,70.294,70.21,70.337,70.28,69.41,69.509,69.369,69.351,69.447,70.356,70.349,70.104,70.199,69.403,69.84,70.041,69.329,69.205,69.187,68.593,69.325,69.665,68.896,68.594,69.459,68.24,68.306,68.202,67.219,66.575,66.511,66.081,65.779,65.184,65.083,65.24,65.043,64.848,65.015,65.669,65.402,65.457,65.691,65.1,65.881
339,M,False,70.758,70.586,70.524,70.557,70.123,70.294,70.21,70.337,70.28,69.41,69.509,69.369,69.351,69.447,70.356,70.349,70.104,70.199,69.403,69.84,70.041,69.329,69.205,69.187,68.593,69.325,69.665,68.896,68.594,69.459,68.24,68.306,68.202,67.219,66.575,66.511,66.081,65.779,65.184,65.083,65.24,65.043,64.848,65.015,65.669,65.402,65.457,65.691,65.1,65.881,66.184,66.636,66.083,65.813,67.003,66.525,66.158,66.917,66.085,65.677,65.975,65.614,65.251,66.415,64.758,65.129,64.78,65.481,65.913,64.116
340,M,False,69.205,69.187,68.593,69.325,69.665,68.896,68.594,69.459,68.24,68.306,68.202,67.219,66.575,66.511,66.081,65.779,65.184,65.083,65.24,65.043,64.848,65.015,65.669,65.402,65.457,65.691,65.1,65.881,66.184,66.636,66.083,65.813,67.003,66.525,66.158,66.917,66.085,65.677,65.975,65.614,65.251,66.415,64.758,65.129,64.78,65.481,65.913,64.116,65.69,65.656,66.832,64.327,64.921,65.297,65.349,64.625,66.137,65.357,65.938,66.767,66.92,67.041,66.229,67.232,66.885,66.727,68.52,67.776,65.72,67.174
341,M,False,68.306,68.202,67.219,66.575,66.511,66.081,65.779,65.184,65.083,65.24,65.043,64.848,65.015,65.669,65.402,65.457,65.691,65.1,65.881,66.184,66.636,66.083,65.813,67.003,66.525,66.158,66.917,66.085,65.677,65.975,65.614,65.251,66.415,64.758,65.129,64.78,65.481,65.913,64.116,65.69,65.656,66.832,64.327,64.921,65.297,65.349,64.625,66.137,65.357,65.938,66.767,66.92,67.041,66.229,67.232,66.885,66.727,68.52,67.776,65.72,67.174,66.884,66.329,65.796,65.354,65.405,64.27,64.361,64.96,62.886
342,M,False,65.669,65.402,65.457,65.691,65.1,65.881,66.184,66.636,66.083,65.813,67.003,66.525,66.158,66.917,66.085,65.677,65.975,65.614,65.251,66.415,64.758,65.129,64.78,65.481,65.913,64.116,65.69,65.656,66.832,64.327,64.921,65.297,65.349,64.625,66.137,65.357,65.938,66.767,66.92,67.041,66.229,67.232,66.885,66.727,68.52,67.776,65.72,67.174,66.884,66.329,65.796,65.354,65.405,64.27,64.361,64.96,62.886,64.504,65.259,65.406,65.528,65.134,67.608,65.441,65.515,64.411,66.24,65.143,65.62,65.03
343,M,False,66.917,66.085,65.677,65.975,65.614,65.251,66.415,64.758,65.129,64.78,65.481,65.913,64.116,65.69,65.656,66.832,64.327,64.921,65.297,65.349,64.625,66.137,65.357,65.938,66.767,66.92,67.041,66.229,67.232,66.885,66.727,68.52,67.776,65.72,67.174,66.884,66.329,65.796,65.354,65.405,64.27,64.361,64.96,62.886,64.504,65.259,65.406,65.528,65.134,67.608,65.441,65.515,64.411,66.24,65.143,65.62,65.03,66.051,65.226,67.845,66.427,65.211,67.46,64.773,62.727,66.864,65.856,64.148,64.726,64.318
344,M,False,64.327,64.921,65.297,65.349,64.625,66.137,65.357,65.938,66.767,66.92,67.041,66.229,67.232,66.885,66.727,68.52,67.776,65.72,67.174,66.884,66.329,65.796,65.354,65.405,64.27,64.361,64.96,62.886,64.504,65.259,65.406,65.528,65.134,67.608,65.441,65.515,64.411,66.24,65.143,65.62,65.03,66.051,65.226,67.845,66.427,65.211,67.46,64.773,62.727,66.864,65.856,64.148,64.726,64.318,65.572,66.365,63.401,63.341,65.718,64.182,63.427,62.801,62.939,61.814,61.116,63.039,60.846,60.172,60.566,61.79
345,M,False,67.541,67.241,67.734,68.159,69.65,69.876,68.682,71.107,69.29,70.348,71.544,72.968,73.829,72.391,71.866,72.93,71.885,73.247,73.862,74.348,74.216,71.247,74.093,71.873,69.957,73.715,74.469,74.511,73.124,70.788,73.978,72.645,75.051,71.808,74.723,75.932,76.823,76.068,73.323,73.59,76.025,76.522,74.616,76.775,75.647,75.441,72.867,73.799,71.432,72.067,70.454,71.016,72.193,72.07,70.207,70.559,70.843,72.034,71.495,72.6,71.727,73.546,74.113,75.317,75.78,76.897,77.197,76.533,76.982,77.39
346,M,True,75.051,71.808,74.723,75.932,76.823,76.068,73.323,73.59,76.025,76.522,74.616,76.775,75.647,75.441,72.867,73.799,71.432,72.067,70.454,71.016,72.193,72.07,70.207,70.559,70.843,72.034,71.495,72.6,71.727,73.546,74.113,75.317,75.78,76.897,77.197,76.533,76.982,77.39,76.929,74.668,74.973,74.715,76.169,76.396,74.65,73.311,74.802,75.095,73.616,74.688,74.383,76.204,75.119,75.399,75.21,75.309,75.008,75.387,75.261,75.048,75.613,75.818,76.335,76.877,76.29,76.509,76.536,77.087,78.392,77.39
347,M,True,76.775,75.647,75.441,72.867,73.799,71.432,72.067,70.454,71.016,72.193,72.07,70.207,70.559,70.843,72.034,71.495,72.6,71.727,73.546,74.113,75.317,75.78,76.897,77.197,76.533,76.982,77.39,76.929,74.668,74.973,74.715,76.169,76.396,74.65,73.311,74.802,75.095,73.616,74.688,74.383,76.204,75.119,75.399,75.21,75.309,75.008,75.387,75.261,75.048,75.613,75.818,76.335,76.877,76.29,76.509,76.536,77.087,78.392,77.39,78.798,78.303,77.38,77.006,76.792,76.102,76.275,76.92,76.383,76.235,76.183
348,M,True,84.192,84.542,85.001,85.269,84.323,84.522,84.869,83.912,83.888,83.817,84.329,84.211,84.605,84.201,84.721,84.878,86.059,85.671,86.535,86.602,87.604,87.902,88.185,88.572,89.068,89.611,90.293,89.977,89.788,89.506,90.229,90.336,90.639,90.7,89.546,89.616,89.369,88.45,88.309,87.818,86.603,86.585,86.142,87.02,87.007,86.67,87.067,87.17,88.07,88.705,89.719,89.908,90.635,91.562,91.768,91.386,91.907,92.406,91.716,91.78,91.759,91.905,92.01,92.195,92.183,92.113,91.647,91.841,92.352,91.967
349,M,False,87.902,88.185,88.572,89.068,89.611,90.293,89.977,89.788,89.506,90.229,90.336,90.639,90.7,89.546,89.616,89.369,88.45,88.309,87.818,86.603,86.585,86.142,87.02,87.007,86.67,87.067,87.17,88.07,88.705,89.719,89.908,90.635,91.562,91.768,91.386,91.907,92.406,91.716,91.78,91.759,91.905,92.01,92.195,92.183,92.113,91.647,91.841,92.352,91.967,92.017,92.353,92.199,92.14,91.631,91.942,92.645,92.406,92.866,92.98,93.544,93.763,93.572,93.295,93.536,94.117,94.159,93.862,93.79,93.388,93.341
350,M,False,90.639,90.7,89.546,89.616,89.369,88.45,88.309,87.818,86.603,86.585,86.142,87.02,87.007,86.67,87.067,87.17,88.07,88.705,89.719,89.908,90.635,91.562,91.768,91.386,91.907,92.406,91.716,91.78,91.759,91.905,92.01,92.195,92.183,92.113,91.647,91.841,92.352,91.967,92.017,92.353,92.199,92.14,91.631,91.942,92.645,92.406,92.866,92.98,93.544,93.763,93.572,93.295,93.536,94.117,94.159,93.862,93.79,93.388,93.341,93.318,93.004,92.478,92.059,92.152,91.738,91.96,92.174,92.274,92.875,93.618
351,M,False,92.01,92.195,92.183,92.113,91.647,91.841,92.352,91.967,92.017,92.353,92.199,92.14,91.631,91.942,92.645,92.406,92.866,92.98,93.544,93.763,93.572,93.295,93.536,94.117,94.159,93.862,93.79,93.388,93.341,93.318,93.004,92.478,92.059,92.152,91.738,91.96,92.174,92.274,92.875,93.618,94.613,95.073,96.005,96.392,97.785,98.182,99.378,100.46,101.35,102.13,102.53,102.7,102.71,102.95,102.72,101.75,101.11,101.25,100.87,100.61,100.26,99.513,99.449,99.235,99.223,99.329,98.686,98.56,98.439,98.67
352,M,False,108.7,109.12,108.55,108.42,108.01,107.68,107.93,107.39,108.08,109.45,110.2,111.24,112.57,113.6,114.6,115.58,116.28,117.07,116.97,116.69,116.76,116.37,116.08,115.15,113.99,113.68,112.65,110.86,110.06,109.65,109.32,109.86,109.53,109.52,109.17,107.89,107.98,108.29,108.37,108.94,109.08,108.51,108.61,107.68,107.81,107.94,108.07,108.6,108.85,108.22,107.9,108.08,107.36,106.77,107.47,107.69,107.38,107.58,108.62,109.04,109.65,109.45,111.2,112.86,113.69,115.12,116.1,116.12,115.94,115.11
353,M,True,71.933,72.148,71.603,72.03,72.768,73.019,74.729,74.06,73.152,73.933,73.385,74.69,74.943,75.366,75.785,76.037,76.438,76.155,76.694,78.448,77.881,78.173,77.101,77.432,77.677,77.061,77.01,76.463,76.156,75.21,75.262,75.073,75.123,75.247,76.158,76.376,76.805,76.791,78.922,78.12,79.079,79.777,79.929,80.306,80.32,80.657,80.634,81.053,81.719,83.084,82.266,82.976,82.79,81.97,82.267,82.396,82.466,81.873,82.189,82.169,82.029,81.689,81.876,82.544,82.533,83.159,83.439,83.569,83.918,83.733
354,M,True,80.657,80.634,81.053,81.719,83.084,82.266,82.976,82.79,81.97,82.267,82.396,82.466,81.873,82.189,82.169,82.029,81.689,81.876,82.544,82.533,83.159,83.439,83.569,83.918,83.733,83.971,84.497,84.736,85.115,85.231,86.335,86.555,87.059,86.725,86.623,86.931,86.887,86.908,87.313,86.571,86.129,86.0,86.235,85.778,85.995,85.149,84.735,84.61,84.768,84.53,84.119,83.962,84.7,84.774,84.869,85.91,86.123,86.976,87.425,87.561,88.537,87.963,88.385,88.27,87.532,87.567,87.488,87.58,87.094,86.678
355,M,False,87.6,87.787,88.311,88.886,89.707,90.21,90.477,90.782,91.471,92.1,92.455,92.406,92.564,92.635,92.965,92.98,93.424,93.575,93.773,93.853,94.225,93.588,93.416,93.398,92.885,92.661,92.798,92.67,92.744,92.597,92.847,93.119,93.208,93.141,93.521,93.346,93.479,93.715,94.205,94.206,94.792,95.229,95.033,95.157,95.757,95.956,96.198,96.146,96.25,96.325,96.36,96.774,97.049,96.634,96.719,96.712,96.707,96.388,96.057,95.885,95.652,95.252,94.757,94.484,94.198,93.705,93.44,93.784,93.581,93.772
356,M,False,93.15,91.695,90.757,89.894,88.776,87.906,87.839,87.561,87.147,86.792,86.85,86.706,86.842,86.468,86.804,87.417,86.848,87.474,87.737,87.741,88.033,88.74,89.004,89.048,89.197,89.216,89.515,88.817,89.091,88.782,88.615,89.361,89.406,89.151,88.564,88.822,88.611,88.9,89.031,88.992,89.353,88.256,88.35,87.767,87.37,87.884,87.289,87.23,86.959,85.446,86.519,86.243,86.051,86.544,87.045,86.975,87.748,88.51,89.268,89.864,89.793,90.345,90.962,91.388,91.97,92.479,92.322,92.301,92.384,92.269
357,M,False,94.35,94.926,94.362,94.374,94.172,95.104,95.829,94.99,96.292,96.265,96.752,97.274,97.103,97.94,96.632,96.812,97.136,96.94,96.565,97.846,97.099,97.385,97.202,96.685,96.722,97.646,98.007,98.255,98.6,98.128,98.372,98.09,97.967,97.16,97.653,97.682,96.947,97.86,97.925,97.449,96.813,96.626,96.94,96.945,97.302,96.758,96.087,96.83,95.679,95.993,95.582,96.05,96.002,96.627,96.701,96.728,97.042,96.601,97.696,98.349,98.102,97.915,98.347,98.403,98.698,98.485,97.815,97.626,97.67,97.623
358,M,False,95.175,95.454,95.244,95.367,94.97,95.032,95.043,95.113,95.437,95.971,96.188,97.089,97.714,97.762,97.833,98.207,97.939,98.261,98.584,99.104,98.343,98.047,99.226,99.546,99.735,99.705,99.402,99.55,99.795,99.757,99.002,99.003,98.193,98.491,98.048,97.844,97.684,96.618,96.627,96.472,96.711,96.707,96.549,97.843,98.24,98.468,98.175,98.665,99.156,100.02,100.44,101.44,100.87,100.32,100.26,100.2,99.6,99.405,99.144,99.676,100.09,100.37,100.35,100.34,100.28,100.13,99.944,99.564,100.01,99.671
359,M,False,107.2,108.19,108.33,108.9,108.68,109.5,110.16,109.68,109.87,109.7,109.9,110.23,110.09,109.51,109.36,109.26,108.89,109.19,108.72,108.23,108.16,108.58,108.14,107.9,108.0,107.9,107.65,107.51,107.92,108.04,108.14,108.01,107.84,108.01,108.15,108.26,107.83,108.37,108.4,108.81,108.99,109.73,110.12,110.47,110.63,110.88,111.23,111.58,111.59,112.2,112.41,112.67,112.5,111.43,111.4,111.66,111.29,111.12,110.36,110.08,109.99,109.34,109.5,108.76,108.72,108.23,108.14,107.74,107.55,107.96
360,M,True,109.28,109.45,108.78,109.2,109.1,108.64,108.76,108.57,108.42,108.87,108.25,108.26,108.35,108.74,108.27,108.15,108.41,108.64,109.02,109.36,109.67,109.55,110.26,110.26,110.82,110.72,110.64,110.42,110.02,110.11,110.68,110.46,110.27,109.82,109.43,109.45,109.66,109.66,108.96,108.71,108.56,108.19,107.58,108.01,107.79,107.66,108.24,107.63,107.84,107.96,107.41,107.47,107.04,107.37,107.81,108.1,108.0,107.74,107.52,107.4,107.41,107.79,107.21,107.24,107.59,107.39,107.55,107.68,107.4,107.45
361,M,True,104.09,104.28,103.8,103.95,104.07,104.11,104.92,104.83,105.36,106.1,106.11,105.88,106.27,107.23,107.89,108.51,109.22,110.04,109.82,108.31,107.13,106.82,106.76,107.44,106.28,106.16,104.97,104.36,104.11,103.42,102.58,102.31,101.05,99.639,98.966,98.772,98.83,98.94,98.663,99.301,99.437,99.486,99.427,99.945,100.4,100.64,101.03,102.18,101.88,102.24,101.6,101.8,100.91,100.44,101.37,101.47,102.5,102.11,101.53,101.1,100.53,100.3,100.0,100.17,99.819,100.97,100.58,99.924,100.47,99.963
362,M,False,108.64,109.02,109.36,109.67,109.55,110.26,110.26,110.82,110.72,110.64,110.42,110.02,110.11,110.68,110.46,110.27,109.82,109.43,109.45,109.66,109.66,108.96,108.71,108.56,108.19,107.58,108.01,107.79,107.66,108.24,107.63,107.84,107.96,107.41,107.47,107.04,107.37,107.81,108.1,108.0,107.74,107.52,107.4,107.41,107.79,107.21,107.24,107.59,107.39,107.55,107.68,107.4,107.45,107.83,108.02,107.57,107.45,107.25,107.72,108.01,108.02,108.23,108.33,108.45,108.67,108.62,108.58,109.36,109.76,110.02
