,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70
588,C,False,50.531,50.213,47.883,46.029,46.428,45.633,46.9,50.05,47.016,50.894,50.073,52.753,49.533,50.583,51.682,52.289,52.275,52.874,52.071,56.018,53.175,55.599,52.695,51.678,51.887,49.414,52.047,53.1,53.375,52.976,50.916,49.952,50.611,55.433,56.807,54.471,56.348,55.707,57.332,61.243,60.496,61.134,67.815,66.895,66.207,66.589,68.53,69.954,69.03,70.897,68.975,68.118,70.408,71.728,72.548,71.652,75.301,74.843,76.211,77.33,77.264,76.601,76.702,77.456,80.968,82.397,81.826,82.552,83.773,83.898
589,C,False,313.87,322.55,314.98,326.2,330.89,343.12,345.35,336.19,329.28,347.38,349.14,349.17,355.64,346.35,348.8,344.14,339.58,335.69,339.66,348.84,330.98,326.66,331.4,348.06,346.06,350.49,323.72,322.79,327.98,319.67,317.38,324.19,318.84,309.08,312.08,315.64,324.24,331.59,321.03,306.94,310.28,310.56,315.16,299.83,293.6,299.88,299.96,285.97,281.97,283.35,277.71,276.28,283.3,274.98,274.73,267.2,271.61,265.28,267.05,261.3,265.02,259.13,261.68,255.29,261.62,275.35,280.66,279.25,296.72,303.15
590,C,False,1573.4,1567.9,1563.7,1560.5,1557.1,1556.2,1548.0,1556.1,1553.5,1549.6,1548.7,1549.8,1552.5,1550.8,1553.8,1552.1,1553.8,1555.4,1558.2,1566.1,1565.1,1560.7,1567.0,1574.4,1579.4,1574.2,1581.7,1576.2,1575.1,1575.8,1584.2,1596.8,1602.5,1612.4,1616.5,1623.9,1631.0,1634.8,1629.0,1627.9,1628.0,1630.5,1628.1,1620.5,1617.0,1614.0,1616.0,1617.7,1621.0,1616.3,1617.0,1616.4,1620.7,1618.9,1618.5,1615.0,1614.9,1607.2,1607.0,1606.2,1608.9,1609.4,1612.8,1613.2,1615.7,1624.1,1622.3,1620.1,1619.6,1612.1
591,C,False,350.16,351.59,362.03,359.43,364.74,365.46,367.24,360.58,354.94,363.11,370.77,370.59,372.49,373.47,376.88,377.62,376.09,380.46,375.71,377.42,378.27,369.57,378.03,376.45,374.7,378.31,376.63,374.06,366.87,377.31,373.47,376.52,376.74,370.13,374.73,379.17,386.46,388.26,385.0,390.18,387.55,384.03,380.93,382.31,380.04,376.82,378.0,378.8,372.45,373.27,368.7,369.04,367.45,365.02,366.14,369.51,368.66,369.05,371.01,372.18,366.43,374.55,371.62,370.56,369.25,370.54,370.94,370.84,369.08,369.81
592,C,False,528.89,524.36,518.3,527.26,528.72,531.83,531.96,534.96,535.48,535.34,535.86,529.96,532.15,534.24,529.9,534.21,532.77,528.78,529.21,527.86,524.83,524.77,527.67,521.17,519.18,521.52,528.61,529.04,524.81,519.6,516.68,523.36,520.58,519.9,520.38,527.89,523.53,518.64,520.31,523.78,527.22,526.39,526.32,520.13,516.81,511.2,512.71,516.27,518.62,516.92,520.27,522.01,524.2,527.45,528.9,527.92,522.05,529.05,526.75,528.43,528.8,535.91,536.76,534.68,535.8,537.91,540.86,539.76,531.32,527.95
593,C,False,87.394,87.68,87.718,88.033,89.159,90.45,88.947,88.578,86.102,82.285,80.725,80.548,81.465,81.017,80.711,80.024,81.018,80.829,80.641,81.06,81.357,84.189,84.297,84.508,83.312,84.535,82.504,79.426,79.009,78.57,77.818,75.715,76.752,76.175,76.295,75.677,75.621,74.042,74.433,73.895,75.902,72.658,72.7,71.898,72.59,71.802,71.931,70.694,69.508,69.112,68.85,69.33,68.022,65.271,62.349,60.425,60.295,60.125,60.257,59.727,59.551,59.635,59.936,63.211,63.78,64.614,62.214,62.3,60.813,60.896
594,C,False,406.18,404.19,407.13,406.19,406.37,409.23,411.74,416.69,415.83,418.81,419.9,422.12,422.0,425.41,427.45,425.81,432.48,433.95,441.92,442.4,445.29,444.17,446.66,443.93,442.06,447.39,447.1,447.74,446.26,448.5,447.81,450.6,448.97,448.72,451.16,451.31,454.57,459.58,456.53,459.26,457.6,460.62,462.58,463.24,463.2,465.0,470.37,471.63,475.16,480.42,483.61,479.4,486.7,489.25,494.43,492.59,498.18,505.18,507.24,505.42,505.64,501.45,503.0,507.23,512.62,516.04,520.8,525.7,526.54,526.26
595,C,False,1321.4,1322.6,1320.5,1320.8,1320.6,1323.4,1325.3,1324.2,1333.7,1339.8,1335.9,1332.5,1341.5,1340.3,1338.3,1335.9,1336.7,1348.9,1351.0,1346.2,1344.8,1352.2,1352.3,1358.7,1347.7,1340.0,1342.0,1344.3,1341.6,1339.1,1339.7,1344.6,1343.2,1351.5,1344.3,1333.0,1326.2,1334.6,1328.0,1332.3,1326.1,1330.0,1326.4,1321.8,1326.4,1328.5,1330.8,1324.1,1320.8,1322.3,1323.2,1325.0,1328.6,1327.0,1324.9,1324.5,1332.6,1336.1,1322.7,1324.9,1316.0,1321.0,1330.3,1332.4,1329.3,1332.2,1332.6,1327.7,1325.6,1333.8
596,C,False,139.17,135.11,133.51,132.58,130.89,129.82,123.49,127.99,125.74,123.21,121.89,120.9,121.03,116.79,118.11,117.66,116.61,111.37,111.88,112.11,109.17,114.7,113.66,111.39,116.43,116.06,116.19,115.33,109.21,108.9,108.54,108.67,104.26,101.85,98.326,100.13,100.28,100.16,95.979,97.938,99.391,98.572,97.381,94.658,91.888,89.904,92.068,88.494,90.615,86.917,84.612,85.557,83.386,81.965,82.813,80.037,81.55,79.991,80.969,81.04,86.054,84.249,82.717,84.677,86.106,83.617,90.037,91.062,90.126,86.12
597,C,False,195.28,202.56,197.02,208.95,208.21,210.38,219.51,228.19,219.73,223.55,230.43,248.03,255.85,262.95,272.82,290.18,294.97,302.94,311.61,318.71,329.75,335.71,351.29,348.55,345.71,339.92,342.21,344.5,348.61,345.41,345.59,349.37,356.01,346.08,361.36,351.26,351.13,357.39,355.22,375.2,381.57,380.99,382.05,387.94,397.34,396.63,386.71,387.96,386.47,390.47,387.2,397.83,406.31,409.35,410.55,410.95,408.3,428.05,427.62,435.52,431.45,436.43,446.68,452.13,450.86,450.16,458.72,448.54,447.56,443.57
598,C,True,809.38,808.92,819.74,820.44,814.02,811.55,807.97,803.28,804.56,826.2,840.8,832.83,848.79,848.44,847.14,853.97,848.99,839.84,838.1,820.18,843.5,821.55,807.21,799.15,798.7,796.26,791.94,794.91,799.65,802.39,798.95,811.94,814.97,817.75,815.67,823.25,828.24,837.83,830.46,835.23,830.91,827.13,826.54,824.93,807.55,818.45,815.89,809.44,805.19,816.22,813.59,820.1,818.68,811.2,818.87,829.81,833.42,816.79,818.35,826.17,824.33,825.75,826.98,830.57,828.83,825.43,825.41,828.0,824.7,829.02
599,C,False,674.14,677.97,676.6,685.41,693.6,691.92,698.54,701.37,705.5,701.31,705.01,708.42,709.42,712.44,715.63,719.97,717.36,723.08,727.81,728.39,736.01,737.6,737.03,739.5,735.09,734.81,735.71,732.85,734.05,734.79,738.01,742.36,743.51,744.89,744.88,743.05,741.97,743.91,749.18,749.5,754.38,759.7,766.39,766.28,765.44,761.06,761.1,765.69,771.39,772.72,770.87,771.51,772.23,776.04,771.31,769.64,775.5,776.17,778.35,772.9,771.14,770.22,767.25,765.22,770.27,769.75,768.83,767.11,767.67,766.97
600,C,True,498.38,501.32,502.27,501.34,496.4,504.75,508.02,497.79,495.23,495.46,491.47,498.62,497.73,495.57,497.94,501.77,499.49,507.31,509.34,512.1,511.99,508.17,510.41,503.33,499.54,494.56,500.27,498.96,490.36,478.37,477.92,474.8,479.81,478.96,473.07,467.97,467.8,462.84,470.86,465.88,468.16,471.71,465.82,472.54,474.12,469.99,471.81,469.45,457.03,457.02,450.93,455.14,458.99,461.1,460.89,454.06,455.01,454.85,464.89,456.86,450.37,450.86,462.81,469.21,476.12,477.09,474.18,469.77,478.32,487.3
601,C,False,900.74,913.83,900.15,894.12,897.88,897.42,900.54,900.33,915.93,920.67,900.45,917.68,925.05,920.53,919.76,909.97,912.2,912.63,910.46,914.7,914.47,914.69,925.91,910.43,921.89,918.2,922.74,929.2,922.38,924.47,919.8,922.0,919.1,919.34,925.71,917.71,916.7,914.36,915.72,921.42,923.26,918.04,921.92,933.26,934.08,938.95,926.98,929.52,921.04,929.21,924.74,937.6,950.16,943.8,933.06,933.52,920.57,934.88,940.12,945.57,948.18,961.56,960.76,961.49,970.42,965.66,965.34,970.43,969.7,965.58
602,C,False,45.987,50.662,55.527,59.217,73.917,83.737,77.066,84.964,90.985,99.619,108.16,121.98,135.16,143.55,159.07,173.62,179.2,194.39,196.59,213.72,238.02,258.42,266.24,287.82,299.26,314.27,327.85,348.31,364.17,375.72,397.07,415.26,435.62,444.88,456.07,471.77,484.91,494.3,518.46,514.49,525.32,515.2,520.3,534.4,531.8,540.87,541.05,544.39,545.32,550.27,542.99,540.63,555.05,557.23,559.7,557.53,564.79,581.68,588.68,587.19,591.17,579.78,589.28,585.82,589.93,602.68,581.38,593.56,618.23,621.91
603,C,False,440.84,440.38,437.85,436.95,438.94,439.38,438.8,438.13,434.29,432.8,433.27,432.65,427.91,426.7,426.09,429.81,432.47,431.18,431.64,427.84,425.73,426.41,421.5,419.8,417.64,420.02,419.74,423.45,421.31,421.21,419.92,421.45,421.59,422.77,423.25,422.41,421.8,426.14,427.85,426.38,427.7,424.02,422.59,424.64,425.95,427.22,426.17,427.73,427.66,433.49,432.76,434.74,437.43,442.32,444.61,443.34,444.55,446.71,446.2,449.7,451.88,448.41,442.27,443.71,447.8,449.53,450.55,453.04,454.22,452.04
604,C,False,338.31,336.16,342.65,348.38,357.1,358.95,358.7,362.64,364.59,368.23,381.41,374.9,376.47,381.28,388.98,377.22,378.82,376.14,393.43,400.45,400.3,414.71,407.84,410.55,419.83,416.6,418.35,422.74,431.71,431.54,422.71,436.55,439.0,446.46,446.68,454.65,465.04,472.96,470.37,471.32,482.61,496.94,513.06,495.18,502.1,500.85,501.17,524.05,522.99,513.44,522.05,523.18,526.86,531.92,537.64,536.01,538.69,543.96,549.69,546.09,554.31,564.19,575.91,572.69,560.15,580.1,589.27,601.24,616.03,621.77
605,C,False,437.64,437.78,436.87,435.93,434.17,434.26,437.92,434.43,439.97,438.81,432.71,435.34,428.88,433.25,430.23,430.16,427.47,426.51,422.93,425.69,428.29,430.2,434.83,434.32,437.15,438.49,444.25,442.16,442.95,442.16,442.12,448.14,444.49,449.09,440.18,441.68,445.43,441.24,445.81,440.36,437.49,445.76,449.95,451.1,454.93,452.96,460.69,459.52,461.18,464.68,470.33,469.24,467.56,474.71,472.98,473.07,471.95,471.61,465.88,470.77,473.82,477.88,481.81,486.18,486.23,487.22,487.88,488.33,494.58,486.43
606,C,False,809.38,808.92,819.74,820.44,814.02,811.55,807.97,803.28,804.56,826.2,840.8,832.83,848.79,848.44,847.14,853.97,848.99,839.84,838.1,820.18,843.5,821.55,807.21,799.15,798.7,796.26,791.94,794.91,799.65,802.39,798.95,811.94,814.97,817.75,815.67,823.25,828.24,837.83,830.46,835.23,830.91,827.13,826.54,824.93,807.55,818.45,815.89,809.44,805.19,816.22,813.59,820.1,818.68,811.2,818.87,829.81,833.42,816.79,818.35,826.17,824.33,825.75,826.98,830.57,828.83,825.43,825.41,828.0,824.7,829.02
607,C,False,461.46,465.1,471.43,477.34,465.84,461.35,469.76,469.9,472.26,465.24,472.38,465.69,466.24,485.27,471.86,459.35,471.9,465.18,455.35,454.26,458.54,455.95,451.86,459.6,460.57,469.11,466.3,469.22,461.64,466.06,469.87,473.96,467.27,469.38,473.57,480.71,475.74,468.62,486.45,494.85,480.53,483.8,477.4,486.71,497.83,486.89,495.9,490.93,496.16,488.77,498.12,496.78,489.13,495.01,486.94,490.75,482.61,479.32,465.59,463.18,463.07,459.5,461.71,466.21,460.71,454.88,457.71,476.52,471.32,454.12
608,C,False,1253.9,1257.9,1256.3,1256.3,1265.6,1266.3,1263.4,1272.6,1280.4,1278.9,1285.0,1290.0,1293.2,1294.4,1299.8,1299.7,1306.5,1307.1,1304.9,1301.9,1312.8,1321.0,1332.9,1331.8,1337.3,1343.1,1347.6,1350.6,1356.5,1361.4,1369.0,1373.2,1376.6,1383.7,1384.4,1385.8,1389.3,1392.9,1395.1,1395.9,1396.9,1399.8,1404.9,1407.2,1412.8,1415.9,1427.5,1428.9,1432.3,1436.3,1436.0,1437.7,1445.7,1436.8,1436.8,1431.5,1436.7,1435.9,1435.6,1442.7,1443.1,1436.1,1428.6,1432.9,1435.2,1435.0,1440.0,1441.3,1449.6,1460.7
609,C,False,105.76,104.09,101.62,100.94,97.648,100.97,101.85,100.03,100.56,100.48,96.324,99.171,100.14,101.58,102.03,105.07,109.71,109.03,110.96,107.91,108.28,109.18,110.23,111.05,109.54,107.85,104.9,105.34,106.61,112.83,112.68,115.35,117.2,118.64,119.74,125.04,125.58,122.83,124.47,126.92,127.59,128.0,125.51,125.79,124.91,124.1,125.35,122.28,124.94,127.02,129.16,127.68,128.57,128.67,128.86,130.48,129.39,129.52,131.11,133.92,134.54,136.65,137.2,137.84,135.48,135.93,137.05,136.7,138.64,136.65
610,C,False,1656.0,1648.4,1643.8,1651.6,1644.9,1656.9,1648.3,1648.6,1646.7,1640.2,1645.6,1649.0,1653.0,1648.9,1648.0,1646.2,1642.4,1645.5,1642.8,1646.6,1649.3,1644.8,1644.7,1642.6,1641.2,1653.7,1659.8,1661.8,1670.7,1671.3,1681.9,1681.0,1684.8,1679.1,1678.1,1673.6,1683.4,1673.6,1673.2,1673.6,1674.1,1684.5,1686.8,1689.5,1684.1,1685.8,1701.2,1702.4,1701.7,1698.1,1701.4,1690.0,1684.8,1689.1,1693.0,1683.8,1686.8,1689.7,1687.0,1682.6,1676.8,1674.3,1678.7,1677.3,1677.2,1674.2,1664.5,1662.2,1663.0,1662.5
611,C,False,2381.3,2385.0,2377.3,2382.6,2380.3,2385.8,2385.4,2390.7,2378.5,2380.0,2378.3,2368.9,2364.3,2359.3,2345.3,2346.6,2341.8,2341.6,2338.6,2349.2,2345.6,2336.8,2327.1,2336.4,2335.3,2339.5,2339.3,2342.1,2343.9,2331.5,2332.1,2330.2,2335.0,2348.7,2354.1,2333.9,2355.4,2363.3,2370.4,2366.9,2361.4,2363.7,2362.8,2347.7,2350.2,2344.0,2330.4,2327.8,2329.2,2346.9,2336.7,2337.0,2329.7,2334.3,2337.0,2333.6,2340.5,2329.5,2323.3,2315.4,2318.6,2317.9,2316.8,2312.2,2316.6,2305.2,2304.5,2307.5,2313.9,2302.8
612,C,False,1320.3,1335.4,1363.3,1364.6,1364.8,1385.9,1395.1,1398.5,1384.8,1394.7,1383.0,1383.7,1378.1,1373.9,1348.9,1353.5,1367.8,1371.9,1363.0,1363.1,1345.1,1356.9,1360.9,1359.9,1367.5,1361.8,1379.5,1383.1,1380.0,1393.5,1390.4,1386.1,1384.9,1395.8,1390.2,1409.5,1385.3,1386.4,1408.0,1397.7,1412.3,1402.7,1407.9,1398.1,1399.7,1407.8,1414.9,1409.7,1410.9,1407.7,1410.4,1410.8,1423.6,1402.0,1404.2,1398.0,1394.9,1392.5,1396.9,1404.6,1395.8,1396.8,1398.2,1401.8,1415.5,1417.7,1416.5,1408.1,1407.5,1409.2
613,C,False,69.956,70.798,69.455,70.273,69.953,68.686,69.478,68.813,68.737,68.217,69.073,69.113,67.564,67.136,65.323,66.134,67.851,66.41,63.703,64.144,64.875,63.855,61.349,62.121,65.954,66.435,66.922,65.794,65.95,64.401,63.897,63.198,61.675,62.871,63.259,60.962,60.148,63.72,62.81,62.398,61.772,63.571,63.697,63.138,63.835,63.718,64.744,63.243,63.432,60.001,61.846,59.241,60.205,62.844,64.823,64.215,63.884,65.548,70.661,72.078,72.459,72.264,71.791,72.962,71.098,72.287,71.474,69.531,72.132,73.036
614,C,False,357.65,363.92,356.57,357.72,345.17,345.24,343.51,340.34,339.66,342.8,342.18,345.64,348.11,335.36,331.41,338.15,334.39,341.69,340.84,340.01,335.06,330.29,333.33,332.12,337.81,341.34,341.07,339.62,345.52,335.91,342.62,343.79,336.03,336.06,335.8,327.83,333.63,324.35,322.32,320.26,317.31,324.28,322.35,323.51,315.4,310.33,314.53,314.73,319.32,318.76,313.13,312.79,314.79,303.98,301.88,305.56,316.73,311.04,306.07,302.96,298.58,308.0,303.54,306.57,312.04,312.6,312.69,314.29,309.17,315.56
615,C,False,1158.8,1162.9,1163.3,1169.2,1173.4,1180.6,1192.5,1202.9,1197.9,1188.4,1189.5,1185.7,1189.7,1182.3,1187.2,1190.6,1189.3,1196.6,1199.5,1205.8,1206.2,1201.6,1197.4,1205.3,1202.4,1208.3,1211.3,1215.9,1209.3,1215.3,1218.5,1212.1,1222.0,1226.5,1229.3,1226.1,1220.4,1222.5,1229.1,1222.5,1224.6,1229.7,1231.7,1230.2,1215.7,1215.6,1219.4,1215.0,1217.0,1220.9,1217.2,1219.2,1216.0,1226.4,1231.2,1231.7,1227.6,1231.3,1224.0,1231.8,1230.4,1229.2,1234.9,1232.8,1232.1,1233.6,1233.4,1234.2,1236.4,1237.5
616,C,False,344.64,356.01,344.99,349.96,339.06,341.48,346.25,349.53,351.9,349.7,348.98,347.07,366.85,362.71,359.45,365.3,359.29,370.98,373.86,376.44,377.87,370.16,373.39,377.34,375.75,378.72,383.37,385.41,389.43,396.77,395.16,398.91,405.24,405.02,410.11,410.46,412.78,408.63,413.54,413.47,421.24,418.12,416.38,427.22,429.85,425.05,427.1,429.31,421.16,419.97,423.23,427.18,425.16,421.25,420.95,413.94,408.94,412.04,414.46,416.76,418.65,422.32,420.17,425.75,428.89,424.55,424.49,430.75,430.37,442.67
617,C,False,745.04,747.98,750.05,751.16,754.31,760.47,761.73,766.56,776.41,784.9,787.53,789.61,791.59,790.62,793.78,796.32,804.17,809.05,808.77,813.25,815.47,822.57,822.45,826.4,828.04,833.45,832.78,830.55,832.46,838.08,839.3,849.66,851.98,854.43,858.81,858.6,857.22,851.02,849.43,849.73,842.71,853.83,855.76,858.59,856.07,856.98,858.31,858.76,865.02,861.84,869.8,865.24,862.75,860.6,863.96,860.02,874.58,866.68,862.43,858.28,858.75,856.12,855.64,853.95,862.33,870.98,874.35,880.59,876.31,862.57
618,C,False,951.12,952.27,948.75,955.29,963.54,963.94,967.61,973.4,980.34,985.95,980.28,975.15,972.25,967.86,963.56,971.46,966.98,962.0,962.1,957.86,962.42,963.28,954.3,944.49,945.91,944.22,936.2,937.51,933.02,931.12,931.01,928.72,925.4,927.38,916.75,917.01,914.28,926.41,924.07,923.42,926.51,917.8,916.56,927.79,925.1,921.87,918.64,912.1,919.62,917.99,923.04,922.7,925.24,916.0,914.88,907.36,906.83,907.47,901.71,908.31,904.22,899.24,909.82,911.83,910.35,899.37,894.41,897.74,898.13,891.79
619,C,False,331.58,335.69,336.32,331.88,327.13,327.85,329.43,331.06,332.66,336.38,337.02,338.4,337.23,334.63,331.81,330.44,328.46,328.34,330.66,336.42,332.25,333.4,333.64,332.32,329.68,329.76,334.79,336.22,335.24,339.57,340.46,339.74,339.28,340.56,342.5,342.1,339.84,345.67,350.93,346.71,339.68,332.2,334.95,335.87,338.46,338.96,337.33,342.27,339.45,338.6,335.88,335.84,336.03,335.73,340.89,336.8,334.45,332.88,333.06,333.26,331.92,335.37,336.54,337.35,340.58,337.53,342.2,337.33,335.94,336.94
620,C,False,1633.0,1633.0,1634.9,1630.2,1629.7,1633.1,1627.0,1627.1,1632.2,1627.9,1623.9,1628.3,1630.4,1622.2,1619.8,1620.4,1621.4,1629.6,1634.4,1634.3,1641.3,1638.5,1639.5,1644.3,1649.3,1646.4,1640.3,1633.7,1637.6,1629.9,1637.8,1632.5,1644.1,1645.9,1642.4,1649.7,1650.8,1645.1,1648.8,1651.9,1641.7,1634.3,1635.4,1640.5,1636.3,1636.1,1634.2,1635.5,1640.4,1642.6,1642.0,1637.5,1639.9,1657.7,1657.4,1655.9,1655.7,1655.7,1663.0,1654.1,1658.6,1656.5,1653.3,1648.8,1649.5,1651.4,1652.9,1649.5,1649.0,1657.0
621,C,False,443.31,439.95,435.09,436.93,436.44,439.82,438.03,434.03,427.97,428.02,426.0,427.49,428.63,433.59,427.3,429.64,425.87,424.04,422.03,425.6,424.15,418.27,413.1,417.29,412.2,421.09,425.0,415.25,413.34,415.52,410.94,412.01,412.96,414.97,410.6,410.18,405.8,402.92,396.96,390.62,393.64,388.41,386.62,385.79,384.25,383.78,388.17,387.7,390.81,396.76,394.32,397.9,390.02,389.27,389.74,389.8,394.28,391.55,389.88,388.4,385.36,381.35,381.32,381.49,389.02,390.03,385.46,388.72,386.91,387.51
622,C,False,135.12,137.69,142.14,145.99,146.58,147.71,155.74,156.9,163.31,162.18,162.85,167.35,168.51,170.22,173.33,175.82,174.87,178.6,181.57,186.48,188.9,191.72,193.61,199.81,204.25,207.3,209.86,210.08,210.69,209.9,212.53,213.1,215.46,214.19,218.28,220.48,221.53,227.64,224.73,227.93,225.5,223.23,225.87,227.84,232.92,234.98,238.21,237.72,235.25,234.82,235.09,232.64,233.4,235.7,242.7,236.08,233.27,238.09,239.46,239.25,239.38,242.44,245.81,242.28,246.75,248.5,246.75,247.59,245.53,245.0
623,C,False,498.38,501.32,502.27,501.34,496.4,504.75,508.02,497.79,495.23,495.46,491.47,498.62,497.73,495.57,497.94,501.77,499.49,507.31,509.34,512.1,511.99,508.17,510.41,503.33,499.54,494.56,500.27,498.96,490.36,478.37,477.92,474.8,479.81,478.96,473.07,467.97,467.8,462.84,470.86,465.88,468.16,471.71,465.82,472.54,474.12,469.99,471.81,469.45,457.03,457.02,450.93,455.14,458.99,461.1,460.89,454.06,455.01,454.85,464.89,456.86,450.37,450.86,462.81,469.21,476.12,477.09,474.18,469.77,478.32,487.3
624,C,False,482.32,498.23,494.17,493.98,488.78,493.9,494.83,493.96,498.81,501.38,509.8,508.76,509.0,509.34,511.08,515.21,520.6,519.41,526.56,525.32,529.62,530.85,530.54,525.93,530.47,531.34,529.67,525.79,531.3,531.74,527.38,522.04,525.5,533.72,532.52,536.94,539.72,539.48,546.36,541.16,541.05,543.23,543.79,553.6,553.76,559.13,562.57,575.32,579.0,581.77,580.76,586.38,584.69,586.42,594.24,595.04,599.43,600.97,607.1,605.56,608.55,614.23,617.22,628.06,624.71,629.28,635.71,644.04,643.79,647.7
625,C,False,1015.2,1016.3,1020.1,1016.9,1010.5,1007.7,1011.2,1007.6,1014.6,1006.6,1009.6,1001.5,1001.0,1003.6,997.98,995.56,994.09,992.58,996.2,988.27,990.65,989.27,992.83,994.59,990.92,992.93,987.33,987.82,983.7,981.4,976.67,972.57,973.18,976.47,968.99,971.01,967.13,976.24,969.89,972.48,969.16,965.21,971.33,972.5,964.23,960.58,958.64,955.35,961.23,952.52,959.29,956.06,957.09,945.33,952.15,947.99,948.58,949.71,948.04,948.41,947.51,940.61,938.38,943.28,940.49,937.55,932.6,940.6,944.37,939.12
626,C,False,740.07,742.47,743.96,738.71,743.77,747.21,747.68,741.52,747.72,746.88,758.39,756.33,759.06,756.39,757.61,755.43,753.94,759.3,762.61,760.46,755.49,755.25,755.24,750.78,753.82,755.13,749.61,747.65,744.05,747.16,746.68,745.21,746.13,746.84,749.33,751.84,752.9,753.56,752.42,744.06,742.58,741.25,739.49,738.68,741.1,732.96,735.94,737.06,738.71,739.64,743.92,740.66,738.49,732.86,735.05,735.47,734.38,729.36,733.79,729.0,726.72,729.06,729.14,729.35,728.57,728.9,727.96,730.52,733.39,731.38
627,C,False,550.25,556.43,559.95,566.83,561.02,569.82,570.24,579.9,592.14,597.84,597.83,597.99,597.79,601.4,604.48,613.31,615.59,616.45,611.24,609.51,613.03,616.34,622.02,629.36,626.73,621.04,619.96,625.71,627.97,628.76,626.92,626.34,629.5,636.19,628.89,640.1,639.96,645.55,648.85,649.75,650.79,654.11,651.15,648.89,651.3,653.19,647.74,642.22,645.7,642.82,637.57,638.44,643.92,635.12,635.72,633.87,634.32,632.01,634.29,628.96,629.26,626.07,623.88,623.48,634.64,631.33,629.96,631.9,625.4,621.32
628,C,False,1861.3,1862.1,1866.5,1869.1,1859.0,1865.8,1867.4,1874.1,1897.7,1896.9,1901.3,1914.1,1912.8,1932.9,1927.4,1928.2,1943.5,1932.2,1944.3,1939.4,1932.7,1937.7,1946.7,1957.9,1962.5,1955.7,1954.7,1965.3,1969.8,1964.3,1980.2,1981.9,1987.9,1989.4,2002.3,2002.0,2006.8,2006.6,2024.2,2027.1,2035.8,2034.1,2030.1,2031.1,2027.4,2030.9,2044.8,2055.5,2069.9,2087.4,2096.2,2104.7,2098.6,2117.8,2122.8,2125.9,2125.0,2124.9,2125.7,2139.3,2138.7,2132.0,2138.7,2141.0,2140.3,2141.0,2143.5,2162.7,2168.6,2162.4
629,B,True,123.47,125.88,128.81,129.48,132.82,130.78,131.12,131.37,131.52,130.46,129.34,131.49,133.53,137.58,139.77,139.53,137.7,139.01,140.66,138.89,138.14,137.5,136.45,136.68,136.75,137.17,140.2,139.11,138.95,138.83,135.41,137.03,137.62,140.23,142.25,141.79,143.81,143.8,147.72,149.67,153.31,151.23,153.49,155.29,154.34,156.78,156.55,161.72,161.45,164.1,165.23,167.57,165.63,167.34,169.18,171.75,172.25,175.1,173.57,170.85,169.78,168.97,166.45,166.42,166.05,164.79,166.93,166.76,167.43,166.3
630,B,False,479.87,481.37,481.63,477.7,478.08,480.02,483.6,480.84,481.8,477.51,472.99,472.92,471.42,469.15,469.23,465.75,467.89,469.8,466.3,462.11,463.65,461.2,457.7,456.62,459.09,466.52,464.7,464.27,466.83,470.11,468.89,469.74,471.36,472.58,473.95,475.28,472.99,474.66,475.66,477.09,475.89,477.26,477.47,477.29,476.83,477.6,472.44,480.41,481.52,479.39,485.62,484.04,482.39,483.21,487.94,484.84,485.43,484.63,491.99,490.18,493.54,491.75,491.1,490.54,496.04,496.22,494.17,494.98,492.39,491.67
631,B,False,78.494,79.275,79.573,77.925,79.602,80.946,80.199,80.833,82.439,83.148,84.385,83.371,84.485,84.529,83.639,84.887,83.539,82.295,81.622,81.238,82.862,83.418,85.732,86.536,87.188,86.588,86.31,87.281,90.412,89.234,89.482,88.057,89.73,88.979,88.155,88.526,84.792,86.256,85.881,85.618,85.929,88.339,87.955,87.021,87.174,86.359,86.246,85.261,83.163,83.498,84.58,85.224,85.429,86.362,87.891,86.061,85.934,87.884,87.987,89.428,90.784,89.676,88.461,88.267,87.898,86.547,85.625,85.015,85.183,86.608
